Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt
31,547.0,1.0,4.0,3.0,2024.0,2023-07-02 16:06:32,2023-07-23 16:06:32
541,701.0,2.0,3.0,3.0,2022.0,2023-06-16 11:53:29,2024-03-16 11:53:29
2384,448.0,1.0,2.0,3.0,2024.0,2023-10-26 13:01:24,2023-12-10 13:01:24
3170,1402.0,,2.0,4.0,2026.0,2025-03-21 17:12:58,2025-12-28 17:12:58
4094,18.0,2.0,3.0,1.0,2025.0,2023-03-22 13:17:06,2023-11-08 13:17:06
2849,853.0,3.0,,2.0,2024.0,2025-02-10 12:09:34,2025-02-20 12:09:34
2181,602.0,,1.0,,2026.0,2022-05-27 15:33:22,2022-08-30 15:33:22
1056,763.0,2.0,3.0,2.0,2025.0,2022-12-14 02:11:16,2023-03-29 02:11:16
1985,2024.0,2.0,3.0,3.0,2025.0,2025-07-15 10:04:53,2026-04-02 10:04:53
4505,242.0,,3.0,5.0,2023.0,2023-11-25 10:36:05,2024-03-18 10:36:05
4937,1299.0,3.0,3.0,2.0,2023.0,2024-05-19 06:46:33,2025-01-27 06:46:33
1541,720.0,2.0,4.0,1.0,2024.0,2024-11-20 21:34:09,2025-02-05 21:34:09
4476,1425.0,3.0,1.0,3.0,2022.0,2025-02-25 19:31:12,2025-11-29 19:31:12
768,9023.0,1.0,2.0,3.0,2024.0,2022-06-25 08:43:31,2022-09-23 08:43:31
3949,2035.0,1.0,3.0,1.0,2022.0,2021-02-19 07:24:21,2021-08-22 07:24:21
3507,732.0,1.0,4.0,5.0,2024.0,2021-11-14 05:52:24,2022-01-18 05:52:24
3446,318.0,2.0,4.0,3.0,2024.0,2024-03-17 06:07:59,2024-05-07 06:07:59
4093,1538.0,1.0,2.0,5.0,2024.0,2024-04-04 18:11:42,2025-01-27 18:11:42
745,1284.0,2.0,1.0,5.0,2021.0,2022-12-18 20:18:27,2023-05-29 20:18:27
3072,683.0,1.0,3.0,2.0,2023.0,2021-09-05 12:52:28,2022-06-13 12:52:28
2491,1817.0,1.0,4.0,2.0,2024.0,2023-11-26 23:25:41,2024-01-10 23:25:41
2008,1649.0,3.0,1.0,1.0,2023.0,2025-08-08 00:57:42,2026-02-07 00:57:42
1048,493.0,2.0,2.0,2.0,2022.0,2023-07-25 15:14:43,2023-10-14 15:14:43
1594,34.0,2.0,2.0,2.0,2023.0,2023-09-20 21:12:28,2023-12-22 21:12:28
2564,1820.0,1.0,3.0,5.0,2024.0,2023-05-01 03:13:11,2023-08-25 03:13:11
2118,1706.0,,3.0,2.0,2024.0,2022-09-18 05:53:46,2022-11-03 05:53:46
4223,,3.0,3.0,2.0,2022.0,2021-11-03 23:47:35,2022-08-17 23:47:35
339,1194.0,,2.0,5.0,2023.0,2025-07-17 04:08:51,2026-02-18 04:08:51
3392,652.0,3.0,1.0,2.0,2025.0,2022-01-11 18:16:03,2022-11-02 18:16:03
4654,2036.0,1.0,4.0,4.0,2022.0,2023-04-11 05:12:41,2023-06-10 05:12:41
1729,411.0,1.0,2.0,4.0,2025.0,2022-08-25 19:19:26,2022-11-29 19:19:26
3201,111.0,2.0,1.0,2.0,2023.0,2022-09-19 03:17:53,2023-01-07 03:17:53
3448,1297.0,2.0,2.0,2.0,2024.0,2023-01-26 14:48:53,2023-01-29 14:48:53
2988,1753.0,2.0,3.0,2.0,2023.0,2022-09-02 17:26:53,2023-06-17 17:26:53
1669,1753.0,1.0,1.0,2.0,2022.0,2025-09-12 00:11:19,2026-06-13 00:11:19
3258,476.0,1.0,1.0,5.0,2022.0,2023-04-29 22:00:26,2023-08-11 22:00:26
406,377.0,,2.0,2.0,2024.0,2022-02-16 13:42:21,2022-04-01 13:42:21
648,1859.0,2.0,4.0,4.0,2025.0,2022-05-05 20:36:02,2022-10-26 20:36:02
4994,9700.0,1.0,4.0,4.0,2023.0,2022-10-18 21:46:59,2023-05-27 21:46:59
4246,1721.0,1.0,1.0,3.0,2024.0,2024-12-19 10:06:20,2025-06-22 10:06:20
4635,792.0,1.0,,3.0,2024.0,2025-11-16 23:20:25,2026-07-07 23:20:25
4843,1760.0,1.0,3.0,2.0,2023.0,2022-10-13 20:16:26,2023-01-23 20:16:26
3311,,3.0,1.0,2.0,2024.0,2022-05-20 08:04:48,2022-05-28 08:04:48
4274,1898.0,1.0,3.0,3.0,2025.0,2024-08-09 02:22:45,2024-12-22 02:22:45
4312,1114.0,1.0,2.0,5.0,2023.0,2021-10-05 21:19:38,2021-10-09 21:19:38
4928,1551.0,1.0,2.0,2.0,2022.0,2022-10-12 06:34:41,2023-03-21 06:34:41
3450,888.0,2.0,1.0,4.0,2026.0,2021-04-20 09:06:31,2021-08-02 09:06:31
3976,1211.0,2.0,3.0,5.0,2023.0,2021-01-21 18:20:03,2021-04-12 18:20:03
3836,770.0,,2.0,3.0,2023.0,2021-03-23 01:47:44,2022-01-08 01:47:44
4347,468.0,2.0,1.0,3.0,2024.0,2024-04-11 01:58:20,2025-01-19 01:58:20
4185,688.0,2.0,2.0,3.0,2024.0,2023-11-19 06:52:19,2024-07-24 06:52:19
4570,1872.0,1.0,2.0,3.0,2023.0,2024-01-30 03:14:22,2024-03-14 03:14:22
2888,1645.0,1.0,1.0,4.0,2023.0,2021-09-29 22:52:08,2021-12-10 22:52:08
3603,1363.0,1.0,1.0,2.0,2025.0,2021-10-06 02:20:35,2021-12-01 02:20:35
4139,208.0,1.0,1.0,4.0,2022.0,2022-05-28 18:46:46,2022-12-01 18:46:46
85,1882.0,1.0,4.0,4.0,,2024-05-17 15:11:18,2024-10-14 15:11:18
670,1910.0,1.0,3.0,3.0,2025.0,2023-07-26 09:01:58,2023-10-15 09:01:58
2031,308.0,1.0,2.0,3.0,2023.0,2023-05-06 05:26:01,2023-08-07 05:26:01
4769,1259.0,1.0,1.0,1.0,2022.0,2024-05-06 00:15:42,2025-02-09 00:15:42
896,1154.0,1.0,1.0,5.0,2025.0,2022-11-16 19:15:31,2023-01-29 19:15:31
1944,536.0,1.0,3.0,,2024.0,2025-11-18 12:48:33,2026-06-14 12:48:33
2034,1263.0,1.0,4.0,5.0,2023.0,2021-10-29 22:42:19,2021-12-05 22:42:19
699,9.0,1.0,4.0,4.0,2021.0,2023-09-22 03:43:44,2024-01-26 03:43:44
2856,,1.0,2.0,1.0,2026.0,2024-05-03 02:54:33,2024-07-07 02:54:33
4352,803.0,1.0,1.0,1.0,2022.0,2024-12-06 01:07:29,2025-08-16 01:07:29
737,482.0,,1.0,5.0,2023.0,2022-11-29 00:48:16,2023-01-17 00:48:16
2918,,2.0,2.0,4.0,2025.0,2021-06-19 16:03:54,2021-07-20 16:03:54
3890,1931.0,,4.0,5.0,2025.0,2022-07-07 19:52:37,2022-08-17 19:52:37
178,1909.0,1.0,,2.0,2023.0,2024-11-22 10:35:44,2025-09-14 10:35:44
3091,1341.0,1.0,,2.0,2026.0,2024-12-28 05:30:40,2025-07-21 05:30:40
2733,961.0,1.0,1.0,4.0,2022.0,2023-07-12 10:43:48,2024-01-17 10:43:48
2963,1811.0,3.0,2.0,1.0,2022.0,2023-12-24 13:39:34,2024-05-18 13:39:34
3707,,1.0,3.0,4.0,2024.0,2025-02-18 06:22:55,2025-03-21 06:22:55
4816,1483.0,1.0,3.0,4.0,2023.0,2025-02-04 06:25:59,2025-02-06 06:25:59
1123,436.0,2.0,4.0,4.0,2024.0,2023-01-03 01:47:18,2023-04-10 01:47:18
105,707.0,3.0,1.0,4.0,2024.0,2025-10-23 05:33:49,2026-01-10 05:33:49
690,,1.0,1.0,5.0,2023.0,2023-12-07 09:40:40,2024-02-18 09:40:40
1848,1220.0,,1.0,1.0,2024.0,2023-07-18 02:46:54,2023-09-26 02:46:54
4707,1433.0,1.0,4.0,2.0,2023.0,2022-02-20 09:26:13,2022-06-23 09:26:13
1712,1603.0,,1.0,2.0,2023.0,2023-02-22 00:31:52,2023-03-24 00:31:52
3676,773.0,1.0,4.0,2.0,2021.0,2024-08-01 00:20:22,2024-09-06 00:20:22
2006,1168.0,1.0,2.0,4.0,2026.0,2024-01-04 00:49:29,2024-06-26 00:49:29
3562,734.0,2.0,2.0,3.0,2022.0,2023-07-14 10:03:44,2024-01-20 10:03:44
1377,,1.0,3.0,4.0,2022.0,2024-11-11 00:05:03,2025-08-28 00:05:03
4471,114.0,1.0,4.0,3.0,2024.0,2022-06-09 07:01:12,2022-12-06 07:01:12
2680,,,3.0,5.0,2024.0,2024-08-04 02:01:17,2024-08-29 02:01:17
2901,392.0,,2.0,4.0,2022.0,2024-05-07 18:37:46,2024-09-27 18:37:46
4668,522.0,2.0,2.0,5.0,2023.0,2025-01-21 14:52:59,2025-10-05 14:52:59
3459,1155.0,1.0,1.0,2.0,2022.0,2023-04-07 04:14:48,2023-11-08 04:14:48
4826,672.0,,1.0,5.0,2025.0,2025-08-02 07:56:10,2025-09-26 07:56:10
4042,1185.0,1.0,2.0,5.0,2024.0,2022-09-22 10:13:18,2023-01-12 10:13:18
2652,153.0,1.0,3.0,,2023.0,2022-07-07 04:54:54,2022-11-13 04:54:54
2375,1554.0,1.0,2.0,3.0,2026.0,2021-04-05 04:04:41,2021-10-25 04:04:41
99,301.0,2.0,2.0,1.0,2025.0,2025-05-15 09:22:25,2025-08-28 09:22:25
3868,1264.0,1.0,3.0,4.0,2022.0,2023-07-01 14:16:12,2023-08-31 14:16:12
333,497.0,1.0,3.0,2.0,2025.0,2022-10-14 15:20:28,2022-12-14 15:20:28
3990,1283.0,,2.0,1.0,2025.0,2022-08-18 22:38:45,2023-05-12 22:38:45
3954,351.0,1.0,2.0,5.0,2024.0,2024-05-06 02:20:21,2025-01-22 02:20:21
2108,395.0,1.0,1.0,4.0,2022.0,2025-07-24 17:44:47,2026-01-18 17:44:47
1941,823.0,2.0,1.0,5.0,2024.0,2025-05-17 18:31:26,2026-02-06 18:31:26
5000,2002.0,1.0,1.0,4.0,2025.0,2023-12-24 20:33:03,2024-07-15 20:33:03
3156,240.0,1.0,2.0,3.0,2023.0,2023-10-08 01:27:12,2023-11-29 01:27:12
1199,898.0,1.0,1.0,4.0,2023.0,2024-01-26 10:59:52,2024-10-20 10:59:52
1443,1937.0,,2.0,5.0,2022.0,2021-01-29 02:47:19,2021-08-21 02:47:19
3274,376.0,3.0,1.0,2.0,2022.0,2023-05-08 01:33:33,2023-12-26 01:33:33
2321,1906.0,1.0,2.0,4.0,2023.0,2025-10-03 20:07:09,2026-01-24 20:07:09
2209,1200.0,1.0,4.0,4.0,2024.0,2021-09-17 07:42:20,2021-12-30 07:42:20
337,1399.0,1.0,1.0,4.0,2026.0,2023-02-03 14:47:56,2023-03-11 14:47:56
4583,1329.0,1.0,4.0,2.0,2023.0,2021-08-07 01:31:43,2021-10-20 01:31:43
1462,1368.0,2.0,1.0,3.0,2025.0,2021-02-07 08:23:06,2021-03-19 08:23:06
4005,,1.0,2.0,1.0,2022.0,2024-10-27 18:00:16,2025-07-04 18:00:16
2741,753.0,2.0,3.0,1.0,2021.0,2023-06-06 04:16:24,2023-06-09 04:16:24
2539,293.0,3.0,1.0,5.0,2022.0,2024-05-13 01:18:12,2025-03-09 01:18:12
2648,1991.0,2.0,1.0,5.0,2026.0,2025-04-16 21:39:49,2025-09-07 21:39:49
3830,577.0,3.0,2.0,4.0,2023.0,2022-11-05 21:06:40,2022-12-28 21:06:40
712,21.0,1.0,1.0,1.0,2023.0,2021-03-16 17:57:23,2021-12-19 17:57:23
2171,401.0,2.0,4.0,,2023.0,2024-09-03 17:32:12,2025-02-09 17:32:12
1812,1350.0,2.0,,3.0,2021.0,2025-10-22 06:35:31,2026-07-06 06:35:31
3146,100.0,1.0,2.0,3.0,2023.0,2025-06-20 01:41:25,2026-01-04 01:41:25
1310,611.0,1.0,1.0,5.0,2021.0,2025-01-23 22:24:21,2025-03-23 22:24:21
4813,1486.0,1.0,2.0,2.0,2024.0,2021-09-23 23:12:57,2022-02-10 23:12:57
2363,1150.0,1.0,,2.0,2023.0,2021-12-19 21:35:15,2022-04-30 21:35:15
4379,2015.0,2.0,1.0,4.0,2024.0,2023-07-08 01:38:06,2024-02-09 01:38:06
2740,894.0,1.0,1.0,5.0,2023.0,2022-10-18 04:38:07,2023-07-24 04:38:07
1038,86.0,,2.0,1.0,2026.0,2024-07-17 10:37:02,2024-12-09 10:37:02
4390,399.0,2.0,1.0,1.0,2024.0,2025-10-16 23:09:04,2026-04-27 23:09:04
4721,964.0,1.0,3.0,5.0,2026.0,2022-05-22 12:58:24,2022-09-21 12:58:24
3654,688.0,1.0,4.0,2.0,2023.0,2023-03-01 07:55:10,2023-11-26 07:55:10
2905,98.0,2.0,3.0,5.0,2024.0,2022-07-31 21:38:09,2023-03-10 21:38:09
483,,2.0,1.0,,2023.0,2022-07-10 06:54:41,2023-02-09 06:54:41
3939,935.0,3.0,3.0,5.0,2023.0,2023-07-09 04:08:01,2023-12-24 04:08:01
4796,676.0,2.0,,5.0,2026.0,2022-08-19 10:23:03,2023-05-17 10:23:03
3025,1537.0,2.0,1.0,5.0,2023.0,2024-09-01 11:02:16,2025-01-12 11:02:16
411,814.0,1.0,2.0,5.0,2021.0,2024-10-28 07:09:56,2025-04-19 07:09:56
907,2048.0,3.0,4.0,1.0,2024.0,2024-01-22 14:53:03,2024-02-22 14:53:03
28,337.0,1.0,3.0,1.0,2026.0,2021-12-21 20:19:46,2021-12-23 20:19:46
1741,279.0,,1.0,5.0,2024.0,2021-04-15 06:15:29,2021-10-28 06:15:29
1405,616.0,2.0,1.0,5.0,2024.0,2022-05-24 13:55:46,2022-12-10 13:55:46
1644,9918.0,2.0,1.0,5.0,2023.0,2021-07-04 12:07:05,2021-10-04 12:07:05
4951,1643.0,2.0,1.0,3.0,2024.0,2024-03-30 07:28:41,2024-04-23 07:28:41
391,2014.0,3.0,,4.0,2023.0,2024-04-28 23:40:28,2024-08-31 23:40:28
2425,1508.0,2.0,4.0,5.0,2026.0,2022-05-01 21:00:22,2022-07-03 21:00:22
2060,516.0,1.0,1.0,2.0,2023.0,2025-12-09 18:04:16,2025-12-20 18:04:16
3449,1395.0,3.0,1.0,5.0,2023.0,2022-11-05 23:34:21,2022-11-23 23:34:21
96,,1.0,1.0,4.0,2025.0,2023-12-19 12:37:18,2024-05-10 12:37:18
549,,3.0,,2.0,2023.0,2021-12-12 12:12:31,2022-07-09 12:12:31
1003,47.0,1.0,1.0,14.0,2025.0,2024-04-24 01:37:16,2025-01-08 01:37:16
1664,1307.0,1.0,2.0,4.0,2024.0,2021-03-08 07:02:27,2021-07-11 07:02:27
3307,811.0,1.0,3.0,,2023.0,2023-05-26 16:56:32,2023-11-01 16:56:32
1122,1775.0,1.0,1.0,5.0,2024.0,2022-05-30 04:23:04,2022-09-15 04:23:04
4199,202.0,2.0,3.0,4.0,2024.0,2024-01-03 05:13:29,2024-05-21 05:13:29
2068,1971.0,2.0,,,2025.0,2021-02-02 08:07:48,2021-09-12 08:07:48
1356,,3.0,1.0,4.0,2025.0,2021-04-30 21:40:17,2021-05-06 21:40:17
909,1792.0,1.0,4.0,3.0,2023.0,2023-01-19 23:07:42,2023-07-04 23:07:42
3524,578.0,2.0,2.0,1.0,2025.0,2025-01-15 06:08:48,2025-01-23 06:08:48
2583,1916.0,2.0,4.0,1.0,2026.0,2021-09-07 20:06:49,2021-11-11 20:06:49
2877,859.0,1.0,2.0,5.0,2024.0,2025-05-06 07:56:45,2025-12-18 07:56:45
4295,193.0,3.0,3.0,4.0,2023.0,2022-03-30 11:07:00,2022-10-20 11:07:00
2392,727.0,1.0,2.0,2.0,2021.0,2021-07-30 20:30:56,2022-01-07 20:30:56
4773,387.0,1.0,1.0,4.0,2026.0,2022-10-23 05:33:45,2023-05-17 05:33:45
3638,92.0,2.0,3.0,,2025.0,2023-01-14 22:39:10,2023-06-20 22:39:10
4047,2051.0,1.0,4.0,5.0,2024.0,2021-08-06 18:34:36,2022-02-17 18:34:36
3100,1245.0,1.0,3.0,4.0,2025.0,2024-08-19 08:07:26,2025-06-07 08:07:26
2846,1400.0,3.0,4.0,1.0,2024.0,2021-01-31 17:26:35,2021-05-12 17:26:35
1040,604.0,1.0,1.0,2.0,2023.0,2023-02-24 00:35:39,2023-09-10 00:35:39
4207,676.0,1.0,4.0,3.0,2024.0,2022-04-24 23:50:10,2022-10-05 23:50:10
3833,401.0,1.0,1.0,4.0,2025.0,2025-01-04 05:44:00,2025-03-14 05:44:00
2575,,1.0,1.0,4.0,2023.0,2021-07-23 21:33:30,2021-09-05 21:33:30
4232,281.0,,2.0,,2021.0,2025-08-28 04:57:00,2026-02-07 04:57:00
654,1204.0,1.0,4.0,2.0,2025.0,2025-08-31 02:10:01,2025-09-05 02:10:01
1595,444.0,1.0,1.0,1.0,2022.0,2022-07-16 08:15:48,2022-07-24 08:15:48
4987,485.0,1.0,4.0,5.0,2025.0,2023-07-10 08:27:53,2024-04-13 08:27:53
3617,324.0,2.0,1.0,2.0,2026.0,2022-07-31 04:36:00,2023-01-25 04:36:00
2189,401.0,3.0,2.0,5.0,2024.0,2024-05-07 08:11:47,2024-06-11 08:11:47
4160,186.0,2.0,3.0,3.0,2025.0,2021-06-17 07:30:45,2021-11-12 07:30:45
2024,539.0,,2.0,2.0,2023.0,2023-03-19 22:39:18,2023-03-27 22:39:18
272,900.0,1.0,1.0,3.0,2022.0,2021-06-13 09:09:19,2021-10-10 09:09:19
2708,9316.0,2.0,2.0,3.0,2022.0,2025-09-01 14:17:28,2025-12-20 14:17:28
3429,191.0,3.0,1.0,1.0,2023.0,2021-03-26 23:34:19,2021-12-28 23:34:19
1296,1582.0,1.0,3.0,5.0,2025.0,2022-05-24 23:48:17,2022-12-09 23:48:17
2423,958.0,1.0,4.0,,2022.0,2023-09-08 21:43:32,2023-12-20 21:43:32
2365,2012.0,1.0,2.0,3.0,2023.0,2025-12-11 21:56:31,2026-05-11 21:56:31
4775,477.0,1.0,1.0,4.0,2025.0,2023-07-27 12:35:17,2023-09-25 12:35:17
2486,175.0,3.0,2.0,3.0,2022.0,2022-03-17 06:22:13,2022-07-29 06:22:13
3346,8.0,1.0,3.0,3.0,2022.0,2021-12-19 06:51:25,2021-12-30 06:51:25
306,736.0,1.0,4.0,5.0,2022.0,2025-07-29 15:28:26,2025-11-01 15:28:26
2714,567.0,2.0,1.0,1.0,2024.0,2023-10-16 09:19:13,2024-02-11 09:19:13
3309,1488.0,2.0,3.0,5.0,2026.0,2024-01-22 12:59:50,2024-03-30 12:59:50
1845,125.0,1.0,3.0,4.0,2025.0,2021-02-19 22:35:22,2021-07-23 22:35:22
2814,1919.0,1.0,2.0,1.0,2024.0,2023-04-07 17:53:51,2023-11-12 17:53:51
4662,88.0,1.0,1.0,4.0,2021.0,2024-01-05 08:38:54,2024-02-25 08:38:54
4547,571.0,1.0,3.0,2.0,2025.0,2024-07-17 09:18:14,2025-02-17 09:18:14
1537,63.0,1.0,2.0,3.0,2022.0,2025-10-31 07:56:09,2026-02-18 07:56:09
4681,1002.0,3.0,1.0,4.0,2021.0,2021-08-30 03:27:52,2022-05-29 03:27:52
4181,1469.0,3.0,,3.0,2024.0,2022-08-26 01:27:32,2022-10-12 01:27:32
3579,,1.0,,5.0,2022.0,2024-02-21 06:48:26,2024-08-08 06:48:26
763,1583.0,1.0,3.0,4.0,2023.0,2022-03-10 02:06:57,2022-09-26 02:06:57
1547,1554.0,1.0,2.0,4.0,2023.0,2021-05-30 08:56:35,2021-10-01 08:56:35
1996,9067.0,2.0,1.0,2.0,2022.0,2024-04-18 13:12:44,2024-10-20 13:12:44
644,1295.0,3.0,2.0,5.0,2024.0,2022-09-24 18:50:08,2023-06-19 18:50:08
965,1285.0,2.0,4.0,3.0,2024.0,2025-07-13 08:36:20,2025-11-19 08:36:20
2870,249.0,2.0,4.0,1.0,2024.0,2025-06-17 12:31:05,2025-07-20 12:31:05
4121,950.0,1.0,3.0,2.0,2022.0,2024-08-15 10:17:34,2025-02-24 10:17:34
994,762.0,,,5.0,2024.0,2023-02-17 04:23:20,2023-08-29 04:23:20
3036,697.0,2.0,4.0,1.0,2024.0,2022-03-27 08:13:13,2022-04-30 08:13:13
3014,6.0,1.0,1.0,3.0,2022.0,2025-11-25 20:14:32,2026-04-03 20:14:32
4075,1922.0,2.0,2.0,1.0,2023.0,2025-05-16 20:10:52,2025-09-26 20:10:52
128,1903.0,1.0,2.0,5.0,2024.0,2024-02-06 00:09:09,2024-04-02 00:09:09
2281,1819.0,1.0,2.0,2.0,2022.0,2023-03-10 05:59:32,2023-07-18 05:59:32
2845,1853.0,1.0,2.0,3.0,2023.0,2024-03-06 10:25:15,2024-05-29 10:25:15
2264,807.0,2.0,1.0,5.0,2026.0,2021-08-11 23:38:42,2022-04-22 23:38:42
4540,9044.0,2.0,1.0,5.0,2025.0,2025-09-19 09:02:30,2026-04-27 09:02:30
867,11.0,3.0,3.0,2.0,2025.0,2024-05-15 23:05:51,2024-11-22 23:05:51
1214,1659.0,1.0,2.0,5.0,2023.0,2024-03-05 07:13:45,2024-10-05 07:13:45
3300,878.0,1.0,4.0,,2026.0,2022-03-17 07:10:24,2023-01-07 07:10:24
62,690.0,3.0,1.0,2.0,,2021-09-11 21:03:13,2021-10-21 21:03:13
1372,765.0,1.0,4.0,5.0,2024.0,2022-11-18 15:03:21,2023-03-26 15:03:21
1497,1874.0,1.0,3.0,3.0,2026.0,2024-01-22 15:06:52,2024-03-18 15:06:52
2276,604.0,1.0,4.0,3.0,2024.0,2025-01-07 17:03:52,2025-08-05 17:03:52
1160,,2.0,2.0,5.0,2023.0,2022-04-11 08:56:04,2023-02-04 08:56:04
3837,134.0,1.0,3.0,2.0,2023.0,2021-04-15 10:20:53,2021-11-26 10:20:53
642,1769.0,1.0,2.0,3.0,2021.0,2023-09-28 11:58:57,2024-04-20 11:58:57
3454,241.0,2.0,,,2024.0,2024-10-31 03:09:23,2025-05-27 03:09:23
2970,1075.0,1.0,4.0,1.0,2022.0,2021-06-22 06:57:37,2021-11-20 06:57:37
2447,738.0,1.0,1.0,1.0,2026.0,2021-05-15 15:14:06,2021-06-26 15:14:06
2837,1256.0,1.0,1.0,4.0,2025.0,2024-05-22 21:07:31,2024-08-03 21:07:31
1184,2036.0,1.0,1.0,5.0,2026.0,2021-12-22 23:31:33,2022-05-07 23:31:33
4028,1420.0,1.0,2.0,3.0,2023.0,2021-10-18 09:16:28,2021-12-19 09:16:28
2258,1798.0,,1.0,3.0,2024.0,2024-12-09 14:27:20,2025-04-06 14:27:20
853,608.0,1.0,,5.0,2025.0,2021-02-26 01:03:45,2021-06-18 01:03:45
3863,1619.0,1.0,2.0,4.0,2022.0,2025-07-13 03:49:38,2025-11-17 03:49:38
4913,,2.0,2.0,3.0,2024.0,2023-07-04 05:00:58,2023-11-07 05:00:58
543,1936.0,1.0,1.0,5.0,2024.0,2024-07-30 18:39:50,2025-02-24 18:39:50
4926,345.0,3.0,2.0,3.0,2025.0,2022-01-15 09:32:56,2022-07-21 09:32:56
2675,1694.0,1.0,1.0,4.0,2024.0,2022-05-06 17:44:20,2022-09-01 17:44:20
57,914.0,1.0,2.0,5.0,2026.0,2023-01-28 15:30:32,2023-07-18 15:30:32
4073,241.0,1.0,1.0,1.0,2024.0,2021-05-25 06:50:02,2021-12-17 06:50:02
845,1236.0,1.0,2.0,1.0,2023.0,2024-06-06 00:13:29,2024-12-20 00:13:29
3969,1589.0,1.0,1.0,5.0,2022.0,2023-11-19 12:56:38,2024-08-21 12:56:38
4776,1885.0,1.0,1.0,4.0,2024.0,2022-03-17 14:23:53,2022-10-30 14:23:53
1502,761.0,2.0,2.0,4.0,2024.0,2022-07-24 02:06:55,2022-12-06 02:06:55
1224,1057.0,1.0,1.0,5.0,2024.0,2022-12-07 00:18:16,2023-08-27 00:18:16
742,1747.0,2.0,1.0,4.0,2024.0,2023-07-08 06:34:44,2023-12-20 06:34:44
176,1876.0,1.0,3.0,2.0,2025.0,2022-02-12 11:39:03,2022-10-11 11:39:03
781,875.0,1.0,1.0,1.0,2023.0,2021-04-21 23:07:48,2021-06-19 23:07:48
530,,3.0,2.0,3.0,2022.0,2024-09-09 11:50:52,2025-06-17 11:50:52
1550,544.0,,1.0,5.0,2022.0,2023-04-13 06:28:05,2023-12-03 06:28:05
2254,129.0,3.0,4.0,,2022.0,2021-03-26 02:27:26,2021-09-14 02:27:26
1137,1431.0,1.0,,2.0,2024.0,2023-01-03 03:04:45,2023-08-06 03:04:45
1397,1457.0,1.0,1.0,4.0,2025.0,2025-06-14 21:38:52,2025-08-02 21:38:52
3191,1686.0,2.0,2.0,5.0,2023.0,2024-08-20 00:30:41,2025-05-14 00:30:41
1583,1293.0,2.0,,5.0,2023.0,2021-03-19 08:01:24,2021-12-19 08:01:24
3119,309.0,2.0,1.0,3.0,2025.0,2022-12-03 11:42:31,2023-01-14 11:42:31
4253,808.0,1.0,3.0,2.0,2023.0,2023-10-20 14:35:08,2024-07-08 14:35:08
534,850.0,1.0,,3.0,2024.0,2021-08-06 23:22:43,2022-02-11 23:22:43
1476,305.0,2.0,,2.0,2026.0,2024-08-17 18:06:14,2025-01-02 18:06:14
3187,472.0,1.0,4.0,5.0,2024.0,2021-09-05 14:21:32,2022-05-17 14:21:32
4847,917.0,3.0,1.0,5.0,2024.0,2022-01-26 19:17:01,2022-03-18 19:17:01
1648,2006.0,1.0,1.0,2.0,2025.0,2022-09-03 10:54:09,2023-06-02 10:54:09
3801,,2.0,1.0,5.0,2024.0,2024-07-14 03:46:24,2024-07-15 03:46:24
4140,1544.0,2.0,1.0,2.0,2025.0,2022-06-21 10:12:46,2022-07-05 10:12:46
2282,25.0,1.0,2.0,2.0,2024.0,2022-06-09 16:10:45,2022-06-23 16:10:45
2398,656.0,1.0,1.0,4.0,2022.0,2025-10-25 03:10:46,2026-04-27 03:10:46
318,294.0,1.0,2.0,1.0,2026.0,2024-03-25 07:26:15,2024-07-13 07:26:15
838,9719.0,1.0,3.0,3.0,2022.0,2021-07-28 19:37:03,2022-01-02 19:37:03
3488,680.0,1.0,3.0,4.0,2024.0,2024-02-12 00:48:25,2024-05-08 00:48:25
4354,1535.0,1.0,3.0,4.0,2024.0,2022-11-15 02:26:26,2023-03-09 02:26:26
3716,98.0,1.0,3.0,4.0,2022.0,2021-01-04 02:30:28,2021-08-16 02:30:28
1734,,3.0,2.0,3.0,2025.0,2022-01-18 16:10:54,2022-03-27 16:10:54
1240,1081.0,1.0,2.0,1.0,2023.0,2025-03-31 11:38:32,2026-01-08 11:38:32
1617,137.0,1.0,,3.0,2025.0,2025-11-04 09:50:20,2026-05-25 09:50:20
3782,527.0,1.0,1.0,4.0,2022.0,2025-11-08 17:50:30,2025-12-07 17:50:30
4198,608.0,3.0,1.0,2.0,2022.0,2024-04-29 18:19:32,2024-07-26 18:19:32
3203,378.0,2.0,3.0,5.0,2022.0,2024-07-25 20:49:43,2025-05-11 20:49:43
4341,21.0,3.0,3.0,3.0,2024.0,2022-03-13 19:32:02,2022-05-15 19:32:02
3851,9267.0,2.0,2.0,4.0,2023.0,2025-05-02 11:05:34,2025-12-06 11:05:34
4525,390.0,2.0,3.0,1.0,2026.0,2025-09-08 01:02:33,2025-10-17 01:02:33
2611,1078.0,1.0,1.0,3.0,2024.0,2021-12-06 19:03:05,2022-06-01 19:03:05
2018,179.0,1.0,3.0,3.0,2023.0,2023-02-12 07:45:19,2023-03-01 07:45:19
3096,1394.0,1.0,2.0,1.0,2021.0,2021-01-22 09:00:30,2021-01-31 09:00:30
2125,1709.0,1.0,2.0,4.0,2022.0,2023-05-27 20:31:55,2024-02-09 20:31:55
2693,510.0,2.0,1.0,5.0,2024.0,2023-06-29 07:18:37,2023-07-03 07:18:37
