Id;CourseId;Title;Description;SortOrder;IsVisible;DueDate;TargetSquadronId;CreatedById;CreatedAt;UpdatedAt;ActivityType;AdditionalFileUrls;AiPromptUsed;AiSummary;ContentType;DifficultyLevel;FileUrl;GradingMode;Instructions;MaxGrade;PassingScore;QuizScope;SourceLectureIds;ThumbnailUrl;TotalMarks;Transcript;AllowLateSubmission;TranscriptGeneratedAt;SummaryGeneratedAt;TimeLimitMinutes;MaxAttempts;ShuffleQuestions;ShowCorrectAnswers;ShowExplanations;IsAiGenerated;EstimatedCompletionMinutes;SummaryStatus;AssignmentFileUrls
1555;146;Indexing & Performance;Description for Indexing & Performance;28;0;2022-11-21 15:24:07;;6;2022-10-11 15:24:07;2022-12-13 15:24:07;Quiz;;;AI summary for Indexing & Performance;;Hard;;;Please complete the quiz carefully.;50.0;25.3;;;/uploads/thumbnails/6ab70f62-f7e8-49d2-943c-0001fc2ecd3e.jpg;50.0;Auto-generated transcript...;;;;60.0;2.0;1.0;0.0;1.0;0;60.0;Pending;
922;89;REST APIs;Description for REST APIs;2;1;;16.0;14;2024-05-27 01:54:15;2024-08-05 01:54:15;Lecture;/uploads/extra/b5c16f61-4f1f-4c60-8a1a-4477b57bcacc.pdf;;;Pdf;;/uploads/lectures/89/9d8a79b0-e928-4dca-b2e6-d9fd4e580c19.pdf;;;;;;;;;;;;;;;;;;0;;;
1884;175;Design Patterns;Description for Design Patterns;17;1;2025-09-07 21:32:53;;8;2025-07-27 21:32:53;2025-09-29 21:32:53;Assignment;/uploads/extra/3bded4dc-f234-421a-8eab-da9e5130d3ad.pdf;;;;;;;Please complete the assignment carefully.;100.0;45.4;;;/uploads/thumbnails/0c4c2cb5-d105-436e-a31e-79ebf89195de.jpg;;;1.0;;;;;;;;1;45.0;Failed;
1305;122;REST APIs;Description for REST APIs;7;1;;12.0;1;2026-01-24 02:56:23;2026-03-06 02:56:23;Lecture;/uploads/extra/330ce730-7a85-46aa-b035-840dfbd2fcef.pdf;Summarize this lecture;AI summary for REST APIs;Video;;/uploads/lectures/122/55c19f54-bc78-4570-8705-41ee948a6b9c.pdf;;;;;;;;;;;;;;;;;;0;30.0;Done;
999;748;SQL Joins;;16;1;2025-09-17 23:07:44;;3;2025-09-03 23:07:44;2025-10-12 23:07:44;Quiz;;;AI summary for SQL Joins;;;;;Please complete the quiz carefully.;10.0;5.3;;[486, 486, 486];;10.0;;;;2025-09-05 23:07:44;;3.0;0.0;1.0;1.0;0;15.0;Failed;
774;76;Big Data Overview;Description for Big Data Overview;28;0;2022-07-03 12:53:33;;1;2022-06-06 12:53:33;2022-07-11 12:53:33;Assignment;;;;;;;Auto;Please complete the assignment carefully.;10.0;5.2;;;/uploads/thumbnails/7cd726e9-f754-46e0-a6a8-00224ba494c7.jpg;;Auto-generated transcript...;;;;;;;;;1;10.0;;/uploads/assignments/50406545-6a25-4bb9-a496-2c9a5bedae81.pdf
1540;145;Ethics in AI;;10;0;2023-06-28 00:37:05;27.0;8;2023-05-06 00:37:05;2023-05-24 00:37:05;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/145/5aebfc74-527b-46cf-ad03-b0a53006d398.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;15.0;Done;
1910;179;Introduction to the Course;Description for Introduction to the Course;5;1;;;1;2024-01-08 23:13:13;;Lecture;;;;Pdf;;/uploads/lectures/179/344d2411-d463-4c70-b901-7d5277ce8b6d.pdf;;;;;;;;;;;;2024-01-10 23:13:13;;;;;;0;15.0;Pending;
1807;167;SQL Joins;Description for SQL Joins;28;1;2022-08-19 00:38:01;;14;2022-06-29 00:38:01;2022-07-24 00:38:01;Quiz;/uploads/extra/801c4435-dd24-43bb-9187-abfd595a0e86.pdf;;;;Easy;;;Please complete the quiz carefully.;100.0;46.7;FullCourse;[8];;100.0;Auto-generated transcript...;;2022-06-30 00:38:01;;20.0;3.0;0.0;1.0;0.0;0;;Pending;
1342;127;Trees and Graphs;Description for Trees and Graphs;31;1;2023-11-06 14:34:52;;14;2023-10-22 14:34:52;2023-11-17 14:34:52;Lecture;;;;Pdf;;/uploads/lectures/127/3269afa8-c9b1-447a-be52-5f2848251dd1.pdf;;;;;;;;;;;2023-10-23 14:34:52;;;;;;;1;;Failed;
1599;150;Design Patterns;Description for Design Patterns;6;0;2025-09-27 06:37:41;71.0;11;2025-08-17 06:37:41;2025-10-02 06:37:41;Quiz;;;;;Hard;;;Please complete the quiz carefully.;100.0;64.4;SingleLecture;;/uploads/thumbnails/39b9b2f2-cbb5-4660-9873-6e151d04bfed.jpg;100.0;;;;;60.0;2.0;1.0;1.0;0.0;0;5.0;Done;
1586;149;Database Normalization;Description for Database Normalization;6;1;2026-04-24 21:55:04;55.0;10;2026-03-31 21:55:04;2026-04-22 21:55:04;Quiz;/uploads/extra/b937e2d8-5bd6-4aed-8233-1a048ffc9446.pdf;;AI summary for Database Normalization;;Medium;;;Please complete the quiz carefully.;50.0;26.2;SingleLecture;;;50.0;;;2026-04-01 21:55:04;2026-04-02 21:55:04;45.0;;0.0;0.0;1.0;0;15.0;Failed;
1037;99;Search Algorithms;Description for Search Algorithms;21;1;2025-10-02 19:01:08;;14;2025-09-04 19:01:08;2025-11-28 19:01:08;Lecture;;;;Pdf;;/uploads/lectures/99/1d194000-bdca-41ec-a791-85c3fe7f1b32.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;20.0;Failed;
138;16;Computer Vision Intro;Description for Computer Vision Intro;7;1;2025-03-08 08:51:47;;14;2025-01-19 08:51:47;2025-04-18 08:51:47;Quiz;;;;;Easy;;;Please complete the quiz carefully.;100.0;60.7;SingleLecture;;;100.0;;;;;45.0;2.0;0.0;1.0;0.0;1;5.0;Done;
833;81;Neural Networks;Description for Neural Networks;31;1;2022-09-09 14:29:44;56.0;9;2022-09-01 14:29:44;;Quiz;;Summarize this lecture;;;Medium;;;;25.0;14.0;MultiLecture;[6, 6, 6];/uploads/thumbnails/e5902a9d-1e9e-4adf-b5e6-12df073d1233.jpg;25.0;Auto-generated transcript...;;;;30.0;1.0;1.0;1.0;0.0;0;60.0;;
1519;144;Dynamic Programming;Description for Dynamic Programming;2;1;;;11;2023-01-09 13:59:21;2023-03-27 13:59:21;Lecture;;;AI summary for Dynamic Programming;Pdf;;/uploads/lectures/144/d657ba59-c7c4-472d-a4bb-29e086a134a3.pdf;;;;;;;;;;;;;;;;;;1;15.0;Failed;
1086;106;Web Development Basics;Description for Web Development Basics;7;1;;;14;2024-03-17 02:18:46;2024-05-16 02:18:46;Lecture;/uploads/extra/e136f534-aa58-48fa-ba0b-1a450c6135a3.pdf;Summarize this lecture;;Pdf;;/uploads/lectures/106/f04fbc0e-b5c8-48f3-a5ba-9deb79cec9c9.pdf;;;;;;;/uploads/thumbnails/f57c9411-537b-45c3-a173-661c43abf7d3.jpg;;;;2024-03-18 02:18:46;;;;;;;0;5.0;;
1759;163;Big Data Overview;Description for Big Data Overview;21;1;2025-05-03 03:43:31;;14;2025-03-10 03:43:31;2025-04-30 03:43:31;Lecture;;;AI summary for Big Data Overview;;;/uploads/lectures/163/7ad22d9c-289f-4e96-8ebd-a978a6ffef7f.pdf;;;;;;;;;;;;2025-03-12 03:43:31;;;;;;0;45.0;Pending;
243;25;Design Patterns;Description for Design Patterns;1;1;2023-05-11 01:50:31;39.0;8;2023-04-27 01:50:31;2023-07-26 01:50:31;Lecture;/uploads/extra/dcb8706e-c3ba-4b9e-8279-632594a478ea.pdf;;;Pdf;;/uploads/lectures/25/77a5587f-6289-44b5-bad3-ff2c8f54b99b.pdf;;;;;;;/uploads/thumbnails/1810925d-c253-41a5-9b23-7b3020bc0802.jpg;;;;2023-04-28 01:50:31;2023-04-29 01:50:31;;;;;;0;5.0;;
1559;147;Design Patterns;Description for Design Patterns;7;0;2026-02-25 15:59:38;;7;2026-02-12 15:59:38;2026-04-12 15:59:38;Assignment;;Summarize this lecture;;;;;Manual;Please complete the assignment carefully.;999.0;4.6;;;;;;0.0;;2026-02-14 15:59:38;;;;;;0;15.0;;/uploads/assignments/e95b439c-88d1-4c72-9d07-c479a18b877f.pdf
1579;148;Neural Networks;Description for Neural Networks;19;0;2024-08-19 17:31:01;50.0;10;2024-07-14 17:31:01;;Assignment;;;;;;;Auto;Please complete the assignment carefully.;25.0;11.7;;;;;;0.0;2024-07-15 17:31:01;2024-07-16 17:31:01;;;;;;1;60.0;Failed;/uploads/assignments/69d427d9-533e-4cb5-b9f5-c1511e1ffb28.pdf
829;81;Network Protocols;Description for Network Protocols;22;1;;55.0;15;2023-01-27 00:30:28;2023-02-20 00:30:28;Lecture;;;AI summary for Network Protocols;Pdf;;/uploads/lectures/81/98ee8837-2ab8-44c1-abf6-aa6a0004c9b8.pdf;;;;;;;;;;;2023-01-28 00:30:28;;;;;;;0;30.0;Pending;
1423;134;Encryption Methods;Description for Encryption Methods;5;1;2022-08-26 05:01:15;;12;2022-07-03 05:01:15;2022-07-04 05:01:15;Lecture;;Summarize this lecture;;Pdf;;/uploads/lectures/134/e9ae68d9-367e-46fe-9ca0-8d3da864a0f6.pdf;;;;;;;;;;;;2022-07-05 05:01:15;;;;;;0;20.0;;
1983;185;Python for Data Science;Description for Python for Data Science;5;1;2023-10-07 13:02:12;33.0;15;2023-08-12 13:02:12;2023-11-01 13:02:12;Assignment;;;AI summary for Python for Data Science;;;;Manual;Please complete the assignment carefully.;100.0;58.7;;;;;;1.0;2023-08-13 13:02:12;;;;;;;0;30.0;Failed;
2200;50;Design Patterns;Description for Design Patterns;4;0;2026-02-04 19:46:19;32.0;9;2025-12-28 19:46:19;2026-03-06 19:46:19;Quiz;;;AI summary for Design Patterns;;Medium;;;;10.0;5.5;SingleLecture;;;10.0;;;;;20.0;3.0;0.0;0.0;1.0;1;10.0;Done;
135;16;Design Patterns;;2;0;2025-05-07 10:16:01;;12;2025-04-07 10:16:01;2025-06-07 10:16:01;Assignment;;;AI summary for Design Patterns;;;;Auto;Please complete the assignment carefully.;100.0;51.3;;;;;;1.0;;2025-04-09 10:16:01;;;;;;0;30.0;Done;
1875;174;Memory Management;;16;0;2025-12-01 02:25:50;55.0;9;2025-11-06 02:25:50;2026-01-19 02:25:50;Lecture;;Summarize this lecture;AI summary for Memory Management;Video;;/uploads/lectures/174/7528eac9-8602-401a-ab57-a7896a5d3472.pdf;;;;;;;/uploads/thumbnails/c3de4591-8c14-49c3-bfe1-6156276c31dc.jpg;;;;;;;;;;;0;45.0;;
452;43;Trees and Graphs;;18;0;2025-09-04 00:08:05;;11;2025-07-06 00:08:05;2025-07-11 00:08:05;Assignment;/uploads/extra/c762b82b-8fe5-4dbf-ad0e-9afa684a508a.pdf;Summarize this lecture;;;;;Manual;Please complete the assignment carefully.;20.0;10.0;;;/uploads/thumbnails/3ed381c6-d4fa-48ad-8015-6ec8e30ae780.jpg;;;0.0;;2025-07-08 00:08:05;;;;;;0;5.0;Done;
1838;170;Database Normalization;Description for Database Normalization;5;0;2025-09-15 15:35:45;53.0;10;2025-08-04 15:35:45;2025-08-09 15:35:45;Quiz;;;AI summary for Database Normalization;;;;;Please complete the quiz carefully.;100.0;58.1;SingleLecture;;/uploads/thumbnails/a94deee7-ebc4-47f6-9599-221459179051.jpg;100.0;;;2025-08-05 15:35:45;;60.0;3.0;1.0;0.0;0.0;0;30.0;Pending;
353;33;Sorting Algorithms;;15;0;2023-12-28 09:21:49;;3;2023-11-02 09:21:49;2023-12-12 09:21:49;Lecture;/uploads/extra/cb4be0ee-bb9b-4a49-928d-1bde2ca2e00a.pdf;;;Video;;/uploads/lectures/33/bd2de70e-5a3c-4c21-b038-364a8209baf1.pdf;;;;;;;;;;;;2023-11-04 09:21:49;;;;;;1;30.0;;
1422;134;Linked Lists;Description for Linked Lists;4;1;2022-07-24 22:10:17;50.0;10;2022-06-05 22:10:17;2022-08-01 22:10:17;Lecture;/uploads/extra/8c95af17-447d-4d47-8e6d-1f4c2571ca5f.pdf;;AI summary for Linked Lists;Pdf;;/uploads/lectures/134/fbac8745-ed59-44c4-8472-90586f32bbe2.pdf;;;;;;;;;;;2022-06-06 22:10:17;;;;;;;0;15.0;Failed;
1934;181;Database Normalization;Description for Database Normalization;24;1;2024-11-11 17:44:42;;15;2024-10-11 17:44:42;2024-12-16 17:44:42;Assignment;;Summarize this lecture;;;;;;Please complete the assignment carefully.;100.0;47.9;;;;;;0.0;;;;;;;;0;15.0;Done;
1170;112;Concurrency;Description for Concurrency;36;1;;;14;2024-01-10 05:02:02;2024-03-23 05:02:02;Lecture;;;AI summary for Concurrency;Pdf;;/uploads/lectures/112/bc076e91-1101-4553-873a-2740e967f4ff.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;1;;;
1537;145;Web Development Basics;;4;1;2023-04-06 06:03:20;66.0;4;2023-03-11 06:03:20;2023-06-08 06:03:20;Lecture;;;;Pdf;;/uploads/lectures/145/0d5ae217-436c-47c9-ae53-420a4ffa0456.pdf;;;;;;;;;;;;;;;;;;0;60.0;Done;
1801;167;Memory Management;Description for Memory Management;15;0;;;4;2022-09-07 17:00:51;;Lecture;;;;Pdf;;/uploads/lectures/167/3805dd8e-8553-4b60-86ca-b0d48d0cf7ff.pdf;;;;;;;;;;;;;;;;;;0;20.0;;
343;32;OOP Concepts;;31;1;2024-07-05 07:57:57;;7;2024-06-06 07:57:57;2024-07-25 07:57:57;Lecture;/uploads/extra/21d692f3-2f81-410c-a8c4-946d0a217b37.pdf;;AI summary for OOP Concepts;Pdf;;/uploads/lectures/32/d34b893b-5a4e-471b-96c9-727c6c777e46.pdf;;;;;;;/uploads/thumbnails/2fcfbfac-26e7-4e38-8a6a-24dfd533b508.jpg;;;;;;;;;;;1;5.0;Done;
2056;191;Introduction to the Course;;12;0;2024-01-27 02:40:29;39.0;7;2024-01-04 02:40:29;2024-03-30 02:40:29;Quiz;;;;;Medium;;;;100.0;57.3;FullCourse;;;100.0;;;;;20.0;3.0;1.0;1.0;0.0;0;30.0;Done;
1624;152;Indexing & Performance;Description for Indexing & Performance;8;0;2024-07-16 05:22:54;3.0;12;2024-06-25 05:22:54;2024-08-15 05:22:54;Lecture;/uploads/extra/26e8de0e-a728-498d-98b3-8a3855bdda07.pdf;;;Pdf;;/uploads/lectures/152/91541c7a-5b51-4c42-bbc3-76e76814445a.pdf;;;;;;;;;;;2024-06-26 05:22:54;;;;;;;0;10.0;Failed;
2191;70;OOP Concepts;;9;1;;23.0;5;2023-12-10 08:41:11;2024-02-14 08:41:11;Lecture;;;;;;/uploads/lectures/70/615d0a9c-7fc1-4adc-baed-24dac3ca63d8.pdf;;;;;;;;;;;;2023-12-12 08:41:11;;;;;;0;10.0;Done;
1878;175;Search Algorithms;;5;1;;78.0;11;2025-03-03 19:51:26;2025-05-10 19:51:26;Lecture;/uploads/extra/ce86836c-acc4-4093-b954-f9dbc8ac8376.pdf;;AI summary for Search Algorithms;Pdf;;/uploads/lectures/175/38f2cecb-4b7b-433b-b12d-4500d82c3d93.pdf;;;;;;;;;Auto-generated transcript...;;;2025-03-05 19:51:26;;;;;;0;60.0;Done;
700;70;Trees and Graphs;Description for Trees and Graphs;12;1;2023-07-24 20:43:18;;15;2023-06-27 20:43:18;2023-09-13 20:43:18;Lecture;;;;Pdf;;/uploads/lectures/70/94e66881-72f9-4c16-a3aa-944d851e836b.pdf;;;;;;;;;;;;;;;;;;0;;Done;
259;26;Sorting Algorithms;Description for Sorting Algorithms;1;1;;;15;2022-04-02 00:15:39;;Lecture;/uploads/extra/5f5e8acf-f19a-4d04-838c-90b9471eff78.pdf;;;Pdf;;/uploads/lectures/26/fe5b348b-40e5-4cda-b8e7-29870f9e7f9a.pdf;;;;;;;/uploads/thumbnails/38550e05-b39f-4463-8482-a92e14f709f3.jpg;;;;;;;;;;;0;15.0;Done;
735;73;Web Development Basics;;15;1;;;2;2023-12-21 05:15:04;2023-12-29 05:15:04;Lecture;/uploads/extra/9436c662-a832-4835-8d82-d9bf0cdc31aa.pdf;;;Pdf;;/uploads/lectures/73/c75a3fd9-9f79-433e-879d-be4ac047bce6.pdf;;;;;;;/uploads/thumbnails/1a9fae6d-379c-4c6f-a477-f7c90ca5c1ae.jpg;;;;;;;;;;;0;15.0;Failed;
1424;135;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;2;0;2024-03-05 20:44:57;40.0;3;2024-02-06 20:44:57;2024-02-25 20:44:57;Quiz;/uploads/extra/af8e8635-572f-421e-8e02-f527817e99a0.pdf;Summarize this lecture;AI summary for Cybersecurity Fundamentals;;Hard;;;Please complete the quiz carefully.;10.0;6.1;;;;10.0;;;;;90.0;2.0;0.0;1.0;0.0;1;45.0;Pending;
937;90;Data Structures Overview;;2;1;;62.0;13;2025-03-03 23:50:13;;Lecture;;Summarize this lecture;AI summary for Data Structures Overview;Pdf;;/uploads/lectures/90/5d5cf146-8d9d-4dd9-9913-2fefed1261c0.pdf;;;;;;;/uploads/thumbnails/3144cad5-4bae-4153-81c0-8330a2612639.jpg;;Auto-generated transcript...;;;2025-03-05 23:50:13;;;;;;1;30.0;Done;
280;28;Design Patterns;Description for Design Patterns;4;1;2023-04-23 23:44:29;;12;2023-04-08 23:44:29;2023-04-27 23:44:29;Lecture;;Summarize this lecture;AI summary for Design Patterns;;;/uploads/lectures/28/0112034e-995b-4d53-94c9-7d625fffd65a.pdf;;;;;;;/uploads/thumbnails/1348b408-3a60-498d-8e1a-4f7b806f8344.jpg;;;;;;;;;;;0;5.0;Failed;
569;54;Database Normalization;;13;1;;50.0;8;2024-11-18 22:20:30;2025-01-07 22:20:30;Assignment;;;AI summary for Database Normalization;;;;Auto;Please complete the assignment carefully.;50.0;23.5;;;;;;0.0;;;;;;;;0;45.0;Pending;
868;85;Cloud Architecture;;4;1;2025-11-15 18:12:58;54.0;15;2025-09-23 18:12:58;2025-12-05 18:12:58;Lecture;;;;Video;;/uploads/lectures/85/50de3e6d-aa96-46b4-9e7a-ab6f6506fa81.pdf;;;;;;;;;;;2025-09-24 18:12:58;;;;;;;0;45.0;Done;
72;7;Cybersecurity Fundamentals;;5;1;;;10;2024-07-05 18:44:29;2024-08-14 18:44:29;Lecture;;;;Pdf;;/uploads/lectures/7/ec91e38f-35cc-4056-a1ee-e709106ba10d.pdf;;;;;;;;;;;;;;;;;;0;5.0;;
814;80;Python for Data Science;Description for Python for Data Science;14;1;;;7;2025-12-09 07:27:01;;Quiz;;;AI summary for Python for Data Science;;Hard;;;Please complete the quiz carefully.;25.0;15.8;;;/uploads/thumbnails/13d0f8d7-5463-40a7-8daf-1561d53de58b.jpg;25.0;;;2025-12-10 07:27:01;;20.0;2.0;1.0;0.0;0.0;0;45.0;Failed;
1831;169;Big Data Overview;Description for Big Data Overview;30;0;2023-07-04 17:24:16;;13;2023-05-22 17:24:16;2023-06-07 17:24:16;Lecture;;;;Pdf;;/uploads/lectures/169/36ee9e82-de96-4c39-b3be-779521c52c6e.pdf;;;;;;;;;;;2023-05-23 17:24:16;;;;;;;0;15.0;Done;
126;14;Encryption Methods;Description for Encryption Methods;4;1;2023-04-13 21:01:33;;2;2023-03-23 21:01:33;2023-05-13 21:01:33;Quiz;;;AI summary for Encryption Methods;;Hard;;;Please complete the quiz carefully.;25.0;14.5;SingleLecture;;;25.0;;;;;30.0;1.0;1.0;0.0;1.0;0;15.0;;
1613;151;OS Scheduling;;18;1;2025-04-01 00:10:41;;9;2025-03-23 00:10:41;2025-05-13 00:10:41;Lecture;/uploads/extra/aaff7cec-cd46-4a07-b0c5-78a2127171fe.pdf;;;Pdf;;/uploads/lectures/151/8603fde1-3114-4d8e-bc92-bd523979bf8d.pdf;;;;;;;;;;;;;;;;;;1;60.0;Done;
274;27;Linked Lists;Description for Linked Lists;26;1;;;9;2026-01-03 08:21:26;;Quiz;;Summarize this lecture;AI summary for Linked Lists;;;;;;50.0;29.8;;;;50.0;;;2026-01-04 08:21:26;;;2.0;1.0;0.0;1.0;1;10.0;Done;
330;32;Neural Networks;Description for Neural Networks;6;1;2024-03-12 16:48:57;;15;2024-02-06 16:48:57;2024-04-04 16:48:57;Quiz;/uploads/extra/2aa234b9-8b16-4bca-a2c7-2aeb7e3ad1fe.pdf;Summarize this lecture;;;Hard;;;Please complete the quiz carefully.;100.0;45.4;;;;100.0;;;2024-02-07 16:48:57;;30.0;2.0;0.0;0.0;1.0;0;10.0;Done;
1602;150;Design Patterns;Description for Design Patterns;12;1;;;7;2025-05-04 22:16:56;2025-06-27 22:16:56;Lecture;;;;Video;;/uploads/lectures/150/85a427f8-70e4-4fda-852c-71829a0681db.pdf;;;;;;;;;;;2025-05-05 22:16:56;;;;;;;0;15.0;Failed;
2043;190;Encryption Methods;;16;1;;;8;2024-06-22 12:14:25;2024-07-26 12:14:25;Lecture;/uploads/extra/4209c7a3-e7e3-4e17-b04f-a2edb05c6292.pdf;;;Pdf;;/uploads/lectures/190/65cfdaf4-33d4-49a1-bc5a-681efba6004f.pdf;;;;;;;/uploads/thumbnails/fab45916-0a67-4c81-a531-832d15819c04.jpg;;;;;2024-06-24 12:14:25;;;;;;0;20.0;Pending;
1538;145;SQL Joins;;5;0;2022-12-23 11:38:12;;3;2022-12-14 11:38:12;2023-03-10 11:38:12;Assignment;;;AI summary for SQL Joins;;;;;Please complete the assignment carefully.;25.0;13.1;;;;;;1.0;;;;;;;;0;10.0;Pending;/uploads/assignments/cf124d50-0749-4e83-9cd4-2669ed333442.pdf
469;45;Introduction to the Course;Description for Introduction to the Course;18;1;2024-07-02 23:17:23;;10;2024-05-29 23:17:23;2024-07-19 23:17:23;Lecture;/uploads/extra/a2a422a1-896f-4c8d-996a-64dc64ff987f.pdf;Summarize this lecture;AI summary for Introduction to the Course;Pdf;;/uploads/lectures/45/16c01558-1b65-45f2-9b0f-112fae12743a.pdf;;;;;;;;;;;;2024-05-31 23:17:23;;;;;;0;;Done;
1455;138;Neural Networks;Description for Neural Networks;30;1;2026-02-10 04:36:05;53.0;10;2026-01-10 04:36:05;2026-03-11 04:36:05;Lecture;;;AI summary for Neural Networks;Video;;/uploads/lectures/138/57912859-d394-4ad1-83a3-2b80298cb360.pdf;;;;;;;;;;;;;;;;;;0;30.0;Failed;
241;24;Search Algorithms;Description for Search Algorithms;29;1;;29.0;1;2025-08-28 02:59:44;2025-09-27 02:59:44;Lecture;;;;Video;;/uploads/lectures/24/dcaf073d-486d-4d57-b089-f54582c94431.pdf;;;;;;;/uploads/thumbnails/e5f709a3-a736-4858-87ec-1d83840fca78.jpg;;;;2025-08-29 02:59:44;2025-08-30 02:59:44;;;;;;0;30.0;Failed;
2135;200;Memory Management;Description for Memory Management;15;1;2026-02-09 20:19:08;;9;2026-01-06 20:19:08;2026-01-29 20:19:08;Lecture;/uploads/extra/9932427b-cd5c-452c-89d3-28eb4bf8d3b8.pdf;Summarize this lecture;AI summary for Memory Management;Video;;/uploads/lectures/200/3a931709-c662-4314-9deb-8f5d70e901fb.pdf;;;;;;;;;;;;;;;;;;1;10.0;;
242;24;Computer Vision Intro;Description for Computer Vision Intro;31;1;2025-08-23 20:32:20;26.0;12;2025-06-25 20:32:20;;Lecture;;;;Video;;/uploads/lectures/24/1c492809-0418-4bf8-a2e5-484b21020a24.pdf;;;;;;;/uploads/thumbnails/3c22d8ea-ce16-4dcf-b774-ad8890bdc699.jpg;;;;;;;;;;;0;60.0;Pending;
1507;143;Web Development Basics;Description for Web Development Basics;13;1;2025-08-10 14:45:54;59.0;6;2025-07-06 14:45:54;2025-09-10 14:45:54;Lecture;;;AI summary for Web Development Basics;Video;;/uploads/lectures/143/7ea8b9ad-6d3c-4d81-a10d-7df38ecabd78.pdf;;;;;;;;;;;;;;;;;;0;45.0;;
2184;62;Cybersecurity Fundamentals;;19;1;2025-05-16 15:10:23;;2;2025-04-30 15:10:23;2025-07-06 15:10:23;Lecture;;;;Pdf;;/uploads/lectures/62/55201b2d-9c18-485c-8b09-9b4c12c1410c.pdf;;;;;;;;;Auto-generated transcript...;;;2025-05-02 15:10:23;;;;;;0;10.0;Pending;
544;51;Concurrency;Description for Concurrency;25;1;2026-03-28 02:37:56;55.0;14;2026-02-13 02:37:56;2026-02-27 02:37:56;Lecture;;;;Video;;/uploads/lectures/51/f7e48475-75e3-4c57-9d83-9ccc38c7bb2d.pdf;;;;;;;/uploads/thumbnails/9477a4d7-98ae-4d40-b50d-487e43d316f0.jpg;;;;;2026-02-15 02:37:56;;;;;;0;5.0;;
1945;182;Computer Vision Intro;;10;1;2025-03-04 13:29:08;;4;2025-01-15 13:29:08;2025-02-06 13:29:08;Quiz;/uploads/extra/3b52aa67-ba82-4f6c-9d02-1aa862a69b9b.pdf;;;;Easy;;;;20.0;9.6;FullCourse;[1092, 1092];/uploads/thumbnails/bffde12f-3c0b-40fd-93f6-7001a9cee321.jpg;20.0;;;;2025-01-17 13:29:08;90.0;;0.0;1.0;0.0;0;10.0;Failed;
349;33;;Description for REST APIs;10;1;2023-05-14 13:54:02;76.0;2;2023-05-02 13:54:02;2023-05-17 13:54:02;Lecture;;;;Pdf;;/uploads/lectures/33/6b0f5486-1eed-4906-af09-7c6228a58b3c.pdf;;;;;;;;;Auto-generated transcript...;;;;;;;;;0;;Done;
630;62;SQL Joins;Description for SQL Joins;10;1;2025-10-06 00:39:55;;13;2025-09-18 00:39:55;2025-11-13 00:39:55;Assignment;;;AI summary for SQL Joins;;;;Auto;;100.0;53.8;;;;;;1.0;;;;;;;;0;10.0;;/uploads/assignments/3e2e633d-9b40-4b8a-a04b-81d3d2585389.pdf
1078;105;Memory Management;Description for Memory Management;3;1;2023-10-26 07:20:38;;10;2023-10-15 07:20:38;2023-10-25 07:20:38;Lecture;;;;Pdf;;/uploads/lectures/105/82f9013b-814d-4475-8626-85d6fd49744a.pdf;;;;;;;;;;;2023-10-16 07:20:38;2023-10-17 07:20:38;;;;;;0;10.0;;
987;94;Introduction to the Course;Description for Introduction to the Course;8;1;2022-09-27 00:43:26;;2;2022-08-02 00:43:26;;Lecture;;;AI summary for Introduction to the Course;Pdf;;/uploads/lectures/94/f5ad372f-2967-418f-8cb8-a61a36d20684.pdf;;;;;;;;;;;;2022-08-04 00:43:26;;;;;;0;;Done;
1834;169;Network Protocols;Description for Network Protocols;39;0;2022-10-05 17:15:12;;11;2022-09-16 17:15:12;2022-10-05 17:15:12;Lecture;;;AI summary for Network Protocols;Pdf;;/uploads/lectures/169/16f3dade-9fc0-4e96-8d39-f5068bb2d8f4.pdf;;;;;;;;;;;;;;;;;;1;20.0;;
1714;160;Ethics in AI;Description for Ethics in AI;11;1;2026-02-14 02:29:49;29.0;15;2025-12-23 02:29:49;;Lecture;;;AI summary for Ethics in AI;Pdf;;/uploads/lectures/160/af6f8238-ec62-4aed-b7bb-30d9ef2e7b8b.pdf;;;;;;;;;;;;;;;;;;1;;Failed;
1249;118;Trees and Graphs;Description for Trees and Graphs;20;1;2023-12-11 03:33:41;;2;2023-11-28 03:33:41;2023-12-17 03:33:41;Lecture;;;;Pdf;;/uploads/lectures/118/be81b57f-403e-4d0d-9657-56856ea23bd9.pdf;;;;;;;;;;;;;;;;;;0;30.0;Failed;
1456;139;Cybersecurity Fundamentals;Description for Cybersecurity Fundamentals;2;0;;;3;2025-08-17 12:44:37;2025-08-26 12:44:37;Quiz;;Summarize this lecture;;;Easy;;;Please complete the quiz carefully.;10.0;5.0;FullCourse;[1246, 1246];/uploads/thumbnails/8387c905-40d1-4a69-b320-2d3b0218820d.jpg;10.0;Auto-generated transcript...;;;;45.0;3.0;0.0;0.0;1.0;0;5.0;Done;
