Id;UserId;Title;Body;Type;IsRead;ReadAt;EmailSent;EmailSentAt;ReferenceActivityId;CreatedAt
112;93.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2024-04-22 21:49:53;0;2024-04-22 17:56:53;993.0;2024-04-22 17:49:53
4007;1524.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;1996.0;2025-12-14 21:09:53
267;645.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2025-05-16 00:05:30;1;2025-05-13 03:08:30;763.0;2025-05-13 03:05:30
1864;1842.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;;1424.0;2024-09-13 12:51:35
13576;580.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-02-08 12:04:31;1;2022-02-07 16:06:31;556.0;2022-02-07 16:04:31
14025;1644.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2024-10-28 18:13:31;1450.0;2024-10-28 17:44:31
4869;886.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-10-23 06:35:53;89.0;2023-10-23 06:22:53
12211;244.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-12-11 22:36:39;1;2022-12-09 04:03:39;;2022-12-09 03:36:39
10684;1182.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-12-04 12:18:42;0;2023-12-03 05:41:42;24.0;2023-12-03 05:18:42
12457;998.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;1038.0;2026-01-12 01:05:29
2933;1174.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2026-03-01 00:32:01;0;2026-02-26 02:49:01;;2026-02-26 02:32:01
13949;728.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-02-11 21:31:30;2215.0;2022-02-11 21:13:30
6244;693.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-06-18 00:41:48;1;2025-06-17 11:56:48;;2025-06-17 11:41:48
7744;345.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1267.0;2024-10-26 09:59:48
2903;650.0;Notification: AssignmentDue;;AssignmentDue;0;;1;2025-07-05 02:04:47;2167.0;2025-07-05 01:34:47
8284;1183.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;;2022-04-02 12:32:38
11098;1802.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;0;2022-09-06 10:30:40;483.0;2022-09-06 10:20:40
7686;1768.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2023-08-26 14:39:42;;2023-08-26 14:38:42
10713;807.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2024-12-11 09:46:42;2052.0;2024-12-11 09:18:42
13095;705.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-06-23 12:39:26;0;2025-06-20 12:40:26;658.0;2025-06-20 12:39:26
7820;756.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-03-03 13:31:51;1;2023-03-01 23:39:51;;2023-03-01 23:31:51
4688;195.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2026-01-16 12:56:06;1778.0;2026-01-16 12:53:06
7771;268.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-07-22 18:15:32;1011.0;2024-07-22 18:05:32
13907;477.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;1;2023-11-25 16:54:42;;2023-11-25 16:24:42
11646;176.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;2022-08-17 07:18:11;2156.0;2022-08-17 06:54:11
4764;1217.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;1;;;2022-05-13 02:25:17
4640;548.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2026-01-15 22:06:26;34.0;2026-01-15 21:55:26
1017;1234.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-07-08 17:52:42;1;2024-07-05 18:07:42;1967.0;2024-07-05 17:52:42
10176;869.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2024-07-22 05:35:25;897.0;2024-07-22 05:21:25
9920;1686.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1019.0;2025-07-17 07:57:54
11852;1650.0;Notification: CourseEnrollment;;CourseEnrollment;1;;1;2022-06-12 02:18:00;1445.0;2022-06-12 01:49:00
5838;1364.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-08-26 05:46:23;;2022-08-26 05:35:23
5508;249.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-01-12 20:49:41;245.0;2022-01-12 20:23:41
12574;1563.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2024-02-22 21:18:20;;2024-02-22 20:58:20
6077;1505.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-03-06 22:14:08;1807.0;2023-03-06 22:11:08
11128;2054.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;;320.0;2024-05-08 19:45:30
7108;88.0;Notification: GradeReleased;;GradeReleased;1;;1;2024-07-05 08:00:59;1032.0;2024-07-05 07:48:59
4960;847.0;Notification: AssignmentDue;;AssignmentDue;0;;0;2024-05-07 15:40:21;754.0;2024-05-07 15:37:21
2136;1931.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;1925.0;2023-01-01 00:08:52
9085;1727.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-12-17 15:10:51;2003.0;2025-12-17 14:41:51
7655;1081.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2022-04-09 13:44:11;112.0;2022-04-09 13:35:11
13908;1097.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;;;2025-12-12 19:43:12
975;1323.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-04-20 20:10:46;0;2025-04-20 14:40:46;100.0;2025-04-20 14:10:46
10921;372.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2022-12-27 23:42:37;;2022-12-27 23:20:37
1441;1723.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2024-09-06 15:57:50;;2024-09-06 15:28:50
4698;1385.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-10-10 17:34:28;1;2022-10-07 21:40:28;355.0;2022-10-07 21:34:28
9228;1037.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2024-02-07 01:55:07;82.0;2024-02-07 01:27:07
9461;1205.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-11-15 18:56:57;1466.0;2022-11-15 18:52:57
10569;1266.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2022-10-14 08:35:17;1598.0;2022-10-14 08:19:17
631;478.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;;;2025-10-13 00:30:45
5427;325.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;0;2025-01-13 07:54:42;935.0;2025-01-13 07:34:42
7017;1283.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2024-09-24 19:17:41;1480.0;2024-09-24 19:10:41
9270;1192.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-06-29 16:12:10;1;2025-06-28 15:13:10;952.0;2025-06-28 15:12:10
4339;450.0;Notification: Reminder;You have a new reminder available.;Reminder;0;;1;2025-10-09 21:53:16;;2025-10-09 21:29:16
7272;1996.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;;1;2023-05-16 05:41:17;;2023-05-16 05:28:17
9368;248.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2023-09-23 12:36:11;403.0;2023-09-23 12:11:11
11501;902.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;;1157.0;2022-10-17 12:08:38
2209;893.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-07-12 08:06:28;0;2024-07-09 09:34:28;;2024-07-09 09:06:28
14166;1054.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-02-04 07:55:21;;2023-02-04 07:40:21
12769;417.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;2022-02-13 08:19:55;1;2022-02-12 15:33:55;;2022-02-12 15:19:55
4897;876.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2023-01-06 06:22:30;2117.0;2023-01-06 06:02:30
3984;1958.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2022-10-24 09:06:39;;2022-10-24 08:42:39
3836;1814.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2025-10-06 07:54:55;661.0;2025-10-06 07:26:55
5897;182.0;Notification: Reminder;;Reminder;1;2023-09-02 01:00:57;1;2023-08-31 23:20:57;2159.0;2023-08-31 23:00:57
8310;385.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2023-03-21 04:14:33;1942.0;2023-03-21 04:06:33
844;932.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-04-04 12:38:23;1;2023-04-03 03:41:23;1405.0;2023-04-03 03:38:23
8931;2010.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;0;2022-09-05 12:13:26;1310.0;2022-09-05 11:47:26
6982;2045.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2022-02-17 08:20:25;52.0;2022-02-17 08:11:25
3495;856.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2023-10-01 18:28:53;307.0;2023-10-01 18:00:53
10850;1296.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2023-08-13 07:08:56;0;2023-08-12 21:25:56;255.0;2023-08-12 21:08:56
6402;1480.0;Notification: NewLecture;;NewLecture;0;;1;2024-06-25 18:31:33;;2024-06-25 18:19:33
10857;1296.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-09-09 23:12:11;1;2023-09-07 00:20:11;60.0;2023-09-07 00:12:11
1508;1666.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2022-07-30 21:04:31;1244.0;2022-07-30 20:41:31
8079;1729.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2024-12-19 17:14:02;1;2024-12-17 23:16:02;;2024-12-17 23:14:02
3987;1958.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2022-05-24 13:56:26;1;2022-05-23 15:18:26;;2022-05-23 14:56:26
12357;411.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2022-09-12 16:14:49;321.0;2022-09-12 15:53:49
7890;2021.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-04-26 04:19:29;1508.0;2023-04-26 04:13:29
10603;1973.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;;786.0;2022-05-03 15:39:03
8483;1206.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2024-01-11 20:54:51;;2024-01-11 20:35:51
6136;124.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-12-03 19:10:27;1;2022-12-02 02:25:27;342.0;2022-12-02 02:10:27
10533;1405.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;1;2025-11-09 19:30:33;;2025-11-09 19:21:33
2286;1088.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2023-12-06 04:27:50;2172.0;2023-12-06 04:26:50
5504;249.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;;;2023-10-20 23:59:25
11137;836.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;0;2025-01-25 03:38:38;709.0;2025-01-25 03:26:38
9622;1783.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2022-07-22 10:58:10;261.0;2022-07-22 10:57:10
4483;1071.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-08-31 16:08:39;650.0;2024-08-31 16:07:39
3377;1333.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;1;2025-07-15 10:03:52;1387.0;2025-07-15 09:44:52
14126;;;;SystemAlert;0;;0;;;2024-01-01 00:00:00
9835;1613.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;2022-07-27 10:52:15;;2022-07-27 10:47:15
8859;69.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2022-12-14 18:31:34;0;2022-12-14 15:47:34;1723.0;2022-12-14 15:31:34
8257;753.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;2023-02-16 20:39:19;1;2023-02-15 03:43:19;1159.0;2023-02-15 03:39:19
12056;939.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-08-04 15:30:20;654.0;2024-08-04 15:23:20
2080;1782.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2024-03-26 10:54:43;1581.0;2024-03-26 10:30:43
1107;225.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2023-09-18 12:55:03;0;2023-09-17 22:00:03;442.0;2023-09-17 21:55:03
8730;484.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2023-11-17 11:16:29;;2023-11-17 10:47:29
7164;1715.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2022-04-16 06:32:22;0;2022-04-16 02:33:22;1349.0;2022-04-16 02:32:22
637;1582.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2026-01-10 15:34:17;1;2026-01-07 16:44:17;697.0;2026-01-07 16:34:17
6699;1615.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2025-02-13 02:53:56;1;2025-02-11 21:13:56;182.0;2025-02-11 20:53:56
11263;960.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;0;2024-01-10 14:17:03;2128.0;2024-01-10 13:55:03
8394;688.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;;23.0;2026-01-04 11:28:13
1250;754.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-12-10 14:35:38;399.0;2024-12-10 14:17:38
5528;1725.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;;;2025-08-04 04:37:33
8527;1126.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;;;2022-02-13 17:07:44
7784;1724.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;;1;2023-02-04 06:06:43;961.0;2023-02-04 05:57:43
13584;1616.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2024-09-18 15:27:24;888.0;2024-09-18 15:02:24
9579;881.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2022-07-16 13:40:23;1;;1591.0;2022-07-13 20:40:23
5563;1354.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;0;;1;;;2024-02-14 00:21:07
12428;367.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;0;;0;2025-06-22 02:14:20;150.0;2025-06-22 02:07:20
2623;1503.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;2024-08-08 12:31:35;463.0;2024-08-08 12:27:35
7977;1954.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;0;;1;2023-09-14 16:53:22;1916.0;2023-09-14 16:46:22
7789;486.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-01-03 16:13:29;0;2023-01-02 13:34:29;;2023-01-02 13:13:29
11832;880.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;2024-01-29 01:00:38;1;2024-01-27 02:10:38;382.0;2024-01-27 02:00:38
7154;364.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;0;2026-01-18 08:28:13;;2026-01-18 08:09:13
5678;1590.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;1;2022-04-18 06:29:03;0;;92.0;2022-04-17 00:29:03
8607;1762.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;0;;0;2023-04-06 02:14:54;260.0;2023-04-06 02:11:54
8462;1117.0;Notification: NewLecture;You have a new newlecture available.;NewLecture;1;2023-07-15 04:23:36;1;2023-07-14 19:24:36;;2023-07-14 19:23:36
2833;1824.0;Notification: CourseEnrollment;You have a new courseenrollment available.;CourseEnrollment;0;;1;;1047.0;2025-08-24 14:24:44
1316;1502.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2024-03-29 12:05:47;2008.0;2024-03-29 11:37:47
4443;1012.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;1;2023-03-28 13:08:01;1170.0;2023-03-28 12:52:01
3111;1159.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2023-11-23 21:49:47;1;2023-11-22 23:51:47;;2023-11-22 23:49:47
14226;1925.0;Notification: QuizAvailable;You have a new quizavailable available.;QuizAvailable;1;;1;2023-11-30 08:37:38;807.0;2023-11-30 08:10:38
3657;459.0;Notification: Reminder;You have a new reminder available.;Reminder;1;2023-11-13 22:57:00;1;2023-11-13 19:07:00;1985.0;2023-11-13 18:57:00
2898;650.0;Notification: SystemAlert;You have a new systemalert available.;SystemAlert;1;;0;;1719.0;2022-07-10 07:27:45
3543;793.0;Notification: AssignmentDue;;AssignmentDue;1;;1;;1576.0;2025-06-02 22:12:41
8985;2042.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2024-10-26 16:25:29;0;2024-10-25 20:27:29;;2024-10-25 20:25:29
12425;367.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;2025-08-03 04:01:55;1;2025-08-01 16:21:55;360.0;2025-08-01 16:01:55
11000;1177.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2023-02-04 01:39:12;;2023-02-04 01:36:12
11629;67.0;Notification: AssignmentDue;You have a new assignmentdue available.;AssignmentDue;1;;1;2022-11-30 08:47:40;826.0;2022-11-30 08:28:40
10300;1712.0;Notification: GradeReleased;You have a new gradereleased available.;GradeReleased;1;;0;2022-06-19 17:35:53;;2022-06-19 17:31:53
3073;1281.0;Notification: Reminder;You have a new reminder available.;Reminder;1;;0;2023-12-14 16:03:53;1095.0;2023-12-14 15:47:53
