Id;ActivityId;StudentId;Status;ProgressPercent;FirstAccessedAt;LastAccessedAt;TotalTimeSpentSeconds;CompletedAt
2027;210;4779.0;InProgress;72;2025-09-29 06:54:59;2025-11-10 06:54:59;2271.0;
5787;1249;2175.0;Completed;100;2023-03-17 08:00:04;;5928.0;2023-03-21 08:00:04
13170;1661;4296.0;NotStarted;0;;;;
24497;1809;299.0;InProgress;7;2023-08-30 06:04:36;2023-12-17 06:04:36;1789.0;
23572;2197;1163.0;InProgress;7;2024-12-10 02:39:00;2025-01-10 02:39:00;2951.0;
19829;1555;2478.0;Completed;100;2023-12-11 13:30:09;2024-03-08 13:30:09;484.0;2024-03-08 13:30:09
11418;31;3391.0;Completed;100;2023-04-19 03:14:51;2023-07-06 03:14:51;1675.0;2023-07-06 03:14:51
20343;1524;4375.0;InProgress;95;2024-01-21 13:46:31;2024-03-04 13:46:31;1790.0;
21064;1356;84.0;InProgress;11;2023-06-12 15:29:14;2023-08-25 15:29:14;;
2573;1405;3043.0;NotStarted;0;;;;
8224;654;3296.0;Completed;100;2025-09-17 10:47:00;2025-10-26 10:47:00;6681.0;2025-10-26 10:47:00
24934;1136;3022.0;Completed;100;2025-12-30 15:09:39;2026-02-24 15:09:39;2915.0;2026-02-24 15:09:39
845;174;3108.0;InProgress;8;2023-09-26 21:09:07;2024-01-23 21:09:07;993.0;
19736;2007;732.0;Completed;100;2022-08-18 11:36:12;2022-12-10 11:36:12;4479.0;2022-12-10 11:36:12
18937;381;3935.0;Completed;100;2022-11-23 06:57:29;2023-01-16 06:57:29;2014.0;2023-01-16 06:57:29
5362;1058;4510.0;InProgress;21;2024-12-11 19:57:54;2025-03-19 19:57:54;1898.0;
4162;439;559.0;InProgress;80;2022-10-03 20:12:16;2022-11-15 20:12:16;592.0;
13175;2142;784.0;Completed;100;2023-12-02 02:25:50;2023-12-07 02:25:50;406.0;2023-12-07 02:25:50
13142;9659;;Completed;100;2024-06-01 22:25:24;2024-09-20 22:25:24;3317.0;2024-09-20 22:25:24
17323;950;270.0;Completed;100;2022-11-15 12:47:00;2022-12-24 12:47:00;1996.0;2022-12-24 12:47:00
7086;270;24.0;Completed;100;2023-02-19 20:23:45;2023-05-16 20:23:45;3066.0;2023-05-16 20:23:45
19560;84;2813.0;InProgress;84;2023-11-24 02:53:15;2024-03-12 02:53:15;2138.0;
26425;1230;924.0;NotStarted;0;;;;
16707;1857;3213.0;Completed;100;2025-10-27 04:33:24;2025-12-05 04:33:24;;2025-12-05 04:33:24
9575;1575;2892.0;Completed;100;2024-06-24 08:32:40;2024-08-10 08:32:40;6884.0;2024-08-10 08:32:40
24525;781;1572.0;InProgress;65;2025-05-15 01:18:04;2025-08-29 01:18:04;2389.0;
7316;385;4253.0;Completed;87;2025-07-23 01:15:18;;6870.0;2025-07-24 01:15:18
1491;2023;434.0;InProgress;49;2023-06-16 03:34:25;2023-07-30 03:34:25;2364.0;
26661;2007;334.0;NotStarted;0;;;;
9224;2083;1493.0;Completed;100;2023-08-01 23:16:42;2023-11-03 23:16:42;5287.0;2023-11-03 23:16:42
919;1780;;Completed;100;2022-06-30 00:15:45;2022-10-01 00:15:45;4827.0;2022-10-01 00:15:45
12615;1536;1189.0;InProgress;34;2024-07-11 15:49:15;2024-09-27 15:49:15;230.0;
18700;1136;2649.0;Completed;100;2024-04-29 14:57:40;2024-07-13 14:57:40;4859.0;2024-07-13 14:57:40
3468;1137;30.0;Completed;100;2023-04-08 17:21:25;2023-06-08 17:21:25;2408.0;2023-06-08 17:21:25
20421;1428;3834.0;Completed;100;2025-12-21 20:51:11;2026-04-19 20:51:11;5282.0;2026-04-19 20:51:11
6414;1018;814.0;NotStarted;0;;;;
4763;925;4755.0;Completed;100;2022-09-22 06:46:23;2022-10-27 06:46:23;1297.0;2022-10-27 06:46:23
18304;1490;4895.0;Completed;100;2025-11-26 14:50:22;;4713.0;2025-12-09 14:50:22
22174;496;505.0;Completed;100;2024-02-26 12:29:43;2024-06-15 12:29:43;3669.0;2024-06-15 12:29:43
19410;685;4811.0;Completed;100;2024-10-16 18:42:38;2024-12-28 18:42:38;6433.0;2024-12-28 18:42:38
10317;480;4058.0;Completed;100;2024-01-07 20:39:22;2024-02-29 20:39:22;4512.0;2024-02-29 20:39:22
12156;479;2993.0;Completed;100;2023-09-20 19:47:32;2023-09-20 19:47:32;305.0;2023-09-20 19:47:32
4159;1822;559.0;Completed;100;2025-01-15 20:12:03;2025-04-07 20:12:03;4923.0;2025-04-07 20:12:03
2283;1654;1809.0;Completed;100;2024-07-10 08:59:14;2024-08-19 08:59:14;5682.0;2024-08-19 08:59:14
26157;931;1455.0;Completed;100;2023-10-13 04:45:06;2024-01-26 04:45:06;1593.0;2024-01-26 04:45:06
5311;1728;1884.0;Completed;100;2023-12-14 17:14:13;2024-01-13 17:14:13;2096.0;2024-01-13 17:14:13
5654;1085;1649.0;NotStarted;0;;;;
15179;1290;4949.0;Completed;150;2024-05-11 21:57:41;2024-07-09 21:57:41;6231.0;2024-07-09 21:57:41
8653;1471;2846.0;InProgress;45;2024-02-01 07:35:56;2024-02-01 07:35:56;;
5375;147;4979.0;Completed;100;2025-05-16 04:55:13;2025-07-01 04:55:13;376.0;2025-07-01 04:55:13
1194;1857;2310.0;Completed;100;2023-05-29 18:44:14;2023-08-02 18:44:14;;2023-08-02 18:44:14
11914;948;3452.0;InProgress;95;2024-04-27 04:36:02;2024-07-16 04:36:02;2517.0;
25166;1388;2499.0;InProgress;6;2023-01-05 16:35:04;;1321.0;
7118;1574;3525.0;Completed;100;2024-08-30 18:55:05;2024-11-17 18:55:05;3604.0;2024-11-17 18:55:05
18172;1099;2602.0;InProgress;16;2025-01-08 07:49:02;;2549.0;
10551;1833;1065.0;Completed;100;2022-12-15 16:34:02;2023-01-27 16:34:02;7117.0;2023-01-27 16:34:02
10375;379;2166.0;NotStarted;0;;;;
22411;331;603.0;Completed;85;2022-12-23 18:56:35;2023-02-26 18:56:35;3983.0;2023-02-26 18:56:35
12837;102;3128.0;NotStarted;0;;;;
18171;1096;2602.0;NotStarted;0;;;;
5257;1348;3135.0;Completed;100;2024-11-10 12:34:25;2025-02-25 12:34:25;718.0;2025-02-25 12:34:25
16933;2163;3315.0;InProgress;30;2023-11-06 13:01:21;2023-12-12 13:01:21;1083.0;
23969;484;3473.0;InProgress;10;2023-01-15 04:10:29;2023-04-23 04:10:29;2375.0;
4127;1176;1988.0;NotStarted;0;;;;
1445;2097;3032.0;Completed;100;2024-11-28 13:35:00;2025-01-11 13:35:00;7097.0;2025-01-11 13:35:00
26147;2209;2546.0;Completed;100;2023-07-12 07:35:51;2023-09-03 07:35:51;2350.0;2023-09-03 07:35:51
4782;1663;4153.0;Completed;100;2024-03-09 02:41:00;2024-06-05 02:41:00;3385.0;2024-06-05 02:41:00
6449;307;2452.0;Completed;100;2023-12-12 18:30:40;2024-03-04 18:30:40;;2024-03-04 18:30:40
12741;1388;2957.0;Completed;100;2022-12-26 19:52:27;;5589.0;2023-01-12 19:52:27
22000;1921;1720.0;Completed;100;2025-01-30 13:26:41;2025-04-28 13:26:41;6028.0;2025-04-28 13:26:41
448;198;4478.0;Completed;100;2025-02-26 18:51:14;2025-04-05 18:51:14;5761.0;2025-04-05 18:51:14
20821;1041;3732.0;InProgress;62;2022-11-21 15:29:56;2023-01-31 15:29:56;3147.0;
20032;460;3046.0;Completed;100;2025-09-28 09:24:55;2026-01-14 09:24:55;7147.0;2026-01-14 09:24:55
793;836;192.0;InProgress;69;2025-09-24 06:08:55;2026-01-11 06:08:55;3218.0;
21090;2035;4771.0;Completed;100;2023-11-27 22:38:34;2024-03-10 22:38:34;;2024-03-10 22:38:34
24655;388;798.0;InProgress;87;2025-03-17 10:49:18;2025-06-07 10:49:18;1371.0;
5817;562;4570.0;Completed;100;2024-03-29 22:30:53;2024-07-09 22:30:53;4732.0;2024-07-09 22:30:53
15174;2120;4949.0;InProgress;79;2024-04-22 17:59:10;2024-07-27 17:59:10;2154.0;
10209;748;3384.0;NotStarted;0;;;;
23588;1723;2052.0;Completed;100;2022-12-28 05:36:31;2023-03-23 05:36:31;1278.0;2023-03-23 05:36:31
19293;390;3008.0;Completed;100;2025-03-29 11:50:18;2025-05-13 11:50:18;3350.0;2025-05-13 11:50:18
26821;308;1660.0;InProgress;59;2023-07-26 00:14:39;2023-10-16 00:14:39;3092.0;
15949;207;393.0;InProgress;40;2023-06-19 13:17:57;2023-08-25 13:17:57;2823.0;
15692;1364;766.0;InProgress;77;2023-07-30 03:17:31;2023-08-30 03:17:31;1760.0;
23720;1465;1755.0;Completed;62;2025-07-15 11:56:00;2025-08-02 11:56:00;3677.0;2025-08-02 11:56:00
3726;781;2372.0;Completed;100;2024-09-13 21:50:37;2024-10-08 21:50:37;1662.0;2024-10-08 21:50:37
8021;1663;4546.0;InProgress;73;2022-12-09 17:32:40;2023-04-04 17:32:40;1425.0;
14127;198;102.0;Completed;100;2023-04-25 17:24:23;2023-08-16 17:24:23;1575.0;2023-08-16 17:24:23
11534;880;1161.0;Completed;100;2023-08-11 21:02:20;2023-09-02 21:02:20;6134.0;2023-09-02 21:02:20
8970;1055;4887.0;Completed;100;2024-01-13 04:32:10;2024-03-06 04:32:10;1163.0;2024-03-06 04:32:10
20956;1311;632.0;Completed;100;2022-11-22 06:26:37;;3105.0;2022-12-05 06:26:37
6242;404;686.0;InProgress;76;2025-12-30 19:43:30;2026-04-16 19:43:30;3300.0;
24438;2071;;Completed;100;2025-07-06 00:43:53;2025-10-24 00:43:53;943.0;2025-10-24 00:43:53
10125;1052;3854.0;Completed;100;2025-11-19 11:57:10;;;2025-12-04 11:57:10
14999;426;214.0;Completed;100;2022-12-03 17:53:06;;804.0;2022-12-18 17:53:06
1350;654;4280.0;Completed;100;2023-04-26 16:38:40;;1084.0;2023-05-24 16:38:40
7077;30;4099.0;Completed;100;2023-12-20 05:28:36;2024-01-26 05:28:36;4217.0;2024-01-26 05:28:36
19318;390;1049.0;InProgress;15;2024-04-23 22:54:41;2024-08-01 22:54:41;545.0;
21680;1430;715.0;InProgress;71;2025-11-05 13:55:12;2026-01-24 13:55:12;423.0;
14415;931;462.0;NotStarted;0;;;;
26978;1574;5000.0;Completed;100;2025-02-07 13:27:33;2025-05-26 13:27:33;2947.0;2025-05-26 13:27:33
683;562;2812.0;InProgress;85;2025-05-22 04:43:59;2025-07-27 04:43:59;1882.0;
407;845;466.0;Completed;100;2025-09-22 05:45:42;2026-01-10 05:45:42;2187.0;2026-01-10 05:45:42
18743;38;1376.0;Completed;100;2023-08-20 22:02:35;2023-12-07 22:02:35;5754.0;2023-12-07 22:02:35
7915;683;4379.0;InProgress;101;2022-06-19 07:10:56;2022-06-20 07:10:56;1984.0;
20464;318;2845.0;NotStarted;0;;;;
5734;220;1567.0;Completed;100;2022-12-07 13:55:37;2023-01-03 13:55:37;2825.0;2023-01-03 13:55:37
2538;81;2344.0;Completed;100;2024-04-23 21:40:25;2024-07-18 21:40:25;4444.0;2024-07-18 21:40:25
25870;471;568.0;NotStarted;0;;;;
20335;363;140.0;NotStarted;0;;;;
13184;2153;784.0;InProgress;75;2023-12-17 04:21:13;2024-01-02 04:21:13;1457.0;
9270;207;3435.0;Completed;100;2025-02-12 05:02:09;2025-04-20 05:02:09;680.0;2025-04-20 05:02:09
4315;1212;1593.0;Completed;100;2024-12-02 09:13:06;2025-03-04 09:13:06;4101.0;2025-03-04 09:13:06
25433;1721;388.0;Completed;100;2024-12-27 04:28:36;2025-03-28 04:28:36;;2025-03-28 04:28:36
4386;1432;3372.0;Completed;100;2022-09-30 04:59:12;2022-12-09 04:59:12;;2022-12-09 04:59:12
8517;460;232.0;Completed;100;2022-07-22 04:37:44;2022-08-14 04:37:44;2311.0;2022-08-14 04:37:44
4262;1792;1850.0;Completed;100;2024-03-21 05:14:29;;6925.0;2024-03-27 05:14:29
22166;518;354.0;Completed;100;2024-11-22 04:41:29;;2469.0;2024-12-13 04:41:29
9411;1361;2906.0;Completed;100;2024-04-15 11:07:42;2024-04-15 11:07:42;1876.0;2024-04-15 11:07:42
14564;1229;4055.0;Completed;100;2023-04-26 23:04:54;2023-05-22 23:04:54;2352.0;2023-05-22 23:04:54
12876;441;4059.0;Completed;100;2024-03-24 06:18:53;2024-06-24 06:18:53;;2024-06-24 06:18:53
16126;1552;1267.0;Completed;100;2023-08-13 16:03:51;2023-09-05 16:03:51;431.0;2023-09-05 16:03:51
11397;361;1518.0;NotStarted;0;;;;
2350;2048;2150.0;Completed;100;2022-09-07 00:40:14;2022-10-02 00:40:14;5314.0;2022-10-02 00:40:14
15504;1438;2882.0;InProgress;62;2023-10-11 10:51:38;2024-01-21 10:51:38;2344.0;
846;1831;3108.0;Completed;100;2023-12-01 17:40:09;2024-03-14 17:40:09;1074.0;2024-03-14 17:40:09
12322;1833;3165.0;InProgress;84;2024-11-14 19:44:56;;2754.0;
16022;1937;2267.0;NotStarted;0;;;;
25966;1356;2855.0;NotStarted;0;;;;
11164;1271;4702.0;Completed;100;2025-03-18 15:14:01;2025-07-01 15:14:01;4617.0;2025-07-01 15:14:01
19995;2120;890.0;Completed;100;2022-11-20 23:34:19;2022-12-14 23:34:19;4668.0;2022-12-14 23:34:19
6356;755;;InProgress;57;2023-09-20 17:04:02;;561.0;
5575;1263;1210.0;NotStarted;0;;;;
10564;1497;3823.0;NotStarted;0;;;;
22559;213;3375.0;Completed;100;2023-09-28 11:28:12;2024-01-20 11:28:12;1278.0;2024-01-20 11:28:12
5967;741;4072.0;InProgress;86;2024-04-15 10:51:09;2024-06-29 10:51:09;1253.0;
6255;9401;1199.0;Completed;100;2025-10-19 13:40:58;2025-12-15 13:40:58;2699.0;2025-12-15 13:40:58
25695;1185;704.0;InProgress;94;2023-10-22 14:06:35;2023-12-01 14:06:35;2481.0;
1564;1520;1618.0;Completed;100;2024-03-03 20:25:53;2024-05-31 20:25:53;3648.0;2024-05-31 20:25:53
20747;210;2586.0;NotStarted;0;;;;
7840;1597;4156.0;Completed;71;2025-05-22 03:10:24;2025-08-18 03:10:24;7023.0;2025-08-18 03:10:24
22788;727;670.0;Completed;100;2023-12-28 12:42:54;2024-04-12 12:42:54;5137.0;2024-04-12 12:42:54
10903;73;1351.0;InProgress;51;2022-11-19 11:14:27;2023-01-05 11:14:27;;
25162;1490;4817.0;InProgress;41;2025-07-15 14:39:55;2025-09-20 14:39:55;922.0;
16590;1498;241.0;NotStarted;0;;;;
23698;210;4883.0;Completed;101;2023-01-07 06:57:39;2023-04-26 06:57:39;2835.0;2023-04-26 06:57:39
25153;826;4817.0;Completed;100;2023-06-29 21:57:21;2023-07-11 21:57:21;2008.0;2023-07-11 21:57:21
25076;781;3952.0;Completed;100;2023-01-21 02:41:23;2023-01-24 02:41:23;;2023-01-24 02:41:23
23459;635;1080.0;Completed;100;2022-09-26 03:04:34;2023-01-21 03:04:34;4140.0;2023-01-21 03:04:34
11282;477;4475.0;InProgress;8;2025-10-25 11:22:33;2025-11-04 11:22:33;422.0;
15500;472;2882.0;Completed;100;2022-08-03 19:04:59;2022-11-20 19:04:59;1405.0;2022-11-20 19:04:59
22983;1212;2765.0;Completed;100;2025-07-25 05:10:02;2025-08-05 05:10:02;2894.0;2025-08-05 05:10:02
16136;966;280.0;InProgress;78;2023-09-30 23:33:24;2024-01-21 23:33:24;2127.0;
1298;1312;317.0;InProgress;92;2022-10-16 04:09:22;2022-10-17 04:09:22;1739.0;
6652;1611;1806.0;Completed;100;2022-08-06 14:00:04;2022-10-31 14:00:04;3431.0;2022-10-31 14:00:04
9317;1781;3457.0;Completed;100;2025-12-18 07:37:24;2026-03-06 07:37:24;5617.0;2026-03-06 07:37:24
14583;638;1842.0;Completed;100;2023-01-11 13:04:28;2023-03-14 13:04:28;5334.0;2023-03-14 13:04:28
17157;1356;4981.0;Completed;100;2025-10-02 07:07:04;2025-10-14 07:07:04;3024.0;2025-10-14 07:07:04
19839;1951;1405.0;InProgress;11;2025-07-06 05:14:17;2025-10-21 05:14:17;;
14164;147;770.0;NotStarted;0;;;;
469;1259;3588.0;Completed;100;2024-12-15 03:45:49;2025-03-18 03:45:49;1902.0;2025-03-18 03:45:49
250;824;2351.0;NotStarted;0;;;;
26702;207;4913.0;Completed;100;2024-10-10 15:19:07;2024-10-18 15:19:07;5278.0;2024-10-18 15:19:07
19949;1283;428.0;NotStarted;0;;;;
3897;1596;3240.0;Completed;100;2023-05-02 06:13:32;2023-06-09 06:13:32;5957.0;2023-06-09 06:13:32
13356;1010;2859.0;NotStarted;0;;;;
3584;2074;4127.0;Completed;100;2025-05-31 16:41:50;;3437.0;2025-06-08 16:41:50
3644;289;;Completed;100;2023-12-03 06:32:10;2024-02-14 06:32:10;;2024-02-14 06:32:10
6650;1659;;Completed;100;2025-01-14 06:07:55;2025-03-24 06:07:55;1721.0;2025-03-24 06:07:55
10452;1335;837.0;Completed;100;2024-10-04 20:57:16;2024-11-20 20:57:16;6346.0;2024-11-20 20:57:16
11935;1490;947.0;Completed;100;2022-09-26 00:50:20;2022-10-12 00:50:20;6994.0;2022-10-12 00:50:20
25885;1659;2315.0;NotStarted;0;;;;
9330;103;2797.0;InProgress;91;2022-08-10 06:35:38;2022-11-25 06:35:38;1101.0;
3270;121;;InProgress;81;2024-06-07 12:33:38;2024-07-23 12:33:38;;
8227;1053;;Completed;100;2025-09-14 19:10:26;2025-11-18 19:10:26;2230.0;2025-11-18 19:10:26
14970;2074;2668.0;InProgress;43;2022-08-24 08:53:59;;2543.0;
1250;1861;3168.0;NotStarted;0;;;;
20761;1809;2712.0;Completed;100;2024-03-18 22:38:24;2024-04-13 22:38:24;1416.0;2024-04-13 22:38:24
16697;2173;2401.0;Completed;100;2022-10-16 21:12:40;2022-10-27 21:12:40;2411.0;2022-10-27 21:12:40
7202;198;4291.0;Completed;100;2024-10-20 10:43:07;2024-12-19 10:43:07;5671.0;2024-12-19 10:43:07
25287;983;;Completed;100;2024-06-30 07:13:55;2024-09-22 07:13:55;;2024-09-22 07:13:55
25325;1107;1769.0;Completed;100;2025-02-14 00:44:09;2025-06-03 00:44:09;;2025-06-03 00:44:09
17032;1921;4776.0;InProgress;23;2025-12-23 00:42:36;2026-04-22 00:42:36;1592.0;
16194;300;4037.0;InProgress;68;2022-06-27 10:15:51;2022-06-28 10:15:51;2055.0;
1487;565;2513.0;Completed;100;2025-08-14 04:46:52;2025-11-29 04:46:52;6498.0;2025-11-29 04:46:52
18372;1136;723.0;InProgress;36;2023-08-09 22:57:48;2023-12-07 22:57:48;2054.0;
4418;1696;4802.0;InProgress;78;2024-01-08 00:50:06;2024-01-15 00:50:06;1531.0;
129;1104;4722.0;Completed;100;2023-08-10 10:49:28;2023-09-28 10:49:28;5567.0;2023-09-28 10:49:28
17106;1555;1114.0;InProgress;14;2023-12-23 00:33:41;2024-01-02 00:33:41;1645.0;
1497;668;;InProgress;92;2023-05-20 03:20:07;2023-08-26 03:20:07;2759.0;
13983;444;1397.0;InProgress;95;2025-07-15 14:01:34;2025-08-20 14:01:34;2720.0;
649;586;3989.0;NotStarted;0;;;;
25628;345;900.0;InProgress;50;2023-05-25 01:39:24;2023-07-10 01:39:24;3588.0;
13602;36;2919.0;Completed;100;2023-09-03 00:38:49;2023-10-20 00:38:49;4001.0;2023-10-20 00:38:49
14482;79;2121.0;NotStarted;0;;;;
3343;2092;3441.0;InProgress;9;2024-09-23 18:33:21;2025-01-19 18:33:21;2934.0;
7092;1099;24.0;Completed;100;2023-11-22 15:44:06;;1264.0;2023-12-21 15:44:06
11994;2172;3291.0;NotStarted;0;;;;
3551;1249;2338.0;InProgress;66;2024-03-12 21:40:56;2024-06-28 21:40:56;3043.0;
7184;404;3505.0;Completed;100;2025-09-18 20:56:21;2025-12-02 20:56:21;6087.0;2025-12-02 20:56:21
9854;1494;2334.0;Completed;100;2025-08-29 14:19:58;2025-08-30 14:19:58;7027.0;2025-08-30 14:19:58
23934;378;93.0;InProgress;34;2023-04-13 11:08:52;2023-05-20 11:08:52;2417.0;
20988;1151;4649.0;Completed;100;2025-12-20 00:03:32;;1085.0;2025-12-27 00:03:32
8696;1882;4168.0;InProgress;85;2023-07-26 04:52:58;2023-10-11 04:52:58;3205.0;
12256;342;2445.0;Completed;100;2022-12-27 21:05:19;2023-04-25 21:05:19;;2023-04-25 21:05:19
19270;345;143.0;Completed;100;2025-06-28 12:43:52;2025-09-21 12:43:52;2795.0;2025-09-21 12:43:52
1063;1984;1735.0;Completed;-5;2022-12-27 01:25:02;2023-04-11 01:25:02;5835.0;2023-04-11 01:25:02
4423;669;4802.0;NotStarted;0;;;;
19678;121;2209.0;Completed;100;2023-08-08 11:55:47;2023-08-30 11:55:47;1809.0;2023-08-30 11:55:47
8067;1425;;NotStarted;0;;;;
12493;323;1614.0;InProgress;27;2022-09-17 14:27:11;2022-11-24 14:27:11;832.0;
16440;1552;602.0;Completed;100;2023-05-17 19:11:08;2023-05-20 19:11:08;1830.0;2023-05-20 19:11:08
17291;623;3658.0;Completed;100;2024-03-14 10:55:04;;1791.0;2024-04-06 10:55:04
18293;1181;2183.0;Completed;100;2023-02-04 19:58:42;2023-03-05 19:58:42;772.0;2023-03-05 19:58:42
7797;1079;2412.0;NotStarted;0;;;;
8106;2083;3186.0;NotStarted;0;;;;
26962;1127;;Completed;100;2022-09-10 23:53:44;2022-11-04 23:53:44;7154.0;2022-11-04 23:53:44
2647;462;2433.0;Completed;100;2024-05-31 05:44:24;2024-07-02 05:44:24;4790.0;2024-07-02 05:44:24
13780;1555;2676.0;Completed;100;2026-01-03 20:23:20;2026-01-13 20:23:20;1303.0;2026-01-13 20:23:20
7073;1348;4099.0;NotStarted;0;;;;
7711;175;1345.0;Completed;100;2024-08-17 22:26:09;2024-11-17 22:26:09;6151.0;2024-11-17 22:26:09
17066;642;341.0;Completed;100;2024-01-22 03:58:03;2024-05-01 03:58:03;6132.0;2024-05-01 03:58:03
25627;635;900.0;InProgress;39;2024-05-15 20:36:00;2024-05-26 20:36:00;2059.0;
12478;9258;3976.0;NotStarted;0;;;;
1437;1303;1539.0;InProgress;73;2025-02-09 19:32:45;2025-05-19 19:32:45;2452.0;
20735;1522;253.0;NotStarted;0;;;;
10902;928;1351.0;InProgress;43;2022-10-16 20:07:36;2022-12-04 20:07:36;3435.0;
19540;9436;4833.0;NotStarted;0;;;;
22504;1059;2718.0;InProgress;46;2025-12-30 10:28:31;2026-01-26 10:28:31;1346.0;
22492;352;2718.0;Completed;100;2025-10-07 02:25:23;2026-01-18 02:25:23;6002.0;2026-01-18 02:25:23
26759;175;825.0;Completed;100;2025-10-01 23:06:04;2025-10-08 23:06:04;6806.0;2025-10-08 23:06:04
241;1696;529.0;InProgress;92;2024-09-15 19:09:30;2024-12-13 19:09:30;2102.0;
17660;690;250.0;Completed;100;2025-10-04 13:35:49;2025-12-20 13:35:49;5364.0;2025-12-20 13:35:49
1384;79;4900.0;Completed;100;2025-05-27 12:54:26;2025-08-18 12:54:26;6976.0;2025-08-18 12:54:26
25606;598;2005.0;Completed;100;2024-06-30 21:30:00;2024-08-14 21:30:00;3688.0;2024-08-14 21:30:00
5301;668;1884.0;Completed;100;2023-12-04 11:16:48;2024-02-10 11:16:48;1836.0;2024-02-10 11:16:48
1213;1930;2670.0;InProgress;57;2023-01-09 08:52:52;2023-03-24 08:52:52;350.0;
25343;1563;975.0;Completed;100;2024-05-24 10:10:01;2024-07-01 10:10:01;3044.0;2024-07-01 10:10:01
15073;2160;1234.0;Completed;100;2022-08-01 08:25:22;2022-08-19 08:25:22;5561.0;2022-08-19 08:25:22
3344;786;3441.0;NotStarted;0;;;;
11529;1431;1021.0;Completed;100;2023-02-24 17:22:08;2023-03-02 17:22:08;6843.0;2023-03-02 17:22:08
20347;1302;4375.0;Completed;100;2025-09-26 05:04:14;2025-11-29 05:04:14;4752.0;2025-11-29 05:04:14
22247;9889;1249.0;Completed;100;2023-10-22 23:50:39;2024-01-16 23:50:39;4907.0;2024-01-16 23:50:39
23758;1046;2512.0;NotStarted;0;;;;
20544;381;4948.0;Completed;100;2024-06-28 16:11:51;2024-09-12 16:11:51;3865.0;2024-09-12 16:11:51
14803;1055;2399.0;Completed;100;2023-09-05 19:46:56;2023-09-10 19:46:56;944.0;2023-09-10 19:46:56
23434;1685;4309.0;Completed;100;2025-11-07 07:49:13;2025-11-29 07:49:13;7177.0;2025-11-29 07:49:13
14306;1136;1973.0;InProgress;36;2023-01-22 16:50:34;2023-05-04 16:50:34;1769.0;
4304;1239;1336.0;Completed;100;2023-05-20 22:44:08;2023-06-22 22:44:08;;2023-06-22 22:44:08
12053;983;3478.0;Completed;100;2025-07-03 10:28:03;2025-07-10 10:28:03;3254.0;2025-07-10 10:28:03
18075;435;3717.0;Completed;100;2023-04-16 20:37:35;2023-06-09 20:37:35;;2023-06-09 20:37:35
14378;1281;3360.0;Completed;100;2025-04-19 06:11:36;2025-06-29 06:11:36;3263.0;2025-06-29 06:11:36
17886;169;2054.0;Completed;100;2024-02-05 22:51:14;2024-05-31 22:51:14;4254.0;2024-05-31 22:51:14
5950;1964;4956.0;Completed;100;2025-03-12 04:48:24;2025-03-31 04:48:24;5919.0;2025-03-31 04:48:24
14374;1047;1862.0;InProgress;67;2024-01-08 20:55:08;2024-04-29 20:55:08;2092.0;
7575;2104;634.0;InProgress;77;2024-06-12 22:09:46;2024-08-16 22:09:46;2052.0;
5349;878;3367.0;Completed;100;2024-07-12 06:38:12;2024-10-21 06:38:12;1877.0;2024-10-21 06:38:12
17553;1436;1127.0;InProgress;13;2022-07-09 19:40:03;2022-07-17 19:40:03;3143.0;
5994;1442;1625.0;Completed;100;2025-07-10 19:36:17;2025-10-26 19:36:17;6832.0;2025-10-26 19:36:17
9078;1371;3663.0;InProgress;88;2024-12-23 16:22:56;2025-03-27 16:22:56;1911.0;
18656;9945;1965.0;InProgress;52;2023-07-31 12:23:54;2023-10-29 12:23:54;1442.0;
17530;1833;1259.0;Completed;100;2024-02-03 14:23:43;2024-03-01 14:23:43;5390.0;2024-03-01 14:23:43
6224;1555;4584.0;Completed;100;2022-12-20 15:11:21;2023-04-02 15:11:21;6917.0;2023-04-02 15:11:21
1495;1312;434.0;InProgress;150;2024-03-21 08:13:12;2024-05-29 08:13:12;1382.0;
15234;1296;901.0;Completed;100;2024-04-29 18:30:43;2024-06-23 18:30:43;5164.0;2024-06-23 18:30:43
4906;815;4351.0;Completed;100;2025-09-11 23:44:42;2025-11-17 23:44:42;3919.0;2025-11-17 23:44:42
17217;637;3146.0;Completed;100;2022-06-04 23:47:22;2022-07-31 23:47:22;6634.0;2022-07-31 23:47:22
13384;750;1042.0;Completed;100;2023-01-13 17:14:22;2023-03-08 17:14:22;3672.0;2023-03-08 17:14:22
120;983;4722.0;Completed;100;2023-05-21 02:22:55;2023-06-11 02:22:55;6769.0;2023-06-11 02:22:55
7130;1221;2460.0;NotStarted;0;;;;
15803;1136;3308.0;Completed;100;2024-08-07 15:24:01;2024-10-30 15:24:01;4723.0;2024-10-30 15:24:01
13901;1079;1650.0;Completed;100;2023-06-21 05:02:54;2023-09-06 05:02:54;4250.0;2023-09-06 05:02:54
15473;1678;149.0;Completed;100;2023-08-15 12:22:43;2023-08-21 12:22:43;586.0;2023-08-21 12:22:43
20947;2047;1540.0;NotStarted;0;;;;
6707;1596;1398.0;Completed;100;2023-02-16 21:44:17;2023-04-13 21:44:17;1314.0;2023-04-13 21:44:17
8738;1469;4438.0;Completed;54;2022-08-19 04:17:25;2022-11-08 04:17:25;450.0;2022-11-08 04:17:25
11616;84;3806.0;InProgress;71;2023-05-14 17:06:47;2023-07-04 17:06:47;190.0;
