Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate
358,2195.0,91,2.0,2023-01-19 20:19:29
5682,3168.0,189,1.0,2024-05-10 09:04:53
7939,3931.0,100,2.0,2024-11-17 18:25:44
4438,1477.0,146,2.0,2022-03-19 15:45:16
1604,1426.0,198,3.0,2026-01-22 02:24:28
5097,3480.0,63,3.0,2023-01-25 08:56:45
2248,306.0,88,2.0,2025-12-25 06:04:36
7491,3031.0,81,2.0,2022-02-15 02:29:01
4721,4406.0,46,1.0,2022-05-17 05:57:18
7115,1759.0,181,,2024-01-16 01:51:40
4913,1675.0,20,3.0,2023-09-18 01:17:06
642,162.0,100,3.0,2025-04-18 04:18:53
1473,3492.0,145,3.0,2023-04-11 16:37:45
4854,4652.0,32,2.0,2024-03-07 00:09:54
7039,4507.0,130,1.0,2023-12-31 16:01:10
9964,1375.0,23,3.0,2024-08-25 10:35:15
3023,3300.0,186,,2025-12-07 19:52:35
4208,2443.0,192,3.0,2025-02-07 01:54:58
1502,4229.0,11,1.0,2023-11-05 08:20:24
1087,4839.0,41,3.0,2025-12-01 14:34:15
328,1563.0,20,3.0,2023-11-22 16:09:01
497,3436.0,156,1.0,2024-02-19 13:56:03
9275,1031.0,200,1.0,2025-03-16 08:10:45
4323,1520.0,73,3.0,2024-10-22 19:09:47
2220,4920.0,120,2.0,2024-08-21 19:56:39
4982,3889.0,93,1.0,2024-07-21 17:21:44
7046,2206.0,101,2.0,2025-05-12 14:50:08
8907,4494.0,100,3.0,2025-01-10 12:46:50
2122,1548.0,106,2.0,2024-03-07 05:02:51
10040,3684.0,28,3.0,2022-07-12 08:11:49
9056,2576.0,143,,2026-02-14 16:11:43
6410,2515.0,151,2.0,2025-02-08 17:09:21
7696,2482.0,74,3.0,2023-02-22 12:18:10
4061,2776.0,181,2.0,2024-04-23 12:35:45
5707,4230.0,12,1.0,2023-06-16 22:37:48
4395,3787.0,168,1.0,2023-02-27 00:08:14
8740,3200.0,168,1.0,2022-12-19 15:48:05
695,4871.0,106,2.0,2024-04-25 14:58:17
314,3870.0,51,3.0,2025-11-20 08:11:54
9110,3360.0,67,2.0,2023-05-17 03:28:13
8504,3118.0,152,3.0,2024-10-28 13:34:36
2663,4190.0,170,1.0,2025-07-27 22:18:40
8127,4912.0,26,2.0,2022-04-12 02:28:56
3327,4653.0,22,3.0,2024-01-30 05:39:45
2388,540.0,14,2.0,2022-07-27 10:22:51
2705,411.0,189,3.0,2024-11-27 20:08:38
6920,3022.0,54,2.0,2025-01-01 10:11:10
3690,1518.0,196,2.0,2023-01-01 03:51:24
7374,1128.0,94,3.0,2022-03-26 06:26:43
1263,3254.0,91,1.0,2023-02-20 19:47:23
525,492.0,3,2.0,2024-06-18 22:44:05
6955,3165.0,18,1.0,2025-01-30 00:04:08
5080,3999.0,162,1.0,2025-04-04 01:43:50
8954,1286.0,79,2.0,2025-05-06 00:05:19
6016,4235.0,197,1.0,2025-05-17 15:18:52
2037,1728.0,31,1.0,2023-07-12 12:14:49
6319,2203.0,18,1.0,2025-04-28 13:53:32
7268,1738.0,53,3.0,2025-07-30 20:51:57
3272,201.0,127,3.0,2024-07-11 21:47:33
3984,4584.0,162,1.0,2025-12-04 10:29:17
8768,4652.0,84,1.0,2024-08-10 12:06:44
6977,1487.0,79,1.0,2025-01-14 12:53:09
1854,2796.0,150,2.0,2026-02-10 18:01:12
8620,3642.0,147,2.0,2025-06-24 19:47:15
3369,3544.0,95,2.0,2025-11-29 17:45:09
2936,2111.0,198,3.0,2025-08-02 09:43:59
7678,1958.0,124,2.0,2023-06-11 00:23:31
8872,3733.0,71,1.0,2025-12-03 13:08:00
2310,4704.0,178,3.0,2025-02-10 15:32:24
6188,1289.0,140,3.0,2022-09-22 04:55:16
1594,4279.0,138,3.0,2026-01-15 14:38:09
3303,3152.0,26,3.0,2022-05-02 17:08:02
1790,3384.0,49,2.0,2024-04-12 15:19:52
9070,3369.0,110,2.0,2025-04-24 23:17:48
1566,4302.0,70,3.0,2023-11-22 20:58:28
9391,2129.0,41,3.0,2025-10-15 05:23:54
7041,1625.0,143,1.0,2025-12-01 18:52:01
9207,27.0,57,2.0,2025-07-27 08:46:30
2971,1533.0,173,1.0,2022-12-27 00:01:23
8742,4692.0,127,1.0,2024-07-03 14:12:11
5242,2712.0,159,2.0,2026-02-26 08:52:07
3914,4569.0,41,1.0,2025-12-15 18:42:34
649,3784.0,1,1.0,2025-01-09 09:02:31
3042,1524.0,11,1.0,2024-04-15 12:36:17
1417,858.0,85,2.0,2025-08-30 12:51:12
7295,2772.0,84,1.0,2023-12-09 09:46:07
1119,1267.0,108,2.0,2025-04-29 14:00:41
3640,2548.0,168,,2022-12-28 23:26:47
3927,4431.0,166,3.0,2023-08-24 10:02:32
815,259.0,196,2.0,2022-08-04 10:15:56
3096,3639.0,117,2.0,2022-06-22 19:06:53
10034,1039.0,59,3.0,2022-10-16 06:04:56
8566,101.0,56,2.0,2023-06-24 22:22:45
4881,1259.0,150,2.0,2026-01-26 14:53:51
7701,598.0,118,3.0,2024-02-18 07:30:16
1844,387.0,96,1.0,2025-08-17 05:43:48
10185,1291.0,7777,1.0,2024-06-01 00:00:00
6787,237.0,33,2.0,2023-10-13 03:13:17
4868,570.0,84,2.0,2024-06-07 06:02:31
9364,695.0,56,,2024-02-01 00:28:53
8245,2793.0,70,2.0,2023-09-18 08:59:22
5305,901.0,128,3.0,2025-04-14 01:44:14
3170,3093.0,149,1.0,2025-11-20 11:56:18
1733,1654.0,197,2.0,2025-11-14 18:52:16
4627,3941.0,129,1.0,2025-11-18 14:20:30
4195,4699.0,182,3.0,2024-08-13 15:23:28
634,1364.0,73,3.0,2023-12-06 08:19:27
5855,3829.0,119,1.0,2024-08-11 08:11:42
119,3684.0,179,2.0,2024-07-06 14:05:30
999,2850.0,118,1.0,2023-09-02 11:31:09
1055,3933.0,154,2.0,2025-01-08 02:25:44
5147,2987.0,135,3.0,2024-01-26 03:25:10
8148,3167.0,152,3.0,2024-03-13 20:31:50
9563,4775.0,71,1.0,2025-01-19 15:35:50
7796,4600.0,191,1.0,2024-09-01 12:44:30
8715,1753.0,30,2.0,2023-03-14 18:05:35
9606,3886.0,188,3.0,2024-04-14 17:06:27
793,2621.0,128,1.0,2025-03-22 06:41:00
9434,2451.0,171,1.0,2022-08-31 23:11:19
3046,218.0,119,,2024-06-14 06:38:05
4413,2323.0,137,1.0,2025-03-09 14:17:05
8235,3169.0,87,2.0,2024-05-12 06:56:28
4002,2148.0,166,,2024-06-04 17:29:35
3307,2421.0,63,3.0,2023-09-12 04:45:53
9233,3257.0,50,2.0,2025-02-26 03:30:17
5548,2039.0,123,3.0,2025-02-17 11:22:58
8852,4444.0,40,1.0,2025-10-28 00:43:56
8527,2754.0,162,2.0,2025-09-23 13:55:09
9009,1047.0,196,3.0,2022-08-13 11:42:00
5483,1009.0,54,1.0,2024-12-02 01:45:49
8545,2698.0,100,2.0,2024-11-18 01:06:12
3058,2000.0,130,,2023-07-25 23:00:18
7473,2760.0,162,1.0,2025-08-26 17:54:41
3723,4598.0,99,3.0,2025-11-12 10:15:25
9099,4046.0,47,3.0,2022-08-07 18:29:46
7442,1513.0,80,2.0,2025-04-07 16:44:31
6947,2058.0,84,1.0,2024-07-10 22:53:10
6433,1305.0,26,2.0,2022-08-04 14:31:37
6817,2960.0,6,2.0,2025-04-27 05:51:33
3475,4164.0,62,3.0,2025-11-26 21:38:57
5065,1438.0,61,3.0,2022-08-20 01:24:21
1911,2322.0,89,1.0,2023-08-06 01:33:41
5634,1866.0,9,3.0,2023-01-02 04:18:51
1875,1697.0,117,,2022-08-04 21:16:28
7553,3868.0,178,2.0,2024-05-19 01:03:37
5264,2371.0,197,1.0,2025-10-28 14:07:29
6771,2762.0,92,2.0,2023-12-22 01:32:02
3961,54.0,179,2.0,2024-07-23 22:48:34
11,4526.0,14,3.0,2022-12-07 01:57:35
3516,3068.0,79,1.0,2025-05-29 23:32:40
3508,4160.0,162,3.0,2025-11-29 03:31:41
8207,3509.0,48,1.0,2023-04-24 17:30:12
7345,3006.0,95,3.0,2026-02-27 00:50:24
7438,250.0,110,3.0,2025-09-23 13:26:04
6570,4063.0,107,1.0,2025-08-12 20:30:12
7993,3759.0,151,2.0,2025-05-01 02:40:15
8888,1010.0,71,2.0,2025-07-08 09:47:28
6727,2906.0,101,2.0,2025-07-21 03:31:56
7586,544.0,35,3.0,2025-08-24 20:16:53
504,3436.0,51,3.0,2026-03-28 07:58:20
1218,3245.0,140,2.0,2023-08-07 07:51:02
3443,1731.0,154,,2024-08-25 10:31:57
4170,2104.0,35,3.0,2025-11-21 19:27:48
5363,455.0,124,2.0,2024-04-17 06:32:25
7856,4585.0,20,1.0,2023-09-19 09:00:46
4376,3471.0,30,3.0,2022-09-04 17:14:10
560,4367.0,188,3.0,2024-07-27 17:05:03
10059,1641.0,61,3.0,2022-09-01 11:00:39
8335,1452.0,93,,2024-06-12 17:21:17
9816,3718.0,183,2.0,2023-02-23 07:03:07
352,2195.0,12,2.0,2023-12-13 11:23:48
7322,3339.0,123,2.0,2025-02-20 00:54:03
3607,1929.0,81,2.0,2022-10-04 00:39:28
7266,1114.0,138,1.0,2025-09-01 15:29:03
2566,1550.0,186,3.0,2025-12-07 07:39:48
1433,506.0,138,2.0,2025-03-03 03:13:35
1643,4186.0,141,3.0,2024-11-20 03:49:00
5803,2038.0,31,,2023-11-26 02:01:18
6313,1814.0,20,3.0,2023-09-15 18:52:39
8174,3836.0,178,1.0,2024-07-01 21:21:20
5128,63.0,106,2.0,2024-12-21 22:23:19
722,3052.0,32,1.0,2024-03-22 07:28:19
8713,4029.0,86,2.0,2025-06-13 03:12:03
8203,3107.0,168,2.0,2023-05-01 11:55:14
5331,1454.0,72,3.0,2022-05-17 12:40:07
8908,738.0,187,1.0,2023-08-03 11:34:04
5400,4724.0,54,2.0,2024-02-01 07:29:11
9911,4207.0,108,2.0,2025-07-28 22:34:40
9565,2385.0,183,2.0,2023-05-19 23:05:22
8513,3567.0,74,3.0,2022-11-09 10:34:52
8115,4344.0,162,1.0,2025-04-27 16:27:10
4987,1591.0,108,3.0,2025-04-10 22:49:06
800,950.0,25,3.0,2023-02-25 23:32:43
8662,1273.0,89,,2024-06-27 13:49:18
1369,4591.0,9,1.0,2023-11-17 13:02:26
2577,2875.0,87,1.0,2024-01-04 21:50:53
1710,2659.0,8,1.0,2025-06-17 21:58:06
459,783.0,53,2.0,2025-07-06 13:41:03
5644,615.0,191,3.0,2024-07-25 00:57:24
900,1792.0,166,3.0,2023-12-15 07:12:53
1084,4601.0,145,3.0,2023-03-19 19:28:04
8003,2418.0,198,2.0,2025-12-25 23:41:16
2856,4768.0,11,1.0,2024-02-29 08:56:23
31,3802.0,118,3.0,2024-05-14 09:56:38
6598,377.0,58,1.0,2025-08-22 03:39:14
7744,716.0,87,1.0,2024-01-02 09:59:53
6753,2662.0,78,3.0,2024-02-06 20:41:42
5737,3804.0,43,3.0,2025-08-31 11:41:02
6992,842.0,3,1.0,2024-01-26 16:17:34
4157,4146.0,191,2.0,2024-08-22 02:12:39
6624,1644.0,51,1.0,2026-02-02 15:45:12
3178,1971.0,154,,2025-06-17 10:56:35
3678,3564.0,115,1.0,2023-07-16 07:46:42
3457,4322.0,65,1.0,2025-05-24 01:51:00
7997,278.0,118,3.0,2024-02-28 18:37:38
6619,1024.0,29,3.0,2026-03-08 07:39:36
5378,3117.0,95,3.0,2025-07-21 04:57:20
1244,1444.0,5,1.0,2022-12-10 17:44:37
9341,2116.0,128,,2025-06-02 02:34:08
8593,1539.0,16,2.0,2025-04-03 08:53:38
1870,4003.0,153,2.0,2023-06-03 17:55:55
1152,1099.0,40,2.0,2025-04-26 01:56:14
2557,1401.0,58,2.0,2025-08-15 04:11:22
759,4555.0,162,2.0,2026-02-04 07:39:19
9796,627.0,37,3.0,2022-12-27 01:48:26
835,2376.0,189,3.0,2024-01-30 12:07:14
7709,4087.0,145,,2023-09-24 21:26:00
5267,4876.0,69,3.0,2023-11-21 11:49:40
1078,4722.0,152,2.0,2024-10-29 06:06:59
9954,3442.0,26,3.0,2022-05-18 14:25:13
5766,3618.0,51,,2025-09-02 00:44:26
10014,796.0,186,3.0,2025-12-02 07:52:43
4064,4204.0,1,1.0,2024-06-28 15:57:52
9525,451.0,87,1.0,2024-09-14 08:48:23
8498,1432.0,147,1.0,2026-01-10 19:01:08
8060,937.0,87,2.0,2024-07-17 11:40:26
9506,4541.0,121,3.0,2025-08-06 02:54:47
2494,3913.0,156,3.0,2023-11-14 19:44:55
2024,929.0,98,2.0,2022-09-09 21:40:00
2644,2966.0,100,3.0,2025-01-08 07:58:49
8092,1262.0,88,3.0,2025-11-17 11:59:52
1603,4975.0,16,1.0,2024-12-07 01:20:09
8512,375.0,158,,2022-12-20 23:47:55
4006,3197.0,43,1.0,2025-06-09 13:55:13
8211,2738.0,84,1.0,2024-07-22 14:17:43
5674,2252.0,197,1.0,2025-11-16 01:28:26
5598,4696.0,65,3.0,2025-07-21 03:54:33
122,796.0,137,1.0,2025-08-04 00:33:58
2185,147.0,197,3.0,2025-11-19 02:33:04
8850,3011.0,115,1.0,2022-08-25 07:46:29
5582,1501.0,89,1.0,2024-05-03 18:12:41
3525,4006.0,7,2.0,2024-07-13 18:13:02
4293,2879.0,37,3.0,2023-12-03 19:17:19
6903,1747.0,84,3.0,2023-11-06 02:25:09
4449,4793.0,168,2.0,2023-12-11 02:28:30
5729,284.0,6,3.0,2025-10-01 09:22:14
7017,2883.0,189,2.0,2023-12-06 08:26:41
6092,1028.0,117,2.0,2022-09-19 09:41:53
1782,318.0,182,2.0,2025-05-07 06:45:36
4439,1925.0,25,2.0,2023-05-31 22:56:32
2081,2307.0,129,1.0,2025-11-17 06:25:12
3157,4849.0,110,3.0,2025-10-25 09:16:42
5793,2121.0,62,3.0,2025-08-05 15:46:02
4628,3339.0,57,1.0,2025-01-09 20:15:12
6781,3976.0,24,2.0,2025-08-03 16:53:15
4127,4680.0,22,3.0,2023-10-31 02:15:16
703,4155.0,53,2.0,2025-06-28 18:16:03
2611,3326.0,138,2.0,2025-07-11 14:09:23
477,4632.0,26,1.0,2022-06-16 21:21:06
8180,4211.0,88,,2026-01-16 07:15:39
1767,1589.0,145,3.0,2023-07-16 07:15:55
9804,1031.0,131,1.0,2025-10-28 12:15:40
4642,3289.0,100,2.0,2025-05-03 09:42:25
416,2292.0,63,1.0,2023-02-09 20:40:41
5799,556.0,153,1.0,2023-07-05 00:02:23
269,584.0,49,3.0,2023-12-21 09:12:31
6280,1760.0,26,,2022-12-22 15:14:37
5940,2828.0,189,3.0,2024-09-11 16:55:35
2889,2299.0,181,3.0,2024-07-06 09:22:39
3709,4292.0,7,2.0,2024-04-18 12:05:35
2515,209.0,158,2.0,2023-09-29 03:37:30
5234,1744.0,22,1.0,2024-01-11 19:45:15
1654,4201.0,140,,2023-02-06 06:15:39
8694,3020.0,57,,2025-06-06 04:30:10
9725,1608.0,120,,2024-11-06 08:05:10
5884,4516.0,33,2.0,2023-03-23 08:16:13
2674,4619.0,121,2.0,2025-03-28 18:04:12
7828,3167.0,30,1.0,2022-12-26 11:28:17
10181,1649.0,9999,1.0,2024-06-01 00:00:00
3787,3470.0,92,1.0,2023-09-09 23:11:35
729,3182.0,31,3.0,2023-05-18 17:53:03
9200,4172.0,8,1.0,2024-12-26 12:46:35
2911,2920.0,71,3.0,2025-07-06 20:25:51
7434,1986.0,51,1.0,2025-06-04 12:25:20
8268,556.0,28,1.0,2022-08-04 20:40:53
1752,4812.0,37,3.0,2023-04-24 09:09:33
97,2519.0,89,1.0,2023-09-03 02:58:27
1345,2287.0,153,1.0,2023-06-10 09:47:15
1156,901.0,32,2.0,2024-07-01 00:59:43
5931,4345.0,6,2.0,2025-05-18 20:57:31
6312,288.0,71,2.0,2025-02-20 09:18:59
3061,554.0,71,1.0,2025-01-29 22:23:05
5801,4072.0,168,2.0,2023-02-07 18:05:03
6426,498.0,128,1.0,2025-05-29 03:31:58
5711,1734.0,152,3.0,2025-02-16 01:55:09
10071,1641.0,57,1.0,2025-08-06 15:26:39
6499,3470.0,28,1.0,2022-08-02 14:04:28
810,1037.0,22,1.0,2023-11-18 03:56:52
2352,4704.0,120,1.0,2024-07-17 23:17:13
901,4449.0,147,3.0,2026-01-01 09:40:56
9417,26.0,192,3.0,2025-09-06 22:50:21
1143,2170.0,118,3.0,2024-07-05 09:26:36
9697,3129.0,56,1.0,2023-09-17 06:23:53
604,3720.0,110,1.0,2025-04-11 11:07:07
38,1374.0,94,3.0,2022-06-23 16:15:09
1573,1223.0,182,3.0,2025-02-04 15:36:22
5157,586.0,170,2.0,2025-09-08 04:06:55
8467,2647.0,135,1.0,2024-06-09 02:50:16
3912,2995.0,129,3.0,2025-05-04 10:16:52
3015,1812.0,28,2.0,2022-07-09 20:14:27
7547,3671.0,78,1.0,2023-07-05 19:03:28
3785,447.0,78,3.0,2023-05-04 15:42:18
5456,4179.0,149,,2026-01-28 23:06:15
1182,2575.0,189,3.0,2024-08-05 16:28:28
2059,3295.0,149,3.0,2025-06-29 06:13:28
9979,4814.0,196,2.0,2023-02-15 10:25:48
5684,1952.0,62,3.0,2025-12-14 02:33:03
2998,3461.0,138,3.0,2025-08-23 18:29:42
3883,4711.0,108,1.0,2025-10-25 02:49:26
148,4043.0,151,1.0,2024-10-26 03:25:39
7672,185.0,182,,2024-11-25 05:58:49
5586,3542.0,164,1.0,2025-02-09 09:25:26
4980,4455.0,197,1.0,2025-03-19 20:54:10
3385,3468.0,119,1.0,2024-07-30 00:22:17
4479,682.0,141,3.0,2025-06-29 21:23:00
8232,4911.0,11,2.0,2024-03-04 03:04:38
1325,576.0,53,3.0,2026-01-13 23:33:49
9781,4930.0,89,2.0,2023-12-22 23:47:00
6222,1256.0,40,3.0,2025-12-04 02:35:11
359,2195.0,65,3.0,2025-06-18 15:08:14
5862,679.0,54,3.0,2024-10-25 11:51:27
8247,267.0,74,2.0,2022-12-25 07:23:16
9641,1826.0,168,3.0,2023-01-11 06:25:52
26,3802.0,194,3.0,2024-12-20 17:16:59
7550,2114.0,6,2.0,2025-03-29 05:19:41
3505,3290.0,137,2.0,2025-07-05 20:28:14
7634,2033.0,126,1.0,2025-10-02 18:40:52
3886,2255.0,187,1.0,2024-01-13 22:54:45
3067,3126.0,120,,2024-03-18 14:05:49
2745,1772.0,189,1.0,2024-11-23 02:11:49
5798,1686.0,49,1.0,2024-01-25 05:15:14
9696,3341.0,130,1.0,2024-04-18 14:31:36
2882,4377.0,3,1.0,2024-10-28 10:30:36
9906,241.0,164,1.0,2025-10-01 18:58:37
7269,1322.0,129,1.0,2025-06-06 23:26:13
9760,3375.0,149,2.0,2026-02-07 13:57:38
7007,4301.0,150,2.0,2026-01-11 20:25:19
9498,1396.0,188,2.0,2024-07-05 05:09:58
6096,2377.0,197,1.0,2025-05-17 08:02:59
2213,4595.0,78,,2024-01-10 10:19:37
2875,437.0,177,3.0,2023-05-01 15:57:12
632,3568.0,150,2.0,2025-09-09 17:15:00
4835,2941.0,33,3.0,2023-08-21 05:31:28
757,4232.0,137,1.0,2025-11-02 06:35:08
8049,1064.0,54,1.0,2024-11-19 18:59:15
3502,3345.0,52,3.0,2026-03-16 03:36:25
7989,2199.0,108,,2025-02-11 15:18:06
4736,3992.0,79,1.0,2024-12-09 04:14:21
6615,356.0,143,2.0,2025-12-21 13:26:52
6317,1177.0,58,1.0,2025-05-02 22:34:36
2650,4005.0,109,1.0,2025-06-01 15:43:00
6716,3345.0,7,3.0,2023-11-02 02:00:45
9063,4734.0,38,3.0,2023-11-18 02:45:54
4807,3049.0,92,2.0,2024-01-12 11:34:48
8487,2474.0,57,1.0,2025-08-15 11:03:11
7533,4779.0,115,3.0,2023-03-21 19:24:32
2488,2724.0,143,1.0,2025-06-29 21:17:54
4294,1790.0,73,3.0,2024-05-04 19:42:48
4409,4070.0,30,1.0,2023-03-27 12:58:57
3935,4682.0,80,1.0,2025-09-01 13:29:01
7920,4746.0,182,,2025-04-30 23:09:45
8859,3929.0,65,2.0,2025-02-11 12:43:49
2251,3960.0,181,2.0,2024-11-05 12:26:52
9408,4270.0,57,1.0,2025-07-15 16:09:39
7574,833.0,9,3.0,2023-11-07 03:04:17
6767,2300.0,130,1.0,2024-02-15 13:21:36
4797,2629.0,111,3.0,2024-11-07 01:02:12
2847,1310.0,88,3.0,2025-08-12 15:25:05
8197,1074.0,157,1.0,2022-05-25 03:04:15
8381,4021.0,21,2.0,2025-12-25 19:56:02
3007,320.0,24,3.0,2025-06-16 02:10:14
6517,4076.0,92,1.0,2023-09-10 23:41:21
1373,4399.0,188,1.0,2024-01-20 16:23:17
2769,4952.0,128,2.0,2025-11-22 20:59:56
6501,731.0,75,1.0,2023-12-24 10:08:01
9256,2339.0,40,3.0,2025-11-26 04:58:02
5034,3314.0,92,2.0,2024-03-10 20:23:59
9366,4975.0,54,1.0,2024-03-01 02:09:56
6712,3411.0,29,3.0,2026-05-02 06:32:25
3485,3323.0,72,1.0,2023-02-10 15:02:39
1382,1631.0,173,3.0,2022-08-27 10:27:26
6199,1916.0,101,1.0,2025-11-02 11:01:35
5223,3650.0,43,3.0,2025-11-20 19:46:21
3661,228.0,156,2.0,2024-08-09 00:12:28
9036,1296.0,200,3.0,2025-10-11 01:26:26
45,1374.0,51,2.0,2025-12-19 03:38:40
1519,3823.0,49,2.0,2024-06-20 22:18:29
4016,3465.0,33,3.0,2023-02-26 07:16:08
5944,2453.0,153,1.0,2023-06-24 06:49:03
8618,2259.0,58,3.0,2025-03-21 16:32:53
2227,3490.0,12,2.0,2023-02-02 20:20:31
2991,1893.0,137,3.0,2025-10-03 16:17:53
4290,981.0,188,2.0,2024-09-24 17:00:32
1715,3663.0,178,2.0,2024-11-03 14:54:34
10167,,162,1.0,2025-11-24 03:28:41
9400,2412.0,2,3.0,2025-10-21 13:40:46
8544,1646.0,154,,2025-01-23 08:09:53
216,3133.0,33,3.0,2023-09-19 23:10:17
777,2789.0,61,3.0,2022-12-26 02:07:39
4305,1207.0,140,1.0,2023-06-25 02:26:14
9219,3955.0,146,3.0,2022-07-08 10:19:33
7050,4916.0,162,1.0,2025-06-21 18:56:55
4730,1353.0,123,1.0,2025-10-04 10:20:30
5575,3958.0,133,1.0,2024-03-31 11:43:30
5822,3566.0,87,3.0,2024-07-27 00:40:33
4031,4060.0,49,1.0,2024-04-03 14:29:27
696,2262.0,4,1.0,2024-11-28 22:02:41
5744,2334.0,65,,2025-02-21 07:58:59
9523,981.0,80,2.0,2025-11-04 01:20:32
4667,1531.0,156,2.0,2023-12-03 08:31:32
2731,4655.0,108,2.0,2025-09-20 22:46:32
6008,4454.0,110,1.0,2025-02-18 00:32:03
3633,1411.0,67,2.0,2022-12-18 05:15:02
4702,297.0,73,3.0,2023-11-18 10:59:17
5076,514.0,167,3.0,2022-05-08 21:58:22
8596,407.0,118,3.0,2023-11-05 16:03:04
3145,3461.0,167,3.0,2022-09-10 21:39:19
6860,3016.0,48,2.0,2023-01-28 16:29:34
10103,1374.0,62,3.0,2026-01-15 14:15:15
794,3436.0,188,1.0,2024-11-05 23:07:56
3390,3741.0,79,3.0,2025-07-01 05:20:00
1943,4397.0,24,3.0,2025-01-30 07:40:56
9437,2843.0,193,2.0,2026-02-01 07:41:04
3383,3979.0,151,3.0,2024-05-30 19:56:18
9788,2706.0,49,,2024-01-16 09:35:07
4682,1966.0,152,1.0,2024-09-20 15:33:27
90,2877.0,94,2.0,2022-07-25 22:15:20
4707,1206.0,162,3.0,2025-07-20 10:46:43
913,4617.0,190,1.0,2024-07-04 01:44:34
997,1606.0,59,3.0,2022-06-29 18:21:37
8067,4205.0,108,1.0,2025-10-06 02:26:23
9057,1456.0,30,2.0,2022-08-17 16:30:49
3275,3377.0,11,3.0,2023-12-29 10:00:02
5849,493.0,40,3.0,2025-09-15 22:31:49
582,2949.0,119,2.0,2024-11-09 11:15:46
391,1519.0,62,2.0,2025-06-03 18:44:56
3293,2634.0,23,3.0,2025-02-11 05:07:35
8000,2384.0,169,3.0,2022-12-19 23:42:54
7518,2374.0,124,1.0,2024-03-05 18:40:31
945,3729.0,149,1.0,2025-07-28 11:46:51
6646,831.0,96,3.0,2025-09-23 18:06:26
6429,4848.0,198,1.0,2025-04-27 13:27:30
4731,1326.0,188,1.0,2024-06-02 23:40:27
9328,749.0,173,3.0,2023-01-13 13:22:38
5671,284.0,154,2.0,2025-05-07 04:02:34
7810,420.0,64,,2025-12-15 22:56:05
5792,1602.0,79,3.0,2024-11-24 19:12:18
8266,1728.0,84,1.0,2024-01-21 12:47:22
9922,3614.0,133,2.0,2024-12-24 17:58:20
6271,1816.0,137,,2025-09-01 02:44:57
880,2105.0,150,3.0,2025-07-05 12:09:54
3286,75.0,191,,2024-07-14 07:13:46
9700,75.0,41,1.0,2025-10-16 23:23:00
6513,3265.0,156,3.0,2023-12-11 22:57:48
9721,994.0,156,1.0,2024-08-24 13:08:26
9346,4450.0,136,2.0,2026-04-21 02:28:24
9362,638.0,192,3.0,2025-04-08 10:14:37
6182,4618.0,196,3.0,2022-10-04 13:27:16
2689,4941.0,182,2.0,2025-01-18 02:27:11
599,596.0,151,2.0,2024-09-19 20:24:44
2276,1761.0,11,,2024-01-07 05:20:58
66,4679.0,98,2.0,2022-04-05 09:22:59
9496,905.0,92,,2023-10-19 10:06:04
9022,4191.0,87,1.0,2024-04-19 06:45:09
7042,1648.0,48,3.0,2022-12-16 05:59:02
82,142.0,121,1.0,2025-07-19 04:51:59
5333,4130.0,69,1.0,2024-04-14 22:16:57
3229,4205.0,110,,2025-08-08 16:12:56
1846,2594.0,177,1.0,2022-12-21 21:53:12
7396,3629.0,138,3.0,2025-10-23 17:45:12
414,2292.0,152,3.0,2024-05-24 22:30:22
9668,1840.0,182,,2024-09-27 15:24:28
3820,4396.0,200,1.0,2025-06-04 07:53:41
5709,2100.0,130,2.0,2023-08-04 12:07:03
8561,58.0,108,3.0,2025-08-06 09:11:05
5131,27.0,194,1.0,2025-05-07 21:41:48
6823,1497.0,126,1.0,2025-06-26 11:25:28
6390,3328.0,11,1.0,2023-09-15 06:48:53
6721,2995.0,56,2.0,2024-01-26 15:18:01
9701,4532.0,53,1.0,2025-07-05 14:00:14
2968,2196.0,167,1.0,2022-02-28 09:17:20
4065,997.0,178,3.0,2024-08-22 04:39:38
6425,479.0,29,3.0,2025-07-19 08:55:53
5297,2231.0,95,3.0,2025-10-15 16:06:13
5048,3511.0,107,3.0,2026-01-17 19:55:00
2815,2569.0,129,3.0,2026-03-04 09:38:23
398,1519.0,5,2.0,2023-03-08 08:07:45
1933,1920.0,85,3.0,2025-08-18 09:45:31
1137,1392.0,52,3.0,2025-10-09 06:23:43
5892,605.0,72,2.0,2022-10-04 09:28:16
8357,4230.0,38,1.0,2023-07-28 23:04:23
1467,3003.0,198,3.0,2025-09-17 08:08:40
5530,4763.0,67,1.0,2022-11-02 16:21:48
776,3137.0,162,1.0,2025-03-29 23:26:18
5091,4757.0,20,1.0,2023-04-20 21:58:05
3781,3542.0,119,1.0,2024-10-11 00:23:19
7190,3617.0,98,1.0,2022-06-25 08:50:18
2097,3734.0,164,3.0,2025-12-25 13:13:29
3290,2189.0,182,1.0,2025-03-23 01:09:28
3364,3373.0,106,2.0,2024-06-16 15:44:53
22,4377.0,147,1.0,2025-10-26 20:31:39
447,2873.0,20,3.0,2023-09-12 11:38:50
9466,3884.0,141,2.0,2025-04-11 17:28:08
4273,3392.0,110,2.0,2025-02-14 17:21:02
2695,3889.0,62,,2025-11-27 13:08:23
7888,1400.0,18,1.0,2024-07-06 08:16:37
6253,4739.0,160,3.0,2025-03-10 08:10:02
