Id;QuizId;StudentId;AttemptNumber;StartedAt;SubmittedAt;Score;MaxScore;ScorePercent;Status;IsGraded;GradedById;GradedAt;TimeSpentSeconds
6164;986;1604;1;2025-04-27 01:05:25;2025-04-27 01:20:15;7.2;25;28.8;Completed;1;13.0;;890.0
7735;43;3875;1;2023-02-13 05:41:50;2023-02-13 06:03:30;35.1;100;35.1;Completed;0;;2023-02-14 05:03:30;1300.0
10158;53;1930;1;2024-10-16 03:45:08;2024-10-16 03:51:45;17.1;20;85.5;Completed;1;12.0;;397.0
2076;986;4701;1;2024-03-07 04:06:08;2024-03-07 04:40:56;;25;;Abandoned;0;15.0;2024-03-08 08:40:56;2088.0
6415;795;1339;1;2023-11-29 20:25:27;2023-11-29 20:26:45;14.4;20;72.0;Completed;1;13.0;2023-11-30 21:26:45;78.0
3269;87;459;2;2025-12-29 04:18:29;;;25;;InProgress;0;13.0;;898.0
10697;1978;788;2;2023-05-02 19:41:48;2023-05-02 19:56:28;;20;;Abandoned;0;;2023-05-04 04:56:28;880.0
2683;752;703;1;2023-06-02 19:37:55;2023-06-02 20:20:39;;-5;;InProgress;0;5.0;;
3892;1927;14;1;2025-09-16 23:51:01;2025-09-17 00:24:52;;10;;Abandoned;0;15.0;2025-09-18 15:24:52;2031.0
1745;1188;1271;1;2025-07-20 17:37:28;2025-07-20 18:01:12;2.1;20;10.5;Completed;1;;2025-07-21 09:01:12;1424.0
6149;752;4727;3;2025-09-27 07:48:30;2025-09-27 08:07:55;-1.8;-5;36.0;Completed;1;7.0;2025-09-27 17:07:55;1165.0
8250;985;3176;1;2022-09-14 16:08:20;2022-09-14 16:21:20;;25;;Abandoned;0;2.0;2022-09-15 22:21:20;780.0
6277;745;2401;1;2023-01-22 05:11:59;;;10;;InProgress;0;;;
5528;576;4715;1;2023-08-01 12:00:50;2023-08-01 12:23:37;1.1;25;4.4;Completed;0;15.0;;1367.0
5904;2141;4835;3;2023-02-07 13:28:49;;;10;;InProgress;0;1.0;;915.0
5015;905;4634;1;2023-10-11 20:59:26;2023-10-11 21:26:16;6.1;10;61.0;Completed;1;11.0;;1610.0
453;610;913;2;2025-10-20 01:35:16;2025-10-20 01:47:38;48.6;100;48.6;Completed;1;;2025-10-21 14:47:38;742.0
6692;1095;4976;2;2025-05-06 04:25:19;2025-05-06 04:53:19;26.6;50;53.2;Completed;1;3.0;2025-05-07 23:53:19;1680.0
2258;1489;1980;2;2024-11-07 06:21:36;2024-11-07 06:40:20;12.0;20;60.0;Completed;0;;2024-11-08 18:40:20;1124.0
4789;122;2561;2;2025-12-21 12:38:06;2025-12-21 12:43:55;3.4;25;13.6;Completed;1;15.0;2025-12-23 07:43:55;349.0
3341;411;4693;1;2022-08-23 20:04:01;2022-08-23 20:05:24;13.3;20;66.5;Completed;0;;2022-08-25 06:05:24;83.0
3458;549;45;1;2023-11-26 17:26:56;2023-11-26 17:37:31;;10;;Abandoned;0;9.0;;635.0
8294;1189;1510;1;2025-01-25 10:32:45;2025-01-25 10:51:36;14.0;25;56.0;Completed;1;2.0;2025-01-26 04:51:36;1131.0
8983;1070;4852;1;2023-03-25 02:01:17;2023-03-25 02:23:16;0.3;25;1.2;Completed;0;2.0;;1319.0
3309;2003;905;1;2022-10-29 06:45:14;2022-10-29 07:29:48;;25;;InProgress;0;7.0;2022-10-29 16:29:48;2674.0
4174;328;3468;1;2024-04-05 04:40:40;2024-04-05 04:57:44;6.9;20;34.5;Completed;0;9.0;2024-04-07 03:57:44;1024.0
1029;2003;4058;1;2022-09-24 22:13:35;2022-09-24 23:26:44;;25;;InProgress;0;10.0;;4389.0
9907;1408;717;1;2023-03-12 21:35:03;2023-03-12 21:58:31;;10;;Abandoned;0;5.0;;
7486;1246;4745;1;2024-04-09 09:52:16;2024-04-09 10:21:25;49.9;50;99.8;Completed;1;1.0;;1749.0
8829;1189;2011;3;2023-09-13 00:20:26;2023-09-13 00:23:05;;25;;InProgress;0;10.0;;
1576;1314;1302;2;2024-07-06 05:17:54;2024-07-06 05:51:51;34.7;50;69.4;Completed;1;4.0;2024-07-07 08:51:51;2037.0
4699;742;4795;2;2025-11-12 19:08:36;2025-11-12 19:50:25;5.1;100;5.1;Completed;0;;2025-11-12 22:50:25;2509.0
7644;1675;3980;2;2023-10-31 11:24:29;2023-10-31 12:01:39;13.4;25;53.6;Completed;1;;2023-10-31 19:01:39;2230.0
343;1008;1475;2;2024-01-05 06:33:44;2024-01-05 06:59:53;7.7;10;77.0;Completed;0;3.0;2024-01-05 09:59:53;1569.0
3325;745;4876;1;2025-08-24 03:08:03;2025-08-24 03:39:05;;10;;Abandoned;0;9.0;2025-08-24 07:39:05;1862.0
6100;1938;2814;2;2024-08-27 04:43:25;2024-08-27 05:05:58;;10;;Abandoned;0;11.0;;1353.0
3311;1993;25;1;2022-06-06 11:06:30;2022-06-06 11:21:29;1.3;50;2.6;Completed;1;6.0;2022-06-08 00:21:29;899.0
4436;560;935;2;2022-07-27 09:49:52;2022-07-27 09:59:47;45.5;100;45.5;Completed;1;13.0;2022-07-28 07:59:47;595.0
3637;1151;2554;2;2025-08-17 12:44:17;2025-08-17 12:52:19;22.8;25;91.2;Completed;1;2.0;;482.0
5660;2124;2609;1;2024-12-02 05:24:10;2024-12-02 05:34:57;6.9;10;69.0;Completed;0;6.0;;647.0
1805;518;3006;2;2024-11-14 23:30:03;;;25;;InProgress;0;;;
9709;2056;203;1;2025-03-30 16:51:29;2025-03-30 17:05:16;;100;;Abandoned;0;;;827.0
7100;646;3577;1;2024-08-19 05:10:35;2024-08-19 05:20:04;5.5;100;5.5;Completed;1;2.0;2024-08-19 10:20:04;569.0
5524;610;4749;2;2025-04-01 11:35:49;2025-04-01 11:46:06;85.1;100;85.1;Completed;0;;;617.0
5407;1665;2840;1;2023-06-02 17:37:55;2023-06-02 17:48:48;0.5;10;5.0;Completed;1;;2023-06-03 13:48:48;653.0
5515;655;689;3;2022-09-12 08:32:33;2022-09-12 08:38:55;;-5;;Abandoned;0;8.0;2022-09-12 22:38:55;382.0
6623;785;2262;1;2025-03-03 02:45:06;2025-03-03 03:18:08;;100;;Abandoned;0;;;1982.0
7329;43;2263;1;2023-05-12 22:26:26;2023-05-12 22:33:10;31.6;100;31.6;Completed;0;10.0;;404.0
7758;670;1352;1;2025-05-05 09:59:37;2025-05-05 10:14:30;81.3;100;81.3;Completed;1;;;893.0
8050;752;29;1;2024-10-10 02:03:06;2024-10-10 02:09:06;-2.1;-5;42.0;Completed;1;;2024-10-11 05:09:06;360.0
576;1499;1783;1;2024-05-18 17:38:41;2024-05-18 18:05:58;;25;;InProgress;0;2.0;2024-05-20 03:05:58;1637.0
2575;222;4136;1;2023-08-03 23:46:03;2023-08-03 23:55:36;33.4;50;66.8;Completed;1;15.0;;573.0
3615;2056;3237;1;2023-11-17 14:35:33;2023-11-17 14:46:16;73.0;100;73.0;Completed;1;;2023-11-19 14:46:16;643.0
3645;577;2554;1;2024-09-16 20:31:21;2024-09-16 20:33:41;;20;;InProgress;0;14.0;;140.0
3600;1972;2414;3;2023-08-23 21:56:58;2023-08-23 22:03:04;60.0;100;60.0;Completed;0;;2023-08-24 09:03:04;366.0
6233;682;264;1;2025-12-13 19:56:31;2025-12-13 20:15:32;8.1;20;40.5;Completed;0;13.0;2025-12-14 14:15:32;1141.0
9881;1864;2198;3;2023-10-22 18:17:53;;;100;;InProgress;0;;;1877.0
8883;1669;2620;1;2025-04-23 09:18:27;2025-04-23 09:35:53;;100;;Abandoned;0;;;1046.0
5400;1546;1851;1;2022-07-07 06:58:23;2022-07-07 07:53:19;3.9;10;39.0;Completed;1;;;3296.0
6979;32;529;1;2022-11-18 17:23:52;2022-11-18 18:34:58;31.1;50;62.2;Completed;1;5.0;;4266.0
9632;1669;888;1;2024-10-07 22:36:22;2024-10-07 22:59:32;7.6;100;7.6;Completed;1;8.0;2024-10-08 10:59:32;1390.0
7612;286;2130;2;2025-02-01 07:54:40;2025-02-01 08:06:12;;100;;InProgress;0;;;692.0
3520;1070;3220;2;2022-11-16 15:46:56;2022-11-16 15:58:27;;25;;Abandoned;0;2.0;2022-11-17 23:58:27;691.0
4709;1858;4167;2;2022-11-19 04:05:02;2022-11-19 04:19:04;;50;;InProgress;0;14.0;2022-11-20 22:19:04;842.0
10888;1938;4127;1;2023-07-18 18:53:47;2023-07-18 19:16:43;4.8;10;48.0;Completed;1;12.0;2023-07-19 03:16:43;1376.0
8197;11;2134;3;2022-09-13 04:09:48;2022-09-13 05:44:32;19.8;50;39.6;Completed;1;;2022-09-15 03:44:32;5684.0
7961;1864;1328;1;2023-04-13 05:52:30;;;100;;InProgress;0;1.0;;1785.0
11078;1070;4593;3;2023-09-02 13:57:16;2023-09-02 14:04:11;3.7;25;14.8;Completed;1;;;415.0
4869;84;2533;1;2025-07-18 04:19:44;2025-07-18 04:50:09;60.0;50;120.0;Completed;1;5.0;;1825.0
3570;1239;3811;1;2022-11-16 08:58:59;2022-11-16 09:45:42;69.8;100;69.8;Completed;0;;;2803.0
8801;1225;3504;2;2025-01-15 14:47:45;2025-01-15 15:03:41;34.4;100;34.4;Completed;1;14.0;2025-01-16 12:03:41;956.0
10637;1015;1853;1;2023-01-01 02:17:42;2023-01-01 02:28:15;21.0;25;84.0;Completed;1;10.0;;633.0
7222;2192;4117;1;2024-08-24 17:51:02;;;20;;InProgress;0;;;1021.0
5831;887;2272;2;2023-12-11 13:14:59;2023-12-11 13:47:44;12.8;20;64.0;Completed;1;;2023-12-11 20:47:44;1965.0
9356;2140;2362;1;2023-05-03 09:40:59;;;10;;InProgress;0;6.0;;1073.0
2584;549;1706;1;2023-06-11 23:55:41;2023-06-12 00:19:56;0.9;10;9.0;Completed;0;;2023-06-13 19:19:56;1455.0
8893;141;911;1;2026-01-19 19:06:16;2026-01-19 19:41:23;9.7;25;38.8;Completed;1;;2026-01-20 06:41:23;2107.0
10022;905;2100;2;2023-09-16 17:05:37;2023-09-16 17:30:34;55.0;10;550.0;Completed;0;6.0;2023-09-17 05:30:34;1497.0
439;549;1660;1;2025-03-01 11:13:22;;;10;;InProgress;0;6.0;;2407.0
6960;1489;1516;1;2024-08-17 21:05:10;2024-08-17 21:12:44;15.7;20;78.5;Completed;0;;2024-08-18 04:12:44;454.0
4122;752;4110;3;2024-01-18 08:07:29;2024-01-18 08:18:00;-1.9;-5;38.0;Completed;0;2.0;2024-01-18 15:18:00;631.0
6146;1858;4727;1;2025-07-03 07:18:22;2025-07-03 07:32:44;21.5;50;43.0;Completed;0;8.0;2025-07-04 23:32:44;862.0
7580;1190;4729;2;2023-03-25 04:53:18;2023-03-25 04:55:58;6.2;10;62.0;Completed;1;;;160.0
6611;193;2046;2;2024-02-21 20:15:30;2024-02-21 20:24:25;;10;;Abandoned;0;12.0;2024-02-23 09:24:25;535.0
46;565;4318;1;2025-01-10 12:00:28;2025-01-10 12:10:35;;10;;InProgress;0;;2025-01-12 05:10:35;607.0
7919;448;2429;1;2024-01-17 11:08:22;2024-01-17 11:18:34;50.9;100;50.9;Completed;1;;;612.0
3194;1008;2663;2;2022-12-28 00:59:30;2022-12-28 01:27:38;;10;;Abandoned;0;15.0;;1688.0
5892;143;1887;1;2024-04-27 03:45:31;2024-04-27 04:40:30;27.8;50;55.6;Completed;1;8.0;2024-04-27 20:40:30;3299.0
2256;1048;1980;3;2023-09-04 02:35:34;2023-09-04 02:41:37;;25;;Abandoned;0;;2023-09-04 15:41:37;363.0
6666;286;3102;3;2023-07-22 00:08:52;;;100;;InProgress;0;4.0;;5243.0
11148;1080;2669;1;2025-01-30 07:35:11;2025-01-30 07:44:41;43.4;100;43.4;Completed;0;14.0;2025-01-31 10:44:41;570.0
5377;1371;1275;2;2023-08-28 04:59:33;2023-08-28 05:21:21;;50;;InProgress;0;;;1308.0
8616;776;2102;1;2024-03-25 02:35:51;2024-03-25 02:52:22;74.5;100;74.5;Completed;1;9.0;2024-03-25 04:52:22;991.0
1489;982;1479;1;2024-02-26 00:33:27;;;100;;InProgress;0;;;1376.0
6866;939;1150;1;2025-09-08 02:11:26;2025-09-08 02:25:25;9.3;10;93.0;Completed;1;;2025-09-08 07:25:25;839.0
9825;878;2109;1;2025-09-07 03:33:16;2025-09-07 03:56:03;14.5;50;29.0;Completed;0;10.0;;1367.0
10478;888;1850;1;2025-01-13 19:33:53;;;10;;InProgress;0;1.0;;147.0
1119;1546;3073;2;2023-11-12 02:43:45;2023-11-12 03:27:18;2.1;10;21.0;Completed;0;8.0;;2613.0
4439;2212;1592;1;2025-04-06 18:00:19;;;-5;;InProgress;0;;;537.0
2500;655;1347;1;2024-02-15 17:02:39;2024-02-15 17:06:12;;-5;;InProgress;0;14.0;2024-02-16 01:06:12;213.0
11054;1246;1057;1;2023-06-02 07:36:37;2023-06-02 08:11:19;33.5;50;67.0;Completed;1;4.0;2023-06-03 09:11:19;2082.0
5853;1201;3364;2;2023-02-04 07:49:05;2023-02-04 07:52:54;;100;;InProgress;0;15.0;;229.0
4758;1656;1243;1;2024-03-11 15:58:01;2024-03-11 16:17:56;;10;;Abandoned;0;10.0;;1195.0
11136;1891;9762;1;2024-05-01 00:00:00;;;20;;InProgress;0;;;
6481;727;2126;1;2025-02-19 03:18:31;2025-02-19 03:41:58;17.6;25;70.4;Completed;1;13.0;2025-02-19 06:41:58;1407.0
833;448;1036;2;2023-01-28 00:59:08;2023-01-28 01:01:45;;100;;InProgress;0;6.0;2023-01-29 09:01:45;157.0
1680;727;1237;2;2024-01-04 14:24:57;;;25;;InProgress;0;9.0;;4561.0
9033;636;1933;1;2024-05-16 23:50:27;2024-05-17 01:08:28;1.1;10;11.0;Completed;1;;2024-05-18 02:08:28;4681.0
5724;620;432;2;2023-06-13 07:58:48;2023-06-13 08:42:56;;100;;Abandoned;0;15.0;2023-06-14 00:42:56;2648.0
6279;2114;2497;1;2024-01-17 06:57:09;2024-01-17 07:08:54;;20;;InProgress;0;;2024-01-17 23:08:54;705.0
6522;1916;1135;1;2024-11-20 01:38:34;2024-11-20 01:40:52;12.6;20;63.0;Completed;1;9.0;;138.0
7009;636;2122;1;2022-12-12 21:18:00;2022-12-12 21:48:27;9.2;10;92.0;Completed;1;5.0;2022-12-14 18:48:27;1827.0
1053;32;3542;3;2025-11-18 14:28:58;2025-11-18 15:31:58;4.0;50;8.0;Completed;1;;2025-11-20 04:31:58;3780.0
6600;1927;3323;2;2025-09-03 17:19:01;2025-09-03 18:23:29;6.7;10;67.0;Completed;0;7.0;2025-09-03 22:23:29;3868.0
5552;351;4628;1;2025-01-26 16:59:17;2025-01-26 17:02:21;;50;;InProgress;0;9.0;2025-01-27 09:02:21;184.0
4192;547;1359;1;2025-11-24 20:39:52;2025-11-24 20:57:25;;10;;InProgress;0;5.0;2025-11-26 18:57:25;1053.0
3851;1383;1334;1;2024-05-01 04:10:58;2024-05-01 05:43:30;;25;;Abandoned;0;6.0;2024-05-02 21:43:30;5552.0
8167;1246;1874;2;2023-08-11 04:05:32;2023-08-11 04:16:22;;50;;InProgress;0;;2023-08-13 03:16:22;650.0
3752;2141;664;3;2023-08-19 15:59:21;2023-08-19 16:21:44;4.9;10;49.0;Completed;0;;2023-08-19 21:21:44;1343.0
5704;646;3590;1;2024-10-21 11:43:07;;;100;;InProgress;0;4.0;;1356.0
5580;1499;2556;1;2023-07-19 05:23:10;2023-07-19 05:41:13;3.5;25;14.0;Completed;0;13.0;2023-07-19 22:41:13;1083.0
4088;817;3195;1;2026-01-02 04:20:05;2026-01-02 04:27:41;43.1;50;86.2;Completed;1;3.0;2026-01-02 14:27:41;456.0
1275;2124;4606;1;2025-04-07 04:26:34;2025-04-07 04:56:30;8.3;10;83.0;Completed;1;11.0;;1796.0
4049;982;3899;3;2024-09-25 22:18:04;2024-09-25 23:04:37;35.3;100;35.3;Completed;1;;2024-09-26 04:04:37;2793.0
10807;1564;369;2;2022-10-12 05:18:11;2022-10-12 05:39:58;;10;;Abandoned;0;;;1307.0
5881;277;2073;3;2022-11-29 03:48:47;2022-11-29 04:43:09;;10;;Abandoned;0;;2022-11-30 22:43:09;3262.0
7633;878;3980;1;2025-07-16 18:30:24;2025-07-16 19:22:59;;50;;Abandoned;0;;;
1539;863;3675;1;2023-08-20 17:17:03;2023-08-20 17:51:42;1.3;25;5.2;Completed;1;;2023-08-20 18:51:42;2079.0
7352;549;1888;1;2025-08-19 11:51:36;;;10;;InProgress;0;;;2573.0
8308;742;3116;2;2023-04-17 06:36:52;2023-04-17 07:00:08;75.6;100;75.6;Completed;1;4.0;;1396.0
11053;887;1057;1;2023-07-06 20:37:30;2023-07-06 21:11:13;13.6;20;68.0;Completed;1;;2023-07-08 17:11:13;2023.0
6020;1070;3241;1;2025-10-15 09:13:56;2025-10-15 09:27:49;;25;;InProgress;0;7.0;;833.0
2965;776;4464;1;2024-07-06 14:25:21;2024-07-06 14:29:16;79.6;100;79.6;Completed;0;;2024-07-06 18:29:16;235.0
7048;11;566;1;2023-10-17 22:02:28;2023-10-17 23:35:03;20.4;50;40.8;Completed;0;9.0;;5555.0
2772;411;1893;1;2026-01-17 18:30:35;2026-01-17 18:46:15;5.4;20;27.0;Completed;1;7.0;2026-01-18 04:46:15;940.0
10517;690;4266;1;2023-04-30 17:49:10;2023-04-30 18:06:39;;999;;InProgress;0;10.0;2023-05-02 08:06:39;1049.0
10112;1925;3518;1;2025-01-29 08:32:15;2025-01-29 09:07:02;7.9;10;79.0;Completed;1;5.0;;2087.0
4862;1811;2533;1;2023-12-10 06:56:00;2023-12-10 07:43:09;;20;;InProgress;0;7.0;2023-12-10 11:43:09;2829.0
8646;535;1354;1;2023-06-08 15:55:27;2023-06-08 16:41:30;2.4;25;9.6;Completed;1;;2023-06-09 08:41:30;2763.0
3961;1314;3080;2;2025-04-01 10:19:03;2025-04-01 11:05:25;;50;;InProgress;0;13.0;2025-04-03 11:05:25;2782.0
2162;785;4315;2;2025-06-11 16:18:00;;;100;;InProgress;0;;;234.0
4661;1095;4655;1;2022-07-16 02:28:10;2022-07-16 02:31:40;9.4;50;18.8;Completed;1;;;210.0
5947;655;3164;1;2023-10-01 01:38:12;2023-10-01 01:56:13;;-5;;Abandoned;0;11.0;2023-10-01 18:56:13;1081.0
10565;773;2503;1;2024-05-05 02:43:59;2024-05-05 02:56:05;949.2;999;95.0;Completed;1;;2024-05-05 13:56:05;726.0
1916;286;1623;3;2022-08-27 18:32:26;2022-08-27 19:09:11;;100;;Abandoned;0;2.0;2022-08-29 19:09:11;2205.0
8853;84;4859;2;2023-04-27 03:42:50;2023-04-27 04:08:17;41.8;50;83.6;Completed;1;9.0;2023-04-28 09:08:17;1527.0
2780;878;1151;2;2022-10-08 00:26:09;2022-10-08 01:28:31;;50;;InProgress;0;13.0;;3742.0
8087;1225;2369;1;2022-10-29 21:04:34;2022-10-29 21:18:19;;100;;Abandoned;0;;2022-10-30 09:18:19;
3333;1912;20;3;2025-07-05 16:50:23;2025-07-05 17:23:56;85.2;100;85.2;Completed;1;2.0;2025-07-07 16:23:56;2013.0
8160;1590;3817;1;2024-05-15 11:08:05;2024-05-15 11:39:29;14.4;20;72.0;Completed;1;;;1884.0
1829;196;3020;1;2025-04-06 19:32:09;2025-04-06 19:35:37;3.4;25;13.6;Completed;1;10.0;;208.0
1769;726;4971;1;2022-08-23 16:02:03;2022-08-23 16:21:46;;20;;Abandoned;0;8.0;2022-08-25 00:21:46;1183.0
2719;1489;1416;2;2023-07-14 03:46:14;2023-07-14 03:55:05;;20;;InProgress;0;;;531.0
2830;1467;68;1;2022-06-13 12:11:44;2022-06-13 12:24:49;3.3;50;6.6;Completed;1;8.0;2022-06-14 13:24:49;785.0
9827;982;2109;1;2023-03-29 03:41:57;2023-03-29 04:29:54;;100;;InProgress;0;;2023-03-29 17:29:54;2877.0
11101;1205;9556;1;2024-05-01 00:00:00;;;20;;InProgress;0;;;
7532;1927;3249;1;2024-10-30 06:21:50;2024-10-30 06:25:48;6.0;10;60.0;Completed;1;;;238.0
6985;1997;2547;2;2025-04-08 20:12:00;2025-04-08 20:29:22;;100;;Abandoned;0;15.0;2025-04-09 18:29:22;1042.0
10422;1945;951;1;2022-11-14 16:16:19;2022-11-14 17:18:38;;20;;Abandoned;0;;;3739.0
1013;776;3682;1;2024-05-07 12:01:05;2024-05-07 12:17:52;;100;;InProgress;0;;2024-05-07 18:17:52;1007.0
1945;1508;665;1;2023-09-03 06:58:55;2023-09-03 07:30:48;;50;;InProgress;0;2.0;;1913.0
7441;389;41;2;2024-01-25 02:11:02;2024-01-25 03:06:01;22.7;100;22.7;Completed;0;;2024-01-25 10:06:01;3299.0
6863;446;1150;2;2023-08-02 20:16:18;;;100;;InProgress;0;;;2367.0
10249;1665;1185;2;2024-07-09 08:13:25;2024-07-09 08:25:47;;10;;Abandoned;0;;2024-07-09 21:25:47;742.0
7321;1398;1938;2;2025-12-14 03:27:51;2025-12-14 04:54:48;83.5;100;83.5;Completed;1;13.0;2025-12-14 18:54:48;5217.0
9830;1891;813;1;2022-06-25 22:24:51;2022-06-25 22:26:17;0.8;25;3.2;Completed;1;;2022-06-26 10:26:17;86.0
305;785;1324;1;2023-06-02 12:49:03;2023-06-02 13:12:26;;100;;Abandoned;0;4.0;;1403.0
9832;1675;813;2;2023-09-02 22:29:32;2023-09-02 22:51:18;12.0;25;48.0;Completed;1;8.0;;1306.0
1152;84;286;2;2025-12-31 09:42:55;2025-12-31 10:04:25;;50;;Abandoned;0;;;1290.0
2591;350;4726;3;2024-01-04 22:49:53;2024-01-04 23:17:25;0.8;10;8.0;Completed;1;6.0;;1652.0
8718;2141;449;3;2023-03-16 01:07:26;2023-03-16 01:26:51;6.9;10;69.0;Completed;0;;2023-03-16 05:26:51;
2996;1938;407;1;2024-07-15 03:27:02;2024-07-15 04:00:32;5.9;10;59.0;Completed;1;11.0;;2010.0
7086;11;4199;3;2024-08-29 22:37:14;2024-08-29 23:23:41;8.5;50;17.0;Completed;0;7.0;2024-08-30 17:23:41;2787.0
4517;2192;2989;2;2022-12-21 20:35:44;2022-12-21 20:53:17;;20;;InProgress;0;2.0;;1053.0
2134;1945;288;1;2024-10-05 10:56:36;2024-10-05 12:18:46;;20;;InProgress;0;4.0;;4930.0
6381;1015;3594;1;2024-03-09 11:25:31;;;25;;InProgress;0;;;
900;351;1208;1;2022-12-20 22:58:59;2022-12-20 23:16:08;6.2;50;12.4;Completed;1;;;1029.0
1244;1115;3090;1;2024-07-13 20:00:56;2024-07-13 20:31:14;;10;;InProgress;0;15.0;;1818.0
9806;745;957;1;2025-04-15 00:46:19;2025-04-15 01:18:24;;10;;InProgress;0;4.0;2025-04-16 06:18:24;1925.0
9623;905;260;2;2024-01-27 11:19:34;2024-01-27 11:33:51;6.6;10;66.0;Completed;0;;2024-01-28 23:33:51;857.0
416;1677;3674;2;2023-09-28 14:25:49;2023-09-28 14:45:06;5.5;10;55.0;Completed;1;;2023-09-29 03:45:06;1157.0
3849;1036;1334;1;2025-11-30 16:49:15;2025-11-30 17:11:18;;25;;InProgress;0;;;1323.0
1882;846;3083;1;2022-12-24 02:05:36;2022-12-24 02:21:19;;10;;Abandoned;0;;2022-12-24 11:21:19;943.0
9769;1503;2077;1;2023-06-16 23:15:54;2023-06-16 23:41:48;;10;;InProgress;0;6.0;2023-06-17 20:41:48;1554.0
8277;1653;3655;1;2025-03-26 11:05:07;2025-03-26 11:32:51;;50;;InProgress;0;8.0;;1664.0
5439;1997;506;2;2025-05-03 01:04:16;2025-05-03 01:20:42;3.6;100;3.6;Completed;1;;2025-05-03 16:20:42;986.0
4477;337;3826;2;2023-02-18 21:03:56;2023-02-18 21:40:08;0.7;10;7.0;Completed;0;11.0;2023-02-20 03:40:08;2172.0
9020;1938;2286;2;2022-06-28 04:18:24;2022-06-28 04:34:35;0.2;10;2.0;Completed;1;13.0;;971.0
6089;687;2796;1;2024-08-03 08:47:59;2024-08-03 09:12:23;18.8;25;75.2;Completed;1;;;1464.0
8574;1383;2333;1;2024-12-05 03:50:10;2024-12-05 04:38:37;4.6;25;18.4;Completed;0;12.0;2024-12-06 16:38:37;2907.0
2075;1828;4840;2;2025-07-31 03:54:06;2025-07-31 04:30:54;;100;;InProgress;0;;2025-07-31 21:30:54;2208.0
10745;1398;1233;1;2024-06-25 17:20:49;2024-06-25 17:39:13;9.8;100;9.8;Completed;1;9.0;2024-06-26 03:39:13;1104.0
1715;846;1505;1;2025-09-13 20:31:16;2025-09-13 21:04:09;1.0;10;10.0;Completed;0;14.0;2025-09-14 11:04:09;1973.0
5876;448;2073;1;2024-04-28 03:05:44;2024-04-28 03:52:55;46.6;100;46.6;Completed;1;;;2831.0
3889;2056;14;2;2024-03-21 14:20:59;2024-03-21 14:28:43;;100;;InProgress;0;;;464.0
2459;518;757;2;2024-10-20 05:21:04;2024-10-20 05:37:12;8.8;25;35.2;Completed;1;12.0;2024-10-21 18:37:12;968.0
854;419;3263;1;2023-04-30 00:09:20;2023-04-30 00:31:19;19.2;25;76.8;Completed;1;;2023-04-30 03:31:19;1319.0
3721;84;4696;1;2022-07-20 05:52:31;2022-07-20 05:58:03;;50;;Abandoned;0;6.0;2022-07-21 20:58:03;332.0
9112;655;4910;2;2024-07-22 17:52:12;2024-07-22 18:09:02;;-5;;InProgress;0;2.0;;1010.0
7807;742;3414;1;2026-01-29 23:10:13;2026-01-29 23:44:39;9.9;100;9.9;Completed;0;;2026-01-30 05:44:39;2066.0
3794;1916;4077;1;2025-11-01 05:18:56;2025-11-01 05:35:47;;20;;Abandoned;0;12.0;;1011.0
2195;624;283;1;2023-09-28 10:03:31;2023-09-28 10:12:20;49.2;50;98.4;Completed;1;12.0;2023-09-30 10:12:20;529.0
8483;776;1867;2;2022-12-26 15:56:07;2022-12-26 16:05:31;;100;;Abandoned;0;1.0;;564.0
6880;1675;638;2;2023-12-27 12:27:07;2023-12-27 12:40:25;;25;;InProgress;0;;2023-12-28 14:40:25;798.0
93;745;4763;1;2023-04-23 11:25:52;;;10;;InProgress;0;;;201.0
2739;773;763;1;2024-10-07 04:20:18;2024-10-07 04:40:46;497.4;999;49.8;Completed;0;5.0;2024-10-07 15:40:46;1228.0
679;1070;1034;2;2023-09-01 15:18:57;2023-09-01 15:26:16;20.1;25;80.4;Completed;0;14.0;;439.0
1708;1217;978;1;2024-03-27 11:06:28;2024-03-27 11:43:05;;25;;Abandoned;0;14.0;2024-03-28 22:43:05;2197.0
685;1499;3877;2;2024-01-13 16:52:02;2024-01-13 17:03:46;24.1;25;96.4;Completed;1;12.0;;704.0
6782;435;4965;3;2024-07-27 10:30:15;2024-07-27 11:26:36;1.4;10;14.0;Completed;1;13.0;2024-07-27 19:26:36;3381.0
4190;176;4496;1;2025-07-13 05:56:23;2025-07-13 06:27:56;1.6;10;16.0;Completed;1;4.0;2025-07-14 13:27:56;1893.0
2798;1505;197;1;2023-10-06 23:45:34;2023-10-07 00:17:13;;100;;Abandoned;0;12.0;2023-10-07 22:17:13;1899.0
8987;939;4056;2;2022-07-29 22:46:07;2022-07-29 23:51:30;6.0;10;60.0;Completed;0;;;3923.0
1212;1188;1389;1;2022-09-26 05:47:12;2022-09-26 06:07:37;;20;;Abandoned;0;1.0;2022-09-27 12:07:37;1225.0
655;1095;1829;1;2024-01-22 19:16:16;2024-01-22 19:45:36;;50;;Abandoned;0;6.0;2024-01-24 00:45:36;1760.0
10511;389;2250;3;2024-11-14 00:38:47;2024-11-14 01:05:17;;100;;Abandoned;0;;2024-11-14 17:05:17;1590.0
6497;32;929;2;2025-04-03 12:14:20;2025-04-03 12:53:54;;50;;Abandoned;0;13.0;2025-04-03 19:53:54;2374.0
3336;1503;4693;2;2023-01-17 10:19:30;2023-01-17 10:36:09;;10;;InProgress;0;3.0;;999.0
