Id,StudentProfileId,CourseId,EnrolledById,EnrollmentDate,EnrollmentDate_Year,EnrollmentDate_Month,EnrollmentDate_Weekday,DaysSinceEnrollment,CreditHours,DepartmentId,IsArchived,TotalCreditLoad,DepartmentName
7970,2379,108,1,2025-09-03 15:19:54,2025,9,2,192,2,1,True,6,Computer Science
86,2877,14,2,2022-09-20 16:43:39,2022,9,1,1271,1,1,True,29,Computer Science
2772,2110,67,2,2023-05-05 10:10:00,2023,5,4,1044,3,1,False,13,Computer Science
9124,2412,150,3,2025-07-24 05:26:07,2025,7,3,233,2,3,False,10,Cyber Security
3647,469,152,1,2025-01-23 06:27:22,2025,1,3,415,3,1,False,6,Computer Science
2738,1355,153,1,2023-06-30 10:37:01,2023,6,4,988,3,2,False,12,Artificial Intelligence
103,2519,115,2,2023-02-01 07:28:08,2023,2,2,1137,3,3,True,49,Cyber Security
5292,273,96,1,2025-03-07 13:16:36,2025,3,4,372,4,1,False,15,Computer Science
5692,3418,81,3,2022-10-07 18:19:09,2022,10,4,1254,4,1,False,10,Computer Science
8032,1791,93,2,2025-04-15 18:52:30,2025,4,1,333,3,1,False,7,Computer Science
3627,2970,58,1,2025-02-17 09:31:14,2025,2,0,390,2,3,True,8,Cyber Security
3013,4041,108,-1,2025-08-14 13:10:57,2025,8,3,212,2,1,True,2,Computer Science
8447,4058,1,3,2024-05-17 00:38:06,2024,5,4,666,4,1,False,4,Computer Science
1837,4699,134,1,2022-10-24 12:28:26,2022,10,0,1237,2,2,True,14,Artificial Intelligence
1991,162,189,2,2024-11-20 05:55:22,2024,11,2,479,3,2,False,6,Artificial Intelligence
791,3920,25,1,2023-11-12 23:06:46,2023,11,6,853,3,2,False,15,Artificial Intelligence
4454,1468,46,2,2022-12-05 15:19:35,2022,12,0,1195,6,2,True,7,Artificial Intelligence
7259,2022,181,2,2024-05-25 03:12:33,2024,5,5,658,3,2,False,9,Artificial Intelligence
3718,3108,120,3,2024-10-03 09:39:42,2024,10,3,527,2,3,True,6,Cyber Security
1858,1078,196,3,2022-07-09 18:41:32,2022,7,5,1344,2,2,True,10,Artificial Intelligence
1286,902,118,3,2024-06-28 23:32:56,2024,6,4,623,2,1,False,7,Computer Science
6053,1677,131,3,2025-12-24 12:57:45,2025,12,2,80,3,2,True,10,Artificial Intelligence
6810,1789,43,3,2025-12-13 19:26:30,2025,12,5,91,2,3,False,12,Cyber Security
7149,621,18,1,2024-07-20 01:50:53,2024,7,5,602,3,3,True,7,Cyber Security
8321,3671,127,3,2024-06-21 12:35:41,2024,6,4,631,2,1,False,6,Computer Science
9729,2199,57,2,2025-02-07 15:35:00,2025,2,4,400,3,1,True,10,Computer Science
4830,114,124,3,2024-02-04 07:08:36,2024,2,6,769,3,2,False,5,Artificial Intelligence
1201,697,96,-1,2025-07-28 22:57:10,2025,7,0,229,4,1,False,20,Computer Science
4802,2806,187,1,2023-08-30 08:59:51,2023,8,2,927,2,3,False,10,Cyber Security
3619,4978,20,-1,2023-09-28 23:29:44,2023,9,3,897,6,1,True,11,Computer Science
4621,1304,121,2,2025-06-20 15:29:27,2025,6,4,267,4,1,False,7,Computer Science
774,1652,124,1,2023-08-26 21:04:24,2023,8,5,931,3,2,False,12,Artificial Intelligence
2277,3138,179,-1,2024-02-01 00:56:42,2024,2,3,772,2,1,False,8,Computer Science
9896,4560,79,3,2025-01-04 08:26:06,2025,1,5,434,3,1,False,3,Computer Science
2234,3094,50,2,2025-06-09 02:39:02,2025,6,0,278,2,2,False,5,Artificial Intelligence
7336,3021,182,1,2024-09-18 08:16:46,2024,9,2,542,1,3,False,6,Cyber Security
169,4849,94,2,2022-04-26 03:59:44,2022,4,1,1418,2,2,False,29,Artificial Intelligence
3338,4522,106,1,2024-05-12 21:10:33,2024,5,6,671,4,2,False,10,Artificial Intelligence
3172,4851,87,2,2024-08-17 08:45:03,2024,8,5,574,2,1,False,12,Computer Science
3034,3994,143,3,2025-08-26 20:19:19,2025,8,1,200,3,1,True,6,Computer Science
9611,3027,131,2,2025-10-29 03:42:44,2025,10,2,136,3,2,True,3,Artificial Intelligence
9873,1813,127,-1,2024-01-31 22:45:37,2024,1,2,773,2,1,False,31,Computer Science
7999,3404,100,3,2025-04-23 04:58:54,2025,4,2,325,3,1,False,8,Computer Science
3779,334,170,2,2025-04-21 19:51:37,2025,4,0,327,4,1,True,8,Computer Science
819,1183,200,3,2025-09-24 08:50:59,2025,9,2,171,4,3,True,6,Cyber Security
197,3081,61,3,2022-08-18 12:33:18,2022,8,3,1304,2,3,False,57,Cyber Security
8121,1613,126,3,2025-11-27 09:45:59,2025,11,3,107,3,2,True,5,Artificial Intelligence
7118,4836,36,1,2025-04-10 19:16:24,2025,4,3,338,3,3,False,11,Cyber Security
2123,3316,8,1,2024-12-31 09:46:14,2024,12,1,438,3,1,True,9,Computer Science
8146,3064,54,3,2024-08-26 20:19:27,2024,8,0,565,3,3,True,44,Cyber Security
1737,2300,126,2,2025-10-16 01:06:54,2025,10,3,149,3,2,True,9,Artificial Intelligence
1232,3859,164,1,2025-02-25 22:06:16,2025,2,1,382,4,2,False,9,Artificial Intelligence
1702,1741,25,2,2023-11-06 03:11:20,2023,11,0,859,3,2,False,22,Artificial Intelligence
8279,344,5,2,2022-12-01 12:05:15,2022,12,3,1199,4,2,True,12,Artificial Intelligence
10145,4526,150,1,2026-02-20 18:27:51,2026,2,4,22,2,3,False,42,Cyber Security
4971,2437,181,1,2024-05-28 18:29:11,2024,5,1,655,3,2,False,3,Artificial Intelligence
2922,2119,25,3,2023-04-28 04:49:40,2023,4,4,1051,3,2,False,7,Artificial Intelligence
93,2519,64,2,2026-01-09 22:48:16,2026,1,4,64,3,2,True,49,Artificial Intelligence
8560,648,34,3,2024-08-11 14:46:18,2024,8,6,580,2,3,True,5,Cyber Security
4359,1707,22,3,2023-10-16 16:51:30,2023,10,0,880,4,1,True,7,Computer Science
7103,2528,147,2,2025-07-25 01:55:48,2025,7,4,232,2,3,True,7,Cyber Security
3097,773,62,3,2025-05-15 19:13:52,2025,5,3,303,4,1,False,25,Computer Science
2671,4585,41,2,2025-06-24 05:32:23,2025,6,1,263,4,1,False,13,Computer Science
7364,3750,87,1,2024-06-18 19:03:54,2024,6,1,634,2,1,False,4,Computer Science
5360,2204,183,-1,2023-02-25 23:13:11,2023,2,5,1113,1,3,True,4,Cyber Security
6814,3826,26,3,2023-02-21 14:45:31,2023,2,1,1117,6,1,False,9,Computer Science
550,1256,166,3,2024-01-06 00:07:47,2024,1,5,798,1,2,True,48,Artificial Intelligence
9330,4755,143,3,2025-06-08 06:08:51,2025,6,6,279,3,1,True,6,Computer Science
8110,4764,138,2,2025-10-15 08:04:27,2025,10,2,150,4,1,False,10,Computer Science
5981,3149,126,1,2025-04-08 03:15:18,2025,4,1,340,3,2,True,7,Artificial Intelligence
6811,1487,78,3,2024-01-25 20:08:26,2024,1,3,779,2,2,False,11,Artificial Intelligence
2323,4919,111,3,2025-01-10 06:17:29,2025,1,4,428,3,2,False,6,Artificial Intelligence
2946,1120,22,1,2024-07-06 23:14:31,2024,7,5,616,4,1,True,7,Computer Science
5106,2950,75,-1,2024-01-13 10:16:58,2024,1,5,791,1,3,False,3,Cyber Security
6853,3827,137,1,2025-03-23 02:29:17,2025,3,6,356,4,1,False,11,Computer Science
5665,2533,74,1,2022-11-14 01:29:45,2022,11,0,1216,2,3,False,11,Cyber Security
1063,3435,67,3,2022-12-06 17:18:50,2022,12,1,1194,3,1,False,4,Computer Science
832,3861,87,3,2024-11-12 12:40:59,2024,11,1,487,2,1,False,6,Computer Science
5498,740,2,3,2025-12-26 04:32:25,2025,12,4,78,3,1,True,7,Computer Science
1876,4681,67,1,2023-09-09 12:59:44,2023,9,5,917,3,1,False,6,Computer Science
5120,4321,147,2,2026-04-09 19:12:27,2026,4,3,0,2,3,True,12,Cyber Security
2782,1132,53,2,2026-02-09 14:17:11,2026,2,0,33,1,2,False,9,Artificial Intelligence
9907,4593,36,1,2025-07-04 03:43:22,2025,7,4,253,3,3,False,11,Cyber Security
2765,2870,8,1,2025-06-30 03:50:23,2025,6,0,257,3,1,True,8,Computer Science
9173,2230,160,3,2025-04-08 20:13:44,2025,4,1,340,4,1,False,8,Computer Science
3841,2570,62,1,2025-11-28 15:58:51,2025,11,4,106,4,1,False,10,Computer Science
1116,2854,119,1,2024-04-30 06:41:44,2024,4,1,683,3,1,True,3,Computer Science
9276,3252,34,2,2024-08-30 11:46:48,2024,8,4,561,2,3,True,16,Cyber Security
2728,1751,98,1,2023-02-06 19:21:06,2023,2,0,1132,2,3,True,2,Cyber Security
7503,4468,73,2,2023-11-20 12:25:04,2023,11,0,845,4,2,False,6,Artificial Intelligence
2685,3332,29,3,2025-05-09 17:50:10,2025,5,4,309,2,3,True,16,Cyber Security
8054,1320,159,2,2025-11-10 11:21:12,2025,11,0,124,6,1,True,11,Computer Science
4475,3951,108,1,2025-10-02 16:42:42,2025,10,3,163,2,1,True,6,Computer Science
7150,2636,54,1,2024-07-31 09:29:15,2024,7,2,591,3,3,True,3,Cyber Security
2481,600,56,-1,2024-05-16 23:37:19,2024,5,3,666,4,1,False,4,Computer Science
3266,996,151,1,2025-05-18 04:49:36,2025,5,6,300,3,1,False,8,Computer Science
5977,2415,109,1,2025-10-22 07:09:23,2025,10,2,143,4,1,False,10,Computer Science
1746,4279,164,1,2025-03-28 22:57:37,2025,3,4,351,4,2,False,15,Artificial Intelligence
2630,1137,136,3,2025-08-19 15:03:55,2025,8,1,207,1,2,True,1,Artificial Intelligence
8080,3724,140,3,2022-12-17 05:37:49,2022,12,5,1183,3,3,True,7,Cyber Security
7714,347,34,3,2024-09-05 13:51:23,2024,9,3,555,2,3,True,6,Cyber Security
545,1256,160,3,2025-05-18 00:55:47,2025,5,6,300,4,1,False,48,Computer Science
1677,2732,147,1,2026-03-17 23:44:23,2026,3,1,0,2,3,True,9,Cyber Security
5900,1586,168,1,2023-07-13 01:45:15,2023,7,3,975,2,3,True,2,Cyber Security
4440,3556,158,3,2023-01-03 00:06:53,2023,1,1,1166,3,2,False,10,Artificial Intelligence
2146,286,37,3,2023-08-12 20:38:20,2023,8,5,945,6,3,True,22,Cyber Security
4676,718,75,-1,2024-05-02 00:49:39,2024,5,3,681,1,3,False,4,Cyber Security
727,3647,28,2,2022-08-31 10:36:30,2022,8,2,1291,4,1,False,4,Computer Science
1996,4792,36,2,2025-03-18 07:34:35,2025,3,1,361,3,3,False,7,Cyber Security
488,4051,71,2,2025-02-15 23:55:14,2025,2,5,391,2,2,True,18,Artificial Intelligence
3790,4642,77,3,2025-11-23 13:14:17,2025,11,6,111,2,1,True,7,Computer Science
3305,4216,41,2,2025-11-03 11:45:48,2025,11,0,131,4,1,False,7,Computer Science
8263,324,12,2,2023-04-25 22:02:31,2023,4,1,1054,4,1,True,12,Computer Science
3064,2762,120,3,2024-07-16 20:37:52,2024,7,1,606,2,3,True,11,Cyber Security
2479,2670,146,3,2022-06-04 20:56:19,2022,6,5,1379,3,3,True,7,Cyber Security
7102,3958,188,1,2023-12-20 09:51:39,2023,12,2,815,3,2,False,11,Artificial Intelligence
3799,760,120,3,2024-02-08 20:51:53,2024,2,3,765,2,3,True,8,Cyber Security
7852,4482,6,1,2025-05-31 18:21:00,2025,5,5,287,3,1,True,3,Computer Science
6839,2927,43,1,2026-01-05 16:09:30,2026,1,0,68,2,3,False,4,Cyber Security
5087,244,59,1,2022-11-24 20:48:57,2022,11,3,1206,1,1,True,7,Computer Science
4358,1743,3,-1,2024-01-23 14:22:05,2024,1,1,781,2,3,True,8,Cyber Security
7558,1515,117,2,2022-04-02 12:37:00,2022,4,5,1442,2,2,True,10,Artificial Intelligence
596,4457,32,2,2024-03-18 16:27:55,2024,3,0,726,3,2,False,3,Artificial Intelligence
9086,4969,99,2,2025-03-06 17:40:20,2025,3,3,373,3,3,True,7,Cyber Security
5446,2698,38,1,2023-02-22 09:41:17,2023,2,2,1116,2,2,False,37,Artificial Intelligence
1582,1787,100,-1,2025-08-27 01:45:19,2025,8,2,199,3,1,False,7,Computer Science
8719,1447,88,-1,2026-04-07 17:54:50,2026,4,1,0,4,2,True,14,Artificial Intelligence
5439,4588,5,-1,2023-04-17 09:02:32,2023,4,0,1062,4,2,True,4,Artificial Intelligence
6465,530,58,2,2024-11-10 05:46:52,2024,11,6,489,2,3,True,5,Cyber Security
8509,3530,143,3,2025-05-25 00:15:05,2025,5,6,293,3,1,True,10,Computer Science
2908,2447,7,1,2024-01-05 17:10:08,2024,1,4,799,2,3,False,2,Cyber Security
4108,3164,182,1,2024-11-10 18:06:24,2024,11,6,489,1,3,False,1,Cyber Security
3182,1811,24,2,2025-10-15 10:56:18,2025,10,2,150,3,2,True,9,Artificial Intelligence
7312,2750,16,2,2025-05-18 22:34:00,2025,5,6,300,3,2,True,6,Artificial Intelligence
6055,606,40,3,2025-05-22 23:28:58,2025,5,3,295,3,1,False,5,Computer Science
4625,4612,8,2,2025-05-09 09:27:01,2025,5,4,309,3,1,True,6,Computer Science
7094,4425,70,2,2023-03-02 20:40:33,2023,3,3,1108,2,3,True,2,Cyber Security
9228,1335,79,1,2025-03-24 17:43:23,2025,3,0,355,3,1,False,16,Computer Science
8708,2095,169,1,2022-08-07 23:18:33,2022,8,6,1315,3,1,True,11,Computer Science
8008,1186,131,-1,2026-06-19 11:45:54,2026,6,4,0,3,2,True,6,Artificial Intelligence
1213,1976,159,1,2026-03-28 08:13:42,2026,3,5,0,6,1,True,11,Computer Science
2665,3548,110,1,2024-11-19 20:29:26,2024,11,1,480,2,2,True,10,Artificial Intelligence
9074,517,62,3,2025-06-11 03:30:46,2025,6,2,276,4,1,False,12,Computer Science
5499,4539,166,-1,2024-01-01 01:52:12,2024,1,0,803,1,2,True,8,Artificial Intelligence
6785,1652,128,-1,2026-02-16 23:47:48,2026,2,0,25,4,2,False,12,Artificial Intelligence
3878,1818,115,3,2023-03-13 16:05:10,2023,3,0,1097,3,3,True,6,Cyber Security
6647,3568,81,2,2022-11-02 01:36:49,2022,11,2,1228,4,1,False,19,Computer Science
5215,3430,194,2,2025-02-06 00:54:29,2025,2,3,401,2,3,False,4,Cyber Security
9382,42,159,1,2025-11-15 20:19:41,2025,11,5,119,6,1,True,22,Computer Science
3719,1932,166,1,2023-11-29 16:47:59,2023,11,2,836,1,2,True,11,Artificial Intelligence
5664,3152,29,-1,2025-07-28 20:45:42,2025,7,0,229,2,3,True,15,Cyber Security
3510,1958,32,3,2024-06-15 23:18:18,2024,6,5,637,3,2,False,16,Artificial Intelligence
2218,2309,16,3,2025-06-19 05:52:19,2025,6,3,268,3,2,True,9,Artificial Intelligence
5117,2797,7,1,2024-04-14 21:14:16,2024,4,6,699,2,3,False,3,Cyber Security
7902,4492,29,3,2026-04-29 02:54:54,2026,4,2,0,2,3,True,7,Cyber Security
3496,2029,100,3,2025-02-05 21:36:09,2025,2,2,402,3,1,False,12,Computer Science
4954,635,46,3,2022-03-26 23:52:22,2022,3,5,1448,6,2,True,18,Artificial Intelligence
9766,3469,124,-1,2023-09-26 05:56:43,2023,9,1,900,3,2,False,10,Artificial Intelligence
4154,1857,40,-1,2025-02-28 08:58:13,2025,2,4,379,3,1,False,3,Computer Science
6946,3217,123,2,2025-06-13 04:22:24,2025,6,4,274,3,1,False,5,Computer Science
1753,2128,41,1,2025-11-19 14:28:45,2025,11,2,115,4,1,False,9,Computer Science
3930,4988,53,2,2025-04-10 20:20:40,2025,4,3,338,1,2,False,1,Artificial Intelligence
2152,2777,121,1,2026-01-11 19:16:40,2026,1,6,62,4,1,False,10,Computer Science
6126,3678,85,3,2025-06-20 21:49:46,2025,6,4,267,1,2,False,5,Artificial Intelligence
9630,1887,87,3,2024-05-21 07:55:41,2024,5,1,662,2,1,False,9,Computer Science
3885,2595,162,3,2025-06-19 22:45:20,2025,6,3,268,1,1,True,2,Computer Science
5547,2683,108,1,2025-07-08 07:24:04,2025,7,1,249,2,1,True,11,Computer Science
4396,843,127,3,2024-02-15 23:38:03,2024,2,3,757,2,1,False,6,Computer Science
1080,2176,167,1,2022-10-28 19:36:56,2022,10,4,1233,1,3,True,5,Cyber Security
2206,3952,128,3,2025-05-31 16:26:06,2025,5,5,287,4,2,False,13,Artificial Intelligence
9411,1831,41,2,2025-08-01 21:04:17,2025,8,4,225,4,1,False,4,Computer Science
6900,988,62,3,2025-10-31 10:26:21,2025,10,4,134,4,1,False,10,Computer Science
5591,4999,169,1,2023-07-23 15:09:00,2023,7,6,965,3,1,True,7,Computer Science
5074,2757,167,2,2022-05-27 06:22:03,2022,5,4,1387,1,3,True,4,Cyber Security
3408,3777,21,1,2025-06-09 05:36:15,2025,6,0,278,3,3,False,13,Cyber Security
438,375,76,3,2022-10-07 03:25:25,2022,10,4,1254,3,3,False,47,Cyber Security
6591,949,131,2,2025-07-02 15:49:40,2025,7,2,255,3,2,True,19,Artificial Intelligence
270,584,94,2,2022-09-03 07:50:31,2022,9,5,1288,2,2,False,28,Artificial Intelligence
3541,1203,198,3,2025-09-05 23:52:59,2025,9,4,189,4,3,True,9,Cyber Security
8747,4040,137,2,2025-03-18 13:27:17,2025,3,1,361,4,1,False,11,Computer Science
6043,3685,143,-1,2025-10-31 00:15:29,2025,10,4,134,3,1,True,5,Computer Science
8717,2134,49,3,2024-01-19 11:26:51,2024,1,4,785,3,2,True,11,Artificial Intelligence
6895,2203,81,1,2023-02-03 09:40:51,2023,2,4,1135,4,1,False,7,Computer Science
8460,1496,178,1,2025-03-24 01:53:48,2025,3,0,355,2,3,False,8,Cyber Security
781,276,200,2,2025-04-11 13:43:20,2025,4,4,337,4,3,True,7,Cyber Security
7340,538,141,1,2025-05-25 16:21:38,2025,5,6,293,4,3,True,6,Cyber Security
5031,2033,21,2,2025-08-13 21:32:20,2025,8,2,213,3,3,False,8,Cyber Security
3214,3407,157,1,2022-08-05 19:23:23,2022,8,4,1317,2,3,True,2,Cyber Security
5308,850,179,1,2024-01-08 12:58:58,2024,1,0,796,2,1,False,2,Computer Science
1944,875,46,-1,2022-07-01 17:11:08,2022,7,4,1352,6,2,True,9,Artificial Intelligence
9517,456,70,-1,2023-02-26 03:40:22,2023,2,6,1112,2,3,True,12,Cyber Security
5851,316,169,3,2023-04-10 23:21:03,2023,4,0,1068,3,1,True,13,Computer Science
7636,2651,153,2,2023-06-13 19:59:20,2023,6,1,1005,3,2,False,3,Artificial Intelligence
3768,2467,3,2,2024-10-11 13:36:43,2024,10,4,519,2,3,True,2,Cyber Security
2330,5000,95,3,2026-01-28 13:57:53,2026,1,2,45,2,1,True,6,Computer Science
7801,1847,71,2,2025-04-23 12:13:14,2025,4,2,325,2,2,True,14,Artificial Intelligence
7167,3351,12,3,2023-05-22 19:37:27,2023,5,0,1027,4,1,True,13,Computer Science
9794,2027,186,2,2025-10-20 06:32:29,2025,10,0,145,2,3,True,5,Cyber Security
4921,4230,14,3,2023-01-27 12:05:08,2023,1,4,1142,1,1,True,12,Computer Science
5795,2781,58,3,2025-07-21 14:44:16,2025,7,0,236,2,3,True,12,Cyber Security
9991,2354,22,1,2024-04-19 15:30:45,2024,4,4,694,4,1,True,10,Computer Science
6267,698,188,1,2024-06-26 04:36:50,2024,6,2,626,3,2,False,9,Artificial Intelligence
1908,2731,59,1,2022-09-10 04:23:27,2022,9,5,1281,1,1,True,6,Computer Science
838,486,95,2,2025-08-03 18:08:01,2025,8,6,223,2,1,True,4,Computer Science
5567,4480,158,3,2023-01-26 19:14:13,2023,1,3,1143,3,2,False,3,Artificial Intelligence
3288,4682,16,1,2025-04-30 03:10:23,2025,4,2,318,3,2,True,17,Artificial Intelligence
10124,3064,2,3,2025-10-23 09:09:39,2025,10,3,142,3,1,True,44,Computer Science
8348,3026,99,2,2025-09-08 23:30:53,2025,9,0,186,3,3,True,3,Cyber Security
775,2374,100,2,2025-04-06 21:42:18,2025,4,6,342,3,1,False,6,Computer Science
7000,4356,6,1,2025-10-21 21:13:11,2025,10,1,144,3,1,True,7,Computer Science
6899,4695,47,2,2023-02-04 04:54:31,2023,2,5,1134,2,1,True,5,Computer Science
7725,1176,1,1,2024-04-12 16:20:44,2024,4,4,701,4,1,False,13,Computer Science
5945,444,134,1,2022-07-05 22:47:11,2022,7,1,1348,2,2,True,9,Artificial Intelligence
3971,299,75,3,2024-02-27 21:57:35,2024,2,1,746,1,3,False,1,Cyber Security
5183,323,126,3,2025-07-05 08:32:57,2025,7,5,252,3,2,True,12,Artificial Intelligence
2136,1275,3,-1,2024-08-07 11:25:40,2024,8,2,584,2,3,True,4,Cyber Security
845,404,131,2,2025-10-23 08:10:54,2025,10,3,142,3,2,True,15,Artificial Intelligence
8775,3909,106,1,2025-02-04 00:15:19,2025,2,1,403,4,2,False,13,Artificial Intelligence
7938,1443,190,3,2024-12-04 20:36:29,2024,12,2,465,4,3,True,12,Cyber Security
2824,983,123,-1,2025-12-14 12:58:48,2025,12,6,90,3,1,False,12,Computer Science
9196,3830,37,3,2023-10-21 11:17:15,2023,10,5,875,6,3,True,10,Cyber Security
4523,637,149,2,2025-11-19 07:31:11,2025,11,2,115,4,3,True,8,Cyber Security
9690,3033,25,3,2023-03-27 02:22:46,2023,3,0,1083,3,2,False,7,Artificial Intelligence
4274,1625,14,3,2022-06-18 05:09:37,2022,6,5,1365,1,1,True,16,Computer Science
7908,4784,98,1,2022-04-10 09:37:32,2022,4,6,1434,2,3,True,9,Cyber Security
4683,2061,192,2,2024-12-18 19:37:34,2024,12,2,451,3,2,False,11,Artificial Intelligence
5513,1867,88,1,2025-10-23 03:38:53,2025,10,3,142,4,2,True,8,Artificial Intelligence
574,3322,81,3,2022-04-06 00:23:58,2022,4,2,1438,4,1,False,39,Computer Science
7112,3337,153,3,2023-11-05 10:07:28,2023,11,6,860,3,2,False,8,Artificial Intelligence
7132,4078,108,3,2025-09-24 20:19:15,2025,9,2,171,2,1,True,8,Computer Science
7622,2530,38,2,2023-02-16 21:56:55,2023,2,3,1122,2,2,False,9,Artificial Intelligence
1105,108,33,3,2023-02-12 06:45:52,2023,2,6,1126,4,1,True,6,Computer Science
10087,4057,134,3,2022-10-04 18:38:19,2022,10,1,1257,2,2,True,23,Artificial Intelligence
4189,2065,140,2,2023-05-28 23:13:45,2023,5,6,1021,3,3,True,11,Cyber Security
358,2195,91,2,2023-01-19 20:19:29,2023,1,3,1150,3,3,False,48,Cyber Security
5682,3168,189,1,2024-05-10 09:04:53,2024,5,4,673,3,2,False,11,Artificial Intelligence
7939,3931,100,2,2024-11-17 18:25:44,2024,11,6,482,3,1,False,14,Computer Science
4438,1477,146,2,2022-03-19 15:45:16,2022,3,5,1456,3,3,True,8,Cyber Security
1604,1426,198,3,2026-01-22 02:24:28,2026,1,3,51,4,3,True,4,Cyber Security
5097,3480,63,3,2023-01-25 08:56:45,2023,1,2,1144,2,1,False,2,Computer Science
2248,306,88,2,2025-12-25 06:04:36,2025,12,3,79,4,2,True,5,Artificial Intelligence
7491,3031,81,2,2022-02-15 02:29:01,2022,2,1,1488,4,1,False,6,Computer Science
4721,4406,46,1,2022-05-17 05:57:18,2022,5,1,1397,6,2,True,8,Artificial Intelligence
7115,1759,181,-1,2024-01-16 01:51:40,2024,1,1,788,3,2,False,3,Artificial Intelligence
4913,1675,20,3,2023-09-18 01:17:06,2023,9,0,908,6,1,True,6,Computer Science
642,162,100,3,2025-04-18 04:18:53,2025,4,4,330,3,1,False,6,Computer Science
1473,3492,145,3,2023-04-11 16:37:45,2023,4,1,1068,1,2,True,10,Artificial Intelligence
4854,4652,32,2,2024-03-07 00:09:54,2024,3,3,737,3,2,False,4,Artificial Intelligence
7039,4507,130,1,2023-12-31 16:01:10,2023,12,6,804,3,2,False,7,Artificial Intelligence
9964,1375,23,3,2024-08-25 10:35:15,2024,8,6,566,4,1,True,14,Computer Science
3023,3300,186,-1,2025-12-07 19:52:35,2025,12,6,97,2,3,True,9,Cyber Security
4208,2443,192,3,2025-02-07 01:54:58,2025,2,4,400,3,2,False,11,Artificial Intelligence
1502,4229,11,1,2023-11-05 08:20:24,2023,11,6,860,3,2,True,10,Artificial Intelligence
1087,4839,41,3,2025-12-01 14:34:15,2025,12,0,103,4,1,False,4,Computer Science
328,1563,20,3,2023-11-22 16:09:01,2023,11,2,843,6,1,True,30,Computer Science
497,3436,156,1,2024-02-19 13:56:03,2024,2,0,754,4,3,True,57,Cyber Security
9275,1031,200,1,2025-03-16 08:10:45,2025,3,6,363,4,3,True,16,Cyber Security
4323,1520,73,3,2024-10-22 19:09:47,2024,10,1,508,4,2,False,12,Artificial Intelligence
2220,4920,120,2,2024-08-21 19:56:39,2024,8,2,570,2,3,True,13,Cyber Security
4982,3889,93,1,2024-07-21 17:21:44,2024,7,6,601,3,1,False,11,Computer Science
7046,2206,101,2,2025-05-12 14:50:08,2025,5,0,306,3,3,False,8,Cyber Security
8907,4494,100,3,2025-01-10 12:46:50,2025,1,4,428,3,1,False,10,Computer Science
2122,1548,106,2,2024-03-07 05:02:51,2024,3,3,737,4,2,False,9,Artificial Intelligence
10040,3684,28,3,2022-07-12 08:11:49,2022,7,1,1341,4,1,False,50,Computer Science
9056,2576,143,-1,2026-02-14 16:11:43,2026,2,5,28,3,1,True,9,Computer Science
6410,2515,151,2,2025-02-08 17:09:21,2025,2,5,399,3,1,False,12,Computer Science
7696,2482,74,3,2023-02-22 12:18:10,2023,2,2,1116,2,3,False,5,Cyber Security
4061,2776,181,2,2024-04-23 12:35:45,2024,4,1,690,3,2,False,13,Artificial Intelligence
5707,4230,12,1,2023-06-16 22:37:48,2023,6,4,1002,4,1,True,12,Computer Science
4395,3787,168,1,2023-02-27 00:08:14,2023,2,0,1111,2,3,True,5,Cyber Security
8740,3200,168,1,2022-12-19 15:48:05,2022,12,0,1181,2,3,True,5,Cyber Security
695,4871,106,2,2024-04-25 14:58:17,2024,4,3,688,4,2,False,10,Artificial Intelligence
314,3870,51,3,2025-11-20 08:11:54,2025,11,3,114,4,3,False,28,Cyber Security
9110,3360,67,2,2023-05-17 03:28:13,2023,5,2,1032,3,1,False,6,Computer Science
8504,3118,152,3,2024-10-28 13:34:36,2024,10,0,502,3,1,False,6,Computer Science
2663,4190,170,1,2025-07-27 22:18:40,2025,7,6,230,4,1,True,15,Computer Science
8127,4912,26,2,2022-04-12 02:28:56,2022,4,1,1432,6,1,False,12,Computer Science
