StudentId,OverallRank,DeptRank,SquadronRank,CompositeScore,AvgQuizScore,AvgGrade,QuizPassRate,CompletionRate,DepartmentName,SquadronId
4688,344,94,67,0.4584,59.7111,26.35,0.4286,0.3571,Artificial Intelligence,3
2545,345,49,68,0.4582,61.6333,0.0,0.5,0.5,Cyber Security,3
1479,346,95,64,0.458,91.6,0.0,0.25,0.0,Artificial Intelligence,1
1375,346,95,64,0.458,91.6,0.0,0.5,0.0,Artificial Intelligence,1
2057,346,203,66,0.458,46.6,0.0,0.3333,0.75,Computer Science,2
1444,346,95,63,0.458,61.6,0.0,0.5,0.5,Artificial Intelligence,4
1855,346,50,88,0.458,61.6,0.0,0.2727,0.5,Cyber Security,5
4250,351,98,89,0.4575,48.4,14.0,0.3333,0.625,Artificial Intelligence,5
1285,351,204,66,0.4575,61.175,75.8,0.1818,0.0,Computer Science,1
3438,353,99,67,0.4574,59.85,14.7667,0.2727,0.4286,Artificial Intelligence,1
541,354,100,69,0.457,61.4,0.0,0.3333,0.5,Artificial Intelligence,3
4191,355,205,64,0.4563,57.9333,0.0,0.5,0.5556,Computer Science,4
2095,356,51,67,0.4557,61.1333,0.0,0.6,0.5,Cyber Security,2
2965,357,206,65,0.4556,53.525,14.0,0.4286,0.5333,Computer Science,4
3167,358,207,90,0.455,51.0,0.0,0.25,0.6667,Computer Science,5
155,358,101,68,0.455,91.0,0.0,1.0,0.0,Artificial Intelligence,2
2020,360,102,66,0.4542,55.25,14.0,0.2857,0.5,Artificial Intelligence,4
1607,361,208,70,0.4541,87.0,9.5333,0.2,0.0,Computer Science,3
3073,362,103,91,0.4538,45.75,0.0,0.2,0.75,Artificial Intelligence,5
1115,363,104,69,0.4531,71.0,11.55,0.5,0.25,Artificial Intelligence,2
4943,364,209,92,0.453,90.6,0.0,1.0,0.0,Computer Science,5
4145,365,52,67,0.4524,81.54,22.3333,0.5556,0.0,Cyber Security,4
3647,366,210,68,0.4523,44.8375,11.4333,0.3333,0.6842,Computer Science,1
4759,367,211,71,0.4517,50.3333,0.0,0.2857,0.6667,Computer Science,3
1550,368,212,93,0.4516,49.15,27.95,0.3333,0.5,Computer Science,5
4226,369,213,72,0.4513,50.2667,0.0,0.125,0.6667,Computer Science,3
2197,369,105,72,0.4513,45.3833,18.46,0.1667,0.625,Artificial Intelligence,3
1403,371,53,94,0.4507,37.6333,0.0,0.0,0.875,Cyber Security,5
2100,372,214,95,0.4505,82.6,0.0,0.5,0.125,Computer Science,5
2800,373,215,96,0.4501,57.44,10.8667,0.4286,0.4706,Computer Science,5
3452,374,216,70,0.4489,49.7875,0.0,0.2143,0.6667,Computer Science,2
4389,375,217,69,0.4487,53.7333,0.0,0.2727,0.6,Computer Science,1
3414,375,106,69,0.4487,56.0429,19.9333,0.3333,0.4286,Artificial Intelligence,1
2225,377,54,71,0.4478,53.9556,14.0,0.25,0.5,Cyber Security,1
1199,378,218,68,0.4469,48.3714,27.5,0.25,0.5,Computer Science,4
2881,378,218,72,0.4469,55.1,0.0,0.2,0.5714,Computer Science,1
2944,380,220,74,0.4468,84.84,11.275,0.625,0.0,Computer Science,3
3777,380,220,69,0.4468,47.6833,29.2,0.2308,0.5,Computer Science,4
2332,382,222,97,0.4461,46.48,26.86,0.25,0.5333,Computer Science,5
1174,383,107,70,0.4459,65.75,8.6,0.2,0.3333,Artificial Intelligence,4
1501,384,223,98,0.4455,54.82,0.0,0.4,0.5714,Computer Science,5
121,385,55,73,0.4452,49.0444,0.0,0.1875,0.6667,Cyber Security,1
854,386,108,71,0.444,50.9,0.0,0.3333,0.6316,Artificial Intelligence,2
1440,387,56,75,0.443,83.0,14.0,0.2,0.0,Cyber Security,3
4445,388,57,74,0.4429,48.5875,0.0,0.2308,0.6667,Cyber Security,1
1832,388,109,71,0.4429,58.5833,0.0,0.3636,0.5,Artificial Intelligence,4
1206,390,58,99,0.4427,48.5429,0.0,0.2308,0.6667,Cyber Security,5
20,391,224,75,0.4425,82.9,14.0,0.5,0.0,Computer Science,1
4941,392,110,76,0.4423,56.6667,11.3,0.5455,0.4545,Artificial Intelligence,1
2686,393,111,77,0.4422,82.85,14.0,0.3333,0.0,Artificial Intelligence,1
508,394,225,100,0.442,88.4,0.0,0.1429,0.0,Computer Science,5
691,395,112,78,0.4416,50.7125,14.0,0.4167,0.5333,Artificial Intelligence,1
4292,396,226,72,0.4415,42.3333,39.9,0.2222,0.5,Computer Science,2
573,397,227,72,0.4414,88.28,0.0,0.8333,0.0,Computer Science,4
2656,398,59,76,0.441,88.2,0.0,0.4,0.0,Cyber Security,3
2720,398,228,73,0.441,56.78,10.35,0.2222,0.4545,Computer Science,4
3081,400,229,73,0.4407,45.2857,0.0,0.2727,0.7143,Computer Science,2
4488,401,113,77,0.4403,34.4333,37.0,0.1667,0.6471,Artificial Intelligence,3
2503,402,230,79,0.4402,75.75,30.75,1.0,0.0,Computer Science,1
285,402,230,74,0.4402,88.0333,0.0,0.3333,0.0,Computer Science,4
3841,404,60,75,0.44,60.7333,0.0,0.2667,0.4545,Cyber Security,4
2026,405,232,74,0.4399,41.0,38.5,0.0,0.5263,Computer Science,2
1339,406,114,78,0.4391,51.275,10.6,0.3846,0.5385,Artificial Intelligence,3
3743,407,115,76,0.439,87.8,0.0,0.5,0.0,Artificial Intelligence,4
2749,408,116,101,0.4387,50.875,8.8167,0.4,0.5556,Artificial Intelligence,5
4458,409,233,102,0.4386,45.95,25.025,0.125,0.5294,Computer Science,5
3731,410,117,80,0.4384,74.6,32.7,0.2857,0.0,Artificial Intelligence,1
3055,411,118,81,0.4362,39.2778,14.0,0.2308,0.7059,Artificial Intelligence,1
2154,411,234,75,0.4362,53.5,0.0,0.2727,0.5625,Computer Science,2
3655,413,61,103,0.4358,44.3,0.0,0.2222,0.7143,Cyber Security,5
219,414,235,82,0.4357,23.75,8.4667,0.0,1.0,Computer Science,1
432,415,236,77,0.4355,51.1,0.0,0.4286,0.6,Computer Science,4
1005,416,237,104,0.4354,40.8571,15.5667,0.2,0.6667,Computer Science,5
127,417,238,78,0.4347,33.7333,20.525,0.0714,0.75,Computer Science,4
1603,417,238,78,0.4347,76.7,25.6,0.3333,0.0,Computer Science,4
1768,419,119,83,0.4336,41.725,0.0,0.0769,0.75,Artificial Intelligence,1
4444,420,120,76,0.4327,56.65,10.45,0.25,0.4286,Artificial Intelligence,2
2801,421,240,105,0.432,44.25,22.05,0.25,0.5556,Computer Science,5
3940,422,62,106,0.4315,36.1714,40.9667,0.2308,0.5625,Cyber Security,5
1279,423,241,79,0.4309,41.15,12.5667,0.2,0.6667,Computer Science,3
1231,424,63,80,0.4302,86.05,0.0,0.6667,0.0,Cyber Security,4
4296,424,242,107,0.4302,59.3714,0.0,0.4545,0.4444,Computer Science,5
4056,426,243,81,0.4299,70.275,39.2667,0.5714,0.0,Computer Science,4
2629,427,244,108,0.4296,41.2667,21.65,0.0769,0.6,Computer Science,5
3441,427,121,80,0.4296,52.1667,0.0,0.3333,0.5625,Artificial Intelligence,3
3020,429,245,81,0.4295,44.8,18.38,0.3333,0.5625,Computer Science,3
4489,430,64,77,0.4294,39.2,16.6833,0.0,0.6667,Cyber Security,2
2854,430,246,84,0.4294,45.88,0.0,0.1667,0.6667,Computer Science,1
2270,430,246,84,0.4294,50.4667,13.54,0.2727,0.5,Computer Science,1
1660,433,248,109,0.4293,52.1125,0.0,0.4167,0.5625,Computer Science,5
636,434,249,82,0.4292,49.8375,0.0,0.25,0.6,Computer Science,4
2961,435,65,110,0.428,85.6,0.0,0.2,0.0,Cyber Security,5
4338,436,66,83,0.4277,55.5429,0.0,0.3077,0.5,Cyber Security,4
4755,437,122,86,0.4274,48.04,14.2,0.25,0.5294,Artificial Intelligence,1
4378,437,250,111,0.4274,37.4714,0.0,0.3333,0.8,Computer Science,5
3080,439,251,82,0.4269,52.04,0.0,0.2727,0.5556,Computer Science,3
1416,440,252,78,0.4267,57.6571,0.0,0.3077,0.4615,Computer Science,2
3272,441,67,84,0.4265,79.7,14.0,0.6667,0.0,Cyber Security,4
4010,442,253,83,0.4263,47.7667,0.0,0.1333,0.625,Computer Science,3
1091,443,254,79,0.4262,52.65,17.1667,0.25,0.4286,Computer Science,2
2325,443,123,85,0.4262,45.2286,0.0,0.1818,0.6667,Artificial Intelligence,4
4847,445,68,112,0.4248,44.9667,0.0,0.3,0.6667,Cyber Security,5
816,445,255,84,0.4248,48.8375,23.65,0.2727,0.4444,Computer Science,3
4779,447,256,85,0.4242,43.2429,14.0,0.1667,0.6,Computer Science,3
3166,447,124,86,0.4242,46.5,14.0,0.1,0.5455,Artificial Intelligence,4
3330,449,69,113,0.4241,57.1333,0.0,0.1667,0.4615,Cyber Security,5
1012,450,257,80,0.424,59.8,0.0,0.4,0.4167,Computer Science,2
324,451,125,86,0.4235,54.5625,6.1,0.4545,0.4615,Artificial Intelligence,3
2240,452,258,87,0.4234,51.34,8.3667,0.4286,0.5,Computer Science,1
487,452,258,87,0.4234,84.675,0.0,0.4444,0.0,Computer Science,1
665,454,126,87,0.4232,44.6444,0.0,0.2143,0.6667,Artificial Intelligence,3
719,455,127,89,0.423,73.675,27.3,0.4286,0.0,Artificial Intelligence,1
2467,455,260,114,0.423,44.6,0.0,0.0,0.6667,Computer Science,5
438,457,128,88,0.4226,42.0,19.48,0.0,0.5789,Artificial Intelligence,3
2995,458,261,115,0.4223,56.775,0.0,0.25,0.4615,Computer Science,5
2362,459,129,87,0.422,42.41,0.0,0.2727,0.7,Artificial Intelligence,4
3468,460,262,88,0.4216,47.3875,12.35,0.3636,0.5333,Computer Science,4
32,461,263,116,0.4215,58.05,0.0,0.2727,0.4375,Computer Science,5
540,462,130,117,0.4212,39.25,0.0,0.1667,0.75,Artificial Intelligence,5
1324,463,131,89,0.4206,51.4,0.0,0.25,0.5455,Artificial Intelligence,3
3465,464,264,118,0.4196,47.0,0.0,0.1,0.6154,Computer Science,5
3905,465,265,89,0.4194,47.88,0.0,0.25,0.6,Computer Science,4
4855,466,266,90,0.4193,49.52,29.58,0.2727,0.375,Computer Science,1
1930,467,132,90,0.419,31.2909,0.0,0.2308,0.875,Artificial Intelligence,3
4279,467,132,119,0.419,83.8,0.0,1.0,0.0,Artificial Intelligence,5
328,469,267,91,0.4189,64.2167,48.9,0.4444,0.0,Computer Science,3
1728,470,268,120,0.4185,77.4,15.75,0.75,0.0,Computer Science,5
3779,471,134,81,0.4183,53.6667,0.0,0.1111,0.5,Artificial Intelligence,2
519,472,135,92,0.4182,51.0333,14.0,0.2,0.45,Artificial Intelligence,3
154,472,135,92,0.4182,38.65,0.0,0.0,0.75,Artificial Intelligence,3
2250,474,137,91,0.418,50.0,9.0,0.1111,0.5,Artificial Intelligence,1
201,474,269,91,0.418,53.6,0.0,0.3571,0.5,Computer Science,1
1472,476,270,90,0.4173,53.46,0.0,0.4286,0.5,Computer Science,4
477,477,271,94,0.416,44.2,0.0,0.2857,0.65,Computer Science,3
1344,477,271,121,0.416,53.2,0.0,0.25,0.5,Computer Science,5
3299,479,273,93,0.4159,46.475,12.35,0.1,0.5294,Computer Science,1
837,480,274,82,0.4156,49.36,0.0,0.25,0.5625,Computer Science,2
1944,481,275,122,0.4155,47.8125,6.4,0.2308,0.5455,Computer Science,5
244,482,276,91,0.4154,39.0714,10.04,0.25,0.6667,Computer Science,4
4679,482,276,91,0.4154,72.74,25.8333,0.3333,0.0,Computer Science,4
116,484,278,83,0.4148,45.0,19.9,0.125,0.5,Computer Science,2
4464,485,279,95,0.4145,48.62,0.0,0.2,0.5714,Computer Science,3
1048,486,138,84,0.4143,46.7167,10.35,0.2,0.5333,Artificial Intelligence,2
1253,487,280,85,0.4142,49.72,7.8,0.2857,0.5,Computer Science,2
3039,488,281,86,0.4139,32.7833,0.0,0.375,0.8333,Computer Science,2
77,488,139,86,0.4139,76.32,16.15,0.4444,0.0,Artificial Intelligence,2
1233,490,282,93,0.4137,42.7333,0.0,0.125,0.6667,Computer Science,4
712,491,283,94,0.4134,45.4375,10.625,0.2308,0.55,Computer Science,1
2399,492,284,94,0.4133,52.6571,0.0,0.3636,0.5,Computer Science,4
3585,493,140,88,0.413,52.6,0.0,0.5,0.5,Artificial Intelligence,2
1568,494,285,95,0.4127,46.55,0.0,0.2857,0.6,Computer Science,1
3639,495,286,123,0.4125,82.5,0.0,0.3333,0.0,Computer Science,5
869,496,287,89,0.4122,42.3,17.0,0.0909,0.5556,Computer Science,2
2162,497,70,90,0.4121,38.775,0.0,0.2727,0.7273,Cyber Security,2
1229,498,288,96,0.412,82.4,0.0,0.2857,0.0,Computer Science,1
1965,499,141,97,0.4119,52.3875,0.0,0.4,0.5,Artificial Intelligence,1
978,500,289,91,0.4117,25.4,42.3333,0.1,0.6667,Computer Science,2
61,501,142,98,0.4113,55.6,0.0,0.2,0.4444,Artificial Intelligence,1
4701,502,290,99,0.4111,41.925,10.725,0.125,0.6,Computer Science,1
634,503,143,124,0.4103,49.8667,9.9,0.1667,0.4706,Artificial Intelligence,5
2662,504,291,92,0.4095,73.3571,21.3333,0.5,0.0,Computer Science,2
4266,505,144,125,0.4092,32.9,14.0,0.2,0.7222,Artificial Intelligence,5
4629,506,292,96,0.4087,44.8571,13.25,0.375,0.5263,Computer Science,3
193,507,145,100,0.4086,55.05,0.0,0.2,0.4444,Artificial Intelligence,1
36,508,293,126,0.4082,32.9,0.0,0.1538,0.8125,Computer Science,5
4440,509,146,95,0.4079,61.58,0.0,0.3333,0.3333,Artificial Intelligence,4
1387,510,147,93,0.4077,49.7667,0.0,0.1429,0.5294,Artificial Intelligence,2
1967,511,148,94,0.4072,43.9333,0.0,0.3333,0.625,Artificial Intelligence,2
2011,511,294,97,0.4072,43.87,0.2,0.3077,0.625,Computer Science,3
4826,513,295,127,0.4064,55.025,0.0,0.2857,0.4375,Computer Science,5
4204,514,296,101,0.4063,57.2625,0.0,0.5,0.4,Computer Science,1
2035,515,71,96,0.4062,81.24,0.0,0.625,0.0,Cyber Security,4
231,516,297,98,0.406,41.2,0.0,0.3333,0.6667,Computer Science,3
1874,517,149,99,0.4056,81.1167,0.0,0.5455,0.0,Artificial Intelligence,3
4621,518,298,102,0.4054,46.8,0.0,0.0,0.5714,Computer Science,1
4210,519,299,128,0.4053,33.4,19.15,0.25,0.6667,Computer Science,5
750,520,150,95,0.4051,45.0167,0.0,0.2222,0.6,Artificial Intelligence,2
2835,521,300,129,0.405,51.0,0.0,0.25,0.5,Computer Science,5
3367,521,300,97,0.405,51.0,0.0,0.3333,0.5,Computer Science,4
3427,523,302,98,0.4046,55.2,0.0,0.3333,0.4286,Computer Science,4
4513,523,302,130,0.4046,73.9,17.54,0.3333,0.0,Computer Science,5
809,525,304,100,0.4045,44.9,0.0,0.0909,0.6,Computer Science,3
1435,526,305,99,0.4043,52.8667,0.0,0.2727,0.4667,Computer Science,4
4536,527,72,131,0.404,50.8,0.0,0.3333,0.5,Cyber Security,5
923,528,151,100,0.4037,50.44,14.0,0.2727,0.4118,Artificial Intelligence,4
2466,529,306,132,0.4031,44.1857,16.0667,0.25,0.5,Computer Science,5
2943,530,307,96,0.4027,56.9,59.1,0.6667,0.0,Computer Science,2
322,531,152,97,0.4023,76.0,11.1333,0.6667,0.0,Artificial Intelligence,2
3763,532,308,101,0.4021,43.25,14.0,0.3333,0.5263,Computer Science,4
1762,532,153,101,0.4021,43.5,0.0,0.1667,0.6154,Artificial Intelligence,4
2070,534,154,101,0.402,80.4,0.0,1.0,0.0,Artificial Intelligence,3
2180,535,155,98,0.4012,37.3857,0.0,0.1538,0.7143,Artificial Intelligence,2
267,536,309,103,0.4011,40.1375,20.78,0.3,0.5294,Computer Science,4
2484,537,156,104,0.4006,41.9333,0.0,0.1667,0.6364,Artificial Intelligence,4
2593,537,310,133,0.4006,69.3,27.0333,0.5,0.0,Computer Science,5
128,539,311,134,0.4005,46.0,10.25,0.2,0.5,Computer Science,5
4876,540,312,135,0.3999,51.74,0.0,0.3636,0.4706,Computer Science,5
2028,541,157,136,0.3998,79.95,0.0,1.0,0.0,Artificial Intelligence,5
4606,542,158,99,0.3996,45.63,0.0,0.375,0.5714,Artificial Intelligence,2
4112,543,313,105,0.3993,42.5,14.0,0.0,0.5294,Computer Science,4
1740,544,159,103,0.3991,39.8143,0.0,0.3333,0.6667,Artificial Intelligence,1
1033,545,160,106,0.399,79.8,0.0,1.0,0.0,Artificial Intelligence,4
1291,545,314,106,0.399,44.2,13.9833,0.0,0.5,Computer Science,4
3605,547,161,108,0.3988,79.75,0.0,0.5714,0.0,Artificial Intelligence,4
730,548,162,102,0.3987,57.93,0.0,0.375,0.3636,Artificial Intelligence,3
3765,549,315,104,0.3981,47.6286,0.0,0.2727,0.5333,Computer Science,1
2942,550,316,103,0.3974,46.3571,82.8,0.25,0.0,Computer Science,3
3316,551,163,137,0.397,36.3143,7.7,0.3,0.6667,Artificial Intelligence,5
134,552,164,100,0.3969,68.5,27.2,0.3333,0.0,Artificial Intelligence,2
3426,553,73,104,0.3967,44.8,11.35,0.0,0.5,Cyber Security,3
4726,553,165,109,0.3967,36.76,12.725,0.25,0.625,Artificial Intelligence,4
265,555,317,138,0.3959,71.9833,18.0,0.4167,0.0,Computer Science,5
1940,556,166,101,0.3958,44.1667,0.0,0.25,0.5833,Artificial Intelligence,2
2078,557,74,105,0.3956,70.4,21.8,0.2857,0.0,Cyber Security,3
4260,558,318,106,0.3949,46.6667,0.0,0.5,0.5385,Computer Science,3
2292,558,167,102,0.3949,51.0,12.25,0.3636,0.3846,Artificial Intelligence,2
3591,560,319,105,0.3944,44.975,9.75,0.5,0.5,Computer Science,1
887,560,319,105,0.3944,39.9,22.4667,0.25,0.5,Computer Science,1
3160,562,75,110,0.3943,70.05,22.0333,0.6364,0.0,Cyber Security,4
2894,563,168,107,0.3941,0.0,110.0,0.0,0.6471,Artificial Intelligence,3
369,564,169,139,0.3939,39.7,40.0167,0.1,0.3846,Artificial Intelligence,5
2607,565,321,111,0.3938,48.75,0.0,0.3333,0.5,Computer Science,4
2947,566,170,103,0.3932,65.3,0.0,0.4,0.2222,Artificial Intelligence,2
4583,567,322,104,0.393,78.6,0.0,0.5714,0.0,Computer Science,2
4171,568,171,105,0.3928,0.0,46.4,0.0,1.0,Artificial Intelligence,2
373,569,323,106,0.3925,52.9,64.0,0.3333,0.0,Computer Science,2
2781,569,323,106,0.3925,78.5,0.0,0.5,0.0,Computer Science,2
107,571,325,140,0.3923,49.0,23.66,0.3333,0.3333,Computer Science,5
3727,572,76,141,0.3921,62.6,9.56,0.5,0.2,Cyber Security,5
3827,573,172,142,0.3918,69.0,23.42,0.3333,0.0,Artificial Intelligence,5
1533,573,172,107,0.3918,50.6714,0.0,0.2857,0.4615,Artificial Intelligence,1
2642,575,174,108,0.391,78.2,0.0,0.3333,0.0,Artificial Intelligence,1
2067,576,77,108,0.3909,42.1833,0.0,0.3,0.6,Cyber Security,3
1396,577,175,109,0.3908,48.15,0.0,0.1818,0.5,Artificial Intelligence,3
2438,578,326,108,0.3907,42.1333,0.0,0.25,0.6,Computer Science,2
4528,578,326,109,0.3907,48.1333,0.0,0.2308,0.5,Computer Science,1
1593,580,78,143,0.3903,49.8167,0.0,0.2,0.4706,Cyber Security,5
1164,580,328,110,0.3903,72.45,14.0,0.3333,0.0,Computer Science,3
966,582,329,112,0.39,78.0,0.0,0.3333,0.0,Computer Science,4
4157,582,329,144,0.39,78.0,0.0,0.2857,0.0,Computer Science,5
2031,584,331,111,0.3899,52.3778,14.0,0.3125,0.3333,Computer Science,3
1646,585,79,113,0.3897,0.0,44.85,0.0,1.0,Cyber Security,4
1565,586,176,110,0.3894,49.88,0.0,0.2222,0.4667,Artificial Intelligence,1
1376,586,332,109,0.3894,32.1667,10.4333,0.2,0.6923,Computer Science,2
3195,588,177,145,0.3892,77.84,0.0,0.4545,0.0,Artificial Intelligence,5
2387,589,178,112,0.389,77.8,0.0,0.6,0.0,Artificial Intelligence,3
3682,590,333,114,0.3889,77.78,0.0,0.5556,0.0,Computer Science,4
872,591,334,110,0.388,77.6,0.0,0.5,0.0,Computer Science,2
3699,591,334,115,0.388,29.6,0.0,0.0,0.8,Computer Science,4
2889,593,336,111,0.3877,46.65,18.8667,0.3333,0.3889,Computer Science,2
430,594,337,116,0.3874,71.875,14.0,0.6,0.0,Computer Science,4
314,595,179,146,0.3869,51.6667,0.0,0.2,0.4286,Artificial Intelligence,5
2440,596,180,147,0.3867,40.2333,13.8,0.1,0.5263,Artificial Intelligence,5
2769,596,80,147,0.3867,39.1571,0.0,0.1667,0.6364,Cyber Security,5
1036,596,338,112,0.3867,52.8333,11.25,0.1818,0.3333,Computer Science,2
3552,599,339,149,0.3865,77.3,0.0,0.75,0.0,Computer Science,5
4766,600,340,117,0.3864,72.6167,11.65,0.4615,0.0,Computer Science,4
1468,601,181,118,0.3857,60.0,0.0,0.2727,0.2857,Artificial Intelligence,4
529,602,182,150,0.3853,37.05,0.0,0.5,0.6667,Artificial Intelligence,5
3724,602,182,111,0.3853,77.0667,0.0,0.6,0.0,Artificial Intelligence,1
1497,604,341,113,0.385,42.0,0.0,0.0,0.5833,Computer Science,3
2010,605,342,151,0.3848,36.95,0.0,0.3333,0.6667,Computer Science,5
2064,606,81,119,0.3837,42.0,0.0,0.25,0.5789,Cyber Security,4
2422,607,343,113,0.3832,35.05,14.0,0.1667,0.6,Computer Science,2
1921,608,344,114,0.383,67.8,22.0,0.25,0.0,Computer Science,3
785,608,344,114,0.383,76.6,0.0,0.4545,0.0,Computer Science,2
2369,610,82,115,0.3823,56.4714,0.0,0.2143,0.3333,Cyber Security,3
3449,610,82,152,0.3823,46.4571,0.0,0.25,0.5,Cyber Security,5
3152,612,346,153,0.382,62.2,35.48,0.3333,0.0,Computer Science,5
1390,612,184,153,0.382,70.8,14.0,0.6667,0.0,Artificial Intelligence,5
2602,614,84,120,0.3817,63.0,0.0,0.3333,0.2222,Cyber Security,4
236,615,347,112,0.3811,52.2286,0.0,0.1667,0.4,Computer Science,1
3568,616,348,155,0.3808,66.825,23.3333,0.5,0.0,Computer Science,5
2871,616,348,121,0.3808,76.1667,0.0,1.0,0.0,Computer Science,4
4973,618,350,156,0.3807,29.0,0.0,0.0,0.7857,Computer Science,5
1311,619,351,122,0.3806,44.1143,0.0,0.3636,0.5333,Computer Science,4
3135,620,352,115,0.3805,38.1,12.48,0.1818,0.55,Computer Science,2
2667,621,353,123,0.3804,70.48,14.0,0.8,0.0,Computer Science,4
1867,622,354,157,0.3802,56.0333,0.0,0.3333,0.3333,Computer Science,5
812,623,185,116,0.38,76.0,0.0,0.1667,0.0,Artificial Intelligence,2
424,623,355,158,0.38,76.0,0.0,0.2,0.0,Computer Science,5
4696,623,355,158,0.38,61.4,36.5,0.25,0.0,Computer Science,5
4564,626,186,116,0.3796,45.92,0.0,0.1818,0.5,Artificial Intelligence,3
1579,626,186,113,0.3796,69.6,15.7833,1.0,0.0,Artificial Intelligence,1
1469,628,357,114,0.3795,39.9,0.0,0.2,0.6,Computer Science,1
2347,629,188,160,0.3792,33.85,0.0,0.1,0.7,Artificial Intelligence,5
4872,630,358,161,0.3773,71.1333,10.8,0.7143,0.0,Computer Science,5
407,631,189,117,0.3768,71.2,10.4,0.375,0.0,Artificial Intelligence,2
1133,631,189,124,0.3768,75.36,0.0,0.5714,0.0,Artificial Intelligence,4
767,633,359,117,0.3763,75.2667,0.0,0.4286,0.0,Computer Science,3
4407,634,360,125,0.3761,75.2167,0.0,0.5,0.0,Computer Science,4
838,635,361,118,0.3755,75.1,0.0,0.5,0.0,Computer Science,3
2536,636,362,126,0.3754,69.75,13.325,0.6667,0.0,Computer Science,4
4798,636,85,115,0.3754,71.1333,9.88,0.6,0.0,Cyber Security,1
1338,638,363,116,0.3752,66.25,21.98,0.375,0.0,Computer Science,1
3253,639,86,127,0.375,30.0,0.0,0.0909,0.75,Cyber Security,4
1179,640,364,118,0.3746,49.2,0.0,0.0,0.4286,Computer Science,2
3116,641,365,128,0.3743,74.86,0.0,0.4444,0.0,Computer Science,4
2620,642,366,119,0.3741,61.6,33.04,0.4167,0.0,Computer Science,2
755,643,191,117,0.374,48.1429,0.0,0.2143,0.4444,Artificial Intelligence,1
2561,644,192,119,0.3739,32.26,14.0,0.125,0.6154,Artificial Intelligence,3
4875,645,367,118,0.3735,34.7,0.0,0.1429,0.6667,Computer Science,1
4105,646,193,129,0.3732,38.6333,0.0,0.25,0.6,Artificial Intelligence,4
1180,647,194,130,0.3723,74.4667,0.0,0.3333,0.0,Artificial Intelligence,4
2314,648,368,120,0.3722,38.4,8.275,0.25,0.5455,Computer Science,3
4169,649,369,119,0.3715,0.0,35.75,0.0,1.0,Computer Science,1
3882,650,370,131,0.3711,37.3,0.0,0.1538,0.6154,Computer Science,4
162,651,371,162,0.3707,72.3333,4.5,0.25,0.0,Computer Science,5
1783,652,372,121,0.3705,53.5,14.0,0.25,0.25,Computer Science,3
1427,653,195,120,0.3703,34.0667,0.0,0.1,0.6667,Artificial Intelligence,1
1363,653,373,122,0.3703,0.0,35.15,0.0,1.0,Computer Science,3
2252,655,87,163,0.37,74.0,0.0,0.5,0.0,Cyber Security,5
758,655,374,163,0.37,54.0,0.0,0.4444,0.3333,Computer Science,5
2542,655,374,132,0.37,74.0,0.0,0.25,0.0,Computer Science,4
1853,658,196,123,0.3697,49.9429,0.0,0.3636,0.4,Artificial Intelligence,3
3953,659,197,165,0.3693,35.04,0.0,0.1111,0.6471,Artificial Intelligence,5
2160,660,198,166,0.3683,48.0556,14.0,0.3846,0.3333,Artificial Intelligence,5
3915,660,198,121,0.3683,48.4,0.0,0.5,0.4211,Artificial Intelligence,1
283,662,376,167,0.3679,73.58,0.0,0.3333,0.0,Computer Science,5
1343,662,200,120,0.3679,53.73,49.6333,0.4286,0.0,Artificial Intelligence,2
2465,664,201,122,0.3674,40.14,0.0,0.25,0.5556,Artificial Intelligence,1
4990,665,202,133,0.3671,69.5,9.7833,0.3333,0.0,Artificial Intelligence,4
1677,666,377,124,0.3669,31.025,0.0,0.1111,0.7059,Computer Science,3
2491,667,378,121,0.3668,61.2429,30.3,0.5,0.0,Computer Science,2
909,668,379,125,0.3665,73.3,0.0,0.6,0.0,Computer Science,3
875,669,380,123,0.366,53.2,0.0,0.1429,0.3333,Computer Science,1
1150,670,381,124,0.3657,69.35,9.5,0.3571,0.0,Computer Science,1
3877,671,88,122,0.3654,58.0833,37.4833,0.375,0.0,Cyber Security,2
4072,672,89,168,0.3652,41.2667,0.0,0.125,0.5294,Cyber Security,5
4619,673,90,169,0.365,73.0,0.0,0.3333,0.0,Cyber Security,5
4862,674,91,123,0.3643,32.85,0.0,0.1429,0.6667,Cyber Security,2
94,675,382,134,0.3642,32.0,12.1,0.0,0.6,Computer Science,4
780,676,383,135,0.364,32.8,125.0,0.0,0.0,Computer Science,4
1606,677,384,126,0.3638,42.75,0.0,0.1176,0.5,Computer Science,3
1372,677,384,170,0.3638,0.0,91.9,0.0,0.6,Computer Science,5
4412,677,384,126,0.3638,0.0,31.9,0.0,1.0,Computer Science,3
2176,680,92,124,0.3635,32.7,0.0,0.1,0.6667,Cyber Security,2
2413,681,203,171,0.3626,31.275,0.0,0.0769,0.6875,Artificial Intelligence,5
1561,682,93,125,0.3616,57.475,37.1,0.2,0.0,Cyber Security,2
3336,683,387,172,0.3615,72.3,0.0,0.4,0.0,Computer Science,5
506,684,204,173,0.361,72.2,0.0,0.3636,0.0,Artificial Intelligence,5
1723,685,388,125,0.3607,48.14,0.0,0.2857,0.4,Computer Science,1
