StudentId,CourseId,ActivitiesTotal,ActivitiesDone,AvgProgress,AvgTimeMinutes,CompletionRate,Title
127,39,1,1,100.0,116.6,1.0,Computer Networks
127,47,1,1,100.0,94.9,1.0,Machine Learning
127,81,1,0,40.0,45.2,0.0,Artificial Intelligence
127,101,1,1,100.0,29.6,1.0,Web Development
127,113,1,1,100.0,47.5,1.0,Database Systems
127,120,1,1,100.0,64.6,1.0,Data Science
127,123,1,0,40.0,48.2,0.0,Cloud Computing
127,124,1,1,100.0,12.6,1.0,Discrete Mathematics
127,160,1,1,100.0,98.2,1.0,Computer Architecture
128,29,1,0,100.0,46.3,0.0,Algorithms
128,31,1,1,100.0,5.8,1.0,Computer Architecture
128,36,1,1,100.0,48.4,1.0,Software Engineering
128,46,1,0,16.0,6.9,0.0,Mobile App Development
128,77,1,0,0.0,46.3,0.0,Mobile App Development
128,92,1,0,70.0,6.7,0.0,Web Development
128,114,1,1,100.0,80.3,1.0,Mobile App Development
128,175,1,1,100.0,68.3,1.0,Discrete Mathematics
130,4,2,2,100.0,105.4,1.0,Computer Networks
130,7,1,0,45.0,33.2,0.0,Operating Systems
130,11,1,0,91.0,41.9,0.0,Computer Networks
130,16,1,1,100.0,21.9,1.0,Algorithms
130,32,1,1,100.0,32.7,1.0,Computer Architecture
130,62,1,1,100.0,71.2,1.0,Machine Learning
130,121,1,0,8.0,35.2,0.0,Mobile App Development
130,135,1,1,100.0,46.3,1.0,Data Science
130,153,1,0,0.0,46.3,0.0,Algorithms
131,36,1,0,100.0,46.3,0.0,Software Engineering
131,43,1,0,58.0,13.5,0.0,Database Systems
131,47,1,1,100.0,12.4,1.0,Machine Learning
131,118,1,0,0.0,46.3,0.0,Computer Networks
131,143,1,1,100.0,46.3,1.0,Database Systems
131,144,1,1,100.0,7.7,1.0,Software Engineering
131,149,1,0,52.0,46.3,0.0,Web Development
131,169,2,1,82.5,44.1,0.5,Cyber Security Fundamentals
131,191,1,1,100.0,108.0,1.0,Data Structures
135,27,1,1,100.0,107.9,1.0,Cloud Computing
135,81,1,1,100.0,59.2,1.0,Artificial Intelligence
135,99,1,1,100.0,40.3,1.0,Mobile App Development
135,111,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
135,112,2,2,100.0,54.0,1.0,Operating Systems
135,140,1,0,0.0,46.3,0.0,Operating Systems
135,165,1,1,100.0,12.4,1.0,Computer Networks
135,171,1,1,100.0,94.2,1.0,Mobile App Development
135,181,2,1,50.0,46.9,0.5,Operating Systems
135,198,1,1,100.0,38.3,1.0,Machine Learning
136,68,1,1,100.0,93.2,1.0,Computer Networks
136,82,1,0,89.0,58.2,0.0,Data Science
136,120,1,0,0.0,46.3,0.0,Data Science
136,146,1,1,100.0,12.7,1.0,Operating Systems
136,181,1,0,0.0,46.3,0.0,Operating Systems
138,4,1,0,28.0,8.0,0.0,Computer Networks
138,45,1,0,0.0,46.3,0.0,Discrete Mathematics
138,82,1,1,100.0,19.6,1.0,Data Science
138,100,1,1,100.0,96.8,1.0,Software Engineering
138,102,1,1,100.0,99.1,1.0,Discrete Mathematics
138,105,1,1,100.0,99.4,1.0,Computer Networks
138,116,1,1,100.0,27.7,1.0,Data Structures
138,149,1,1,100.0,83.2,1.0,Web Development
138,183,1,0,51.0,4.2,0.0,Computer Architecture
138,184,1,1,100.0,118.4,1.0,Algorithms
138,196,1,0,44.0,7.0,0.0,Database Systems
139,47,1,1,100.0,113.8,1.0,Machine Learning
139,68,1,1,100.0,112.8,1.0,Computer Networks
139,72,1,0,0.0,46.3,0.0,Artificial Intelligence
139,91,1,0,12.0,46.3,0.0,Computer Architecture
139,182,1,0,62.0,20.0,0.0,Data Structures
139,192,1,1,100.0,16.6,1.0,Computer Networks
140,34,1,0,0.0,46.3,0.0,Algorithms
141,16,1,0,0.0,46.3,0.0,Algorithms
141,20,2,1,50.0,64.25,0.5,Computer Architecture
141,43,1,0,0.0,46.3,0.0,Database Systems
141,47,1,0,21.0,7.5,0.0,Machine Learning
141,56,1,1,100.0,14.4,1.0,Data Science
141,138,1,1,100.0,26.1,1.0,Algorithms
141,150,1,1,100.0,35.3,1.0,Cyber Security Fundamentals
141,158,1,0,63.0,41.5,0.0,Mobile App Development
141,171,1,1,100.0,46.3,1.0,Mobile App Development
141,181,1,0,0.0,46.3,0.0,Operating Systems
141,188,1,1,100.0,21.7,1.0,Web Development
142,11,1,1,100.0,102.0,1.0,Computer Networks
142,16,1,1,100.0,68.8,1.0,Algorithms
142,33,1,0,32.0,35.6,0.0,Data Science
142,61,1,1,100.0,42.1,1.0,Mobile App Development
142,116,1,1,100.0,86.4,1.0,Data Structures
142,123,1,0,0.0,46.3,0.0,Cloud Computing
142,130,1,1,100.0,31.4,1.0,Computer Architecture
142,138,1,1,100.0,63.3,1.0,Algorithms
142,156,1,0,89.0,44.6,0.0,Algorithms
142,181,1,1,100.0,99.1,1.0,Operating Systems
143,30,1,0,94.0,60.0,0.0,Machine Learning
143,31,1,1,100.0,46.3,1.0,Computer Architecture
143,33,1,1,100.0,46.6,1.0,Data Science
143,71,1,0,45.0,36.1,0.0,Algorithms
143,80,1,1,100.0,24.5,1.0,Computer Architecture
143,84,1,1,100.0,5.1,1.0,Database Systems
143,86,1,0,0.0,46.3,0.0,Database Systems
143,94,1,1,100.0,33.3,1.0,Data Science
143,103,1,0,92.0,29.9,0.0,Web Development
143,120,1,1,100.0,53.4,1.0,Data Science
143,131,1,1,100.0,46.3,1.0,Machine Learning
143,137,1,0,10.0,27.9,0.0,Computer Networks
143,151,1,1,100.0,96.8,1.0,Software Engineering
143,174,1,0,71.0,45.4,0.0,Web Development
144,4,1,1,100.0,46.3,1.0,Computer Networks
144,24,1,0,88.0,46.3,0.0,Cloud Computing
144,33,1,1,100.0,57.0,1.0,Data Science
144,45,1,1,100.0,62.9,1.0,Discrete Mathematics
144,95,1,1,100.0,94.9,1.0,Software Engineering
144,110,1,0,0.0,46.3,0.0,Software Engineering
144,132,1,1,100.0,105.4,1.0,Mobile App Development
144,142,1,0,67.0,46.3,0.0,Algorithms
144,146,1,1,100.0,81.0,1.0,Operating Systems
144,150,1,1,100.0,99.6,1.0,Cyber Security Fundamentals
144,153,1,0,83.0,43.2,0.0,Algorithms
144,159,1,1,100.0,19.9,1.0,Data Science
144,183,1,0,35.0,30.3,0.0,Computer Architecture
144,188,1,1,100.0,94.4,1.0,Web Development
144,197,1,1,100.0,33.3,1.0,Computer Networks
145,21,1,1,100.0,40.0,1.0,Algorithms
145,46,1,1,100.0,96.7,1.0,Mobile App Development
145,51,1,0,92.0,23.1,0.0,Discrete Mathematics
145,139,1,0,0.0,46.3,0.0,Artificial Intelligence
145,148,1,0,20.0,2.2,0.0,Algorithms
145,173,1,1,100.0,46.3,1.0,Mobile App Development
145,177,1,1,100.0,54.7,1.0,Data Science
145,188,1,0,100.0,46.3,0.0,Web Development
146,103,1,0,100.0,46.3,0.0,Web Development
146,114,1,0,92.0,22.3,0.0,Mobile App Development
146,121,1,0,83.0,36.1,0.0,Mobile App Development
146,140,1,0,6.0,54.3,0.0,Operating Systems
149,11,1,0,34.0,36.2,0.0,Computer Networks
149,30,2,1,50.0,65.45,0.5,Machine Learning
149,32,1,1,100.0,78.3,1.0,Computer Architecture
149,43,1,1,100.0,36.9,1.0,Database Systems
149,74,1,0,39.0,46.3,0.0,Computer Architecture
149,114,1,1,100.0,104.7,1.0,Mobile App Development
149,137,1,0,0.0,46.3,0.0,Computer Networks
149,156,1,1,100.0,9.8,1.0,Algorithms
149,175,1,1,100.0,102.5,1.0,Discrete Mathematics
149,183,1,1,100.0,60.3,1.0,Computer Architecture
150,87,1,1,100.0,48.5,1.0,Web Development
150,107,1,0,0.0,46.3,0.0,Software Engineering
150,128,1,0,13.0,19.1,0.0,Artificial Intelligence
150,149,1,0,0.0,46.3,0.0,Web Development
150,153,1,0,0.0,46.3,0.0,Algorithms
150,188,1,0,26.0,30.1,0.0,Web Development
151,70,1,0,100.0,43.8,0.0,Operating Systems
151,142,1,1,100.0,80.0,1.0,Algorithms
151,150,1,0,65.0,43.8,0.0,Cyber Security Fundamentals
154,20,1,1,100.0,84.1,1.0,Computer Architecture
154,26,1,1,100.0,71.2,1.0,Mobile App Development
154,46,1,1,100.0,69.7,1.0,Mobile App Development
154,52,1,1,100.0,51.7,1.0,Operating Systems
154,67,1,1,100.0,89.8,1.0,Operating Systems
154,91,1,0,31.0,37.6,0.0,Computer Architecture
154,94,1,1,100.0,8.5,1.0,Data Science
154,99,1,1,100.0,119.7,1.0,Mobile App Development
154,102,1,1,100.0,11.2,1.0,Discrete Mathematics
154,107,1,1,100.0,30.0,1.0,Software Engineering
154,119,1,0,28.0,52.1,0.0,Cyber Security Fundamentals
154,120,1,1,100.0,113.4,1.0,Data Science
154,128,1,0,0.0,46.3,0.0,Artificial Intelligence
154,173,1,1,100.0,34.3,1.0,Mobile App Development
154,178,1,0,40.0,14.0,0.0,Algorithms
154,194,1,1,100.0,74.0,1.0,Algorithms
157,23,1,1,100.0,46.2,1.0,Data Structures
157,89,1,1,100.0,55.1,1.0,Cyber Security Fundamentals
157,143,1,0,0.0,46.3,0.0,Database Systems
157,169,1,0,17.0,31.2,0.0,Cyber Security Fundamentals
157,175,1,0,49.0,24.2,0.0,Discrete Mathematics
158,8,1,1,100.0,53.6,1.0,Data Science
158,49,1,0,71.0,52.2,0.0,Data Structures
158,74,1,1,100.0,107.4,1.0,Computer Architecture
158,90,1,1,100.0,111.2,1.0,Discrete Mathematics
158,113,1,1,100.0,114.7,1.0,Database Systems
158,128,1,1,100.0,48.3,1.0,Artificial Intelligence
158,140,1,0,28.0,57.1,0.0,Operating Systems
158,178,1,0,83.0,47.7,0.0,Algorithms
158,193,1,0,73.0,54.4,0.0,Operating Systems
161,146,1,1,100.0,36.5,1.0,Operating Systems
161,180,1,0,31.0,9.0,0.0,Discrete Mathematics
161,191,1,1,100.0,46.3,1.0,Data Structures
163,34,1,1,100.0,65.4,1.0,Algorithms
163,111,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
163,146,1,1,100.0,29.9,1.0,Operating Systems
165,19,1,1,100.0,34.0,1.0,Machine Learning
165,20,1,0,53.0,28.4,0.0,Computer Architecture
165,36,1,1,100.0,116.9,1.0,Software Engineering
165,41,1,0,41.0,25.8,0.0,Database Systems
165,43,1,0,54.0,59.7,0.0,Database Systems
165,51,1,1,100.0,46.3,1.0,Discrete Mathematics
165,70,1,1,100.0,73.2,1.0,Operating Systems
165,87,1,1,100.0,88.8,1.0,Web Development
165,92,1,1,100.0,32.8,1.0,Web Development
165,102,1,1,100.0,62.0,1.0,Discrete Mathematics
165,123,1,0,0.0,46.3,0.0,Cloud Computing
165,152,1,1,100.0,46.3,1.0,Operating Systems
165,155,1,1,100.0,71.5,1.0,Data Structures
165,164,1,1,100.0,46.8,1.0,Data Science
165,183,1,1,100.0,11.3,1.0,Computer Architecture
165,193,1,1,100.0,46.0,1.0,Operating Systems
167,16,1,0,83.0,37.4,0.0,Algorithms
167,19,1,0,26.0,31.7,0.0,Machine Learning
167,23,1,0,0.0,46.3,0.0,Data Structures
167,49,1,1,100.0,30.3,1.0,Data Structures
167,80,1,1,100.0,6.6,1.0,Computer Architecture
167,87,1,1,100.0,90.7,1.0,Web Development
167,144,1,1,100.0,10.8,1.0,Software Engineering
167,146,1,1,100.0,85.2,1.0,Operating Systems
167,155,2,1,60.5,33.0,0.5,Data Structures
167,193,1,0,0.0,46.3,0.0,Operating Systems
167,196,1,1,100.0,22.7,1.0,Database Systems
170,4,1,0,14.0,46.3,0.0,Computer Networks
170,24,1,0,0.0,46.3,0.0,Cloud Computing
170,33,1,1,100.0,85.4,1.0,Data Science
170,47,1,1,100.0,87.0,1.0,Machine Learning
170,103,1,0,0.0,46.3,0.0,Web Development
170,111,1,1,100.0,30.8,1.0,Cyber Security Fundamentals
170,154,1,0,0.0,46.3,0.0,Software Engineering
170,155,1,0,73.0,7.9,0.0,Data Structures
170,156,1,0,45.0,37.7,0.0,Algorithms
170,189,1,0,78.0,54.8,0.0,Artificial Intelligence
171,20,1,1,100.0,8.5,1.0,Computer Architecture
171,30,1,0,90.0,2.8,0.0,Machine Learning
171,32,1,0,8.0,5.8,0.0,Computer Architecture
171,45,2,2,100.0,56.5,1.0,Discrete Mathematics
171,63,2,1,65.5,56.35,0.5,Computer Networks
171,77,1,0,90.0,13.3,0.0,Mobile App Development
171,87,1,1,100.0,30.8,1.0,Web Development
171,88,1,0,81.0,18.3,0.0,Cloud Computing
171,89,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
171,101,1,0,85.0,56.8,0.0,Web Development
171,120,2,0,0.0,46.3,0.0,Data Science
171,136,1,0,58.0,24.5,0.0,Operating Systems
171,146,1,1,100.0,45.1,1.0,Operating Systems
171,180,1,1,100.0,118.8,1.0,Discrete Mathematics
173,46,1,1,100.0,104.0,1.0,Mobile App Development
173,47,1,1,100.0,74.8,1.0,Machine Learning
173,58,1,1,100.0,35.4,1.0,Software Engineering
173,72,1,1,100.0,84.6,1.0,Artificial Intelligence
173,84,1,0,0.0,46.3,0.0,Database Systems
173,99,1,1,100.0,25.9,1.0,Mobile App Development
173,114,1,0,0.0,46.3,0.0,Mobile App Development
173,119,1,0,52.0,31.3,0.0,Cyber Security Fundamentals
173,120,1,1,100.0,38.7,1.0,Data Science
173,153,1,1,100.0,107.8,1.0,Algorithms
173,190,1,0,0.0,46.3,0.0,Computer Architecture
175,36,1,0,68.0,14.7,0.0,Software Engineering
175,118,1,1,100.0,25.2,1.0,Computer Networks
175,136,1,0,0.0,46.3,0.0,Operating Systems
175,165,1,1,100.0,67.4,1.0,Computer Networks
175,173,1,1,100.0,17.6,1.0,Mobile App Development
175,174,1,1,100.0,55.5,1.0,Web Development
176,77,1,0,54.0,41.0,0.0,Mobile App Development
176,114,1,0,84.0,27.4,0.0,Mobile App Development
178,29,1,1,100.0,66.1,1.0,Algorithms
178,63,1,1,100.0,42.9,1.0,Computer Networks
178,74,1,1,100.0,20.4,1.0,Computer Architecture
178,100,1,0,0.0,46.3,0.0,Software Engineering
178,103,1,0,60.0,4.4,0.0,Web Development
178,110,1,0,27.0,21.8,0.0,Software Engineering
178,112,1,1,100.0,46.3,1.0,Operating Systems
178,113,1,1,100.0,71.5,1.0,Database Systems
178,135,1,0,69.0,13.4,0.0,Data Science
178,155,1,1,100.0,83.1,1.0,Data Structures
178,173,1,0,91.0,11.6,0.0,Mobile App Development
184,90,1,1,100.0,56.2,1.0,Discrete Mathematics
184,102,1,0,0.0,46.3,0.0,Discrete Mathematics
184,107,1,1,100.0,104.0,1.0,Software Engineering
184,113,1,0,7.0,46.3,0.0,Database Systems
184,120,1,0,0.0,46.3,0.0,Data Science
184,122,1,0,56.0,46.3,0.0,Mobile App Development
184,156,1,0,0.0,46.3,0.0,Algorithms
184,157,1,0,54.0,6.9,0.0,Mobile App Development
184,183,1,0,95.0,37.3,0.0,Computer Architecture
186,4,2,1,50.0,46.3,0.5,Computer Networks
186,47,1,0,0.0,46.3,0.0,Machine Learning
186,107,2,2,100.0,61.7,1.0,Software Engineering
186,110,1,1,100.0,6.9,1.0,Software Engineering
186,146,1,0,59.0,8.9,0.0,Operating Systems
186,167,1,1,100.0,24.8,1.0,Operating Systems
186,180,1,1,100.0,106.3,1.0,Discrete Mathematics
186,181,1,1,100.0,12.4,1.0,Operating Systems
186,186,1,1,100.0,40.7,1.0,Algorithms
189,20,1,1,100.0,7.8,1.0,Computer Architecture
189,21,1,0,76.0,48.5,0.0,Algorithms
189,42,1,1,100.0,96.0,1.0,Web Development
189,67,1,0,77.0,9.1,0.0,Operating Systems
189,80,1,1,100.0,21.9,1.0,Computer Architecture
189,98,1,1,100.0,61.8,1.0,Machine Learning
189,100,1,1,100.0,53.6,1.0,Software Engineering
189,102,1,0,49.0,36.7,0.0,Discrete Mathematics
189,139,1,0,27.0,21.5,0.0,Artificial Intelligence
189,155,1,0,0.0,46.3,0.0,Data Structures
189,160,1,0,0.0,46.3,0.0,Computer Architecture
189,171,1,1,100.0,85.9,1.0,Mobile App Development
189,173,1,0,100.0,46.3,0.0,Mobile App Development
189,196,1,0,0.0,46.3,0.0,Database Systems
191,36,1,0,0.0,46.3,0.0,Software Engineering
191,43,1,1,100.0,82.1,1.0,Database Systems
191,46,1,0,0.0,46.3,0.0,Mobile App Development
191,112,1,0,0.0,46.3,0.0,Operating Systems
191,131,2,2,100.0,89.3,1.0,Machine Learning
192,2,1,1,100.0,18.2,1.0,Machine Learning
192,23,2,1,50.0,74.15,0.5,Data Structures
192,26,1,0,86.0,23.4,0.0,Mobile App Development
192,34,1,0,18.0,2.8,0.0,Algorithms
192,49,1,1,100.0,30.4,1.0,Data Structures
192,81,1,0,69.0,53.6,0.0,Artificial Intelligence
192,110,1,1,100.0,114.3,1.0,Software Engineering
192,132,1,0,82.0,10.4,0.0,Mobile App Development
192,138,1,0,0.0,46.3,0.0,Algorithms
192,143,1,1,100.0,67.7,1.0,Database Systems
192,151,1,0,85.0,23.0,0.0,Software Engineering
192,155,1,1,100.0,46.4,1.0,Data Structures
192,156,1,1,100.0,65.1,1.0,Algorithms
192,179,1,1,100.0,48.7,1.0,Data Science
192,180,1,1,100.0,41.9,1.0,Discrete Mathematics
192,187,1,0,5.0,56.6,0.0,Operating Systems
192,191,1,0,47.0,46.3,0.0,Data Structures
193,4,1,1,100.0,61.9,1.0,Computer Networks
193,8,1,0,28.0,33.8,0.0,Data Science
193,24,1,0,0.0,46.3,0.0,Cloud Computing
193,31,1,0,0.0,46.3,0.0,Computer Architecture
193,33,1,1,100.0,81.4,1.0,Data Science
193,34,1,1,100.0,84.4,1.0,Algorithms
193,38,1,0,15.0,22.2,0.0,Database Systems
193,43,1,0,19.0,30.5,0.0,Database Systems
193,46,1,1,100.0,46.3,1.0,Mobile App Development
193,51,1,1,100.0,86.0,1.0,Discrete Mathematics
193,85,1,0,0.0,46.3,0.0,Artificial Intelligence
193,88,1,0,46.0,45.5,0.0,Cloud Computing
193,99,1,0,32.0,46.3,0.0,Mobile App Development
193,101,1,1,100.0,75.2,1.0,Web Development
193,110,1,0,69.0,36.0,0.0,Software Engineering
193,117,1,1,100.0,27.7,1.0,Data Structures
193,140,1,0,0.0,46.3,0.0,Operating Systems
193,198,1,1,100.0,54.6,1.0,Machine Learning
198,61,1,1,100.0,18.1,1.0,Mobile App Development
198,63,1,0,49.0,46.9,0.0,Computer Networks
198,98,1,1,100.0,9.3,1.0,Machine Learning
198,99,1,0,0.0,46.3,0.0,Mobile App Development
198,113,1,0,0.0,46.3,0.0,Database Systems
198,118,1,1,100.0,70.5,1.0,Computer Networks
198,130,1,0,52.0,50.8,0.0,Computer Architecture
198,153,1,1,100.0,99.8,1.0,Algorithms
198,155,1,1,100.0,83.1,1.0,Data Structures
199,22,1,1,100.0,59.0,1.0,Data Science
199,28,1,0,0.0,46.3,0.0,Mobile App Development
199,29,1,1,100.0,118.1,1.0,Algorithms
199,35,1,0,47.0,2.7,0.0,Data Structures
199,47,1,1,100.0,8.0,1.0,Machine Learning
199,51,1,1,100.0,57.9,1.0,Discrete Mathematics
199,62,1,1,100.0,50.9,1.0,Machine Learning
199,74,1,1,100.0,105.6,1.0,Computer Architecture
199,77,1,1,100.0,7.0,1.0,Mobile App Development
199,79,1,1,100.0,60.4,1.0,Cyber Security Fundamentals
199,101,1,0,0.0,46.3,0.0,Web Development
199,116,1,1,100.0,78.4,1.0,Data Structures
199,128,1,1,100.0,46.3,1.0,Artificial Intelligence
199,129,1,0,94.0,46.0,0.0,Discrete Mathematics
199,135,1,1,100.0,98.7,1.0,Data Science
199,143,1,1,100.0,27.2,1.0,Database Systems
199,169,1,0,85.0,57.5,0.0,Cyber Security Fundamentals
199,176,1,0,70.0,55.3,0.0,Cyber Security Fundamentals
199,180,1,1,100.0,31.5,1.0,Discrete Mathematics
199,197,1,1,100.0,20.7,1.0,Computer Networks
200,4,1,0,0.0,46.3,0.0,Computer Networks
200,7,2,1,100.0,26.95,0.5,Operating Systems
200,37,1,1,100.0,116.6,1.0,Database Systems
200,41,1,0,0.0,46.3,0.0,Database Systems
200,45,1,0,0.0,46.3,0.0,Discrete Mathematics
200,46,1,0,51.0,14.0,0.0,Mobile App Development
200,51,1,1,100.0,46.3,1.0,Discrete Mathematics
200,53,1,1,100.0,61.1,1.0,Discrete Mathematics
200,72,1,0,100.0,18.8,0.0,Artificial Intelligence
200,74,1,1,100.0,63.0,1.0,Computer Architecture
200,87,1,0,62.0,46.3,0.0,Web Development
200,111,2,2,100.0,65.6,1.0,Cyber Security Fundamentals
200,114,1,1,100.0,6.1,1.0,Mobile App Development
200,127,1,1,100.0,7.8,1.0,Computer Architecture
200,155,1,1,100.0,81.3,1.0,Data Structures
200,160,1,1,100.0,115.6,1.0,Computer Architecture
200,185,1,0,0.0,46.3,0.0,Data Science
200,191,1,0,70.0,46.3,0.0,Data Structures
201,4,1,0,0.0,46.3,0.0,Computer Networks
201,7,1,0,55.0,37.9,0.0,Operating Systems
201,11,1,1,100.0,13.6,1.0,Computer Networks
201,19,1,0,52.0,11.2,0.0,Machine Learning
201,72,1,0,76.0,33.2,0.0,Artificial Intelligence
201,111,1,1,100.0,93.8,1.0,Cyber Security Fundamentals
201,138,1,1,100.0,46.3,1.0,Algorithms
201,142,1,0,94.0,27.1,0.0,Algorithms
201,159,1,1,100.0,46.3,1.0,Data Science
201,160,1,1,100.0,106.8,1.0,Computer Architecture
203,43,1,0,22.0,50.4,0.0,Database Systems
203,146,1,0,63.0,1.8,0.0,Operating Systems
204,112,1,0,100.0,53.2,0.0,Operating Systems
204,148,1,0,0.0,46.3,0.0,Algorithms
204,165,1,1,100.0,97.2,1.0,Computer Networks
214,7,2,1,70.0,63.45,0.5,Operating Systems
214,11,1,1,100.0,119.3,1.0,Computer Networks
214,24,1,0,0.0,46.3,0.0,Cloud Computing
214,41,1,1,100.0,13.4,1.0,Database Systems
214,43,1,0,86.0,57.9,0.0,Database Systems
214,61,1,0,15.0,46.0,0.0,Mobile App Development
214,70,1,0,0.0,46.3,0.0,Operating Systems
214,97,1,1,100.0,86.2,1.0,Computer Networks
214,120,1,1,100.0,69.9,1.0,Data Science
214,128,1,1,100.0,103.8,1.0,Artificial Intelligence
214,146,1,1,100.0,22.7,1.0,Operating Systems
214,148,1,0,0.0,46.3,0.0,Algorithms
214,151,1,1,100.0,27.6,1.0,Software Engineering
214,155,1,1,100.0,101.6,1.0,Data Structures
214,188,1,0,0.0,46.3,0.0,Web Development
214,194,1,1,100.0,45.2,1.0,Algorithms
219,23,1,1,100.0,47.3,1.0,Data Structures
219,129,1,1,100.0,46.3,1.0,Discrete Mathematics
220,11,1,1,100.0,9.5,1.0,Computer Networks
220,30,1,1,100.0,65.0,1.0,Machine Learning
220,47,1,0,65.0,51.2,0.0,Machine Learning
220,61,1,0,0.0,46.3,0.0,Mobile App Development
220,69,1,0,28.0,23.7,0.0,Computer Networks
220,74,1,0,16.0,24.4,0.0,Computer Architecture
220,80,1,1,100.0,90.3,1.0,Computer Architecture
220,94,1,0,66.0,46.7,0.0,Data Science
220,114,1,0,0.0,46.3,0.0,Mobile App Development
220,165,1,0,42.0,45.3,0.0,Computer Networks
220,169,1,0,0.0,46.3,0.0,Cyber Security Fundamentals
220,180,1,1,100.0,91.6,1.0,Discrete Mathematics
224,76,1,0,92.0,31.8,0.0,Computer Networks
224,87,1,0,10.0,40.5,0.0,Web Development
226,52,1,0,69.0,10.6,0.0,Operating Systems
226,77,1,0,32.0,22.2,0.0,Mobile App Development
226,107,1,0,39.0,17.3,0.0,Software Engineering
226,120,1,1,100.0,102.6,1.0,Data Science
226,165,1,0,21.0,57.9,0.0,Computer Networks
226,167,1,1,100.0,28.5,1.0,Operating Systems
226,170,1,1,100.0,47.1,1.0,Data Science
226,179,1,1,100.0,46.3,1.0,Data Science
227,46,1,1,100.0,61.4,1.0,Mobile App Development
227,63,1,0,0.0,46.3,0.0,Computer Networks
227,93,1,1,100.0,62.1,1.0,Machine Learning
227,112,1,1,100.0,58.8,1.0,Operating Systems
227,120,1,0,0.0,46.3,0.0,Data Science
227,138,1,1,100.0,110.6,1.0,Algorithms
227,144,1,1,100.0,114.8,1.0,Software Engineering
227,146,1,1,100.0,76.7,1.0,Operating Systems
227,164,1,1,100.0,28.4,1.0,Data Science
227,166,1,0,0.0,46.3,0.0,Discrete Mathematics
227,191,1,0,0.0,46.3,0.0,Data Structures
228,7,1,0,91.0,40.7,0.0,Operating Systems
228,17,1,1,100.0,46.3,1.0,Operating Systems
228,20,1,1,100.0,105.8,1.0,Computer Architecture
228,33,1,0,100.0,54.2,0.0,Data Science
228,103,1,0,30.0,16.1,0.0,Web Development
228,107,1,1,100.0,19.9,1.0,Software Engineering
228,120,1,1,100.0,103.2,1.0,Data Science
228,141,1,1,100.0,24.6,1.0,Computer Networks
228,159,1,1,100.0,110.8,1.0,Data Science
228,160,1,1,100.0,26.5,1.0,Computer Architecture
230,20,1,0,78.0,36.4,0.0,Computer Architecture
230,77,1,1,100.0,13.3,1.0,Mobile App Development
230,136,1,1,100.0,50.1,1.0,Operating Systems
230,143,1,1,100.0,48.4,1.0,Database Systems
231,37,1,1,100.0,46.3,1.0,Database Systems
231,45,1,0,10.0,15.2,0.0,Discrete Mathematics
231,85,1,1,100.0,16.4,1.0,Artificial Intelligence
232,4,1,0,0.0,46.3,0.0,Computer Networks
232,19,1,0,0.0,46.3,0.0,Machine Learning
232,44,1,1,100.0,38.5,1.0,Database Systems
232,45,1,0,49.0,25.6,0.0,Discrete Mathematics
232,76,1,0,9.0,32.9,0.0,Computer Networks
232,87,1,1,100.0,46.3,1.0,Web Development
232,89,1,1,100.0,13.2,1.0,Cyber Security Fundamentals
232,91,1,0,53.0,30.2,0.0,Computer Architecture
232,92,1,1,100.0,85.3,1.0,Web Development
232,95,1,0,100.0,44.0,0.0,Software Engineering
232,106,1,1,100.0,87.3,1.0,Software Engineering
232,114,1,1,100.0,27.7,1.0,Mobile App Development
232,117,1,0,0.0,46.3,0.0,Data Structures
232,132,1,0,78.0,20.0,0.0,Mobile App Development
232,140,1,1,100.0,30.7,1.0,Operating Systems
232,170,1,1,100.0,115.8,1.0,Data Science
232,181,1,0,27.0,9.8,0.0,Operating Systems
233,4,1,1,100.0,15.1,1.0,Computer Networks
233,33,1,1,100.0,112.1,1.0,Data Science
233,46,1,0,56.0,49.3,0.0,Mobile App Development
233,107,1,1,100.0,70.9,1.0,Software Engineering
233,118,1,1,100.0,99.7,1.0,Computer Networks
233,120,1,1,100.0,25.1,1.0,Data Science
233,128,1,1,100.0,41.5,1.0,Artificial Intelligence
233,149,1,0,12.0,22.1,0.0,Web Development
233,160,1,1,100.0,56.8,1.0,Computer Architecture
233,169,1,1,100.0,79.0,1.0,Cyber Security Fundamentals
233,194,1,0,0.0,46.3,0.0,Algorithms
233,196,1,1,100.0,46.3,1.0,Database Systems
235,117,1,1,100.0,56.2,1.0,Data Structures
235,148,1,1,100.0,97.4,1.0,Algorithms
235,169,1,0,17.0,35.4,0.0,Cyber Security Fundamentals
235,180,2,1,59.5,38.3,0.5,Discrete Mathematics
236,17,1,0,0.0,46.3,0.0,Operating Systems
236,67,1,0,29.0,12.7,0.0,Operating Systems
236,72,1,0,100.0,4.2,0.0,Artificial Intelligence
236,147,1,1,100.0,112.0,1.0,Data Science
236,174,1,1,100.0,86.3,1.0,Web Development
241,27,1,1,100.0,37.2,1.0,Cloud Computing
241,85,1,1,100.0,101.4,1.0,Artificial Intelligence
241,142,1,0,0.0,46.3,0.0,Algorithms
241,151,1,1,100.0,99.0,1.0,Software Engineering
241,167,1,0,0.0,46.3,0.0,Operating Systems
