StudentId,SHAP_DepartmentId,SHAP_YearId,SHAP_SquadronId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_AvgTimePerActivity,SHAP_Submissions,SHAP_AvgGrade,SHAP_LateRate,SHAP_AvgSubmitHour,SHAP_CommentsCount,SHAP_LikesGiven,SHAP_SocialIsolationScore,SHAP_WorkloadPressure,AtRisk
482,-0.00793,-0.02528,-0.01292,-0.02557,-0.01781,-0.20057,-0.00542,-0.01046,-0.00093,-0.01104,-0.00905,-0.01273,-0.00688,-0.15253,0
1757,-0.00303,-0.00983,-0.01902,-0.0079,-0.02521,-0.23087,-0.00306,-0.00836,-0.00017,-0.00974,-0.00295,-0.00962,-0.00545,-0.1639,0
3252,-0.01785,-0.00562,-0.01881,-0.01134,-0.04433,-0.20203,-0.00299,-0.00818,0.00018,-0.00823,-0.00304,-0.00595,-0.00585,-0.16507,0
4159,-0.00536,-0.0085,-0.017,-0.0173,0.00721,-0.2888,-0.00483,-0.00751,-5e-05,-0.00792,-0.00301,-0.00602,-0.00687,-0.13316,0
4377,-0.01044,-0.00828,-0.01443,-0.01269,-0.04882,-0.22723,-0.00277,-0.00675,8e-05,-0.00695,-0.00282,-0.00609,-0.00317,-0.14876,0
2833,-0.00264,-0.0079,-0.00456,-0.00877,-0.01325,-0.19307,-0.01044,-0.02769,-0.02233,-0.0238,-0.00391,-0.00551,-0.01427,-0.16095,0
3348,-0.01879,-0.00672,-0.04965,-0.0737,-0.09399,0.05193,-0.00782,-0.02179,-0.00172,-0.01837,-0.00434,-0.01537,-0.02172,-0.19207,0
3660,-0.00729,-0.00653,-0.01207,-0.01091,-0.01842,-0.19527,-0.01193,-0.03443,-0.00219,-0.02007,-0.00316,-0.00693,-0.01831,-0.15161,0
3408,-0.00876,-0.01193,-0.0145,-0.01411,-0.0273,-0.2373,-0.00289,-0.00687,-0.00033,-0.00752,-0.00348,-0.00723,-0.00592,-0.15097,0
199,-0.01434,-0.08195,-0.01177,-0.02733,-0.03794,0.02309,-0.00179,-0.01208,-0.00029,-0.01026,-0.03831,-0.01968,-0.02461,0.02814,0
1301,-0.01031,-0.02336,-0.03388,-0.06759,-0.02193,-0.01042,-0.04675,-0.03029,-0.0684,-0.05994,-0.01789,-0.02006,-0.03286,0.00456,0
3244,-0.01367,-0.01891,-0.02135,-0.03838,0.00519,-0.09597,-0.01208,-0.0163,-0.00148,-0.01822,-0.01022,-0.01273,-0.01719,-0.16281,0
1396,-0.01171,-0.00942,-0.02618,-0.04217,-0.07848,-0.03992,-0.00779,-0.01978,-0.00034,-0.0256,-0.02069,-0.01811,-0.06161,-0.0823,0
816,-0.00341,0.00351,-0.00053,0.00214,0.00807,0.16095,0.00085,-0.0083,0.00744,-0.00429,-0.01097,0.00806,0.0091,0.06827,1
631,-0.00575,-0.00947,-0.0125,-0.00601,-0.01471,-0.21472,-0.00272,-0.00795,-0.00013,-0.00904,-0.01116,-0.01284,-0.01219,-0.17993,0
3511,-0.00697,-0.00958,-0.01118,-0.01667,-0.02631,-0.24418,-0.00297,-0.00836,-0.00023,-0.00832,-0.00162,-0.00497,-0.00832,-0.14942,0
1,-0.01796,-0.02547,0.00786,-0.05737,-0.03268,0.01533,-0.00176,-0.01811,-0.00036,-0.01083,-0.01911,-0.03813,-0.03954,0.034,0
3514,-0.00544,-0.00788,-0.01718,-0.03311,-0.01688,-0.18512,-0.00873,-0.02943,-0.00612,-0.03038,-0.0028,-0.00581,-0.018,-0.13224,0
1392,-0.00759,-0.00697,-0.01015,-0.00883,-0.01395,-0.19249,-0.02034,-0.02028,-0.01478,-0.01318,-0.00726,-0.0141,-0.0123,-0.14687,0
3729,-0.00555,-0.01128,-0.01433,-0.01354,-0.03066,-0.19636,-0.01491,-0.02562,-0.00274,-0.01543,-0.00323,-0.0054,-0.01571,-0.14435,0
4737,-0.03182,-0.006,-0.03565,-0.06841,-0.09489,0.05323,-0.0014,-0.01289,-0.00207,-0.01418,-0.0097,-0.02053,-0.00954,-0.13027,0
3379,0.01238,-0.01245,0.00284,-0.01438,0.00934,0.12594,0.00556,-0.0029,0.00252,0.00026,0.00054,-0.00194,-0.0024,0.0756,1
1736,-0.0046,-0.02086,-0.01317,-0.00609,-0.02748,-0.20226,-0.00415,-0.00937,-0.0009,-0.0112,-0.00583,-0.01024,-0.01362,-0.16934,0
468,-0.03971,-0.04858,-0.04593,-0.08713,-0.03233,-0.03106,-0.00541,-0.02268,-0.00166,-0.0223,-0.01279,-0.03039,-0.04315,0.01901,0
3988,-0.00456,-0.00863,-0.0151,-0.01831,-0.02262,-0.23235,-0.00233,-0.00666,6e-05,-0.00745,-0.00399,-0.00574,-0.00421,-0.16722,0
65,-0.00571,-0.0065,-0.01428,-0.00759,-0.03509,-0.17934,-0.00576,-0.007,-0.03476,-0.00698,-0.00645,-0.01091,-0.01378,-0.13997,0
1808,-0.00528,-0.0058,-0.01384,-0.02109,-0.01735,-0.20858,-0.00385,-0.00889,-0.00058,-0.00935,-0.02132,-0.01356,-0.01297,-0.15666,0
10,-0.00174,-0.00861,-0.0148,-0.01826,-0.01382,-0.20189,-0.00585,-0.01006,-0.00063,-0.01126,-0.0065,-0.00752,-0.01726,-0.18092,0
439,-0.02126,-0.00769,-0.03789,-0.05502,-0.0189,5e-05,-0.00587,-0.01481,-0.00239,-0.01673,-0.04683,-0.01608,-0.02153,-0.05417,0
4078,-0.0049,-0.01994,-0.00404,-0.00799,-0.01605,-0.1938,-0.01759,-0.01363,-0.00904,-0.02386,-0.00285,-0.0061,-0.0178,-0.16153,0
4462,-0.01549,-0.0149,-0.00487,-0.00832,0.00669,-0.29083,-0.00253,-0.00727,0.0001,-0.00714,-0.00258,-0.00405,-0.00739,-0.14053,0
136,0.01072,0.00752,0.00986,0.04599,0.05289,0.09462,0.00143,-0.00023,0.00135,-0.00027,0.03343,0.02019,0.00289,-0.0895,1
3979,-0.00763,-0.01153,-0.01306,-0.01894,-0.02407,-0.22523,-0.00272,-0.0083,-0.00039,-0.00813,-0.0022,-0.00536,-0.00732,-0.16423,0
2720,-0.02095,0.0087,-0.01321,-0.00495,0.01171,0.16556,-0.00385,0.00135,0.00379,0.03218,0.00516,-0.00502,0.01558,0.07986,1
2804,-0.02311,-0.01772,-0.03956,-0.03198,-0.00584,-0.08783,-0.02544,-0.06176,-0.01423,-0.04327,-0.01342,-0.01987,-0.04042,-0.02967,0
947,0.03442,0.00498,-0.02246,0.0203,0.00571,0.02781,0.00694,0.0012,0.00362,-0.00095,0.02315,0.04221,0.02285,0.0411,1
4144,-0.00421,-0.02022,-0.01419,-0.00792,-0.01954,-0.19538,-0.0062,-0.01643,-0.00765,-0.03181,-0.00375,-0.00718,-0.01353,-0.1511,0
209,-0.00235,-0.00827,-0.01072,-0.01072,-0.01887,-0.19263,-0.01522,-0.03314,-0.00653,-0.02234,-0.01023,-0.00332,-0.01121,-0.14856,0
2046,-0.0069,-0.00648,-0.0154,-0.00736,-0.01535,-0.20009,-0.00404,-0.00901,-0.00011,-0.01007,-0.00737,-0.01016,-0.01869,-0.18809,0
1079,-0.01632,-0.01898,-0.01911,-0.02061,-0.01253,-0.17344,0.01168,-0.045,-0.04711,-0.02837,-0.00691,-0.01888,-0.02586,-0.00268,0
2862,-0.00704,-0.00762,-0.01746,-0.00956,-0.02218,-0.23331,-0.00309,-0.00641,-2e-05,-0.00745,-0.00365,-0.00648,-0.00524,-0.16962,0
3541,-0.01886,-0.08287,-0.06482,-0.05452,-0.06254,0.06261,-0.00479,-0.01951,-0.00041,-0.01096,-0.00826,-0.02221,-0.02674,-0.05023,0
2297,-0.00715,-0.00886,-0.00589,-0.01198,-0.02911,-0.25385,-0.00191,-0.00655,-7e-05,-0.00681,-0.0024,-0.00527,-0.00533,-0.15393,0
484,-0.00593,-0.02632,-0.01078,-0.01211,-0.01832,-0.21625,-0.00412,-0.00892,-0.00025,-0.00969,-0.00209,-0.00601,-0.00986,-0.16845,0
4423,-0.03363,-0.03297,-0.03009,-0.0957,-0.09399,0.06119,-0.00597,-0.02557,-0.00045,-0.01789,-0.01808,-0.02703,-0.03682,-0.01211,0
1323,-0.00832,-0.00946,-0.01206,-0.0053,-0.02771,-0.2023,-0.00447,-0.0089,-0.00039,-0.01094,-0.00786,-0.01128,-0.02245,-0.16766,0
3618,-0.0197,-0.00655,-0.02711,-0.06323,-0.00837,0.04377,-0.01233,-0.0308,-0.01625,-0.02815,-0.00262,-0.01101,-0.02575,-0.02604,0
2040,-0.03002,-0.01833,-0.04601,-0.02989,-0.03807,-0.02871,-0.04433,-0.0197,-0.02159,-0.03533,-0.02419,-0.02685,-0.0248,0.0137,0
1481,-0.02877,-0.0366,-0.02293,-0.0166,-0.00959,0.08906,-0.01339,-0.01638,-0.00216,-0.01933,-0.05237,-0.04388,-0.04595,-0.19522,0
3503,-0.00549,-0.00821,-0.00849,-0.01634,-0.01801,-0.22478,-0.00309,-0.0084,-0.00021,-0.0084,-0.0023,-0.00511,-0.00829,-0.18198,0
1406,0.03524,-0.00191,0.01373,0.00759,-0.01444,0.17275,0.00381,-0.00406,0.00349,-0.00671,-0.00357,-0.0013,0.02562,0.09064,1
4663,0.01132,-0.00468,0.00307,0.00755,-0.00869,0.12524,0.01145,-0.01236,0.0032,-0.00432,-7e-05,-0.00318,0.00346,0.07389,1
842,-0.00789,-0.00613,-0.01296,-0.00649,-0.04864,-0.18363,-0.0124,-0.01457,-0.00138,-0.03068,-0.00927,-0.00991,-0.01437,-0.13578,0
1196,0.00383,0.00783,-0.01662,0.00283,-0.00314,0.1358,-0.02123,0.01195,0.00897,-0.00235,-0.00723,-0.00825,-0.00953,0.07803,1
1507,-0.01802,-0.02641,-0.02873,-0.07147,-0.04037,0.00565,-0.01822,-0.01318,-0.04907,-0.01883,-0.02273,-0.02688,-0.03428,0.01342,0
514,-0.01067,-0.00952,-0.011,-0.00766,-0.01687,-0.19986,-0.01777,-0.0064,-0.0084,-0.01385,-0.00828,-0.01133,-0.01147,-0.15602,0
1704,-0.00929,-0.00443,-0.00758,-0.01868,-0.04641,-0.19097,-0.00367,-0.00995,-0.00059,-0.00888,-0.01445,-0.0133,-0.0127,-0.15821,0
3013,-0.0043,-0.00858,-0.00539,-0.01306,-0.03385,-0.23628,-0.00159,-0.00727,-9e-05,-0.00659,-0.00317,-0.00489,-0.00529,-0.16876,0
3267,-0.0045,-0.02674,-0.01608,-0.01638,-0.02669,-0.23184,-0.00324,-0.00701,-0.00071,-0.00765,-0.00397,-0.00749,-0.00659,-0.14021,0
1208,-0.01038,-0.00716,-0.01492,-0.01037,-0.02166,-0.20532,-0.00474,-0.01001,-0.00054,-0.01132,-0.00445,-0.01443,-0.01704,-0.16678,0
832,0.00059,-0.00305,-0.01609,-0.01638,-0.0184,-0.19811,-0.01349,-0.05463,-0.01773,-0.00336,-0.01179,-0.01835,-0.01563,-0.00269,0
1963,-0.04053,-0.03773,-0.03045,-0.04097,-0.02851,0.01231,-0.0099,-0.02745,-0.00187,-0.02383,-0.02698,-0.04849,-0.06176,-0.05297,0
410,-0.00737,-0.01215,-0.01649,-0.01309,0.00838,-0.24658,-0.01086,-0.01278,-0.00068,-0.00291,-0.0088,-0.0163,-0.012,-0.12748,0
2939,-0.00727,-0.00624,-0.01352,-0.00939,-0.01953,-0.20715,-0.01774,-0.0244,-0.00086,-0.02027,-0.00233,-0.00494,-0.02008,-0.1454,0
4369,-0.00781,-0.00696,-0.00761,-0.0345,-0.02054,-0.19015,-0.01374,-0.01324,-0.00989,-0.03059,-0.00208,-0.00417,-0.01594,-0.14189,0
4877,-0.03598,-0.07442,-0.07807,-0.04334,-0.0297,-0.00581,-0.01004,-0.02427,-0.0037,-0.01689,-0.00875,-0.02771,-0.03287,-0.05757,0
1719,-0.00713,-0.00749,-0.01008,-0.00926,-0.01852,-0.19251,-0.01274,-0.04428,-0.00296,-0.01704,-0.02603,-0.00914,-0.00875,-0.13318,0
1927,0.02823,0.00881,0.01276,-0.01338,0.02418,0.14521,0.00316,-0.00664,0.00154,-0.0066,0.00949,0.01218,0.00524,0.01672,1
2549,-0.00682,-0.01077,-0.00675,-0.006,-0.01995,-0.18536,-0.01058,-0.0123,-0.05438,-0.0192,-0.00355,-0.0055,-0.01353,-0.14442,0
3331,-0.00392,-0.01511,-0.01967,-0.019,0.00276,-0.26727,-0.00482,-0.00807,-0.00011,-0.00816,-0.00329,-0.0059,-0.00706,-0.13947,0
1825,-0.0077,-0.01012,-0.01395,-0.01285,-0.01494,-0.20378,-0.0038,-0.00959,-0.00068,-0.01001,-0.02288,-0.00979,-0.01091,-0.16812,0
2106,-0.00735,-0.0067,-0.01234,-0.0094,-0.01914,-0.20288,-0.0051,-0.01059,-0.01999,-0.02156,-0.00377,-0.00742,-0.01728,-0.15059,0
3334,-0.00526,-0.00678,-0.0151,-0.01947,-0.02177,-0.2328,-0.00301,-0.00828,0.00017,-0.00863,-0.0033,-0.00496,-0.00435,-0.16556,0
987,-0.0068,-0.0105,-0.01278,-0.02241,-0.01592,-0.20263,-0.00363,-0.00839,7e-05,-0.00964,-0.00884,-0.01409,-0.01104,-0.17251,0
2829,-0.00351,-0.02578,-0.01386,-0.01125,-0.02875,-0.23275,-0.00275,-0.00787,-0.00093,-0.00862,-0.00298,-0.00591,-0.00675,-0.14738,0
3925,-0.02749,-0.01268,0.00187,-0.04996,-0.01566,0.10647,-0.04688,-0.10702,-0.03199,-0.0372,-0.00052,-0.00665,-0.03488,0.05347,1
1788,-0.00641,-0.00969,-0.01907,-0.01071,-0.00547,-0.21486,-0.00734,-0.00995,-0.00038,-0.01226,-0.01158,-0.01147,-0.02335,-0.15657,0
2653,-0.02497,-0.05247,-0.05964,-0.07079,0.00927,0.04835,-0.00864,-0.01098,-0.00142,-0.01307,-0.01011,-0.01555,-0.01811,-0.18099,0
653,-0.02603,-0.02023,-0.01469,-0.08085,-0.01874,0.07997,-0.04706,-0.02407,-0.00555,-0.04424,-0.0037,-0.02396,-0.01717,0.02723,1
1198,-0.00699,-0.00894,-0.01092,-0.01125,-0.01812,-0.19931,-0.01091,-0.02537,-0.01322,-0.02059,-0.00934,-0.0118,-0.01244,-0.13989,0
1118,-0.01122,-0.02924,-0.01124,-0.02217,-0.00988,-0.01931,-0.02712,-0.03355,-0.00889,-0.02212,-0.03512,-0.01522,-0.0133,0.02925,0
4197,-0.005,-0.01191,-0.01889,-0.01562,-0.03537,-0.22742,-0.00301,-0.00793,-0.00028,-0.00857,-0.0028,-0.00504,-0.00608,-0.15119,0
1106,-0.01458,-0.02175,-0.02251,-0.04262,-0.01217,-0.21791,-0.00993,-0.01634,-0.0012,-0.02641,-0.01177,-0.02217,-0.02891,-0.02584,0
590,0.00029,-0.00986,-0.00655,-0.01764,-0.01413,-0.21007,-0.01231,-0.0066,-0.00166,-0.00663,-0.00992,-0.0109,-0.01303,-0.18011,0
1373,-0.00571,-0.01007,-0.00854,-0.01151,-0.02823,-0.23043,-0.00308,-0.00877,-0.0006,-0.00861,-0.00969,-0.01264,-0.00845,-0.1528,0
1590,-0.04942,-0.00895,-0.03564,-0.06568,-0.03368,0.01975,-0.00574,-0.01738,0.00072,-0.01775,-0.01474,-0.10775,-0.03494,-0.05793,0
4539,0.00828,0.0273,0.05905,-0.01597,0.00643,0.13255,0.00482,-0.00521,0.00198,-0.00711,-0.00052,-0.00711,-0.01078,0.07217,1
414,-0.01048,-0.0073,-0.01569,-0.01154,-0.01892,-0.18952,-0.01295,-0.03212,-0.00914,-0.01817,-0.01172,-0.00768,-0.00992,-0.14395,0
2422,-0.04448,-0.01908,-0.05115,-0.02278,-0.0322,-0.0385,-0.02508,-0.02014,-0.00843,-0.11269,-0.0073,-0.01668,-0.02631,-0.0043,0
2427,-0.00892,-0.0639,-0.07379,-0.04732,-0.05451,0.03921,-0.00167,-0.01628,-5e-05,-0.01286,-0.01091,-0.02255,-0.03654,-0.01401,0
1849,-0.01395,-0.00654,-0.0142,-0.01043,-0.02473,-0.20592,-0.00323,-0.00867,-0.00055,-0.01016,-0.01028,-0.01297,-0.01424,-0.16325,0
2359,-0.01165,-0.01435,0.00708,-0.01707,-0.01962,0.0041,-0.03271,-0.02018,-0.00402,-0.05585,-0.00273,-0.00568,-0.01946,0.01803,0
937,-0.01141,-0.01422,-0.03388,-0.02076,-0.10973,-0.18222,-0.0063,-0.01495,-0.00054,-0.01679,-0.00158,-0.00236,-0.00676,-0.0176,0
2812,-0.01628,-0.00137,-0.04327,0.00179,0.03205,0.04656,-0.00612,-0.00404,0.00071,-0.0132,-0.01064,-0.0046,0.00038,-0.15608,0
4104,-0.06479,-0.10987,-0.05672,-0.06339,-0.04909,0.05475,-0.00306,-0.01376,-0.00337,-0.01481,-0.01032,-0.02134,-0.035,0.00165,0
2428,-0.00978,-0.01323,-0.01309,-0.01132,-0.0264,-0.22272,-0.00365,-0.00775,-0.00018,-0.00813,-0.00304,-0.00681,-0.00873,-0.16429,0
1580,0.03257,0.01506,0.00062,-0.00556,0.00534,-0.00992,0.00292,0.01386,0.00482,0.01701,0.01279,0.04767,0.01674,0.04696,1
1340,-0.00327,-0.00787,-0.00815,-0.00704,-0.02056,-0.20523,-0.01343,-0.03649,-0.0024,-0.00973,-0.00826,-0.0101,-0.00712,-0.15944,0
3778,0.00813,0.01728,0.0032,0.00317,0.05272,0.07727,0.01259,0.05591,0.00683,0.01624,0.00286,0.00354,0.00853,-0.06738,1
4889,-0.02599,-0.02015,-0.02173,-0.03443,-0.02404,-0.26428,-0.00919,-0.01222,-0.00021,-0.01644,-0.01291,-0.02507,-0.01382,-0.01864,0
4408,-0.01481,-0.01885,-0.02733,-0.02613,-0.02355,-0.30641,-0.00867,-0.01328,0.00017,-0.01883,-0.00885,-0.02187,-0.01244,0.00177,0
2144,-0.00895,-0.01043,-0.01636,-0.00908,-0.01703,-0.19699,-0.01293,-0.0185,-0.00128,-0.01396,-0.00375,-0.00662,-0.02647,-0.15676,0
755,0.01847,0.02217,0.02277,-0.01308,0.01166,0.1439,0.00622,-0.01511,0.00261,-0.00848,-0.02508,0.00912,-0.00049,0.04621,1
1264,-0.01841,-0.03502,-0.03887,-0.05888,-0.05465,0.03807,-0.00736,-0.01675,-0.00181,-0.01972,-0.03738,-0.01955,-0.03663,-0.11215,0
4319,-0.00706,-0.00774,-0.01553,-0.01179,-0.02216,-0.23432,-0.00275,-0.0067,-0.00028,-0.0074,-0.00343,-0.00714,-0.00514,-0.16766,0
1474,-0.01187,-0.01373,0.00058,-0.05273,-0.03036,-0.16699,-0.00645,-0.01207,0.00022,-0.01617,-0.01519,-0.01087,-0.01835,-0.08512,0
554,-0.01058,-0.01449,-0.02867,-0.01917,-0.01094,-0.2856,-0.01042,-0.01901,7e-05,-0.02093,-0.00909,-0.01326,-0.01625,0.00422,0
3567,-0.00589,-0.01523,-0.01238,-0.01101,-0.02,-0.21423,-0.00634,-0.01762,-0.00918,-0.00275,-0.00201,-0.00696,-0.0174,-0.15812,0
1322,-0.00774,-0.02601,-0.01376,-0.02694,-0.01742,-0.20104,-0.00554,-0.00988,-0.00113,-0.01096,-0.00952,-0.01126,-0.01515,-0.14278,0
4314,-0.00198,-0.01021,-0.01501,-0.00616,-0.05393,-0.18392,-0.01229,-0.01018,-0.00192,-0.02383,-0.00319,-0.00666,-0.01742,-0.15241,0
198,0.00484,-0.01989,-0.04123,-0.02207,-0.03341,-0.05715,-0.04616,-0.02882,-0.03594,-0.08051,-0.02222,-0.03744,-0.02977,0.00567,0
1074,0.0017,-0.01187,0.00561,-0.05733,-0.01965,-0.07476,-0.05928,-0.03243,-0.0129,-0.05078,-0.01573,-0.0308,-0.03316,0.03728,0
788,-0.00211,-0.00752,-0.01068,-0.0095,-0.01872,-0.1966,-0.01444,-0.01537,-0.02,-0.02717,-0.00465,-0.00934,-0.00757,-0.15542,0
4975,-0.00585,-0.00817,-0.01199,-0.01256,-0.05683,-0.18224,-0.01382,-0.02406,-0.01152,-0.02169,-0.00409,-0.00609,-0.01722,-0.11799,0
4572,-0.00581,-0.015,-0.01308,-0.03211,-0.01437,-0.181,-0.00838,-0.01512,-0.01251,-0.01677,-0.00414,-0.00717,-0.01905,-0.1496,0
3666,-0.00504,-0.03397,-0.01486,-0.02729,-0.02872,-0.20806,-0.00418,-0.00993,-0.00092,-0.00958,-0.00219,-0.00532,-0.00955,-0.13948,0
3602,-0.02101,-0.03476,-0.05092,-0.03342,-0.04007,-0.0279,-0.01695,-0.01739,-0.00761,-0.04865,-0.01058,-0.01805,-0.03034,-0.08645,0
3886,-0.03604,-0.02893,-0.02721,-0.02341,-0.03031,-0.05293,-0.02059,-0.02772,-0.00207,-0.03232,-0.00557,-0.0106,-0.02942,-0.00698,0
2396,-0.01618,-0.02047,-0.03355,-0.03807,-0.02426,-0.27737,-0.00683,-0.01469,-0.00018,-0.01832,-0.01113,-0.02141,-0.00906,0.0024,0
3375,-0.00687,-0.00761,-0.02862,-0.00997,-0.02579,-0.21349,-0.00783,-0.06077,-0.01304,-0.03915,-0.00993,-0.01717,-0.0197,-0.00417,0
3841,0.00898,0.00289,0.00072,0.00747,0.01315,0.12814,0.00579,-0.00462,0.00283,-0.00609,-0.00019,-0.0059,-0.0032,0.07591,1
3651,-0.00661,-0.01022,-0.01833,-0.01085,-0.01922,-0.22429,-0.00234,-0.00693,-0.00026,-0.00812,-0.00296,-0.00582,-0.00555,-0.1776,0
1538,-0.01236,-0.02504,-0.02728,-0.02948,-0.02329,-0.23587,-0.01162,-0.01523,-0.00058,-0.01994,-0.01099,-0.01017,-0.02735,-0.0149,0
733,6e-05,-0.0228,-0.01742,-0.06296,-0.07422,0.03149,-0.02466,-0.02301,-0.00293,-0.04868,-0.02677,-0.03776,-0.0251,-0.06936,0
1900,-0.00345,-0.01944,-0.0089,-0.00273,0.00519,-0.28065,-0.00378,-0.00797,-0.00082,-0.00722,-0.01385,-0.01009,-0.01143,-0.12397,0
3017,-0.01483,-0.02691,-0.01942,-0.02118,-0.02398,0.04174,-0.03422,-0.05199,-0.05041,-0.05159,-0.00452,-0.00896,-0.03396,0.01612,1
3816,-0.00487,-0.01198,-0.01857,-0.01264,-0.02954,-0.23653,-0.00288,-0.00692,-0.00046,-0.00776,-0.00293,-0.00592,-0.00627,-0.15186,0
4606,-0.04832,-0.04545,-0.07649,-0.11917,-0.07408,0.06754,-0.00491,-0.02102,-0.00049,-0.01883,-0.00633,-0.01647,-0.03478,-0.03031,0
3670,-0.0024,-0.01087,-0.01208,-0.01355,-0.02552,-0.1812,-0.01379,-0.00931,-0.03013,-0.01663,-0.00441,-0.00572,-0.01428,-0.15922,0
4512,-0.00344,-0.00703,-0.01632,-0.0139,-0.02414,-0.22635,-0.00323,-0.00841,-0.00041,-0.00901,-0.00248,-0.00515,-0.00559,-0.17365,0
3931,-7e-05,0.00493,-0.00189,-0.03994,-0.00152,0.09763,5e-05,-0.00985,0.00131,-0.00568,-0.00241,-0.00274,0.01647,-0.0404,0
2431,-0.00725,-0.00798,-0.01191,-0.01982,-0.01765,-0.18356,-0.01365,-0.02199,-0.01093,-0.0264,-0.00355,-0.00598,-0.02318,-0.14524,0
596,-0.01015,-0.01296,-0.02609,-0.01246,-0.01622,-0.20914,-0.03608,-0.02939,-0.00506,-0.02596,-0.03056,-0.01473,-0.0213,0.00099,0
1138,-0.02126,-0.01409,-0.02381,-0.0182,-0.03913,0.07604,-0.0471,-0.03655,-0.03731,-0.06231,-0.05305,-0.01624,-0.03087,-0.10523,0
2751,-0.01221,-0.00986,-0.01415,-0.01344,0.00036,-0.20657,-0.01456,-0.02953,-0.00449,-0.02651,-0.00406,-0.00653,-0.01845,-0.13912,0
3520,-0.00639,-0.01278,-0.01678,-0.01646,-0.02342,-0.23207,-0.00249,-0.00692,-0.0005,-0.0078,-0.00361,-0.00626,-0.00498,-0.15865,0
4021,-0.02762,-0.01094,-0.02396,-0.00383,-0.0212,-0.01315,-0.01133,-0.00804,-0.00017,-0.06896,-0.00439,-0.01021,-0.03349,0.04319,0
3812,-0.00472,-0.01774,-0.01384,-0.03388,-0.01836,-0.20295,-0.02099,-0.03891,-0.02449,-0.03382,-0.00862,-0.01976,-0.03087,0.00987,0
4819,-0.00507,-0.00318,-0.00178,-0.00794,-0.01879,-0.24202,-0.0017,-0.00682,0.00014,-0.00695,-0.00232,-0.00437,-0.00552,-0.1928,0
93,-0.03088,-0.02523,-0.05627,-0.03276,-0.03297,-0.03076,-0.00812,-0.02194,-0.00362,-0.01604,-0.06604,-0.03675,-0.02997,-0.07275,0
2895,-0.08644,-0.0802,-0.05858,-0.01873,-0.02004,0.06203,-0.00379,-0.02254,-0.00222,-0.01638,-0.00549,-0.02052,-0.03953,-0.02168,0
4728,-0.03721,-0.00908,-0.07053,-0.05451,-0.06861,0.05915,-0.0068,-0.02043,-0.00064,-0.01411,-0.01115,-0.02115,-0.0232,-0.11586,0
1800,-0.00701,-0.02851,-0.01272,-0.01352,-0.017,-0.20745,-0.00503,-0.00953,-0.00105,-0.01075,-0.00791,-0.01072,-0.01373,-0.15417,0
4322,-0.02072,-0.02881,-0.04844,-0.0913,-0.03198,-0.04834,-0.00595,-0.01541,0.00015,-0.00948,-0.00943,-0.01639,-0.01841,0.00041,0
1792,-0.01167,-0.00807,-0.00798,-0.00636,-0.01326,-0.20711,-0.00316,-0.00871,-0.00071,-0.00934,-0.01397,-0.01189,-0.01073,-0.18114,0
704,-0.00295,-0.02939,-0.06858,-0.06998,-0.02508,-0.00289,-0.01112,-0.01606,-0.00111,-0.0178,-0.04399,-0.04702,-0.04193,0.00378,0
4932,-0.00824,-0.0106,-0.00703,-0.01072,-0.01845,-0.22829,-0.00205,-0.00788,-0.00028,-0.00779,-0.00248,-0.00508,-0.00675,-0.18347,0
2761,-0.00526,-0.01139,-0.01791,-0.01929,-0.02251,-0.23415,-0.00285,-0.00641,-0.00035,-0.00718,-0.00383,-0.00624,-0.00382,-0.15793,0
1887,-0.01091,-0.01006,-0.01561,-0.00801,-0.0208,-0.20189,-0.00307,-0.00834,-7e-05,-0.00957,-0.00965,-0.01092,-0.01266,-0.17757,0
4092,-0.01849,-0.01038,-0.02193,-0.01411,-0.02678,-0.21668,-0.00353,-0.00857,-7e-05,-0.01021,-0.00196,-0.00572,-0.00968,-0.15101,0
1753,-0.0067,-0.01152,-0.01587,-0.02565,-0.01837,-0.19994,-0.0044,-0.00944,-0.00097,-0.01065,-0.01445,-0.01422,-0.01554,-0.1514,0
437,-0.00783,-0.00749,-0.01307,-0.0141,-0.01448,-0.21162,-0.00451,-0.00928,-0.00092,-0.00977,-0.01019,-0.01064,-0.01791,-0.16728,0
4993,-0.00528,-0.01178,-0.01694,-0.02359,-0.03274,-0.24243,-0.00346,-0.00846,-0.00021,-0.00918,-0.00261,-0.00502,-0.00625,-0.13117,0
2393,-0.01159,-0.03353,-0.01205,-0.02305,-0.01624,-0.20419,-0.00421,-0.00883,-0.00081,-0.00966,-0.00309,-0.00626,-0.00773,-0.15788,0
3699,-0.00489,-0.03374,-0.02522,-0.0563,0.00172,-0.19737,-0.01404,-0.01299,-8e-05,-0.01764,-0.00866,-0.01167,-0.00808,-0.09515,0
3767,-0.00103,-0.00691,-0.01172,-0.00954,-0.03048,-0.21076,-0.01462,-0.00682,-0.00095,-0.00523,-0.00328,-0.00652,-0.01419,-0.17707,0
2187,-0.00487,-0.01198,-0.01857,-0.01264,-0.02954,-0.23653,-0.00288,-0.00692,-0.00046,-0.00776,-0.00293,-0.00592,-0.00627,-0.15186,0
1463,-0.01048,-0.00893,-0.01528,-0.01043,-0.0201,-0.18893,-0.01707,-0.03633,-0.01343,-0.01,-0.0067,-0.00717,-0.01017,-0.14409,0
