StudentId,DepartmentId,YearId,SquadronId,CompletionRate,AvgScore,FailureRatio,LateRate,AbandonRate,LearningVelocity,SocialIsolationScore,StudyConsistency,Dropout_Probability,Dropout_Predicted,Dropout_Actual,Dropout_OptimalPredicted,AtRisk_Probability,AtRisk_Predicted,AtRisk_Actual,AtRisk_OptimalPredicted,HighPerformer_Probability,HighPerformer_Predicted,HighPerformer_Actual,HighPerformer_OptimalPredicted,ClusterLabel,AnomalyType,IsAnomaly,DepartmentName,CombinedRiskScore
1096,1,3,3,0.5,0.0,0.0,0.0,0.5,0.0016,0.1667,0.0,0.0012,0,0,0,0.07,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0356
1826,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0027,0,0,0,0.0,0,0,1,0.0012,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
2436,2,1,5,0.4,0.0,0.0,0.0,0.4667,0.0051,0.0,0.0,0.0118,0,0,0,0.72,1,1,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.3659
862,1,1,4,0.5294,0.0,0.0,0.0,0.4118,0.0081,0.125,0.0,0.0009,0,0,0,0.045,0,0,0,0.0016,0,0,1,Passive Learners,,0,Computer Science,0.0229
4700,1,3,4,0.4,0.0,0.0,0.0,0.4,0.0034,0.0,0.0,0.0358,0,0,0,0.275,0,1,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.1554
1698,2,4,1,0.4167,0.0,0.0,0.0,0.1667,0.0047,0.1429,0.0,0.0118,0,0,0,0.46,0,1,0,0.0011,0,0,1,Passive Learners,,0,Artificial Intelligence,0.2359
1967,2,3,2,0.625,43.9333,0.6667,0.0,0.25,0.0042,0.1111,0.0,0.019,0,0,0,0.36,0,0,0,0.8808,1,0,1,High Achievers,,0,Artificial Intelligence,0.1895
1078,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0023,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0012
3730,1,4,1,0.7333,0.0,1.0,0.0,0.1333,0.0087,0.0,0.0,0.0009,0,0,0,0.045,0,0,0,0.8952,1,0,0,Passive Learners,,0,Computer Science,0.0229
2390,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0,0,0,0.0,0,0,0,0.001,0,0,1,At-Risk Students,,0,Computer Science,0.0017
2538,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0006,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
4429,2,3,3,0.5882,0.0,0.0,0.0,0.2941,0.0082,0.0,0.0,0.015,0,0,0,0.32,0,0,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1675
3577,3,4,2,0.0,37.9,0.6667,0.0,0.0,0.0,0.0,2.8284,0.9672,1,1,0,0.0,0,0,1,0.8403,1,0,0,Inconsistent Learners,,0,Cyber Security,0.4836
3189,2,2,1,0.8333,42.0,1.0,0.0,0.1667,0.0044,0.0,0.0,0.0215,0,0,0,0.15,0,0,0,0.8715,1,0,1,High Achievers,,0,Artificial Intelligence,0.0857
1570,1,3,1,0.0909,0.0,0.0,0.0,0.6364,0.0012,0.0769,0.0,0.0096,0,1,0,0.465,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.2373
4973,1,1,5,0.7857,29.0,1.0,0.0,0.0714,0.0088,0.0,0.0,0.0042,0,0,0,0.04,0,0,0,0.8451,1,0,0,High Achievers,,0,Computer Science,0.0221
117,2,2,3,0.0,48.75,0.75,0.0,0.0,0.0,0.1667,1.4142,0.9975,1,1,0,0.0,0,0,0,0.7634,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4988
494,2,1,4,0.3333,0.0,0.0,0.0,0.5833,0.0041,0.125,0.0,0.0318,0,0,0,0.805,1,1,1,0.0013,0,0,0,Passive Learners,,0,Artificial Intelligence,0.4184
3779,2,1,2,0.5,53.6667,0.8889,0.0,0.5,0.0065,0.0,0.7071,0.0017,0,0,0,0.04,0,0,0,0.7477,1,0,0,High Achievers,,0,Artificial Intelligence,0.0208
4064,1,2,5,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Computer Science,0.0008
1823,1,1,1,0.5,0.0,0.0,0.0,0.3125,0.0062,0.0769,0.0,0.0379,0,0,1,0.21,0,0,0,0.0013,0,0,0,Passive Learners,,0,Computer Science,0.124
1905,2,1,5,0.5714,0.0,0.0,0.0,0.2857,0.0033,0.1429,0.0,0.0451,0,0,0,0.065,0,0,0,0.0008,0,0,0,Passive Learners,,0,Artificial Intelligence,0.055
255,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0014,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0007
818,2,1,3,0.6,0.0,0.0,0.3333,0.2,0.0025,0.1667,0.0,0.0037,0,0,0,0.1,0,0,0,0.0011,0,0,1,Passive Learners,,0,Artificial Intelligence,0.0518
2362,2,1,4,0.7,42.41,0.7273,0.0,0.3,0.0054,0.0,2.3094,0.0149,0,0,0,0.085,0,0,0,0.7096,1,0,1,High Achievers,,0,Artificial Intelligence,0.05
3437,1,2,5,0.6,0.0,0.0,0.3333,0.2,0.0051,1.0,0.0,0.0014,0,0,0,0.13,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0657
3184,2,3,5,0.5,0.0,0.0,0.0,0.5,0.006,1.0,0.0,0.0014,0,0,0,0.055,0,0,0,0.0011,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0282
1478,2,2,5,0.5,33.1,1.0,1.0,0.2,0.0059,0.1,0.0,0.001,0,0,0,0.075,0,0,0,0.8339,1,0,0,High Achievers,Behavioral Outlier,1,Artificial Intelligence,0.038
4325,1,3,5,0.3333,0.0,0.0,0.0,0.4444,0.0049,0.0,0.0,0.001,0,0,0,0.27,0,1,0,0.0014,0,0,0,Passive Learners,,0,Computer Science,0.1355
724,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0026,0,0,0,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Computer Science,0.0013
2228,2,3,4,0.5385,0.0,0.0,0.0,0.1538,0.0064,0.0,0.0,0.0005,0,0,0,0.035,0,0,0,0.0013,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0178
706,3,1,5,0.4118,0.0,0.0,0.0,0.2941,0.005,0.25,0.0,0.0126,0,0,1,0.765,1,1,0,0.0013,0,0,0,Passive Learners,,0,Cyber Security,0.3888
536,2,2,2,0.625,0.0,0.0,0.0,0.375,0.0072,0.1429,0.0,0.009,0,0,0,0.2,0,0,1,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1045
1708,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.004,0,0,1,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.002
702,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0,0.9615,1,1,0,0.0,0,0,0,0.8655,1,0,1,At-Risk Students,,0,Artificial Intelligence,0.4808
3644,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0014
4644,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0,0,1,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0016
4128,3,4,4,0.3333,0.0,0.0,0.0,0.3333,0.0078,0.0,0.0,0.0009,0,0,0,0.695,1,1,0,0.0011,0,0,1,Passive Learners,,0,Cyber Security,0.348
3433,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
520,1,2,1,0.4286,0.0,0.0,0.0,0.3571,0.0051,0.0909,0.0,0.0291,0,0,0,0.815,1,1,0,0.0012,0,0,1,Passive Learners,,0,Computer Science,0.422
175,1,4,2,0.6667,0.0,0.0,0.0,0.1667,0.0123,0.1,0.0,0.0334,0,0,0,0.325,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.1792
4085,1,1,4,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0031,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0016
3569,1,3,1,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0035,0,0,0,0.0,0,0,1,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0018
4318,1,1,4,0.0,55.2,0.8571,0.0,0.0,0.0,0.0,2.1213,0.9911,1,1,0,0.0,0,0,0,0.7686,1,0,0,Inconsistent Learners,,0,Computer Science,0.4956
4622,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0012
4576,2,2,5,1.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0015,0,0,0,0.025,0,0,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0132
2198,1,1,3,0.0,60.6667,0.6667,0.75,0.0,0.0,1.0,2.8284,0.9962,1,1,0,0.0,0,0,0,0.7946,1,0,0,Inconsistent Learners,High Score / Low Completion,1,Computer Science,0.4981
3652,2,2,4,0.0,65.1333,0.3333,0.0,0.0,0.0,0.0,0.0,0.9987,1,1,1,0.0,0,0,0,0.8679,1,1,0,Inconsistent Learners,,0,Artificial Intelligence,0.4994
3898,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0,0,0,0.0,0,0,0,0.0011,0,0,1,At-Risk Students,,0,Computer Science,0.0013
1511,1,1,3,0.2727,0.0,0.0,0.0,0.5455,0.0025,0.1667,0.0,0.0115,0,0,1,0.475,0,1,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.2432
3702,2,1,5,0.0,57.4667,0.6667,0.2,0.0,0.0,1.0,1.7321,0.9984,1,1,0,0.0,0,0,0,0.676,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4992
826,1,1,4,0.3636,49.6375,0.6923,0.0,0.3636,0.004,0.1429,1.1547,0.0015,0,0,1,0.725,1,1,0,0.6334,1,0,0,High Achievers,,0,Computer Science,0.3632
3028,3,4,5,0.5556,0.0,0.0,0.0,0.2222,0.0067,0.0,0.0,0.0014,0,0,0,0.07,0,0,1,0.0011,0,0,1,Passive Learners,,0,Cyber Security,0.0357
2078,3,4,3,0.0,70.4,0.7143,0.6667,0.0,0.0,1.0,2.1213,0.9959,1,1,0,0.0,0,0,0,0.7749,1,0,0,Inconsistent Learners,High Score / Low Completion,1,Cyber Security,0.498
1416,1,1,2,0.4615,57.6571,0.6923,0.0,0.3846,0.0051,0.1667,1.1547,0.0116,0,0,1,0.745,1,1,0,0.6707,1,0,0,High Achievers,,0,Computer Science,0.3783
495,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0026,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0013
4336,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0018
1863,3,3,5,0.5,0.0,0.0,0.0,0.1667,0.0061,0.1,0.0,0.0009,0,0,0,0.045,0,0,0,0.001,0,0,0,Passive Learners,,0,Cyber Security,0.0229
2715,2,3,5,0.5625,0.0,0.0,0.0,0.3125,0.0065,0.0,0.0,0.0227,0,0,0,0.12,0,0,1,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0714
3809,1,3,4,0.3,0.0,0.0,0.0,0.3,0.0029,0.0,0.0,0.001,0,0,0,0.715,1,1,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.358
1787,1,4,3,0.6667,50.5,0.8,0.0,0.0,0.0051,0.0909,0.0,0.1171,0,0,0,0.085,0,0,1,0.8174,1,0,0,High Achievers,,0,Computer Science,0.101
285,1,3,4,0.0,88.0333,0.6667,0.0,0.0,0.0,0.1667,0.7071,0.9988,1,1,0,0.0,0,0,0,0.7593,1,1,0,Inconsistent Learners,,0,Computer Science,0.4994
4675,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Computer Science,0.0018
2110,3,1,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0194,0,0,0,0.03,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Cyber Security,0.0247
4745,3,4,1,1.0,53.7286,0.6364,0.0,0.0,0.0233,0.0,2.3094,0.0851,0,0,0,0.03,0,0,0,0.7744,1,0,0,High Achievers,Behavioral Outlier,1,Cyber Security,0.0576
3134,1,2,3,0.6,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0011,0,0,0,0.08,0,0,0,0.001,0,0,1,Passive Learners,,0,Computer Science,0.0406
2257,1,4,2,0.0,62.82,0.5,0.0,0.0,0.0,0.0,1.4142,0.9925,1,1,0,0.0,0,0,1,0.7904,1,1,0,Inconsistent Learners,,0,Computer Science,0.4962
3284,1,3,5,0.7143,55.1571,0.5556,0.0,0.1429,0.0071,1.0,0.7071,0.0011,0,0,1,0.05,0,0,0,0.7728,1,0,0,High Achievers,,0,Computer Science,0.0256
1446,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0031,0,0,1,0.005,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Cyber Security,0.004
2,1,3,2,0.5714,0.0,0.0,0.0,0.2857,0.0048,0.1667,0.0,0.0486,0,0,0,0.105,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.0768
3525,1,2,2,0.8,0.0,0.0,0.0,0.2,0.0089,0.0,0.0,0.0005,0,0,0,0.085,0,0,0,0.0015,0,0,0,Passive Learners,,0,Computer Science,0.0428
4537,1,3,3,0.3333,0.0,0.0,0.0,0.4,0.005,0.0,0.0,0.0004,0,0,0,0.135,0,1,0,0.0011,0,0,0,Passive Learners,,0,Computer Science,0.0677
2391,1,2,1,0.8333,63.86,0.625,0.0,0.1667,0.0068,0.0,1.4142,0.0019,0,0,1,0.015,0,0,0,0.7919,1,0,0,High Achievers,,0,Computer Science,0.0084
1380,1,3,5,0.75,52.0,0.7778,0.0,0.0,0.005,0.1111,0.7071,0.0034,0,0,0,0.125,0,0,0,0.7958,1,0,0,High Achievers,,0,Computer Science,0.0642
4481,1,1,1,0.7222,0.0,0.0,0.1667,0.2222,0.0137,1.0,0.0,0.0008,0,0,0,0.09,0,0,1,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0454
3496,1,1,1,0.0,61.6,0.5,0.0,0.0,0.0,1.0,0.0,0.2275,0,1,0,0.055,0,0,0,0.7781,1,0,1,Inconsistent Learners,,0,Computer Science,0.1413
4158,1,3,1,0.6923,54.9,0.75,0.5,0.1538,0.0075,1.0,0.0,0.0391,0,0,0,0.045,0,0,0,0.8426,1,0,0,High Achievers,,0,Computer Science,0.0421
2644,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0032,0,0,1,0.005,0,0,0,0.001,0,0,0,At-Risk Students,,0,Computer Science,0.0041
1636,1,3,5,0.5,0.0,0.0,0.0,0.25,0.006,0.25,0.0,0.0002,0,0,0,0.1,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0501
2656,3,4,3,0.0,88.2,0.6,0.0,0.0,0.0,0.0,0.0,0.9968,1,1,0,0.0,0,0,0,0.8145,1,1,0,Inconsistent Learners,,0,Cyber Security,0.4984
546,1,1,3,0.0,56.8,0.8,0.0,0.0,0.0,0.1,0.0,0.9961,1,1,0,0.0,0,0,0,0.6985,1,0,0,Inconsistent Learners,,0,Computer Science,0.498
415,1,2,1,0.6,0.0,0.0,0.0,0.3333,0.0084,0.1111,0.0,0.0006,0,0,0,0.07,0,0,0,0.0014,0,0,0,Passive Learners,,0,Computer Science,0.0353
920,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0026,0,0,0,0.005,0,0,0,0.0011,0,0,1,At-Risk Students,,0,Cyber Security,0.0038
1525,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0026,0,0,1,0.0,0,0,0,0.0013,0,0,0,At-Risk Students,,0,Computer Science,0.0013
3431,2,2,5,0.6,62.6,0.6,0.3333,0.3,0.005,1.0,0.0,0.1489,0,0,0,0.215,0,0,0,0.7987,1,0,0,High Achievers,,0,Artificial Intelligence,0.182
2255,2,2,5,0.75,20.975,1.0,0.0,0.0,0.0092,0.0,2.8284,0.0028,0,0,0,0.075,0,0,0,0.8273,1,0,0,High Achievers,Behavioral Outlier,1,Artificial Intelligence,0.0389
254,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0026,0,0,0,0.0,0,0,0,0.0007,0,0,1,At-Risk Students,,0,Computer Science,0.0013
219,1,3,1,1.0,23.75,1.0,0.3333,0.0,0.0043,0.2,2.1213,0.0079,0,0,1,0.04,0,0,0,0.8218,1,0,0,High Achievers,Behavioral Outlier,1,Computer Science,0.024
3021,2,2,4,0.3,49.28,0.5714,0.0,0.4,0.0021,0.0,2.1213,0.0125,0,0,0,0.83,1,1,0,0.7908,1,0,0,High Achievers,,0,Artificial Intelligence,0.4212
347,2,2,5,0.5625,0.0,0.0,0.0,0.1875,0.0096,0.1429,0.0,0.0026,0,0,0,0.395,0,0,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1988
3663,1,2,2,0.375,0.0,0.0,0.0,0.5,0.0031,1.0,0.0,0.0514,0,0,0,0.77,1,1,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.4107
3902,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0,0,0,0.0,0,0,1,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0008
1864,1,3,1,0.3333,0.0,0.0,0.1667,0.3333,0.0036,0.2,0.0,0.0147,0,0,0,0.69,1,1,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.3524
3846,2,2,3,0.4,0.0,0.0,0.0,0.4,0.0033,0.0,0.0,0.3144,0,0,0,0.72,1,1,0,0.001,0,0,1,Passive Learners,,0,Artificial Intelligence,0.5172
4589,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0034,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Cyber Security,0.0017
273,1,3,1,1.0,0.0,0.0,0.2,0.0,0.0058,0.1429,0.0,0.0003,0,0,0,0.245,0,0,0,0.0006,0,0,0,Passive Learners,,0,Computer Science,0.1226
231,1,1,3,0.6667,41.2,0.6667,0.0,0.3333,0.0023,0.125,2.8284,0.084,0,0,0,0.07,0,0,1,0.8435,1,0,0,High Achievers,,0,Computer Science,0.077
4245,1,4,5,0.3846,0.0,0.0,0.0,0.3077,0.0041,0.0,0.0,0.001,0,0,0,0.64,1,1,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.3205
1230,1,1,1,0.6667,0.0,0.0,0.0,0.3333,0.0025,0.1111,0.0,0.0012,0,0,0,0.455,0,0,0,0.0013,0,0,0,Passive Learners,,0,Computer Science,0.2281
3769,1,2,4,0.6364,0.0,0.0,0.0,0.0909,0.005,0.0,0.0,0.0077,0,0,0,0.075,0,0,0,0.0009,0,0,0,Passive Learners,,0,Computer Science,0.0414
1821,1,1,4,0.2222,0.0,0.0,0.0,0.5556,0.0016,0.1429,0.0,0.0006,0,1,0,0.085,0,0,0,0.0008,0,0,0,Passive Learners,,0,Computer Science,0.0428
897,1,2,1,0.5,0.0,0.0,0.0,0.125,0.0049,0.0909,0.0,0.0006,0,0,0,0.1,0,0,0,0.0007,0,0,0,Passive Learners,,0,Computer Science,0.0503
197,1,1,4,0.0,37.8333,0.7778,0.0,0.0,0.0,0.125,0.7071,0.9957,1,1,0,0.0,0,0,0,0.7427,1,0,1,Inconsistent Learners,,0,Computer Science,0.4978
129,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0029,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
1881,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0029,0,0,0,0.005,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.004
3803,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0016
3137,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0,0,0,0.0,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.0014
3731,2,2,1,0.0,74.6,0.7143,0.0,0.0,0.0,1.0,2.1213,0.9861,1,1,0,0.0,0,0,0,0.7538,1,0,1,Inconsistent Learners,,0,Artificial Intelligence,0.493
4647,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0011,0,0,1,At-Risk Students,,0,Artificial Intelligence,0.0018
1151,2,2,2,0.8,16.6,1.0,1.0,0.2,0.0055,0.5,0.0,0.073,0,0,1,0.035,0,0,0,0.8231,1,0,0,Passive Learners,Behavioral Outlier,1,Artificial Intelligence,0.054
1100,1,2,1,0.5294,0.0,0.0,0.0,0.2353,0.0073,0.1111,0.0,0.0003,0,0,0,0.08,0,0,0,0.001,0,0,0,Passive Learners,,0,Computer Science,0.0402
3147,2,4,1,0.6667,0.0,0.0,0.0,0.3333,0.0068,0.0,0.0,0.0005,0,0,0,0.03,0,0,0,0.0011,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0152
4846,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0,0,1,0.0,0,0,0,0.0011,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
1653,2,2,4,0.5625,0.0,0.0,0.0,0.375,0.0071,0.1,0.0,0.0023,0,0,0,0.105,0,0,0,0.0017,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0536
2647,1,4,5,0.3333,0.0,1.0,0.0,0.4444,0.0053,1.0,0.0,0.0401,0,0,0,0.78,1,1,0,0.8599,1,0,1,Passive Learners,,0,Computer Science,0.41
2624,1,2,2,0.6,0.0,0.0,0.0,0.2667,0.0071,1.0,0.0,0.0029,0,0,1,0.12,0,0,0,0.0006,0,0,0,Passive Learners,,0,Computer Science,0.0614
675,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0026,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.0013
2302,2,3,5,0.0,0.0,0.0,0.3333,0.0,0.0,1.0,0.0,0.0027,0,0,0,0.0,0,0,0,0.0007,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
801,2,2,2,0.0,0.0,0.0,0.25,0.0,0.0,0.1667,0.0,0.0028,0,0,0,0.0,0,0,0,0.001,0,0,0,At-Risk Students,,0,Artificial Intelligence,0.0014
435,1,2,1,0.6471,84.9,0.625,0.0,0.1765,0.0087,0.1429,1.4142,0.0025,0,0,0,0.025,0,0,0,0.8085,1,1,0,High Achievers,,0,Computer Science,0.0138
18,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0032,0,0,0,0.005,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Computer Science,0.0041
4057,2,1,4,0.0,48.8333,0.8889,0.0,0.0,0.0,1.0,0.7071,0.9945,1,1,0,0.005,0,0,0,0.684,1,0,1,Inconsistent Learners,,0,Artificial Intelligence,0.4998
1991,3,1,5,0.4,38.5,1.0,0.1667,0.6,0.0018,0.3333,0.0,0.0005,0,0,0,0.66,1,1,0,0.9021,1,0,0,Passive Learners,Behavioral Outlier,1,Cyber Security,0.3302
1997,1,4,2,0.7143,0.0,0.0,0.0,0.1429,0.0077,0.0588,0.0,0.0002,0,0,0,0.17,0,0,0,0.0012,0,0,0,Passive Learners,,0,Computer Science,0.0851
2994,1,3,2,0.0,64.54,0.4286,0.1667,0.0,0.0,1.0,2.1213,0.9983,1,1,0,0.005,0,0,0,0.7826,1,1,0,Inconsistent Learners,,0,Computer Science,0.5016
4560,3,1,5,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0035,0,0,0,0.0,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Cyber Security,0.0018
2610,2,3,1,0.5714,0.0,0.0,0.3333,0.1429,0.0072,1.0,0.0,0.0183,0,0,0,0.47,0,0,0,0.0008,0,0,0,Passive Learners,,0,Artificial Intelligence,0.2442
1999,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0027,0,0,1,0.0,0,0,0,0.0012,0,0,0,At-Risk Students,,0,Cyber Security,0.0014
4261,1,2,3,0.4667,64.0333,0.5,0.0,0.2667,0.0055,1.0,1.4142,0.0003,0,0,1,0.7,1,1,0,0.7657,1,1,0,High Achievers,,0,Computer Science,0.3501
509,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0031,0,0,0,0.005,0,0,0,0.0008,0,0,0,At-Risk Students,,0,Computer Science,0.004
3002,2,3,5,0.4444,0.0,0.0,0.0,0.2222,0.0064,0.0,0.0,0.0005,0,0,0,0.21,0,1,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.1052
3571,1,2,1,0.0,39.4,0.8571,0.0,0.0,0.0,0.0,2.1213,0.9849,1,1,0,0.0,0,0,1,0.7758,1,0,0,Inconsistent Learners,,0,Computer Science,0.4924
2563,1,3,3,0.8333,0.0,0.0,0.0,0.0833,0.0082,1.0,0.0,0.0006,0,0,0,0.08,0,0,0,0.0011,0,0,1,Passive Learners,,0,Computer Science,0.0403
778,2,1,5,0.0,35.6,1.0,0.0,0.0,0.0,0.1429,0.7071,0.9989,1,1,0,0.0,0,0,0,0.7706,1,0,0,Inconsistent Learners,,0,Artificial Intelligence,0.4994
802,2,2,5,0.6667,0.0,0.0,0.0,0.0,0.0123,0.1111,0.0,0.0004,0,0,0,0.06,0,0,0,0.0011,0,0,1,Passive Learners,,0,Artificial Intelligence,0.0302
1915,2,3,4,0.5556,0.0,0.0,0.0,0.4444,0.0039,0.2,0.0,0.0023,0,0,0,0.125,0,0,0,0.0012,0,0,0,Passive Learners,,0,Artificial Intelligence,0.0636
4899,1,3,5,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0179,0,0,0,0.07,0,0,0,0.0009,0,0,0,At-Risk Students,,0,Computer Science,0.044
1243,2,3,2,0.0,47.6667,0.7,0.0,0.0,0.0,0.1667,0.0,0.9943,1,1,1,0.0,0,0,0,0.7753,1,0,1,Inconsistent Learners,,0,Artificial Intelligence,0.4972
3574,3,4,5,0.5333,0.0,0.0,1.0,0.3333,0.0061,1.0,0.0,0.0002,0,0,0,0.015,0,0,0,0.0011,0,0,0,Passive Learners,,0,Cyber Security,0.0076
2503,1,1,1,0.0,75.75,0.0,0.0,0.0,0.0,1.0,0.0,0.9971,1,1,0,0.0,0,0,0,0.8282,1,1,0,Inconsistent Learners,High Score / Low Completion,1,Computer Science,0.4986
