StudentId,SHAP_AdmissionYear,SHAP_EnrolledCourseCount,SHAP_QuizAttempts,SHAP_AvgScore,SHAP_MinScore,SHAP_AvgAttemptsPerQuiz,SHAP_AvgTimePerQuizMin,SHAP_AvgAttemptsBeforeSuccess,SHAP_NightActivityRatio,SHAP_DaytimeActivityRatio,SHAP_FailureRatio,SHAP_DifficultyExposure,SHAP_AvgTimePerActivity,SHAP_WorkloadPressure,Dropout
3511,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
1,-0.00475,0.00221,0.02914,0.00499,-0.00274,0.03151,0.02842,0.03416,0.00052,0.00835,0.00058,0.00167,-0.38346,-0.23902,0
3514,0.0015,-0.00713,-0.07854,-0.02421,-0.01496,-0.09273,-0.09162,-0.09932,-0.01235,-0.04321,-0.03182,-0.01105,0.0001,0.00687,0
1392,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
3729,-0.01039,-0.00659,-0.07969,-0.02512,-0.01566,-0.09387,-0.09269,-0.09984,-0.01229,-0.04371,-0.03262,-0.01106,0.01981,0.00527,0
4737,-0.01677,-0.00547,0.02868,-0.0075,-0.01226,0.03496,0.02296,0.03024,-0.01633,0.0024,-0.01479,-0.00467,-0.31141,-0.1935,0
3379,-0.00027,-0.00901,-0.03644,-0.01306,-0.0064,-0.04567,-0.04097,-0.04614,-0.0053,-0.02006,-0.01313,-0.00589,-0.15484,-0.10127,0
1736,0.00111,-0.01116,-0.07906,-0.02552,-0.01543,-0.09343,-0.09248,-0.099,-0.01229,-0.04318,-0.0326,-0.01098,0.01463,0.00092,0
468,-0.01213,-0.00166,-0.03643,-0.01222,-0.00588,-0.04735,-0.04191,-0.04581,-0.00523,-0.02106,-0.01429,-0.00577,-0.15824,-0.09048,0
3988,-0.00796,0.00076,-0.07874,-0.02532,-0.0151,-0.09393,-0.09211,-0.09836,-0.01225,-0.04287,-0.0324,-0.01097,0.01429,-0.00351,0
65,-0.00105,-0.01039,-0.07917,-0.02618,-0.01583,-0.09226,-0.09084,-0.09946,-0.01201,-0.04302,-0.0324,-0.0108,0.01519,-0.00023,0
1808,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
10,-0.00457,0.00379,0.07032,0.00657,-0.00132,0.07761,0.06385,0.08279,0.00891,0.02461,0.02355,0.00558,0.07973,0.04513,1
439,-0.01746,0.01,-0.04548,-0.01665,-0.00748,-0.05502,-0.04771,-0.05655,-0.0066,-0.02704,-0.01832,-0.00669,-0.06911,-0.08935,0
4078,0.00235,-0.00102,-0.07844,-0.0252,-0.01525,-0.09301,-0.09202,-0.09839,-0.01228,-0.04299,-0.03258,-0.01092,0.00804,-0.00675,0
4462,-0.01345,-0.00263,-0.07589,-0.02467,-0.01566,-0.09205,-0.09054,-0.09673,-0.01192,-0.0417,-0.03172,-0.01016,0.00994,-0.00128,0
136,-0.01338,-0.00613,-0.04833,-0.01838,-0.00931,-0.05587,-0.05675,-0.05695,-0.00762,-0.02489,-0.01415,-0.00606,-0.1886,0.00797,0
3979,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
2720,0.00162,-0.00176,0.02484,-0.00849,-0.01123,0.02312,0.01592,0.02421,-0.00998,-0.00052,-0.00426,0.00212,-0.31245,-0.22159,0
2804,0.00337,0.00427,-0.03399,-0.01201,-0.00544,-0.04443,-0.03764,-0.04374,-0.00448,-0.01915,-0.01281,-0.00569,-0.19078,-0.09593,0
947,-0.00723,-0.00447,-0.03495,-0.01283,-0.0058,-0.0454,-0.03868,-0.04497,-0.00543,-0.01951,-0.01279,-0.00534,-0.16094,-0.10011,0
4144,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
209,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
2046,0.00036,0.00186,0.06841,0.00603,0.00321,0.07644,0.06722,0.08273,0.00867,0.02495,0.02226,0.0054,0.08153,0.04246,1
1079,-0.01346,-0.00018,0.02844,0.00562,-0.00402,0.02788,0.02387,0.03468,-0.00505,0.01054,0.00459,0.00024,-0.38937,-0.21224,0
2862,0.00013,0.00218,0.07314,0.00693,-0.00117,0.07189,0.07213,0.08389,-0.00755,-0.04663,0.02141,0.00085,0.07367,0.04567,1
3541,-0.01739,0.00295,-0.03797,-0.01137,-0.00779,-0.04766,-0.04299,-0.04764,-0.00464,-0.01901,-0.0166,-0.00528,-0.10453,-0.12353,0
2297,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
484,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
4423,-0.02864,-0.01395,-0.04114,-0.01106,-0.0082,-0.05085,-0.04893,-0.05268,-0.00664,-0.02124,-0.01989,-0.00616,-0.09878,-0.09031,0
1323,0.00066,-0.01012,0.08315,-0.01381,-0.00839,0.08752,0.07716,0.09373,-0.00359,0.03424,0.03463,-0.00663,0.06797,0.04004,1
3618,0.00318,0.00105,-0.03546,-0.01253,-0.00609,-0.04478,-0.04104,-0.04454,-0.00497,-0.02056,-0.01275,-0.0058,-0.15585,-0.11833,0
2040,-0.00114,-0.00727,-0.03654,-0.01266,-0.00588,-0.04683,-0.04262,-0.04543,-0.00503,-0.02041,-0.01445,-0.00587,-0.1626,-0.09172,0
1481,-0.03748,0.00313,-0.04983,-0.01715,-0.01185,-0.05628,-0.05978,-0.06006,-0.00812,-0.02428,-0.01739,-0.00594,-0.11879,-0.00964,0
3503,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
1406,0.0019,0.00351,-0.03877,-0.01179,-0.00702,-0.04822,-0.0429,-0.05011,-0.0058,-0.02142,-0.01779,-0.00619,-0.10688,-0.14198,0
4663,-0.01802,0.02832,-0.03769,-0.01318,-0.00534,-0.04511,-0.03721,-0.04308,-0.00542,-0.0189,-0.01477,-0.00731,-0.03456,-0.10119,0
842,0.00022,-0.0105,-0.07903,-0.02625,-0.01533,-0.09243,-0.09116,-0.0994,-0.01198,-0.04322,-0.03263,-0.01092,0.01373,0.00045,0
1196,-0.0028,0.00236,0.02228,-0.00464,-0.00398,0.02152,0.02623,0.03209,0.00214,0.007,0.00531,-0.00643,-0.31875,-0.27079,0
1507,0.02351,0.00996,-0.03509,-0.01235,-0.00561,-0.04098,-0.0375,-0.04105,-0.00547,-0.02027,-0.01264,-0.00593,-0.16231,-0.09272,0
514,-0.00402,-0.00252,-0.07862,-0.02517,-0.01556,-0.09384,-0.09207,-0.09839,-0.01232,-0.04297,-0.03226,-0.01093,0.01496,-0.00472,0
1704,-0.01067,-0.00529,-0.07958,-0.0259,-0.01573,-0.09283,-0.09133,-0.09971,-0.01206,-0.04371,-0.03255,-0.01102,0.01716,0.00476,0
3013,-0.00813,-0.00831,-0.07896,-0.02539,-0.01511,-0.09437,-0.09246,-0.09892,-0.01226,-0.04315,-0.0324,-0.01103,0.01964,0.0024,0
3267,-0.01072,0.0023,-0.07896,-0.02476,-0.01485,-0.09459,-0.09198,-0.09907,-0.01203,-0.04288,-0.03251,-0.01091,0.0165,-0.00399,0
1208,0.00095,0.00438,0.06741,0.00703,0.00758,0.07556,0.06892,0.08304,0.00818,0.02716,0.02011,0.00704,0.07982,0.04438,1
832,-0.00606,-0.00142,-0.03625,-0.01326,-0.00624,-0.04806,-0.04299,-0.04861,-0.00584,-0.0217,-0.01382,-0.00427,-0.17277,-0.07715,0
1963,0.01122,-0.00319,-0.04377,-0.01705,-0.00719,-0.05463,-0.04631,-0.05688,-0.00603,-0.02562,-0.01768,-0.00615,-0.05482,-0.10536,0
410,-0.01751,-0.0027,-0.07683,-0.02414,-0.01632,-0.09161,-0.09151,-0.09783,-0.01134,-0.04254,-0.03211,-0.01002,0.01215,0.00387,0
2939,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
4369,0.0015,-0.00713,-0.07854,-0.02421,-0.01496,-0.09273,-0.09162,-0.09932,-0.01235,-0.04321,-0.03182,-0.01105,0.0001,0.00687,0
4877,-0.00565,-0.00184,0.03109,-0.01117,-0.00014,0.03958,0.01853,0.03935,-0.0085,0.00633,-0.00576,0.00249,-0.2407,-0.28706,0
1719,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
1927,-0.00798,-0.02668,-0.04579,-0.01828,-0.00839,-0.05829,-0.05452,-0.06266,-0.00562,-0.02685,-0.01974,-0.00596,-0.06944,-0.07825,0
2549,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
3331,0.00144,0.00153,-0.07575,-0.02431,-0.01635,-0.09034,-0.09029,-0.09679,-0.01118,-0.04149,-0.03167,-0.00973,-0.00511,-0.00841,0
1825,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
2106,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3334,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
987,-0.00667,0.00445,0.06701,0.00839,0.00596,0.07764,0.06401,0.08364,0.00881,0.0273,0.01146,0.00786,0.07696,0.04973,1
2829,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
3925,-0.02802,-0.01087,-0.03979,-0.01092,-0.00735,-0.04909,-0.04791,-0.05265,-0.00682,-0.0209,-0.0179,-0.00538,-0.09581,-0.10504,0
1788,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
2653,-0.00568,-0.05604,0.02604,-0.03677,-0.04682,0.02587,0.02138,0.04232,-0.01281,0.00572,-0.01401,-0.00843,-0.40627,0.01705,0
653,0.00442,-0.03562,-0.04051,-0.01397,-0.00696,-0.04703,-0.04495,-0.05093,-0.00637,-0.02083,-0.01516,-0.00726,-0.05222,-0.12606,0
1198,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
1118,-0.00088,-0.00784,-0.03406,-0.01284,-0.00585,-0.04462,-0.03905,-0.04464,-0.00507,-0.0197,-0.01322,-0.00577,-0.16876,-0.09617,0
4197,-8e-05,-0.011,-0.0792,-0.02541,-0.01576,-0.0933,-0.09212,-0.09953,-0.01224,-0.04297,-0.03247,-0.01084,0.01598,0.00048,0
1106,-0.00981,-0.00378,-0.03819,-0.01387,-0.00651,-0.05018,-0.04462,-0.05211,-0.00562,-0.02332,-0.01513,-0.00486,-0.16674,-0.06373,0
590,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
1373,-0.00504,0.00478,0.06677,0.01334,0.00647,0.06902,0.07273,0.08389,0.00693,0.02672,0.01795,0.00538,0.0787,0.0439,1
1590,-0.00836,-0.00829,-0.03861,-0.01461,-0.00738,-0.04987,-0.04617,-0.05212,-0.00582,-0.02455,-0.01442,-0.00493,-0.14781,-0.07552,0
4539,0.00419,-0.01737,-0.03448,-0.01239,-0.00603,-0.04748,-0.04107,-0.04506,-0.00549,-0.01978,-0.01434,-0.00556,-0.13805,-0.11555,0
414,-0.00402,-0.00252,-0.07862,-0.02517,-0.01556,-0.09384,-0.09207,-0.09839,-0.01232,-0.04297,-0.03226,-0.01093,0.01496,-0.00472,0
2422,-0.00354,0.00145,0.03068,-0.00254,0.00045,0.02687,0.02862,0.03378,-0.00125,0.00712,0.00061,-0.00058,-0.39906,-0.22107,0
2427,0.00105,-0.00494,0.03423,-0.00788,-0.03631,0.02576,0.01696,0.03797,-0.00351,0.01246,0.02468,-0.01826,-0.28384,-0.23183,0
1849,-0.00174,0.00406,-0.07869,-0.0246,-0.01517,-0.09399,-0.09143,-0.09882,-0.0121,-0.04273,-0.03216,-0.01082,0.01245,-0.01271,0
2359,-0.01066,-0.00527,-0.03614,-0.01355,-0.00665,-0.04631,-0.04064,-0.04559,-0.00557,-0.02069,-0.01327,-0.00596,-0.15117,-0.09699,0
937,-0.01228,-0.00261,0.03598,0.00091,0.00132,0.03543,0.02374,0.03986,-0.00729,0.01106,-0.00356,-0.00332,-0.39023,-0.20245,0
2812,-0.01017,-0.00337,-0.04756,-0.01923,-0.0098,-0.05673,-0.05847,-0.05694,-0.00877,-0.0261,-0.01437,-0.00607,-0.18895,0.00807,0
4104,-0.0267,-0.00044,-0.03759,-0.01171,-0.00755,-0.04696,-0.0434,-0.04926,-0.00593,-0.02124,-0.0173,-0.0057,-0.10101,-0.11867,0
2428,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
1580,-0.00686,-0.00167,0.02988,-0.00126,-0.00105,0.03058,0.03035,0.03508,-0.00232,0.01174,0.01265,0.0014,-0.39993,-0.21203,0
1340,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3778,-0.01526,-0.00644,-0.04696,-0.01768,-0.00983,-0.0539,-0.05522,-0.05704,-0.00683,-0.02485,-0.01603,-0.00617,-0.19149,0.00923,0
4889,-0.00223,-0.00399,-0.03556,-0.01235,-0.00535,-0.04586,-0.04124,-0.0487,-0.00558,-0.02053,-0.01431,-0.00481,-0.17673,-0.08123,0
4408,0.0008,-0.00752,-0.03592,-0.01126,-0.00505,-0.04593,-0.04034,-0.04513,-0.005,-0.01965,-0.0144,-0.00572,-0.17401,-0.08933,0
2144,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
755,-0.00408,-0.00642,0.02879,-0.00343,-0.01786,0.03082,0.01861,0.03391,-0.00169,-0.0035,-0.00497,0.00085,-0.29599,-0.1985,0
1264,-0.00672,0.00112,0.02625,-0.0,-0.00013,0.03346,0.0284,0.03137,0.00198,0.01065,0.00512,-0.00275,-0.35379,-0.25843,0
4319,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
1474,-0.00155,-0.00996,-0.04385,-0.01663,-0.01011,-0.05074,-0.04882,-0.05377,-0.00645,-0.02463,-0.01592,-0.00573,-0.17467,-0.03562,0
554,-0.00675,-0.00348,-0.03514,-0.01212,-0.00529,-0.04393,-0.03932,-0.04479,-0.00538,-0.01939,-0.01392,-0.00547,-0.17241,-0.09105,0
3567,-0.00402,-0.00252,-0.07862,-0.02517,-0.01556,-0.09384,-0.09207,-0.09839,-0.01232,-0.04297,-0.03226,-0.01093,0.01496,-0.00472,0
1322,-0.00635,0.00256,0.07524,0.016,0.00823,0.07937,0.06525,0.08444,-0.00378,0.03479,0.01357,0.00367,0.07746,0.0411,1
4314,-0.00105,-0.01039,-0.07917,-0.02618,-0.01583,-0.09226,-0.09084,-0.09946,-0.01201,-0.04302,-0.0324,-0.0108,0.01519,-0.00023,0
198,-0.00145,-0.00345,0.02902,-0.00455,0.00161,0.02875,0.0254,0.03373,1e-05,0.00907,0.01139,0.00158,-0.39606,-0.2185,0
1074,0.00317,-0.01266,-0.03407,-0.01164,-0.00538,-0.04528,-0.04149,-0.04442,-0.00626,-0.02038,-0.01348,-0.0054,-0.16793,-0.09323,0
788,-0.0023,0.00749,0.07153,0.01219,0.00509,0.07909,0.06915,0.08466,0.00691,0.02807,0.01382,0.00643,0.07663,0.04278,1
4975,-0.00393,-0.00975,-0.07891,-0.02612,-0.01565,-0.09311,-0.09107,-0.09889,-0.01215,-0.04313,-0.03219,-0.01094,0.01735,2e-05,0
4572,-0.00698,-0.00059,0.06742,0.01115,0.0083,0.07947,0.07408,0.08211,0.0084,0.0257,0.01702,0.00593,0.06962,0.04492,1
3666,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
3602,-0.00604,-0.01073,-0.03843,-0.01629,-0.0069,-0.04992,-0.04457,-0.05089,-0.00605,-0.02244,-0.0134,-0.00448,-0.16638,-0.06192,0
3886,-0.00756,-0.00214,0.03065,-0.01361,-0.0068,0.02054,0.02303,0.03498,-0.00417,0.0124,0.01032,0.00286,-0.38024,-0.20871,0
2396,-0.00579,-0.00315,-0.03461,-0.01187,-0.00535,-0.04514,-0.03958,-0.04538,-0.00592,-0.01955,-0.01383,-0.00484,-0.17825,-0.08519,0
3375,-0.01026,-0.00553,-0.03407,-0.01228,-0.00612,-0.0452,-0.03917,-0.04467,-0.00537,-0.02031,-0.0133,-0.00572,-0.16321,-0.09322,0
3841,-0.00291,-0.00098,0.02554,-0.0009,0.0002,0.0332,0.02874,0.03216,0.00126,0.01084,-0.00076,0.00092,-0.35243,-0.24334,0
3651,-0.00402,-0.00252,-0.07862,-0.02517,-0.01556,-0.09384,-0.09207,-0.09839,-0.01232,-0.04297,-0.03226,-0.01093,0.01496,-0.00472,0
1538,-0.00085,0.00311,-0.03365,-0.01212,-0.00573,-0.04436,-0.03808,-0.04382,-0.0051,-0.01965,-0.013,-0.00564,-0.1808,-0.09876,0
733,-0.01738,-0.00204,-0.03867,-0.0125,-0.00791,-0.05082,-0.04565,-0.05197,-0.00544,-0.02335,-0.01446,-0.00495,-0.13804,-0.08529,0
1900,-0.00538,-0.01664,0.06736,0.00525,0.00955,0.0699,0.06991,0.08163,0.00746,0.02587,0.02712,0.00736,0.08413,0.04304,1
3017,-0.00329,0.00557,-0.03599,-0.01289,-0.00577,-0.04755,-0.04058,-0.04598,-0.00479,-0.01967,-0.01374,-0.00637,-0.17143,-0.09597,0
3816,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
4606,-0.00123,4e-05,0.02604,-0.00079,0.00122,0.0262,0.03049,0.03586,-0.00104,0.0046,-0.00098,-0.00651,-0.30134,-0.27602,0
3670,-0.01039,-0.00659,-0.07969,-0.02512,-0.01566,-0.09387,-0.09269,-0.09984,-0.01229,-0.04371,-0.03262,-0.01106,0.01981,0.00527,0
4512,-0.01724,-0.01621,0.02776,-0.046,-0.03806,0.03476,0.0253,0.04562,-0.01663,0.00354,0.01066,-0.01024,-0.19169,-0.13002,0
3931,0.12352,0.08215,-0.03275,-0.01519,-0.01131,-0.04021,-0.04887,-0.04112,-0.00323,-0.02246,-0.01276,-0.00402,-0.00615,0.08395,1
2431,-0.00534,0.00234,0.09585,0.00287,-0.00235,0.08222,0.07585,0.0962,0.02673,-0.0116,-0.00966,-0.00259,0.06443,0.03661,1
596,-0.0068,-0.00121,-0.03511,-0.01256,-0.00592,-0.04407,-0.0385,-0.04428,-0.00541,-0.01916,-0.01256,-0.00552,-0.17163,-0.0957,0
1138,-0.01359,-0.02104,-0.04813,-0.01673,-0.01294,-0.05641,-0.05819,-0.05935,-0.00683,-0.02577,-0.01938,-0.00563,-0.09882,-0.05065,0
2751,0.00252,0.00125,-0.07548,-0.02444,-0.01616,-0.09066,-0.09043,-0.09623,-0.01175,-0.04173,-0.03177,-0.00987,-0.00958,-0.00413,0
3520,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
4021,-0.00031,-0.01529,-0.03544,-0.01307,-0.00565,-0.04623,-0.04102,-0.04735,-0.00586,-0.02044,-0.01375,-0.00531,-0.16396,-0.08477,0
3812,-0.00461,-0.00427,-0.03512,-0.01276,-0.0065,-0.04501,-0.04007,-0.04741,-0.00579,-0.02014,-0.01365,-0.00447,-0.18008,-0.07857,0
4819,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
93,-0.00093,0.00319,-0.0338,-0.01252,-0.00582,-0.04468,-0.03841,-0.0437,-0.00449,-0.01981,-0.01297,-0.00558,-0.17999,-0.09895,0
2895,-0.00151,0.00272,0.02711,-0.00048,-0.00767,0.03462,0.01332,0.02912,0.00294,0.01119,-0.00345,0.00201,-0.31244,-0.28593,0
4728,-0.00409,-0.01844,-0.0459,-0.01348,-0.0087,-0.05273,-0.05475,-0.05994,-0.00563,-0.02416,-0.02004,-0.00565,-0.09716,-0.08779,0
1800,-0.00069,0.00162,0.07364,0.00588,0.00274,0.08095,0.07153,0.0935,0.0071,0.02374,0.02315,-0.00355,0.07535,0.04158,1
4322,-0.01159,-0.00218,-0.03547,-0.01323,-0.00665,-0.04549,-0.04095,-0.0457,-0.00571,-0.02065,-0.01414,-0.00603,-0.15437,-0.09629,0
1792,0.00192,-0.00549,-0.07886,-0.02499,-0.01516,-0.09393,-0.09221,-0.09915,-0.01208,-0.04318,-0.03275,-0.01091,0.01075,-0.00243,0
704,-0.00992,-0.01237,-0.03602,-0.01304,-0.00492,-0.04829,-0.04155,-0.04449,-0.00525,-0.01944,-0.01339,-0.00604,-0.13561,-0.08315,0
4932,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
2761,-0.01485,0.00076,0.08737,-0.02327,-0.01282,0.08454,0.06591,0.09227,0.00656,-0.04117,0.02821,-0.00398,0.06738,0.03964,1
1887,0.00328,0.00142,0.09911,0.02228,0.02134,0.08507,0.07194,0.10114,0.01921,-0.02921,-0.01145,-0.00233,0.06432,0.04043,1
4092,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
1753,-0.01286,-0.00016,-0.07939,-0.02491,-0.01556,-0.09373,-0.09248,-0.09949,-0.01229,-0.04359,-0.03264,-0.01101,0.01713,0.00254,0
437,0.00016,-0.00589,-0.07904,-0.02492,-0.01547,-0.09386,-0.09184,-0.09976,-0.01206,-0.04293,-0.03252,-0.01075,0.01209,-0.00166,0
4993,-0.01486,0.00214,-0.07955,-0.0244,-0.01522,-0.09418,-0.09227,-0.10016,-0.01203,-0.04356,-0.03269,-0.011,0.01744,0.00187,0
2393,-0.01204,-0.00337,-0.07971,-0.02459,-0.01538,-0.09448,-0.09255,-0.10031,-0.0121,-0.04375,-0.03281,-0.011,0.01836,0.00527,0
3699,-0.00602,-0.05489,0.03379,-0.01543,-0.00778,0.03374,0.0131,0.04234,-0.00364,0.00715,-0.00543,-2e-05,-0.53167,0.0213,0
3767,0.00066,-0.00252,0.06881,0.01079,0.00418,0.08018,0.07335,0.08613,0.00832,0.02692,0.01988,0.0054,0.07154,0.04789,1
2187,0.00062,0.00571,0.08125,-0.01223,-0.00823,0.09037,0.04739,0.09327,-0.00693,0.03177,0.03449,-0.00557,0.06463,0.03501,1
1463,0.0012,0.00213,-0.07862,-0.02474,-0.01497,-0.09351,-0.09168,-0.09888,-0.01205,-0.04277,-0.0326,-0.01089,0.00883,-0.00991,0
3701,0.0009,0.00318,-0.07872,-0.02465,-0.01527,-0.09326,-0.0914,-0.09923,-0.01195,-0.04255,-0.03231,-0.01071,0.01168,-0.01417,0
3935,0.00305,0.00184,-0.03448,-0.01174,-0.00519,-0.04508,-0.03972,-0.0445,-0.00561,-0.01939,-0.01326,-0.00528,-0.19129,-0.08279,0
1093,-0.01128,-0.05476,0.02349,-0.02946,-0.0204,0.02676,0.02636,0.03849,-0.00292,0.01331,-0.00587,-0.01135,-0.39238,0.02155,0
3231,-0.00686,0.0045,0.06712,0.00586,0.00552,0.08046,0.07267,0.09044,0.00911,0.02304,0.01793,-0.00768,0.07941,0.04503,1
4797,-0.02326,-0.01108,-0.03955,-0.01198,-0.00665,-0.04881,-0.04634,-0.05027,-0.00588,-0.02274,-0.01676,-0.00572,-0.09045,-0.10898,0
3889,-8e-05,-0.011,-0.0792,-0.02541,-0.01576,-0.0933,-0.09212,-0.09953,-0.01224,-0.04297,-0.03247,-0.01084,0.01598,0.00048,0
2323,0.0009,-0.02006,-0.04705,-0.01987,-0.01151,-0.05781,-0.05388,-0.06115,-0.0068,-0.0274,-0.01953,-0.00657,-0.06707,-0.04567,0
327,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
2559,-0.00328,-0.01133,0.0689,0.00565,0.00257,0.07633,0.07132,0.08351,0.00924,0.02629,0.01979,0.00561,0.08703,0.04492,1
879,-0.00066,-0.00276,-0.03421,-0.01282,-0.00621,-0.04355,-0.03889,-0.04418,-0.00525,-0.01944,-0.01305,-0.00579,-0.17433,-0.09731,0
3302,-0.00377,-0.00017,-0.07557,-0.02446,-0.01591,-0.09129,-0.08998,-0.09646,-0.01189,-0.04164,-0.0315,-0.01005,0.00217,-0.00792,0
2468,-0.00169,0.00266,0.03209,-0.00669,-0.01154,0.02522,0.02532,0.03413,-2e-05,0.00482,0.00843,-0.00075,-0.40601,-0.20443,0
3101,-0.07548,0.01033,-0.04879,-0.01521,-0.01079,-0.05814,-0.06201,-0.05898,-0.00713,-0.02544,-0.01832,-0.00509,-0.08459,0.00119,0
1531,0.00042,-0.0016,-0.07863,-0.02522,-0.01564,-0.09294,-0.09166,-0.09898,-0.01222,-0.0427,-0.03248,-0.01078,0.00904,-0.00507,0
751,0.00297,0.0007,0.07225,0.00998,0.01031,0.06944,0.07488,0.0797,-0.00442,0.03318,0.02157,-0.00056,0.07643,0.04013,1
3335,-0.00238,-0.00492,-0.07891,-0.02483,-0.01537,-0.09466,-0.09207,-0.09913,-0.01214,-0.04308,-0.03249,-0.01089,0.01471,-0.00229,0
2182,-0.00357,0.00368,-0.03423,-0.01235,-0.00566,-0.04468,-0.03741,-0.04438,-0.00531,-0.0193,-0.01271,-0.00519,-0.17701,-0.10034,0
3806,-0.02486,-0.01478,-0.04459,-0.01491,-0.00722,-0.05658,-0.04873,-0.05948,-0.00593,-0.02581,-0.01971,-0.00605,-0.06795,-0.10186,0
