StudentId,Cluster,ClusterLabel
222,3,Inconsistent Learners
4036,0,At-Risk Students
4142,3,Inconsistent Learners
663,1,Passive Learners
2284,1,Passive Learners
2776,0,At-Risk Students
3377,0,At-Risk Students
412,1,Passive Learners
384,1,Passive Learners
3544,0,At-Risk Students
614,2,High Achievers
4502,3,Inconsistent Learners
1508,0,At-Risk Students
4155,1,Passive Learners
4285,0,At-Risk Students
3982,0,At-Risk Students
4320,0,At-Risk Students
4573,2,High Achievers
975,1,Passive Learners
1083,1,Passive Learners
1990,0,At-Risk Students
532,1,Passive Learners
4753,0,At-Risk Students
472,1,Passive Learners
4590,0,At-Risk Students
4276,1,Passive Learners
1293,1,Passive Learners
4260,2,High Achievers
569,1,Passive Learners
1499,1,Passive Learners
3635,0,At-Risk Students
4811,1,Passive Learners
3097,1,Passive Learners
2646,1,Passive Learners
4204,2,High Achievers
4167,3,Inconsistent Learners
4387,1,Passive Learners
1025,1,Passive Learners
4810,2,High Achievers
1000,1,Passive Learners
2685,0,At-Risk Students
1346,0,At-Risk Students
4170,1,Passive Learners
3671,3,Inconsistent Learners
2250,2,High Achievers
2038,1,Passive Learners
137,0,At-Risk Students
2523,0,At-Risk Students
95,3,Inconsistent Learners
1456,2,High Achievers
4302,1,Passive Learners
3991,1,Passive Learners
3668,0,At-Risk Students
23,0,At-Risk Students
286,2,High Achievers
2971,1,Passive Learners
3839,3,Inconsistent Learners
263,0,At-Risk Students
82,0,At-Risk Students
575,0,At-Risk Students
1233,2,High Achievers
1939,1,Passive Learners
2595,0,At-Risk Students
3256,0,At-Risk Students
1770,2,High Achievers
4090,1,Passive Learners
3476,1,Passive Learners
2195,0,At-Risk Students
1308,0,At-Risk Students
201,2,High Achievers
3116,3,Inconsistent Learners
3381,1,Passive Learners
3054,0,At-Risk Students
2669,3,Inconsistent Learners
2312,1,Passive Learners
4834,3,Inconsistent Learners
3458,0,At-Risk Students
160,0,At-Risk Students
1105,0,At-Risk Students
2102,2,High Achievers
183,0,At-Risk Students
513,1,Passive Learners
2616,1,Passive Learners
1049,2,High Achievers
2117,3,Inconsistent Learners
3691,1,Passive Learners
3369,1,Passive Learners
4626,0,At-Risk Students
3780,0,At-Risk Students
2483,0,At-Risk Students
1287,0,At-Risk Students
3393,0,At-Risk Students
4839,2,High Achievers
2306,1,Passive Learners
3546,3,Inconsistent Learners
43,0,At-Risk Students
4501,1,Passive Learners
1924,1,Passive Learners
3963,2,High Achievers
350,1,Passive Learners
2890,0,At-Risk Students
2267,1,Passive Learners
4661,3,Inconsistent Learners
1113,0,At-Risk Students
3862,0,At-Risk Students
1587,3,Inconsistent Learners
1109,1,Passive Learners
1534,0,At-Risk Students
1634,1,Passive Learners
2677,1,Passive Learners
4584,1,Passive Learners
4234,3,Inconsistent Learners
335,1,Passive Learners
4783,1,Passive Learners
3297,0,At-Risk Students
1064,1,Passive Learners
1896,3,Inconsistent Learners
4279,3,Inconsistent Learners
1816,0,At-Risk Students
1315,1,Passive Learners
2934,0,At-Risk Students
4480,0,At-Risk Students
41,3,Inconsistent Learners
1433,0,At-Risk Students
1579,3,Inconsistent Learners
2855,2,High Achievers
673,3,Inconsistent Learners
4601,0,At-Risk Students
1558,2,High Achievers
4528,2,High Achievers
4898,1,Passive Learners
430,3,Inconsistent Learners
291,2,High Achievers
789,1,Passive Learners
3269,0,At-Risk Students
309,1,Passive Learners
470,0,At-Risk Students
36,2,High Achievers
2043,0,At-Risk Students
2762,1,Passive Learners
1094,3,Inconsistent Learners
4351,1,Passive Learners
4919,0,At-Risk Students
2211,0,At-Risk Students
4510,1,Passive Learners
2330,0,At-Risk Students
645,2,High Achievers
1885,2,High Achievers
457,1,Passive Learners
3219,0,At-Risk Students
921,3,Inconsistent Learners
1460,0,At-Risk Students
3462,0,At-Risk Students
4496,2,High Achievers
3255,2,High Achievers
2546,1,Passive Learners
4634,3,Inconsistent Learners
2798,3,Inconsistent Learners
1914,0,At-Risk Students
3640,3,Inconsistent Learners
450,1,Passive Learners
4603,1,Passive Learners
2771,0,At-Risk Students
1261,3,Inconsistent Learners
2755,0,At-Risk Students
1069,0,At-Risk Students
2716,3,Inconsistent Learners
559,1,Passive Learners
4718,0,At-Risk Students
3313,1,Passive Learners
2261,3,Inconsistent Learners
1630,0,At-Risk Students
453,0,At-Risk Students
3499,1,Passive Learners
2626,1,Passive Learners
2891,1,Passive Learners
242,0,At-Risk Students
1711,1,Passive Learners
4118,1,Passive Learners
1320,0,At-Risk Students
846,1,Passive Learners
997,1,Passive Learners
803,0,At-Risk Students
3276,0,At-Risk Students
3734,0,At-Risk Students
1955,1,Passive Learners
4911,0,At-Risk Students
556,1,Passive Learners
234,0,At-Risk Students
2090,2,High Achievers
1349,1,Passive Learners
2576,0,At-Risk Students
2570,0,At-Risk Students
3622,1,Passive Learners
4416,2,High Achievers
1341,1,Passive Learners
239,3,Inconsistent Learners
3653,0,At-Risk Students
3593,2,High Achievers
400,3,Inconsistent Learners
171,1,Passive Learners
1721,0,At-Risk Students
2066,3,Inconsistent Learners
489,1,Passive Learners
185,0,At-Risk Students
4504,1,Passive Learners
2186,1,Passive Learners
1916,1,Passive Learners
497,0,At-Risk Students
380,0,At-Risk Students
4141,1,Passive Learners
984,3,Inconsistent Learners
547,1,Passive Learners
2092,1,Passive Learners
3404,1,Passive Learners
3457,1,Passive Learners
542,1,Passive Learners
2505,0,At-Risk Students
32,2,High Achievers
300,2,High Achievers
4578,1,Passive Learners
3752,1,Passive Learners
138,1,Passive Learners
3674,3,Inconsistent Learners
387,1,Passive Learners
3604,1,Passive Learners
4495,0,At-Risk Students
2562,3,Inconsistent Learners
2639,0,At-Risk Students
3631,1,Passive Learners
3753,0,At-Risk Students
3500,0,At-Risk Students
1471,0,At-Risk Students
2504,0,At-Risk Students
3099,3,Inconsistent Learners
4107,1,Passive Learners
4742,0,At-Risk Students
3161,2,High Achievers
3003,0,At-Risk Students
969,1,Passive Learners
1739,0,At-Risk Students
898,2,High Achievers
1893,1,Passive Learners
3185,1,Passive Learners
4025,0,At-Risk Students
3797,1,Passive Learners
2277,1,Passive Learners
48,0,At-Risk Students
3510,1,Passive Learners
3238,1,Passive Learners
2251,2,High Achievers
1553,0,At-Risk Students
3333,3,Inconsistent Learners
2203,1,Passive Learners
351,1,Passive Learners
3018,1,Passive Learners
4514,2,High Achievers
1791,1,Passive Learners
2848,0,At-Risk Students
4383,1,Passive Learners
4485,1,Passive Learners
120,1,Passive Learners
1852,2,High Achievers
4828,0,At-Risk Students
3221,1,Passive Learners
449,2,High Achievers
527,0,At-Risk Students
3077,0,At-Risk Students
4953,0,At-Risk Students
2819,0,At-Risk Students
2793,0,At-Risk Students
2813,1,Passive Learners
738,1,Passive Learners
1860,0,At-Risk Students
4368,1,Passive Learners
3596,0,At-Risk Students
1180,3,Inconsistent Learners
852,0,At-Risk Students
2156,2,High Achievers
2217,1,Passive Learners
1422,0,At-Risk Students
4180,1,Passive Learners
2554,3,Inconsistent Learners
4948,1,Passive Learners
524,1,Passive Learners
3696,2,High Achievers
574,1,Passive Learners
4901,1,Passive Learners
1528,1,Passive Learners
2773,1,Passive Learners
331,1,Passive Learners
4060,0,At-Risk Students
1840,0,At-Risk Students
3693,0,At-Risk Students
3999,1,Passive Learners
1827,1,Passive Learners
2163,1,Passive Learners
2454,1,Passive Learners
4674,0,At-Risk Students
4667,0,At-Risk Students
3849,1,Passive Learners
535,3,Inconsistent Learners
1283,0,At-Risk Students
4988,0,At-Risk Students
1080,1,Passive Learners
1176,3,Inconsistent Learners
2126,2,High Achievers
2021,0,At-Risk Students
1452,1,Passive Learners
2478,1,Passive Learners
4321,0,At-Risk Students
83,0,At-Risk Students
691,2,High Achievers
4105,2,High Achievers
672,0,At-Risk Students
3160,3,Inconsistent Learners
3583,0,At-Risk Students
53,0,At-Risk Students
3743,3,Inconsistent Learners
1555,2,High Achievers
1238,0,At-Risk Students
2460,1,Passive Learners
1265,2,High Achievers
3573,1,Passive Learners
2899,0,At-Risk Students
4992,1,Passive Learners
3177,0,At-Risk Students
2785,1,Passive Learners
3739,3,Inconsistent Learners
1715,0,At-Risk Students
1858,1,Passive Learners
2337,0,At-Risk Students
2159,1,Passive Learners
1646,1,Passive Learners
598,0,At-Risk Students
1156,0,At-Risk Students
2290,1,Passive Learners
4184,3,Inconsistent Learners
1694,1,Passive Learners
523,3,Inconsistent Learners
3073,2,High Achievers
3385,3,Inconsistent Learners
3406,1,Passive Learners
2667,3,Inconsistent Learners
2059,3,Inconsistent Learners
1819,0,At-Risk Students
2485,1,Passive Learners
3371,0,At-Risk Students
3576,2,High Achievers
1790,0,At-Risk Students
2074,1,Passive Learners
1360,2,High Achievers
1523,1,Passive Learners
4270,0,At-Risk Students
4257,0,At-Risk Students
3440,0,At-Risk Students
682,0,At-Risk Students
4630,0,At-Risk Students
717,0,At-Risk Students
1612,0,At-Risk Students
1628,0,At-Risk Students
4095,1,Passive Learners
284,2,High Achievers
2926,0,At-Risk Students
2510,1,Passive Learners
612,0,At-Risk Students
3536,0,At-Risk Students
1716,0,At-Risk Students
2908,3,Inconsistent Learners
2062,1,Passive Learners
2869,0,At-Risk Students
2598,0,At-Risk Students
1221,1,Passive Learners
1441,1,Passive Learners
189,2,High Achievers
1878,2,High Achievers
1817,0,At-Risk Students
4602,0,At-Risk Students
4009,1,Passive Learners
3290,1,Passive Learners
3208,0,At-Risk Students
555,0,At-Risk Students
1172,3,Inconsistent Learners
2098,3,Inconsistent Learners
1920,0,At-Risk Students
3461,2,High Achievers
2839,0,At-Risk Students
2164,1,Passive Learners
3901,1,Passive Learners
4432,0,At-Risk Students
3633,0,At-Risk Students
2876,0,At-Risk Students
1921,3,Inconsistent Learners
1662,1,Passive Learners
686,1,Passive Learners
123,0,At-Risk Students
4897,0,At-Risk Students
1421,1,Passive Learners
1933,2,High Achievers
4001,3,Inconsistent Learners
3135,2,High Achievers
4055,1,Passive Learners
986,1,Passive Learners
3738,3,Inconsistent Learners
2464,0,At-Risk Students
3772,1,Passive Learners
2553,0,At-Risk Students
1410,0,At-Risk Students
2304,0,At-Risk Students
4538,0,At-Risk Students
2180,2,High Achievers
248,1,Passive Learners
854,2,High Achievers
695,0,At-Risk Students
736,1,Passive Learners
980,1,Passive Learners
4682,0,At-Risk Students
2103,0,At-Risk Students
3218,1,Passive Learners
3521,1,Passive Learners
2405,3,Inconsistent Learners
4102,0,At-Risk Students
4695,1,Passive Learners
3303,0,At-Risk Students
203,2,High Achievers
1389,2,High Achievers
1982,0,At-Risk Students
3664,0,At-Risk Students
709,1,Passive Learners
2232,2,High Achievers
4177,1,Passive Learners
3089,0,At-Risk Students
428,1,Passive Learners
4767,0,At-Risk Students
4867,0,At-Risk Students
4494,0,At-Risk Students
917,2,High Achievers
2193,0,At-Risk Students
2097,1,Passive Learners
3167,2,High Achievers
1088,1,Passive Learners
2979,1,Passive Learners
4030,1,Passive Learners
4338,2,High Achievers
3891,0,At-Risk Students
3540,2,High Achievers
4908,2,High Achievers
4788,1,Passive Learners
922,1,Passive Learners
2318,1,Passive Learners
3639,3,Inconsistent Learners
3376,0,At-Risk Students
3601,0,At-Risk Students
2619,1,Passive Learners
4515,3,Inconsistent Learners
3230,0,At-Risk Students
4632,1,Passive Learners
4056,3,Inconsistent Learners
147,0,At-Risk Students
2165,0,At-Risk Students
3213,2,High Achievers
1110,3,Inconsistent Learners
2727,0,At-Risk Students
658,1,Passive Learners
3724,3,Inconsistent Learners
2701,0,At-Risk Students
739,1,Passive Learners
4924,0,At-Risk Students
4997,1,Passive Learners
4875,2,High Achievers
2179,2,High Achievers
4162,1,Passive Learners
1141,1,Passive Learners
2681,1,Passive Learners
609,2,High Achievers
1774,0,At-Risk Students
3966,1,Passive Learners
204,1,Passive Learners
3881,3,Inconsistent Learners
3163,3,Inconsistent Learners
2439,0,At-Risk Students
4891,1,Passive Learners
4195,1,Passive Learners
4710,3,Inconsistent Learners
2273,0,At-Risk Students
355,1,Passive Learners
3210,1,Passive Learners
1856,1,Passive Learners
4409,2,High Achievers
1759,0,At-Risk Students
3492,3,Inconsistent Learners
959,0,At-Risk Students
332,0,At-Risk Students
761,0,At-Risk Students
660,0,At-Risk Students
730,2,High Achievers
3417,1,Passive Learners
974,0,At-Risk Students
4598,3,Inconsistent Learners
830,3,Inconsistent Learners
3207,0,At-Risk Students
4596,2,High Achievers
2957,1,Passive Learners
4652,1,Passive Learners
4165,3,Inconsistent Learners
1811,1,Passive Learners
2931,3,Inconsistent Learners
613,1,Passive Learners
1154,3,Inconsistent Learners
4391,0,At-Risk Students
1586,1,Passive Learners
