StudentId,AvgQuizScore,AvgGrade,CompletionRate,QuizPassRate,CourseId,CompositeScore,RankInCourse,Title
2887,55.0,0.0,0.0,0.6667,111,0.275,8,Cyber Security Fundamentals
4803,22.0667,0.0,0.5455,0.0,179,0.274,10,Data Science
663,0.0,14.0,0.8182,0.0,40,0.2735,10,Discrete Mathematics
663,0.0,14.0,0.8182,0.0,67,0.2735,9,Operating Systems
2487,0.0,0.0,0.9091,0.0,78,0.2727,10,Artificial Intelligence
4179,0.0,35.8,0.6667,0.0,130,0.2716,10,Computer Architecture
3677,0.0,34.125,0.6667,0.0,166,0.2683,9,Discrete Mathematics
3549,3.2,20.94,0.6923,0.0,166,0.2656,10,Discrete Mathematics
4149,53.0,0.0,0.0,0.5,22,0.265,10,Data Science
3959,0.0,16.35,0.7692,0.0,67,0.2635,10,Operating Systems
618,0.0,0.0,0.875,0.0,197,0.2625,10,Computer Networks
1706,52.2,0.0,0.0,0.4545,111,0.261,9,Cyber Security Fundamentals
4998,0.0,55.38,0.5,0.0,7,0.2608,10,Operating Systems
3546,51.7,0.0,0.0,0.25,111,0.2585,10,Cyber Security Fundamentals
2950,51.34,0.0,0.0,0.4286,171,0.2567,9,Mobile App Development
1744,0.0,12.275,0.7692,0.0,171,0.2553,10,Mobile App Development
3971,0.0,0.0,0.8,0.0,117,0.24,9,Data Structures
1998,0.0,0.0,0.8,0.0,117,0.24,9,Data Structures
