Id,UserId,DepartmentId,YearId,SquadronId,AdmissionYear,CreatedAt,UpdatedAt,DepartmentId_WasNull,YearId_WasNull,SquadronId_WasNull,AdmissionYear_WasNull,CreatedAt_Year,CreatedAt_Month,CreatedAt_Weekday,AccountAgeDays,EnrolledCourseCount,TotalCreditLoad,Year_AvgCreditLoad,Year_TotalEnrollments,Squadron_AvgCreditLoad,Squadron_TotalEnrollments,DepartmentId_Enc,YearId_Enc,SquadronId_Enc,AdmissionYear_Norm,AccountAgeDays_Norm,TotalCreditLoad_Norm,RiskFlag_NoEnrollment,RiskFlag_LowCreditLoad,RiskScore,DepartmentName,YearLevelName
1277,1558.0,1,1,3,2026,2023-07-15 11:58:38,2023-10-11 11:58:38,0,0,0,0,2023,7,5,973,2,8,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,1.0,0.4931506849315069,0.14035087719298245,0,0,0.0,Computer Science,First Year
2166,1673.0,1,1,1,2023,2022-03-16 04:23:43,2022-08-06 04:23:43,1,0,0,0,2022,3,2,1459,1,4,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.39999999999997726,0.7594520547945205,0.07017543859649122,0,0,0.0,Computer Science,First Year
4209,546.0,1,1,4,2022,2022-11-05 04:35:33,2023-07-03 04:35:33,1,1,0,0,2022,11,5,1225,1,3,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.19999999999998863,0.6312328767123286,0.05263157894736842,0,0,0.0,Computer Science,First Year
4546,1868.0,1,1,5,2024,2023-07-18 12:54:12,2024-02-14 12:54:12,0,0,0,0,2023,7,1,970,4,15,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.5999999999999659,0.49150684931506844,0.2631578947368421,0,0,0.0,Computer Science,First Year
1455,,2,3,2,2025,2024-11-28 10:28:03,2025-04-08 10:28:03,0,0,0,0,2024,11,3,471,1,3,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.7999999999999545,0.21808219178082194,0.05263157894736842,0,0,0.0,Artificial Intelligence,Third Year
4,1286.0,2,2,1,2024,2021-06-18 19:19:15,2021-06-19 19:19:15,0,0,0,0,2021,6,4,1730,4,11,2.8799102132435466,2673,2.8900462962962963,1728,1,1,0,0.5999999999999659,0.9079452054794519,0.19298245614035087,0,0,0.0,Artificial Intelligence,Second Year
3125,1144.0,2,1,5,2026,2023-11-08 04:28:19,2024-02-27 04:28:19,0,0,1,0,2023,11,2,857,3,7,2.929756350440643,3858,2.894755492558469,2822,1,0,4,1.0,0.4295890410958904,0.12280701754385964,0,0,0.0,Artificial Intelligence,First Year
1503,295.0,2,3,4,2023,2024-06-07 09:27:36,2025-01-26 09:27:36,0,0,0,0,2024,6,4,645,4,8,2.874454677653902,2063,2.9369419642857144,1792,1,2,3,0.39999999999997726,0.3134246575342466,0.14035087719298245,0,0,0.0,Artificial Intelligence,Third Year
274,,2,2,3,2025,2021-08-10 12:10:21,2021-09-11 12:10:21,0,0,0,0,2021,8,1,1677,2,2,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,0.7999999999999545,0.878904109589041,0.03508771929824561,0,0,0.0,Artificial Intelligence,Second Year
3682,1166.0,1,4,4,2022,2022-01-31 01:22:24,2022-04-29 01:22:24,0,0,0,0,2022,1,0,1503,2,7,2.9029629629629627,1350,2.9369419642857144,1792,0,3,3,0.19999999999998863,0.7835616438356163,0.12280701754385964,0,0,0.0,Computer Science,Fourth Year
4097,47.0,2,1,5,2023,2025-11-04 16:04:26,2026-04-06 16:04:26,0,0,0,0,2025,11,1,130,2,10,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.39999999999997726,0.031232876712328772,0.17543859649122806,0,0,0.0,Artificial Intelligence,First Year
2522,214.0,1,3,3,2024,2021-02-22 23:12:52,2021-09-13 23:12:52,1,0,0,0,2021,2,0,1846,1,3,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.5999999999999659,0.9715068493150685,0.05263157894736842,0,0,0.0,Computer Science,Third Year
367,1370.0,3,2,5,2025,2025-05-12 09:15:54,2025-05-22 09:15:54,0,0,0,0,2025,5,0,306,1,3,2.8799102132435466,2673,2.894755492558469,2822,2,1,4,0.7999999999999545,0.12767123287671234,0.05263157894736842,0,0,0.0,Cyber Security,Second Year
1972,334.0,1,2,5,2025,2022-02-17 10:36:24,2022-06-11 10:36:24,0,0,0,0,2022,2,3,1486,2,5,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.7999999999999545,0.7742465753424657,0.08771929824561403,0,0,0.0,Computer Science,Second Year
4407,1022.0,1,3,4,2026,2024-10-14 04:49:16,2025-06-04 04:49:16,0,0,0,0,2024,10,0,516,3,10,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,1.0,0.24273972602739724,0.17543859649122806,0,0,0.0,Computer Science,Third Year
2101,958.0,2,1,4,2022,2021-02-19 04:59:53,2021-07-20 04:59:53,0,0,0,0,2021,2,4,1849,2,6,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,0.19999999999998863,0.9731506849315068,0.10526315789473684,0,0,0.0,Artificial Intelligence,First Year
4615,96.0,1,4,4,2023,2022-08-29 14:12:36,2023-03-14 14:12:36,0,0,0,0,2022,8,0,1293,2,8,2.9029629629629627,1350,2.9369419642857144,1792,0,3,3,0.39999999999997726,0.6684931506849314,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
4671,1871.0,1,1,2,2025,2022-04-06 07:59:33,2022-11-07 07:59:33,0,0,0,0,2022,4,2,1438,1,2,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.7999999999999545,0.747945205479452,0.03508771929824561,0,0,0.0,Computer Science,First Year
2688,1825.0,2,1,4,2024,2025-08-15 03:10:00,2026-05-24 03:10:00,0,0,0,0,2025,8,4,211,1,3,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,0.5999999999999659,0.07561643835616438,0.05263157894736842,0,0,0.0,Artificial Intelligence,First Year
3672,1287.0,1,4,5,2026,2023-04-20 15:32:10,2023-11-24 15:32:10,0,0,0,0,2023,4,3,1059,2,9,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,1.0,0.5402739726027397,0.15789473684210525,0,0,0.0,Computer Science,Fourth Year
1520,730.0,1,1,2,2023,2022-01-03 21:02:54,2022-07-03 21:02:54,0,0,0,0,2022,1,0,1531,3,12,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.798904109589041,0.21052631578947367,0,0,0.0,Computer Science,First Year
1067,1064.0,2,2,4,2022,2021-09-22 20:25:08,2022-01-16 20:25:08,0,0,0,0,2021,9,2,1634,2,8,2.8799102132435466,2673,2.9369419642857144,1792,1,1,3,0.19999999999998863,0.8553424657534245,0.14035087719298245,0,0,0.0,Artificial Intelligence,Second Year
3762,985.0,1,3,2,2023,2022-07-06 04:39:35,2022-08-04 04:39:35,0,0,0,0,2022,7,2,1347,2,7,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.39999999999997726,0.6980821917808219,0.12280701754385964,0,0,0.0,Computer Science,Third Year
3498,1754.0,1,4,5,2024,2021-12-04 10:37:15,2022-05-29 10:37:15,1,0,0,0,2021,12,5,1561,3,8,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.5999999999999659,0.8153424657534245,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
588,904.0,1,1,2,2026,2023-04-11 23:29:50,2023-09-16 23:29:50,0,0,0,0,2023,4,1,1067,2,10,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,1.0,0.5446575342465753,0.17543859649122806,0,0,0.0,Computer Science,First Year
4248,151.0,1,2,5,2025,2021-11-29 11:20:20,2022-08-27 11:20:20,0,0,0,0,2021,11,0,1566,3,9,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.7999999999999545,0.8180821917808219,0.15789473684210525,0,0,0.0,Computer Science,Second Year
2230,2008.0,1,1,1,2024,2024-09-16 01:30:05,2025-05-05 01:30:05,0,0,0,0,2024,9,0,544,2,8,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.5999999999999659,0.2580821917808219,0.14035087719298245,0,0,0.0,Computer Science,First Year
1185,,1,2,4,2025,2024-01-04 06:46:19,2024-05-03 06:46:19,0,0,0,0,2024,1,3,800,0,0,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.7999999999999545,0.39835616438356164,0.0,1,1,1.0,Computer Science,Second Year
4733,343.0,1,1,2,2023,2025-02-03 16:35:22,2025-05-14 16:35:22,1,1,0,0,2025,2,0,404,0,0,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.39999999999997726,0.18136986301369862,0.0,1,1,1.0,Computer Science,First Year
2894,1515.0,2,2,3,2026,2022-05-13 08:16:56,2023-02-02 08:16:56,0,0,0,0,2022,5,4,1401,0,0,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,1.0,0.7276712328767122,0.0,1,1,1.0,Artificial Intelligence,Second Year
2266,1630.0,1,1,1,2026,2025-02-02 08:45:58,2025-04-26 08:45:58,0,0,0,0,2025,2,6,405,3,8,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,1.0,0.18191780821917808,0.14035087719298245,0,0,0.0,Computer Science,First Year
2288,1353.0,2,3,1,2025,2025-08-02 00:40:46,2025-11-10 00:40:46,0,0,0,0,2025,8,5,224,0,0,2.874454677653902,2063,2.8900462962962963,1728,1,2,0,0.7999999999999545,0.08273972602739725,0.0,1,1,1.0,Artificial Intelligence,Third Year
3708,1914.0,1,4,5,2022,2025-11-19 06:35:38,2026-08-12 06:35:38,1,0,0,0,2025,11,2,115,2,6,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.19999999999998863,0.023013698630136983,0.10526315789473684,0,0,0.0,Computer Science,Fourth Year
4456,1931.0,1,1,2,2024,2021-08-07 10:39:37,2022-04-01 10:39:37,1,0,0,0,2021,8,5,1680,2,5,2.929756350440643,3858,2.9339622641509435,1802,0,0,1,0.5999999999999659,0.8805479452054793,0.08771929824561403,0,0,0.0,Computer Science,First Year
4971,2021.0,3,1,5,2023,2022-02-12 09:03:39,2022-08-04 09:03:39,0,0,1,0,2022,2,5,1491,0,0,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.39999999999997726,0.7769863013698629,0.0,1,1,1.0,Cyber Security,First Year
2226,2052.0,2,1,5,2025,2021-09-17 00:31:26,2022-03-28 00:31:26,0,1,1,0,2021,9,4,1639,3,12,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.7999999999999545,0.8580821917808218,0.21052631578947367,0,0,0.0,Artificial Intelligence,First Year
2660,1993.0,3,1,5,2025,2025-05-25 01:00:20,2025-10-02 01:00:20,0,0,0,0,2025,5,6,293,1,3,2.929756350440643,3858,2.894755492558469,2822,2,0,4,0.7999999999999545,0.12054794520547944,0.05263157894736842,0,0,0.0,Cyber Security,First Year
3793,97.0,1,4,3,2024,2022-10-24 15:11:49,2023-01-27 15:11:49,0,0,0,0,2022,10,0,1237,2,8,2.9029629629629627,1350,2.8538888888888887,1800,0,3,2,0.5999999999999659,0.6378082191780821,0.14035087719298245,0,0,0.0,Computer Science,Fourth Year
4869,188.0,1,1,3,2024,2023-04-13 14:48:56,2023-09-03 14:48:56,0,0,0,0,2023,4,3,1066,4,11,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.5441095890410959,0.19298245614035087,0,0,0.0,Computer Science,First Year
3800,1487.0,1,1,1,2025,2022-01-22 03:22:14,2022-08-12 03:22:14,0,0,0,0,2022,1,5,1512,1,3,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.7884931506849314,0.05263157894736842,0,0,0.0,Computer Science,First Year
968,1579.0,1,1,4,2024,2021-08-14 17:00:32,2021-12-08 17:00:32,0,0,0,0,2021,8,5,1673,0,0,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.5999999999999659,0.8767123287671232,0.0,1,1,1.0,Computer Science,First Year
2973,1190.0,1,4,4,2026,2025-09-13 06:21:39,2026-01-10 06:21:39,0,0,0,0,2025,9,5,182,1,3,2.9029629629629627,1350,2.9369419642857144,1792,0,3,3,1.0,0.05972602739726027,0.05263157894736842,0,0,0.0,Computer Science,Fourth Year
1096,1665.0,1,3,3,2024,2022-06-03 07:29:43,2022-10-11 07:29:43,0,0,0,0,2022,6,4,1380,2,6,2.874454677653902,2063,2.8538888888888887,1800,0,2,2,0.5999999999999659,0.7161643835616437,0.10526315789473684,0,0,0.0,Computer Science,Third Year
1826,9837.0,3,3,2,2026,2025-12-03 21:43:29,2026-01-16 21:43:29,0,0,0,0,2025,12,2,101,3,9,2.874454677653902,2063,2.9339622641509435,1802,2,2,1,1.0,0.015342465753424663,0.15789473684210525,0,0,0.0,Cyber Security,Third Year
2436,1950.0,2,1,5,2024,2022-04-28 09:39:36,2022-11-02 09:39:36,0,0,0,0,2022,4,3,1416,2,8,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.5999999999999659,0.7358904109589041,0.14035087719298245,0,0,0.0,Artificial Intelligence,First Year
862,949.0,1,1,4,2025,2024-02-23 05:29:05,2024-04-30 05:29:05,0,0,0,0,2024,2,4,750,1,3,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.7999999999999545,0.37095890410958904,0.05263157894736842,0,0,0.0,Computer Science,First Year
4700,1949.0,1,3,4,2026,2022-03-21 04:59:36,2022-06-08 04:59:36,0,0,0,0,2022,3,0,1454,3,12,2.874454677653902,2063,2.9369419642857144,1792,0,2,3,1.0,0.7567123287671232,0.21052631578947367,0,0,0.0,Computer Science,Third Year
1698,471.0,2,4,1,2024,2021-11-09 05:47:56,2022-02-07 05:47:56,0,0,0,1,2021,11,1,1586,2,6,2.9029629629629627,1350,2.8900462962962963,1728,1,3,0,0.5999999999999659,0.8290410958904109,0.10526315789473684,0,0,0.0,Artificial Intelligence,Fourth Year
1967,199.0,2,3,2,2024,2025-11-10 07:12:05,2026-08-25 07:12:05,0,0,0,0,2025,11,0,124,1,3,2.874454677653902,2063,2.9339622641509435,1802,1,2,1,0.5999999999999659,0.027945205479452062,0.05263157894736842,0,0,0.0,Artificial Intelligence,Third Year
1078,1784.0,1,2,4,2025,2023-08-14 14:18:36,2023-10-23 14:18:36,0,0,0,0,2023,8,0,943,4,10,2.8799102132435466,2673,2.9369419642857144,1792,0,1,3,0.7999999999999545,0.4767123287671233,0.17543859649122806,0,0,0.0,Computer Science,Second Year
3730,1196.0,1,4,1,2024,2023-12-05 17:13:05,2024-03-03 17:13:05,1,0,0,0,2023,12,1,830,1,1,2.9029629629629627,1350,2.8900462962962963,1728,0,3,0,0.5999999999999659,0.4147945205479452,0.017543859649122806,0,1,0.5,Computer Science,Fourth Year
2390,1102.0,1,2,5,2024,2022-12-03 17:16:56,2023-09-16 17:16:56,0,0,0,0,2022,12,5,1197,3,7,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.6158904109589041,0.12280701754385964,0,0,0.0,Computer Science,Second Year
2538,,2,1,2,2023,2023-08-05 22:09:03,2024-01-17 22:09:03,0,1,0,0,2023,8,5,952,11,29,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,0.39999999999997726,0.48164383561643836,0.5087719298245614,0,0,0.0,Artificial Intelligence,First Year
4429,260.0,2,3,3,2024,2023-03-05 13:45:52,2023-11-20 13:45:52,0,0,0,0,2023,3,6,1105,3,13,2.874454677653902,2063,2.8538888888888887,1800,1,2,2,0.5999999999999659,0.5654794520547944,0.22807017543859648,0,0,0.0,Artificial Intelligence,Third Year
3577,946.0,3,4,2,2025,2024-04-16 05:25:00,2024-12-29 05:25:00,0,0,0,0,2024,4,1,697,2,6,2.9029629629629627,1350,2.9339622641509435,1802,2,3,1,0.7999999999999545,0.34191780821917805,0.10526315789473684,0,0,0.0,Cyber Security,Fourth Year
3189,1544.0,2,2,1,2022,2021-02-05 21:46:53,2021-09-21 21:46:53,0,0,0,0,2021,2,4,1863,1,2,2.8799102132435466,2673,2.8900462962962963,1728,1,1,0,0.19999999999998863,0.9808219178082191,0.03508771929824561,0,0,0.0,Artificial Intelligence,Second Year
1570,51.0,1,3,1,2022,2021-03-31 06:40:25,2021-04-02 06:40:25,0,0,0,0,2021,3,2,1809,2,4,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.19999999999998863,0.9512328767123287,0.07017543859649122,0,0,0.0,Computer Science,Third Year
4973,9313.0,1,1,5,2022,2023-12-03 07:34:04,2024-07-09 07:34:04,1,1,0,0,2023,12,6,832,4,15,2.929756350440643,3858,2.894755492558469,2822,0,0,4,0.19999999999998863,0.4158904109589041,0.2631578947368421,0,0,0.0,Computer Science,First Year
117,1649.0,2,2,3,2023,2022-10-26 19:28:43,2023-03-01 19:28:43,0,0,0,0,2022,10,2,1235,3,9,2.8799102132435466,2673,2.8538888888888887,1800,1,1,2,0.39999999999997726,0.6367123287671232,0.15789473684210525,0,0,0.0,Artificial Intelligence,Second Year
494,528.0,2,1,4,2025,2023-09-25 14:50:19,2023-10-06 14:50:19,0,0,0,0,2023,9,0,901,1,2,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,0.7999999999999545,0.4536986301369863,0.03508771929824561,0,0,0.0,Artificial Intelligence,First Year
3779,1586.0,2,1,2,2023,2023-04-16 05:05:59,2023-08-17 05:05:59,0,0,0,0,2023,4,6,1063,1,3,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,0.39999999999997726,0.5424657534246574,0.05263157894736842,0,0,0.0,Artificial Intelligence,First Year
4064,1922.0,1,2,5,2022,2023-12-06 06:22:03,2024-09-10 06:22:03,0,0,0,0,2023,12,2,829,3,9,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.19999999999998863,0.41424657534246573,0.15789473684210525,0,0,0.0,Computer Science,Second Year
1823,,1,1,1,2025,2023-09-21 23:31:57,2024-07-09 23:31:57,0,0,0,0,2023,9,3,904,0,0,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,0.7999999999999545,0.45534246575342463,0.0,1,1,1.0,Computer Science,First Year
1905,1580.0,2,1,5,2024,2025-01-06 06:22:36,2025-10-17 06:22:36,0,0,0,0,2025,1,0,432,0,0,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.5999999999999659,0.1967123287671233,0.0,1,1,1.0,Artificial Intelligence,First Year
255,1748.0,1,3,2,2022,2022-07-12 11:41:45,2022-11-12 11:41:45,0,0,0,0,2022,7,1,1341,5,13,2.874454677653902,2063,2.9339622641509435,1802,0,2,1,0.19999999999998863,0.6947945205479451,0.22807017543859648,0,0,0.0,Computer Science,Third Year
818,1726.0,2,1,3,2026,2025-05-15 10:25:59,2025-10-04 10:25:59,0,1,0,0,2025,5,3,303,1,2,2.929756350440643,3858,2.8538888888888887,1800,1,0,2,1.0,0.12602739726027395,0.03508771929824561,0,0,0.0,Artificial Intelligence,First Year
2362,1422.0,2,1,4,2022,2021-01-25 02:09:54,2021-02-08 02:09:54,0,0,0,0,2021,1,0,1874,1,2,2.929756350440643,3858,2.9369419642857144,1792,1,0,3,0.19999999999998863,0.9868493150684929,0.03508771929824561,0,0,0.0,Artificial Intelligence,First Year
3437,1014.0,1,2,5,2024,2023-12-29 10:59:19,2024-06-23 10:59:19,0,0,0,0,2023,12,4,806,3,7,2.8799102132435466,2673,2.894755492558469,2822,0,1,4,0.5999999999999659,0.40164383561643835,0.12280701754385964,0,0,0.0,Computer Science,Second Year
3184,1481.0,2,3,5,2026,2023-05-06 12:55:34,2023-08-09 12:55:34,0,0,0,0,2023,5,5,1043,3,9,2.874454677653902,2063,2.894755492558469,2822,1,2,4,1.0,0.5315068493150684,0.15789473684210525,0,0,0.0,Artificial Intelligence,Third Year
1478,1690.0,2,2,5,2024,2021-05-05 16:36:35,2021-09-16 16:36:35,0,0,1,0,2021,5,2,1774,2,5,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.5999999999999659,0.9320547945205478,0.08771929824561403,0,0,0.0,Artificial Intelligence,Second Year
4325,1382.0,1,3,5,2024,2021-06-22 19:16:01,2021-08-08 19:16:01,0,0,1,0,2021,6,1,1726,1,3,2.874454677653902,2063,2.894755492558469,2822,0,2,4,0.5999999999999659,0.9057534246575342,0.05263157894736842,0,0,0.0,Computer Science,Third Year
724,1698.0,1,1,1,2026,2021-06-04 09:38:48,2022-01-10 09:38:48,0,0,0,0,2021,6,4,1744,2,5,2.929756350440643,3858,2.8900462962962963,1728,0,0,0,1.0,0.9156164383561642,0.08771929824561403,0,0,0.0,Computer Science,First Year
2228,1575.0,2,3,4,2025,2023-04-20 08:45:27,2024-01-12 08:45:27,0,0,0,0,2023,4,3,1059,2,9,2.874454677653902,2063,2.9369419642857144,1792,1,2,3,0.7999999999999545,0.5402739726027397,0.15789473684210525,0,0,0.0,Artificial Intelligence,Third Year
706,686.0,3,1,5,2026,2024-07-18 04:10:52,2025-03-07 04:10:52,0,0,0,0,2024,7,3,604,3,10,2.929756350440643,3858,2.894755492558469,2822,2,0,4,1.0,0.290958904109589,0.17543859649122806,0,0,0.0,Cyber Security,First Year
536,1695.0,2,2,2,2024,2021-07-14 01:41:10,2021-11-03 01:41:10,0,0,0,0,2021,7,2,1704,2,5,2.8799102132435466,2673,2.9339622641509435,1802,1,1,1,0.5999999999999659,0.8936986301369862,0.08771929824561403,0,0,0.0,Artificial Intelligence,Second Year
1708,767.0,1,4,5,2024,2021-08-24 16:01:57,2021-11-29 16:01:57,0,0,0,0,2021,8,1,1663,0,0,2.9029629629629627,1350,2.894755492558469,2822,0,3,4,0.5999999999999659,0.8712328767123286,0.0,1,1,1.0,Computer Science,Fourth Year
702,523.0,2,1,2,2025,2025-05-16 08:05:37,2025-05-20 08:05:37,0,0,0,0,2025,5,4,302,2,4,2.929756350440643,3858,2.9339622641509435,1802,1,0,1,0.7999999999999545,0.1254794520547945,0.07017543859649122,0,0,0.0,Artificial Intelligence,First Year
3644,1644.0,2,2,5,2023,2022-12-03 19:58:57,2023-08-07 19:58:57,0,0,1,0,2022,12,5,1197,2,7,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.39999999999997726,0.6158904109589041,0.12280701754385964,0,0,0.0,Artificial Intelligence,Second Year
4644,1276.0,2,2,5,2024,2022-10-11 06:36:41,2023-06-26 06:36:41,0,0,1,1,2022,10,1,1250,2,6,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.5999999999999659,0.644931506849315,0.10526315789473684,0,0,0.0,Artificial Intelligence,Second Year
4128,1775.0,3,4,4,2023,2025-09-14 01:12:54,2026-07-06 01:12:54,0,0,0,0,2025,9,6,181,1,2,2.9029629629629627,1350,2.9369419642857144,1792,2,3,3,0.39999999999997726,0.05917808219178082,0.03508771929824561,0,0,0.0,Cyber Security,Fourth Year
3433,1194.0,1,1,3,2022,2022-04-27 15:56:06,2022-08-04 15:56:06,0,0,0,0,2022,4,2,1417,1,2,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.19999999999998863,0.7364383561643835,0.03508771929824561,0,0,0.0,Computer Science,First Year
520,1841.0,1,2,1,2025,2021-09-30 00:24:25,2021-11-10 00:24:25,0,0,0,0,2021,9,3,1626,4,15,2.8799102132435466,2673,2.8900462962962963,1728,0,1,0,0.7999999999999545,0.850958904109589,0.2631578947368421,0,0,0.0,Computer Science,Second Year
175,334.0,1,4,2,2023,2022-09-12 12:56:37,2023-04-28 12:56:37,0,0,0,0,2022,9,0,1279,2,7,2.9029629629629627,1350,2.9339622641509435,1802,0,3,1,0.39999999999997726,0.6608219178082191,0.12280701754385964,0,0,0.0,Computer Science,Fourth Year
4085,1835.0,1,1,4,2023,2024-10-17 01:21:36,2025-03-11 01:21:36,0,0,0,0,2024,10,3,513,3,7,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.2410958904109589,0.12280701754385964,0,0,0.0,Computer Science,First Year
3569,1638.0,1,3,1,2024,2023-08-24 16:51:03,2023-10-17 16:51:03,0,0,0,0,2023,8,3,933,1,4,2.874454677653902,2063,2.8900462962962963,1728,0,2,0,0.5999999999999659,0.4712328767123288,0.07017543859649122,0,0,0.0,Computer Science,Third Year
4318,381.0,1,1,4,2023,2024-03-28 05:39:08,2024-08-24 05:39:08,1,0,0,0,2024,3,3,716,3,13,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.35232876712328765,0.22807017543859648,0,0,0.0,Computer Science,First Year
4622,236.0,1,2,1,2025,2023-03-10 01:13:55,2023-10-08 01:13:55,0,0,0,0,2023,3,4,1100,4,11,2.8799102132435466,2673,2.8900462962962963,1728,0,1,0,0.7999999999999545,0.5627397260273972,0.19298245614035087,0,0,0.0,Computer Science,Second Year
4576,1929.0,2,2,5,2025,2024-09-14 23:22:58,2024-12-29 23:22:58,0,0,0,0,2024,9,5,545,1,3,2.8799102132435466,2673,2.894755492558469,2822,1,1,4,0.7999999999999545,0.2586301369863014,0.05263157894736842,0,0,0.0,Artificial Intelligence,Second Year
2198,1123.0,1,1,3,2024,2022-04-10 13:23:33,2022-12-06 13:23:33,1,0,0,0,2022,4,6,1434,1,3,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.5999999999999659,0.7457534246575341,0.05263157894736842,0,0,0.0,Computer Science,First Year
3652,1897.0,2,2,4,2023,2024-10-13 10:34:30,2024-10-30 10:34:30,0,0,0,0,2024,10,6,517,2,4,2.8799102132435466,2673,2.9369419642857144,1792,1,1,3,0.39999999999997726,0.2432876712328767,0.07017543859649122,0,0,0.0,Artificial Intelligence,Second Year
3898,1054.0,1,1,3,2025,2025-06-08 07:54:37,2025-09-04 07:54:37,0,0,0,0,2025,6,6,279,2,4,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.7999999999999545,0.11287671232876713,0.07017543859649122,0,0,0.0,Computer Science,First Year
1511,,1,1,3,2023,2022-09-17 19:27:46,2023-01-21 19:27:46,0,0,0,0,2022,9,5,1274,2,5,2.929756350440643,3858,2.8538888888888887,1800,0,0,2,0.39999999999997726,0.6580821917808218,0.08771929824561403,0,0,0.0,Computer Science,First Year
3702,292.0,2,1,5,2025,2025-12-04 20:45:35,2026-09-17 20:45:35,0,1,1,0,2025,12,3,100,1,2,2.929756350440643,3858,2.894755492558469,2822,1,0,4,0.7999999999999545,0.014794520547945209,0.03508771929824561,0,0,0.0,Artificial Intelligence,First Year
826,945.0,1,1,4,2023,2024-01-26 13:47:35,2024-10-24 13:47:35,0,0,0,0,2024,1,4,778,4,17,2.929756350440643,3858,2.9369419642857144,1792,0,0,3,0.39999999999997726,0.38630136986301367,0.2982456140350877,0,0,0.0,Computer Science,First Year
