Id,QuestionId,OptionText,OptionTextAr,IsCorrect,SortOrder
5081,1706,True,صح,0,1
1371,466,Too few parameters,,0,1
3438,1152,Structured Query Language,,1,2
13283,4453,8,خيار: 8,1,1
1964,666,Bubble Sort,خيار: Bubble Sort,1,4
11556,3875,Transport,,0,4
12874,4319,Quick Sort,,0,2
14372,4847,Heap Sort,خيار: Heap Sort,0,2
8560,2863,Data Link,خيار: Data Link,0,4
12292,4127,Hashing,خيار: Hashing,0,4
14745,4966,Open Object Programming,,0,1
14969,5041,8,,1,1
15320,5153,Tree,خيار: Tree,0,2
12177,4089,True,صح,1,1
10819,3622,Encrypting data,خيار: Encrypting data,0,1
6516,2202,Encrypting data,خيار: Encrypting data,0,2
12524,4206,Heap,خيار: Heap,0,2
9851,3296,Automated Process Integrator,,0,1
350,118,SSH,,0,2
13668,4598,A composite key,,0,2
10696,3576,Standard Query Logic,,0,4
7110,2393,A system crash,,0,2
5978,2022,Network Layer,,1,2
9323,3106,Heap Sort,,0,1
5216,1749,Model underfits,خيار: Model underfits,0,4
1953,663,Heap Sort,,0,3
3510,1176,FTP,,0,2
4388,1477,False,خطأ,1,2
13147,4402,Model is too simple,,0,1
6858,2308,Automated Process Integrator,خيار: Automated Process In,0,4
7396,2487,Session,خيار: Session,0,2
13457,4519,O(n),,0,1
12841,4311,Applied Program Index,,0,1
2822,944,Hashing,خيار: Hashing,0,4
6552,2215,Open Object Programming,,0,2
15319,5153,Queue,خيار: Queue,0,1
1018,340,Data Link,,0,4
12862,4316,Too few parameters,خيار: Too few parameters,0,2
6702,2260,Standard Query Logic,,0,4
9113,3042,A system crash,,0,3
6187,2094,Queue,خيار: Queue,0,3
5648,1902,False,خطأ,0,2
8346,2801,Application Process Interface,خيار: Application Process ,0,2
5359,1800,Application Process Interface,,0,1
9185,3064,Steganography,,0,3
7113,2394,Model is too simple,خيار: Model is too simple,0,1
14397,4854,Sequential Query Language,,0,3
57,19,Applied Program Index,خيار: Applied Program Inde,0,3
6891,2318,Naive Bayes,خيار: Naive Bayes,0,3
4364,1468,Bubble Sort,خيار: Bubble Sort,1,2
3498,1173,Hashing,خيار: Hashing,0,2
7633,2561,Too few parameters,,0,1
807,270,Public Key Cryptography,,1,1
7253,2437,Applied Program Index,,0,3
11289,3782,O(log n),خيار: O(log n),1,3
5547,1867,Reducing data redundancy,,1,3
7646,2565,False,خطأ,0,2
9753,3255,Queue,خيار: Queue,0,1
10006,3348,False,خطأ,0,2
12065,4053,9,,0,3
13742,4623,Symmetric key,خيار: Symmetric key,0,2
15442,5190,Open Object Programming,,0,4
7019,2363,Too few parameters,,0,1
14009,4716,Object Oriented Programming,خيار: Object Oriented Prog,1,1
12472,4189,Applied Program Index,,0,4
7538,2528,Two processes waiting for each other,,1,2
11827,3969,Merge Sort,,0,1
7687,2582,Session,,0,1
10453,3500,Open Object Programming,خيار: Open Object Programm,0,3
9089,3034,Standard Query Logic,,0,3
7963,2682,9,خيار: 9,0,3
15136,5091,Two processes waiting for each other,خيار: Two processes waitin,1,2
5046,1695,Indexing data,,0,4
12797,4292,Steganography,,0,3
8763,2934,A composite key,خيار: A composite key,0,3
9331,3109,Application Process Interface,,0,1
3412,1144,Encrypting data,خيار: Encrypting data,0,4
2953,983,HTTP,,1,1
2709,906,A composite key,خيار: A composite key,0,3
10997,3684,Two processes waiting for each other,خيار: Two processes waitin,1,1
8476,2839,False,خطأ,1,2
792,265,A key for encryption,,0,4
4357,1464,Hashing,خيار: Hashing,0,3
2968,988,Heap Sort,,0,4
1515,517,True,صح,0,1
9482,3163,A composite key,,0,4
6270,2119,Session,خيار: Session,0,4
2039,693,TCP,خيار: TCP,0,1
15549,5233,Application Process Interface,,0,1
519,173,Heap Sort,خيار: Heap Sort,0,1
7544,2529,8,خيار: 8,1,4
9026,3015,Stack,خيار: Stack,1,2
14691,4948,Ordered Object Program,خيار: Ordered Object Progr,0,1
5292,1774,O(1),خيار: O(1),0,4
10778,3606,False,خطأ,1,2
1239,422,FTP,,0,3
12831,4305,Tree,,0,3
5308,1779,Heap,خيار: Heap,0,2
11582,3886,Merge Sort,خيار: Merge Sort,0,2
5207,1747,K-Means,,1,3
8542,2858,Backing up data,,0,2
14578,4912,Hashing,,0,2
9719,3241,True,صح,1,1
12635,4241,Open Object Programming,,0,1
9633,3212,A system crash,خيار: A system crash,0,1
6019,2035,Two processes waiting for each other,خيار: Two processes waitin,1,3
11105,3720,FTP,خيار: FTP,0,3
2636,886,Encrypting data,,0,4
487,162,Session,خيار: Session,0,1
11386,3815,Session,,0,2
5522,1860,Indexing data,خيار: Indexing data,0,2
9245,3081,Encrypting data,,0,3
2841,950,A memory overflow,,0,1
2185,742,Automated Process Integrator,خيار: Automated Process In,0,1
12086,4060,False,خطأ,1,2
7081,2381,O(log n),,1,3
4911,1646,TCP,,0,3
11356,3803,O(n²),,0,4
10017,3352,Naive Bayes,خيار: Naive Bayes,0,1
5338,1791,Tree,خيار: Tree,0,4
10983,3679,Data Link,,0,3
6217,2103,16,,0,1
9317,3102,True,صح,0,1
8703,2911,Decision Tree,,0,3
1085,368,Stack,,1,1
13296,4456,"Good on training, poor on test data","خيار: Good on training, po",1,4
10287,3441,True,صح,1,1
3950,1326,K-Means,خيار: K-Means,1,2
8607,2880,A memory overflow,,0,1
5307,1779,Tree,خيار: Tree,0,1
9220,3073,False,خطأ,0,2
5525,1862,A key for encryption,,0,1
3431,1150,Reducing data redundancy,خيار: Reducing data redund,1,3
4235,1422,Application Process Interface,,0,1
4168,1401,6,,0,2
14084,4741,Heap,خيار: Heap,0,4
14788,4980,Decision Tree,,0,2
13459,4519,O(n²),,0,3
2213,752,FTP,خيار: FTP,0,3
13232,4434,Object Oriented Programming,خيار: Object Oriented Prog,1,2
9227,3076,True,صح,0,1
11625,3900,References a primary key in another table,,1,3
771,259,An index key,خيار: An index key,0,3
12006,4034,A key for encryption,خيار: A key for encryption,0,4
2467,833,True,صح,1,1
4299,1442,9,,0,3
8537,2857,Tree,,0,1
1459,500,A composite key,خيار: A composite key,0,1
1323,451,Too few parameters,خيار: Too few parameters,0,1
14949,5034,Decision Tree,خيار: Decision Tree,0,3
7082,2381,O(1),,0,4
420,142,Two processes waiting for each other,,1,2
9394,3129,Transport,خيار: Transport,0,2
2585,870,True,صح,1,1
6600,2229,Applied Program Index,خيار: Applied Program Inde,0,2
13477,4526,Steganography,,0,1
9656,3221,Automated Process Integrator,,0,2
10804,3618,A system crash,خيار: A system crash,0,2
4800,1612,Two processes waiting for each other,,1,2
9844,3293,False,خطأ,0,2
13616,4575,O(n²),خيار: O(n²),0,4
1667,569,Session,,0,3
13185,4415,HTTP,,1,1
639,214,Application Programming Interface,,1,1
3253,1085,HTTP,خيار: HTTP,1,3
13288,4454,O(1),خيار: O(1),0,2
5245,1759,Standard Query Logic,,0,1
10642,3560,O(n),,0,4
11457,3841,Object Output Process,خيار: Object Output Proces,0,3
13452,4517,Too few parameters,,0,2
10740,3591,Heap Sort,خيار: Heap Sort,0,4
6750,2277,Backing up data,خيار: Backing up data,0,2
15026,5057,A memory overflow,خيار: A memory overflow,0,4
5605,1888,True,صح,0,1
9769,3260,Standard Query Logic,خيار: Standard Query Logic,0,1
11979,4022,True,صح,1,1
5303,1778,References a primary key in another table,,1,1
4475,1505,True,صح,0,1
14402,4855,"Good on training, poor on test data","خيار: Good on training, po",1,4
12348,4146,Two processes waiting for each other,,1,4
6354,2147,False,خطأ,0,2
12706,4263,TCP,خيار: TCP,0,4
3574,1194,Transport,,0,4
6133,2073,Model is too simple,خيار: Model is too simple,0,3
9810,3277,Model is too simple,خيار: Model is too simple,0,4
9590,3197,Session,,0,2
273,91,True,صح,1,1
12093,4062,Two processes waiting for each other,,1,3
4620,1550,Heap Sort,خيار: Heap Sort,0,2
7220,2424,SVM,خيار: SVM,0,4
3972,1333,8,,1,4
7812,2626,False,خطأ,0,2
3372,1131,Heap,,0,2
1083,367,Backing up data,خيار: Backing up data,0,3
9024,3014,False,خطأ,0,2
15488,5210,9,خيار: 9,0,2
1584,540,False,خطأ,1,2
1921,655,Merge Sort,,0,3
4346,1461,Model is too simple,خيار: Model is too simple,0,2
2316,784,A CPU spike,,0,4
9457,3153,A composite key,,0,3
541,179,FTP,,0,3
7476,2509,Public Key Cryptography,,1,2
613,206,SVM,,0,1
7439,2498,Hashing,خيار: Hashing,0,3
1818,619,Quick Sort,خيار: Quick Sort,0,2
7132,2398,Tree,خيار: Tree,0,4
326,109,Naive Bayes,,0,2
5068,1701,False,خطأ,0,2
7486,2511,SVM,خيار: SVM,0,4
6910,2325,Network Layer,خيار: Network Layer,1,2
5857,1977,True,صح,1,1
14197,4783,16,,0,1
11183,3747,Bubble Sort,,1,1
14126,4756,False,خطأ,0,2
3138,1046,False,خطأ,0,2
11174,3742,Steganography,,0,4
7536,2527,False,خطأ,0,2
11924,4003,Applied Program Index,خيار: Applied Program Inde,0,2
2023,688,A CPU spike,,0,1
4838,1626,HTTP,,1,4
14600,4919,O(1),,0,4
11870,3981,Hashing,,0,2
6472,2188,Model is too simple,خيار: Model is too simple,0,4
9792,3272,O(log n),خيار: O(log n),1,4
2514,848,False,خطأ,1,2
1637,559,HTTP,خيار: HTTP,1,3
948,319,Too few parameters,خيار: Too few parameters,0,4
9961,3334,Object Oriented Programming,,1,3
11265,3774,A key for encryption,,0,1
15224,5120,Naive Bayes,خيار: Naive Bayes,0,2
7616,2552,A memory overflow,,0,2
11617,3896,Backing up data,خيار: Backing up data,0,3
3873,1299,16,,0,1
752,251,O(n),خيار: O(n),0,4
9938,3326,Too few parameters,,0,2
14587,4915,Automated Process Integrator,,0,1
11974,4019,Reducing data redundancy,خيار: Reducing data redund,1,4
10674,3570,Model is too simple,,0,2
10118,3386,Decision Tree,,0,4
12698,4260,False,خطأ,1,2
9304,3098,O(n),خيار: O(n),0,2
8258,2774,Two processes waiting for each other,,1,4
14232,4794,Symmetric key,,0,4
1399,475,Model underfits,,0,1
13813,4648,O(log n),,1,3
4038,1354,SSH,,0,2
14529,4897,True,صح,1,1
14560,4906,False,خطأ,1,2
15218,5118,False,خطأ,0,2
6000,2029,Ordered Object Program,خيار: Ordered Object Progr,0,4
6711,2264,FTP,خيار: FTP,0,1
9077,3030,True,صح,0,1
4505,1513,Decision Tree,,0,3
10880,3644,A system crash,,0,4
6723,2267,True,صح,1,1
4389,1479,Object Oriented Programming,خيار: Object Oriented Prog,1,1
10213,3419,Two processes waiting for each other,,1,1
5304,1778,A key for encryption,,0,2
15371,5168,SVM,,0,1
582,194,Steganography,خيار: Steganography,0,4
1052,354,False,خطأ,1,2
15160,5098,Open Object Programming,خيار: Open Object Programm,0,4
15562,5236,O(log n),,1,4
9752,3253,False,خطأ,0,2
14854,5004,Heap Sort,خيار: Heap Sort,0,4
11744,3937,Naive Bayes,خيار: Naive Bayes,0,2
536,178,Object Oriented Programming,خيار: Object Oriented Prog,1,2
6489,2194,True,صح,0,1
9693,3232,Object Output Process,,0,3
11222,3757,Data Link,,0,2
7656,2568,O(n),خيار: O(n),0,4
184,58,Two processes waiting for each other,خيار: Two processes waitin,1,4
9057,3024,Data Link,خيار: Data Link,0,1
4452,1497,Object Oriented Programming,,1,2
5550,1868,6,خيار: 6,0,2
11980,4022,False,خطأ,0,2
7262,2440,Reducing data redundancy,خيار: Reducing data redund,1,4
10737,3591,Quick Sort,,0,1
5183,1741,6,,0,3
5982,2023,Network Layer,,1,2
10760,3599,False,خطأ,1,2
6359,2149,True,صح,0,1
4994,1677,False,خطأ,0,2
15343,5160,Application Programming Interface,,1,1
5727,1935,Standard Query Logic,خيار: Standard Query Logic,0,1
7568,2537,SSH,,0,2
12483,4193,9,خيار: 9,0,3
14484,4879,Object Oriented Programming,,1,2
9146,3050,SSH,,0,4
149,48,A CPU spike,خيار: A CPU spike,0,1
8210,2756,Quick Sort,خيار: Quick Sort,0,4
10897,3650,Naive Bayes,,0,3
1407,477,Open Object Programming,خيار: Open Object Programm,0,1
1610,548,Model underfits,,0,4
15522,5224,Session,خيار: Session,0,4
7780,2614,Bubble Sort,,1,2
8586,2872,Object Oriented Programming,,1,4
2111,716,Two processes waiting for each other,خيار: Two processes waitin,1,1
2582,869,Object Output Process,خيار: Object Output Proces,0,2
7374,2481,O(n²),خيار: O(n²),0,4
11178,3743,Network Layer,,1,4
14901,5022,Data Link,,0,1
14525,4896,Decision Tree,خيار: Decision Tree,0,1
10395,3480,Encrypting data,,0,1
642,214,Applied Program Index,,0,4
3917,1313,A memory overflow,,0,3
14281,4814,Ordered Object Program,خيار: Ordered Object Progr,0,1
8803,2947,TCP,خيار: TCP,0,1
6368,2152,9,,0,4
277,92,O(1),خيار: O(1),0,3
11837,3972,A CPU spike,,0,1
14225,4793,A composite key,,0,1
14344,4839,Too few parameters,خيار: Too few parameters,0,2
2221,754,Decision Tree,,0,3
10565,3537,Too few parameters,,0,3
7437,2498,Public Key Cryptography,خيار: Public Key Cryptogra,1,1
3148,1049,References a primary key in another table,خيار: References a primary,1,4
8670,2901,Application Process Interface,خيار: Application Process ,0,2
15229,5121,Object Oriented Programming,,1,3
8029,2700,Transport,خيار: Transport,0,1
3657,1223,Application Process Interface,خيار: Application Process ,0,1
4252,1426,8,خيار: 8,1,2
11242,3764,A CPU spike,,0,4
14926,5028,Quick Sort,,0,2
14966,5040,K-Means,,1,2
2625,883,Quick Sort,خيار: Quick Sort,0,3
13415,4502,Reducing data redundancy,,1,3
12718,4267,False,خطأ,1,2
8720,2917,Merge Sort,,0,2
240,78,Applied Program Index,خيار: Applied Program Inde,0,4
11042,3697,O(1),خيار: O(1),0,2
15574,5243,Encrypting data,خيار: Encrypting data,0,4
11521,3862,Simple Query Language,خيار: Simple Query Languag,0,1
1110,375,Object Output Process,,0,4
13508,4538,Object Oriented Programming,خيار: Object Oriented Prog,1,4
3933,1322,Public Key Cryptography,,1,1
1926,656,O(1),,0,4
1100,373,FTP,,0,2
1700,578,Structured Query Language,خيار: Structured Query Lan,1,4
1608,548,Model is too simple,,0,2
7265,2441,A memory overflow,,0,3
14340,4836,Stack,,1,4
11969,4018,True,صح,0,1
734,246,False,خطأ,0,2
265,88,O(log n),خيار: O(log n),1,1
9011,3011,Two processes waiting for each other,,1,1
13500,4536,False,خطأ,1,2
6383,2159,Reducing data redundancy,خيار: Reducing data redund,1,1
6448,2180,Transport,خيار: Transport,0,4
6005,2031,Model underfits,خيار: Model underfits,0,1
12109,4070,O(log n),,1,1
9764,3258,O(n),خيار: O(n),0,4
11664,3915,Queue,,0,2
9773,3262,True,صح,1,1
9358,3117,Merge Sort,خيار: Merge Sort,0,4
1030,345,Hashing,,0,2
11046,3698,False,خطأ,0,2
13118,4394,Stack,,1,2
3365,1129,Transport,,0,3
4817,1617,True,صح,0,1
9515,3172,Public Key Cryptography,,1,1
9887,3309,Network Layer,خيار: Network Layer,1,1
781,262,Indexing data,,0,3
1444,493,Data Link,,0,4
8424,2824,8,,1,4
13647,4591,True,صح,1,1
5746,1941,8,,1,2
10558,3534,Stack,خيار: Stack,1,4
11128,3726,Decision Tree,,0,2
2141,726,K-Means,خيار: K-Means,1,1
12321,4137,O(log n),خيار: O(log n),1,1
12799,4293,Tree,خيار: Tree,0,1
8981,3002,Too few parameters,خيار: Too few parameters,0,3
9830,3286,An index key,خيار: An index key,0,4
7663,2572,Tree,خيار: Tree,0,1
10165,3401,Automated Process Integrator,خيار: Automated Process In,0,1
6216,2102,16,,0,4
5688,1921,False,خطأ,0,2
12134,4077,False,خطأ,1,2
4046,1357,Backing up data,خيار: Backing up data,0,2
1773,605,A key for encryption,خيار: A key for encryption,0,3
1774,605,References a primary key in another table,,1,4
9233,3078,A system crash,خيار: A system crash,0,3
13634,4584,Transport,خيار: Transport,0,4
10990,3682,Network Layer,خيار: Network Layer,1,2
4249,1425,16,خيار: 16,0,3
14442,4865,Backing up data,خيار: Backing up data,0,4
916,308,SVM,,0,4
8931,2986,Object Oriented Programming,,1,1
7565,2536,A composite key,,0,3
15344,5160,Applied Program Index,,0,2
14606,4921,Encrypting data,,0,2
562,186,6,,0,2
2194,745,False,خطأ,1,2
12821,4302,Model underfits,خيار: Model underfits,0,1
1472,503,TCP,,0,2
13860,4663,Naive Bayes,خيار: Naive Bayes,0,2
8327,2794,Data Link,,0,1
9827,3286,References a primary key in another table,,1,1
3965,1330,O(n²),خيار: O(n²),0,1
4805,1613,Public Key Cryptography,خيار: Public Key Cryptogra,1,3
6175,2090,Object Oriented Programming,خيار: Object Oriented Prog,1,3
6896,2319,Backing up data,خيار: Backing up data,0,4
3652,1221,SVM,,0,4
9402,3131,False,خطأ,0,2
13061,4377,Ordered Object Program,خيار: Ordered Object Progr,0,1
384,130,Object Oriented Programming,خيار: Object Oriented Prog,1,2
1216,410,Heap,,0,2
12259,4117,O(1),,0,1
11008,3687,Application Programming Interface,خيار: Application Programm,1,2
12233,4106,Hashing,,0,3
12790,4289,6,,0,4
9034,3018,Model is too simple,خيار: Model is too simple,0,2
13984,4705,6,خيار: 6,0,2
9423,3141,SSH,,0,1
13649,4592,True,صح,1,1
51,18,9,,0,1
6225,2105,Decision Tree,خيار: Decision Tree,0,1
16,5,Model is too simple,,0,2
9433,3147,O(n²),خيار: O(n²),0,1
7153,2404,True,صح,1,1
4493,1510,References a primary key in another table,,1,3
8711,2915,Encrypting data,خيار: Encrypting data,0,1
1341,455,Stack,خيار: Stack,1,3
796,267,Steganography,,0,2
7160,2406,Model is too simple,,0,2
12246,4110,False,خطأ,0,2
3909,1310,References a primary key in another table,خيار: References a primary,1,1
10366,3470,Applied Program Index,,0,2
13314,4463,Heap,خيار: Heap,0,2
11154,3735,False,خطأ,1,2
8142,2736,O(n²),,0,2
3134,1045,O(n),,0,2
7044,2370,Steganography,خيار: Steganography,0,2
10995,3683,Data Link,خيار: Data Link,0,3
11064,3705,False,خطأ,1,2
1253,427,Two processes waiting for each other,,1,1
11034,3694,Heap,,0,4
11114,3722,Hashing,,0,4
8713,2915,Reducing data redundancy,خيار: Reducing data redund,1,3
14699,4952,Standard Query Logic,خيار: Standard Query Logic,0,3
3480,1167,Naive Bayes,خيار: Naive Bayes,0,2
6040,2043,SSH,,0,2
2388,807,False,خطأ,1,2
7123,2396,Model is too simple,خيار: Model is too simple,0,3
3771,1266,Automated Process Integrator,,0,3
10621,3554,16,خيار: 16,0,1
3863,1296,Model underfits,خيار: Model underfits,0,3
8936,2988,O(n),خيار: O(n),0,2
7010,2359,Bubble Sort,خيار: Bubble Sort,1,4
3637,1217,HTTP,,1,3
15202,5114,Indexing data,,0,2
6934,2333,Heap,خيار: Heap,0,2
13905,4679,Too few parameters,خيار: Too few parameters,0,3
10133,3391,Bubble Sort,,1,1
13483,4529,Applied Program Index,,0,3
3478,1166,Merge Sort,خيار: Merge Sort,0,4
3821,1281,Encrypting data,,0,1
3628,1214,False,خطأ,0,2
10032,3357,9,,0,2
7601,2548,Naive Bayes,,0,3
11225,3759,Queue,خيار: Queue,0,1
421,142,A CPU spike,,0,3
8840,2959,False,خطأ,0,2
14362,4843,Object Output Process,خيار: Object Output Proces,0,4
4787,1608,Queue,,0,3
13913,4681,O(n²),,0,3
13230,4433,6,خيار: 6,0,4
23,7,A CPU spike,خيار: A CPU spike,0,3
14755,4969,6,,0,1
143,46,A composite key,خيار: A composite key,0,3
6485,2193,Simple Query Language,,0,1
744,249,Application Process Interface,خيار: Application Process ,0,4
355,119,Two processes waiting for each other,خيار: Two processes waitin,1,3
8377,2810,"Good on training, poor on test data",,1,3
14023,4719,A composite key,,0,3
4765,1602,FTP,,0,3
8507,2848,O(1),,0,1
3982,1336,Backing up data,,0,4
5752,1942,Bubble Sort,خيار: Bubble Sort,1,4
144,46,References a primary key in another table,خيار: References a primary,1,4
12464,4187,Indexing data,,0,4
10517,3521,O(1),,0,1
7336,2468,Network Layer,خيار: Network Layer,1,2
3272,1093,Symmetric key,خيار: Symmetric key,0,2
15386,5173,False,خطأ,1,2
8401,2818,Symmetric key,,0,1
14850,5002,O(log n),خيار: O(log n),1,4
6043,2044,Heap,,0,1
4541,1525,Merge Sort,,0,1
14663,4939,Reducing data redundancy,خيار: Reducing data redund,1,1
1380,469,Symmetric key,خيار: Symmetric key,0,2
7465,2505,Network Layer,خيار: Network Layer,1,3
