Id,QuizId,StudentId,AttemptNumber,StartedAt,SubmittedAt,Score,MaxScore,ScorePercent,Status,IsGraded,GradedById,GradedAt,TimeSpentSeconds,Score_WasNull,TimeSpentSeconds_WasNull,StartedAt_Hour,StartedAt_Weekday,StartedAt_Month,IsNightAttempt,TimeSpentMinutes,TimeSpent_Norm,PassRatePct,Passed,IsFirstAttempt,IsRetry
3267,1570,459,3,2025-03-21 21:00:29,2025-03-21 21:08:32,84.8,100,84.8,Completed,1,-1.0,2025-03-22 17:08:32,483.0,0,0,21,4,3,0,8.0,0.07506654835847382,84.8,1,0,1
10115,708,3518,1,2022-09-24 00:01:29,2022-09-24 00:07:26,10.6,20,53.0,Completed,0,2.0,2022-09-25 23:07:26,357.0,0,0,0,5,9,1,6.0,0.05270629991126886,53.0,1,1,0
6240,1493,1131,3,2024-06-18 13:25:58,2024-06-18 13:48:08,9.9,10,99.0,Completed,0,-1.0,,1330.0,0,0,13,1,6,0,22.2,0.225377107364685,99.0,1,0,1
6788,2141,3725,2,2023-06-07 00:28:14,2023-06-07 00:44:25,,10,,Abandoned,0,15.0,,971.0,1,0,0,2,6,1,16.2,0.16166814551907718,,0,0,1
5468,196,4120,1,2022-06-27 21:31:17,2022-06-27 22:02:48,4.7,25,18.8,Completed,1,4.0,2022-06-28 01:02:48,1891.0,0,0,21,0,6,0,31.5,0.3249334516415262,18.8,0,1,0
5359,610,4409,2,2024-10-27 20:49:41,2024-10-27 21:09:04,88.7,100,88.7,Completed,0,-1.0,,1163.0,0,0,20,6,10,0,19.4,0.19574090505767525,88.7,1,0,1
1047,1665,3542,2,2022-07-11 21:20:36,2022-07-11 21:41:36,,10,,InProgress,0,11.0,2022-07-12 20:41:36,1131.0,1,1,21,0,7,0,18.8,0.19006211180124225,,0,0,1
3396,2212,2961,2,2024-04-05 08:05:11,,,-5,,InProgress,0,7.0,,1077.0,1,0,8,4,4,0,18.0,0.18047914818101154,,0,0,1
8613,785,1344,1,2025-08-18 20:18:30,2025-08-18 20:36:53,29.0,100,29.0,Completed,0,15.0,,1103.0,0,0,20,0,8,0,18.4,0.18509316770186335,29.0,0,1,0
9599,1225,2562,1,2024-03-11 20:23:47,2024-03-11 20:53:42,45.7,100,45.7,Completed,1,-1.0,,1795.0,0,0,20,0,3,0,29.9,0.3078970718722272,45.7,0,1,0
6382,535,3594,1,2023-01-28 01:59:29,2023-01-28 03:01:48,,25,,Abandoned,0,-1.0,2023-01-28 17:01:48,3739.0,1,0,1,5,1,1,62.3,0.6528837622005323,,0,1,0
5237,1685,1944,1,2025-12-31 20:56:51,2025-12-31 21:02:36,,10,,InProgress,0,-1.0,,345.0,1,0,20,2,12,0,5.8,0.05057675244010648,,0,1,0
896,1675,1208,2,2023-03-27 20:00:13,2023-03-27 20:26:47,11.8,25,47.2,Completed,1,13.0,,1594.0,0,0,20,0,3,0,26.6,0.27222715173025736,47.2,0,0,1
6368,642,4970,1,2022-10-29 06:35:04,2022-10-29 06:48:47,2.2,50,4.4,Completed,0,12.0,2022-10-29 16:48:47,823.0,0,0,6,5,10,0,13.7,0.13540372670807452,4.4,0,1,0
2552,620,2391,1,2024-02-28 13:02:39,2024-02-28 14:10:03,,100,,InProgress,0,11.0,2024-02-28 21:10:03,4044.0,1,0,13,2,2,0,67.4,0.7070097604259095,,0,1,0
4007,2192,3118,2,2025-03-25 18:32:32,2025-03-25 18:47:04,8.2,20,41.0,Completed,1,-1.0,,872.0,0,0,18,1,3,0,14.5,0.14409937888198757,41.0,0,0,1
4788,122,2561,1,2023-12-15 03:34:50,2023-12-15 03:53:08,10.2,25,40.8,Completed,0,9.0,,1098.0,0,0,3,4,12,1,18.3,0.1842058562555457,40.8,0,1,0
6293,537,1817,1,2026-01-08 10:53:33,2026-01-08 11:05:50,,50,,InProgress,0,-1.0,,737.0,1,0,10,3,1,0,12.3,0.12014196983141082,,0,1,0
1952,1079,28,1,2024-03-25 06:59:20,2024-03-25 07:10:36,,10,,Abandoned,0,-1.0,,676.0,1,0,6,0,3,0,11.3,0.1093167701863354,,0,1,0
4896,646,111,1,2024-12-18 04:58:38,2024-12-18 05:05:45,,100,,Abandoned,0,-1.0,2024-12-20 03:05:45,427.0,1,0,4,2,12,1,7.1,0.06512866015971605,,0,1,0
6707,1383,1504,1,2024-03-30 16:55:30,2024-03-30 18:17:13,0.4,25,1.6,Completed,1,13.0,2024-04-01 00:17:13,4903.0,0,0,16,5,3,0,81.7,0.8594498669032831,1.6,0,1,0
1731,1351,4184,1,2024-09-24 13:14:20,2024-09-24 13:37:54,4.0,10,40.0,Completed,1,4.0,,1414.0,0,0,13,1,9,0,23.6,0.24028393966282166,40.0,0,1,0
10552,776,2240,1,2024-03-13 11:28:11,2024-03-13 11:42:56,37.7,100,37.7,Completed,0,7.0,2024-03-15 05:42:56,885.0,0,0,11,2,3,0,14.8,0.14640638864241348,37.7,0,1,0
3547,2140,118,2,2024-10-11 16:13:58,2024-10-11 16:39:47,,10,,Abandoned,0,12.0,2024-10-12 21:39:47,1549.0,1,0,16,4,10,0,25.8,0.26424134871339844,,0,0,1
9938,535,1297,3,2025-12-25 19:53:59,2025-12-25 20:42:04,,25,,InProgress,0,2.0,2025-12-27 20:42:04,2885.0,1,0,19,3,12,0,48.1,0.5013309671694764,,0,0,1
482,1115,1613,1,2023-02-15 19:12:35,,,10,,InProgress,0,5.0,,1427.0,1,0,19,2,2,0,23.8,0.24259094942324758,,0,1,0
7832,1772,3886,2,2024-05-20 19:38:51,2024-05-20 19:40:49,,20,,Abandoned,0,-1.0,2024-05-20 20:40:49,118.0,1,0,19,0,5,0,2.0,0.010292812777284825,,0,0,1
79,742,902,2,2026-01-05 01:42:57,2026-01-05 02:14:47,,100,,Abandoned,0,-1.0,2026-01-06 13:14:47,1910.0,1,0,1,0,1,1,31.8,0.3283052351375333,,0,0,1
2950,122,121,2,2026-01-28 11:23:11,2026-01-28 11:38:02,,25,,InProgress,0,-1.0,2026-01-30 07:38:02,891.0,1,0,11,2,1,0,14.8,0.14747116237799468,,0,0,1
10143,547,3576,1,2023-02-27 13:07:50,2023-02-27 13:26:20,,10,,Abandoned,0,-1.0,,1110.0,1,0,13,0,2,0,18.5,0.18633540372670807,,0,1,0
9262,1189,3688,1,2024-11-02 12:20:46,,,25,,InProgress,0,11.0,,530.0,1,0,12,5,11,0,8.8,0.0834072759538598,,0,1,0
9099,1499,461,1,2025-12-16 04:21:27,2025-12-16 04:26:16,17.6,25,70.4,Completed,0,6.0,2025-12-16 15:26:16,289.0,0,0,4,1,12,1,4.8,0.040638864241348716,70.4,1,1,0
5896,327,4835,1,2023-01-09 23:21:53,2023-01-09 23:46:57,4.7,25,18.8,Completed,1,-1.0,,1504.0,0,0,23,0,1,0,25.1,0.2562555456965395,18.8,0,1,0
8072,1564,4186,3,2025-12-29 21:32:03,2025-12-29 22:15:26,4.5,10,45.0,Completed,1,1.0,,2603.0,0,0,21,0,12,0,43.4,0.45128660159716066,45.0,0,0,1
5131,1042,4790,2,2024-02-08 19:30:58,2024-02-08 20:07:42,7.5,20,37.5,Completed,1,3.0,2024-02-09 13:07:42,2204.0,0,0,19,3,2,0,36.7,0.3804791481810116,37.5,0,0,1
2756,1080,1178,1,2024-08-29 08:20:32,2024-08-29 08:51:50,61.9,100,61.9,Completed,1,8.0,2024-08-30 00:51:50,1878.0,0,0,8,3,8,0,31.3,0.3226264418811003,61.9,1,1,0
4837,1070,1552,2,2024-04-27 12:20:37,2024-04-27 12:34:18,4.1,25,16.4,Completed,1,6.0,,821.0,0,0,12,5,4,0,13.7,0.13504880212954748,16.4,0,0,1
7409,1590,3603,1,2025-09-15 04:41:55,2025-09-15 05:10:13,,20,,Abandoned,0,8.0,,1698.0,1,0,4,0,9,1,28.3,0.2906832298136646,,0,1,0
6074,1175,2264,1,2023-08-06 14:50:31,2023-08-06 16:08:37,,20,,InProgress,0,14.0,2023-08-08 00:08:37,4686.0,1,0,14,6,8,0,78.1,0.8209405501330967,,0,1,0
5839,1656,4661,1,2023-04-25 08:53:04,2023-04-25 09:33:00,2.0,10,20.0,Completed,0,-1.0,,2396.0,0,0,8,1,4,0,39.9,0.4145519077196096,20.0,0,1,0
9574,87,2625,1,2024-10-08 03:25:50,2024-10-08 03:37:19,,25,,Abandoned,0,-1.0,2024-10-08 19:37:19,689.0,1,0,3,1,10,1,11.5,0.11162377994676131,,0,1,0
2407,999,2091,1,2023-05-26 02:43:38,2023-05-26 03:15:41,2.5,10,25.0,Completed,1,4.0,,1923.0,0,0,2,4,5,1,32.0,0.3306122448979592,25.0,0,1,0
2821,2003,1562,1,2024-10-17 12:34:42,2024-10-17 13:50:00,,25,,InProgress,0,-1.0,2024-10-19 01:50:00,4518.0,1,0,12,3,10,0,75.3,0.7911268855368234,,0,1,0
5037,337,1950,1,2022-06-22 13:04:48,2022-06-22 13:46:32,,10,,Abandoned,0,-1.0,,2504.0,1,0,13,2,6,0,41.7,0.43371783496007105,,0,1,0
5441,795,215,1,2024-12-10 14:59:03,2024-12-10 15:24:28,5.2,20,26.0,Completed,1,5.0,2024-12-10 16:24:28,1525.0,0,0,14,1,12,0,25.4,0.2599822537710737,26.0,0,1,0
1199,655,793,1,2022-07-08 23:39:05,2022-07-08 23:42:01,,-5,,InProgress,0,10.0,2022-07-09 01:42:01,176.0,1,0,23,4,7,0,2.9,0.020585625554569654,,0,1,0
1810,2124,4651,1,2023-09-17 17:10:51,2023-09-17 17:41:52,,10,,InProgress,0,1.0,,1861.0,1,0,17,6,9,0,31.0,0.31960958296362024,,0,1,0
4518,785,2989,1,2024-09-09 02:46:07,2024-09-09 03:17:24,,100,,InProgress,0,-1.0,2024-09-09 10:17:24,1877.0,1,0,2,0,9,1,31.3,0.32244897959183677,,0,1,0
2706,1217,1440,1,2023-06-22 01:11:54,,,25,,InProgress,0,14.0,,4771.0,1,0,1,3,6,1,79.5,0.8360248447204969,,0,1,0
7423,518,4719,2,2022-10-14 08:12:30,2022-10-14 08:40:50,,25,,Abandoned,0,5.0,2022-10-14 14:40:50,1700.0,1,0,8,4,10,0,28.3,0.2910381543921917,,0,0,1
7381,1398,2837,1,2025-01-14 02:33:11,2025-01-14 03:32:22,39.6,100,39.6,Completed,1,4.0,2025-01-15 01:32:22,3551.0,0,0,2,1,1,1,59.2,0.6195208518189884,39.6,0,1,0
9019,1938,2286,1,2023-07-14 19:29:52,2023-07-14 19:37:38,,10,,InProgress,0,4.0,2023-07-14 21:37:38,1131.0,1,1,19,4,7,0,18.8,0.19006211180124225,,0,1,0
7285,311,4378,1,2025-02-11 16:52:19,2025-02-11 16:54:58,,10,,Abandoned,0,-1.0,2025-02-13 13:54:58,159.0,1,0,16,1,2,0,2.6,0.017568766637089617,,0,1,0
2587,1493,1706,3,2023-04-02 06:26:25,2023-04-02 06:33:32,8.0,10,80.0,Completed,0,-1.0,,427.0,0,0,6,6,4,0,7.1,0.06512866015971605,80.0,1,0,1
2974,1667,4464,1,2022-06-05 20:42:25,2022-06-05 20:59:01,,50,,InProgress,0,6.0,,996.0,1,0,20,6,6,0,16.6,0.1661047027506655,,0,1,0
9058,1408,3579,1,2022-11-03 19:51:22,,,10,,InProgress,0,12.0,,631.0,1,0,19,3,11,0,10.5,0.10133096716947648,,0,1,0
10489,222,907,2,2025-08-02 04:12:21,,,50,,InProgress,0,4.0,,930.0,1,0,4,5,8,1,15.5,0.1543921916592724,,0,0,1
5613,1828,2704,2,2024-08-31 08:59:47,2024-08-31 09:27:39,,100,,Abandoned,0,10.0,2024-08-31 21:27:39,1672.0,1,0,8,5,8,0,27.9,0.2860692102928128,,0,0,1
9568,1938,2625,1,2023-09-18 05:01:22,2023-09-18 05:04:17,,10,,Abandoned,0,-1.0,2023-09-19 00:04:17,175.0,1,0,5,0,9,1,2.9,0.02040816326530612,,0,1,0
6777,196,4081,1,2024-11-22 08:04:16,2024-11-22 09:00:08,,25,,Abandoned,0,-1.0,2024-11-23 09:00:08,3352.0,1,0,8,4,11,0,55.9,0.5842058562555457,,0,1,0
1221,1978,4872,1,2023-03-25 07:25:43,2023-03-25 07:29:27,,20,,InProgress,0,-1.0,,224.0,1,0,7,5,3,0,3.7,0.029103815439219166,,0,1,0
844,785,3387,2,2025-01-04 04:06:16,2025-01-04 04:10:28,67.6,100,67.6,Completed,0,5.0,2025-01-05 09:10:28,252.0,0,0,4,5,1,1,4.2,0.03407275953859805,67.6,1,0,1
10300,1972,4541,2,2024-07-29 04:32:43,2024-07-29 06:05:59,53.6,100,53.6,Completed,1,5.0,2024-07-30 05:05:59,5596.0,0,0,4,0,7,1,93.3,0.9824312333629104,53.6,1,0,1
1157,410,4930,1,2022-07-21 01:07:31,2022-07-21 01:35:36,3.9,20,19.5,Completed,0,-1.0,2022-07-22 09:35:36,1685.0,0,0,1,3,7,1,28.1,0.2883762200532387,19.5,0,1,0
1963,795,128,1,2025-11-14 16:20:46,2025-11-14 16:29:56,,20,,InProgress,0,13.0,,550.0,1,0,16,4,11,0,9.2,0.08695652173913043,,0,1,0
4640,657,3224,1,2024-07-20 00:35:11,2024-07-20 01:37:27,,25,,InProgress,0,1.0,,3736.0,1,0,0,5,7,1,62.3,0.6523513753327418,,0,1,0
8035,1864,4999,1,2024-11-03 11:11:44,2024-11-03 11:21:41,35.0,100,35.0,Completed,1,12.0,2024-11-03 14:21:41,597.0,0,0,11,6,11,0,10.0,0.09529724933451642,35.0,0,1,0
5654,1051,3456,1,2025-09-23 21:10:54,2025-09-23 21:12:00,55.0,100,55.0,Completed,1,1.0,,66.0,0,0,21,1,9,0,1.1,0.0010647737355811877,55.0,1,1,0
3804,1888,1387,1,2025-11-07 01:21:29,2025-11-07 01:25:19,5.9,25,23.6,Completed,0,8.0,,230.0,0,0,1,4,11,1,3.8,0.030168589174800357,23.6,0,1,0
3846,1677,4217,3,2022-10-05 07:02:32,2022-10-05 07:11:24,5.4,10,54.0,Completed,1,11.0,,532.0,0,0,7,2,10,0,8.9,0.08376220053238687,54.0,1,0,1
9640,795,4007,1,2026-01-26 17:16:22,2026-01-26 17:36:37,10.0,20,50.0,Completed,0,6.0,,1215.0,0,0,17,0,1,0,20.2,0.20496894409937888,50.0,1,1,0
9983,389,826,3,2022-06-23 08:23:53,2022-06-23 08:43:53,27.9,100,27.9,Completed,1,8.0,2022-06-24 21:43:53,1200.0,0,0,8,3,6,0,20.0,0.2023070097604259,27.9,0,0,1
9260,1289,3688,3,2024-01-29 17:51:25,2024-01-29 19:11:14,16.7,25,66.8,Completed,0,-1.0,,4789.0,0,0,17,0,1,0,79.8,0.8392191659272404,66.8,1,0,1
4248,1607,4103,1,2026-01-13 11:58:53,2026-01-13 12:00:03,19.5,20,97.5,Completed,0,-1.0,2026-01-14 18:00:03,70.0,0,0,11,1,1,0,1.2,0.0017746228926353146,97.5,1,1,0
10308,1189,4541,2,2023-11-07 13:58:53,2023-11-07 14:18:14,,25,,InProgress,0,7.0,2023-11-07 16:18:14,1161.0,1,0,13,1,11,0,19.4,0.19538598047914818,,0,0,1
5297,1972,4708,1,2023-08-30 16:56:25,2023-08-30 17:00:43,,100,,Abandoned,0,-1.0,,258.0,1,0,16,2,8,0,4.3,0.03513753327417924,,0,1,0
4437,893,935,1,2023-10-08 21:06:04,2023-10-08 21:11:27,,10,,Abandoned,0,9.0,2023-10-09 15:11:27,323.0,1,0,21,6,10,0,5.4,0.04667258207630878,,0,1,0
351,1789,2849,2,2023-04-16 08:53:02,2023-04-16 10:14:28,8.9,10,89.0,Completed,0,3.0,,4886.0,0,0,8,6,4,0,81.4,0.856433007985803,89.0,1,0,1
7656,1732,4220,2,2025-04-14 02:39:04,2025-04-14 03:10:07,,-5,,InProgress,0,10.0,2025-04-14 11:10:07,1863.0,1,0,2,0,4,1,31.0,0.31996450754214734,,0,0,1
6164,986,1604,1,2025-04-27 01:05:25,2025-04-27 01:20:15,7.2,25,28.8,Completed,1,13.0,,890.0,0,0,1,6,4,1,14.8,0.14729370008873113,28.8,0,1,0
7735,43,3875,1,2023-02-13 05:41:50,2023-02-13 06:03:30,35.1,100,35.1,Completed,0,-1.0,2023-02-14 05:03:30,1300.0,0,0,5,0,2,1,21.7,0.22005323868677906,35.1,0,1,0
10158,53,1930,1,2024-10-16 03:45:08,2024-10-16 03:51:45,17.1,20,85.5,Completed,1,12.0,,397.0,0,0,3,2,10,1,6.6,0.05980479148181012,85.5,1,1,0
2076,986,4701,1,2024-03-07 04:06:08,2024-03-07 04:40:56,,25,,Abandoned,0,15.0,2024-03-08 08:40:56,2088.0,1,0,4,3,3,1,34.8,0.3598935226264419,,0,1,0
6415,795,1339,1,2023-11-29 20:25:27,2023-11-29 20:26:45,14.4,20,72.0,Completed,1,13.0,2023-11-30 21:26:45,78.0,0,0,20,2,11,0,1.3,0.0031943212067435667,72.0,1,1,0
3269,87,459,2,2025-12-29 04:18:29,,,25,,InProgress,0,13.0,,898.0,1,0,4,0,12,1,15.0,0.1487133984028394,,0,0,1
10697,1978,788,2,2023-05-02 19:41:48,2023-05-02 19:56:28,,20,,Abandoned,0,-1.0,2023-05-04 04:56:28,880.0,1,0,19,1,5,0,14.7,0.14551907719609583,,0,0,1
2683,752,703,1,2023-06-02 19:37:55,2023-06-02 20:20:39,,-5,,InProgress,0,5.0,,1131.0,1,1,19,4,6,0,18.8,0.19006211180124225,,0,1,0
3892,1927,14,1,2025-09-16 23:51:01,2025-09-17 00:24:52,,10,,Abandoned,0,15.0,2025-09-18 15:24:52,2031.0,1,0,23,1,9,0,33.8,0.3497781721384206,,0,1,0
1745,1188,1271,1,2025-07-20 17:37:28,2025-07-20 18:01:12,2.1,20,10.5,Completed,1,-1.0,2025-07-21 09:01:12,1424.0,0,0,17,6,7,0,23.7,0.24205856255545696,10.5,0,1,0
6149,752,4727,3,2025-09-27 07:48:30,2025-09-27 08:07:55,-5.0,-5,36.0,Completed,1,7.0,2025-09-27 17:07:55,1165.0,0,0,7,5,9,0,19.4,0.1960958296362023,,0,0,1
8250,985,3176,1,2022-09-14 16:08:20,2022-09-14 16:21:20,,25,,Abandoned,0,2.0,2022-09-15 22:21:20,780.0,1,0,16,2,9,0,13.0,0.12777284826974267,,0,1,0
6277,745,2401,1,2023-01-22 05:11:59,,,10,,InProgress,0,-1.0,,1131.0,1,1,5,6,1,1,18.8,0.19006211180124225,,0,1,0
5528,576,4715,1,2023-08-01 12:00:50,2023-08-01 12:23:37,1.1,25,4.4,Completed,0,15.0,,1367.0,0,0,12,1,8,0,22.8,0.23194321206743568,4.4,0,1,0
5904,2141,4835,3,2023-02-07 13:28:49,,,10,,InProgress,0,1.0,,915.0,1,0,13,1,2,0,15.2,0.15173025732031942,,0,0,1
5015,905,4634,1,2023-10-11 20:59:26,2023-10-11 21:26:16,6.1,10,61.0,Completed,1,11.0,,1610.0,0,0,20,2,10,0,26.8,0.27506654835847383,61.0,1,1,0
453,610,913,2,2025-10-20 01:35:16,2025-10-20 01:47:38,48.6,100,48.6,Completed,1,-1.0,2025-10-21 14:47:38,742.0,0,0,1,0,10,1,12.4,0.12102928127772847,48.6,0,0,1
6692,1095,4976,2,2025-05-06 04:25:19,2025-05-06 04:53:19,26.6,50,53.2,Completed,1,3.0,2025-05-07 23:53:19,1680.0,0,0,4,1,5,1,28.0,0.28748890860692106,53.2,1,0,1
2258,1489,1980,2,2024-11-07 06:21:36,2024-11-07 06:40:20,12.0,20,60.0,Completed,0,-1.0,2024-11-08 18:40:20,1124.0,0,0,6,3,11,0,18.7,0.18881987577639753,60.0,1,0,1
4789,122,2561,2,2025-12-21 12:38:06,2025-12-21 12:43:55,3.4,25,13.6,Completed,1,15.0,2025-12-23 07:43:55,349.0,0,0,12,6,12,0,5.8,0.05128660159716061,13.6,0,0,1
3341,411,4693,1,2022-08-23 20:04:01,2022-08-23 20:05:24,13.3,20,66.5,Completed,0,-1.0,2022-08-25 06:05:24,83.0,0,0,20,1,8,0,1.4,0.004081632653061223,66.5,1,1,0
3458,549,45,1,2023-11-26 17:26:56,2023-11-26 17:37:31,,10,,Abandoned,0,9.0,,635.0,1,0,17,6,11,0,10.6,0.10204081632653061,,0,1,0
8294,1189,1510,1,2025-01-25 10:32:45,2025-01-25 10:51:36,14.0,25,56.0,Completed,1,2.0,2025-01-26 04:51:36,1131.0,0,0,10,5,1,0,18.8,0.19006211180124225,56.0,1,1,0
8983,1070,4852,1,2023-03-25 02:01:17,2023-03-25 02:23:16,0.3,25,1.2,Completed,0,2.0,,1319.0,0,0,2,5,3,1,22.0,0.22342502218278615,1.2,0,1,0
3309,2003,905,1,2022-10-29 06:45:14,2022-10-29 07:29:48,,25,,InProgress,0,7.0,2022-10-29 16:29:48,2674.0,1,0,6,5,10,0,44.6,0.46388642413487136,,0,1,0
4174,328,3468,1,2024-04-05 04:40:40,2024-04-05 04:57:44,6.9,20,34.5,Completed,0,9.0,2024-04-07 03:57:44,1024.0,0,0,4,4,4,1,17.1,0.17107364685004436,34.5,0,1,0
1029,2003,4058,1,2022-09-24 22:13:35,2022-09-24 23:26:44,,25,,InProgress,0,10.0,,4389.0,1,0,22,5,9,0,73.2,0.7682342502218279,,0,1,0
9907,1408,717,1,2023-03-12 21:35:03,2023-03-12 21:58:31,,10,,Abandoned,0,5.0,,1131.0,1,1,21,6,3,0,18.8,0.19006211180124225,,0,1,0
7486,1246,4745,1,2024-04-09 09:52:16,2024-04-09 10:21:25,49.9,50,99.8,Completed,1,1.0,,1749.0,0,0,9,1,4,0,29.2,0.2997338065661047,99.8,1,1,0
8829,1189,2011,3,2023-09-13 00:20:26,2023-09-13 00:23:05,,25,,InProgress,0,10.0,,1131.0,1,1,0,2,9,1,18.8,0.19006211180124225,,0,0,1
1576,1314,1302,2,2024-07-06 05:17:54,2024-07-06 05:51:51,34.7,50,69.4,Completed,1,4.0,2024-07-07 08:51:51,2037.0,0,0,5,5,7,1,34.0,0.35084294587400183,69.4,1,0,1
4699,742,4795,2,2025-11-12 19:08:36,2025-11-12 19:50:25,5.1,100,5.1,Completed,0,-1.0,2025-11-12 22:50:25,2509.0,0,0,19,2,11,0,41.8,0.4346051464063887,5.1,0,0,1
7644,1675,3980,2,2023-10-31 11:24:29,2023-10-31 12:01:39,13.4,25,53.6,Completed,1,-1.0,2023-10-31 19:01:39,2230.0,0,0,11,1,10,0,37.2,0.3850931677018634,53.6,1,0,1
343,1008,1475,2,2024-01-05 06:33:44,2024-01-05 06:59:53,7.7,10,77.0,Completed,0,3.0,2024-01-05 09:59:53,1569.0,0,0,6,4,1,0,26.2,0.26779059449866904,77.0,1,0,1
3325,745,4876,1,2025-08-24 03:08:03,2025-08-24 03:39:05,,10,,Abandoned,0,9.0,2025-08-24 07:39:05,1862.0,1,0,3,6,8,1,31.0,0.3197870452528838,,0,1,0
6100,1938,2814,2,2024-08-27 04:43:25,2024-08-27 05:05:58,,10,,Abandoned,0,11.0,,1353.0,1,0,4,1,8,1,22.6,0.22945874001774624,,0,0,1
3311,1993,25,1,2022-06-06 11:06:30,2022-06-06 11:21:29,1.3,50,2.6,Completed,1,6.0,2022-06-08 00:21:29,899.0,0,0,11,0,6,0,15.0,0.14889086069210292,2.6,0,1,0
4436,560,935,2,2022-07-27 09:49:52,2022-07-27 09:59:47,45.5,100,45.5,Completed,1,13.0,2022-07-28 07:59:47,595.0,0,0,9,2,7,0,9.9,0.09494232475598935,45.5,0,0,1
3637,1151,2554,2,2025-08-17 12:44:17,2025-08-17 12:52:19,22.8,25,91.2,Completed,1,2.0,,482.0,0,0,12,6,8,0,8.0,0.0748890860692103,91.2,1,0,1
5660,2124,2609,1,2024-12-02 05:24:10,2024-12-02 05:34:57,6.9,10,69.0,Completed,0,6.0,,647.0,0,0,5,0,12,1,10.8,0.10417036379769298,69.0,1,1,0
1805,518,3006,2,2024-11-14 23:30:03,,,25,,InProgress,0,-1.0,,1131.0,1,1,23,3,11,0,18.8,0.19006211180124225,,0,0,1
9709,2056,203,1,2025-03-30 16:51:29,2025-03-30 17:05:16,,100,,Abandoned,0,-1.0,,827.0,1,0,16,6,3,0,13.8,0.13611357586512865,,0,1,0
7100,646,3577,1,2024-08-19 05:10:35,2024-08-19 05:20:04,5.5,100,5.5,Completed,1,2.0,2024-08-19 10:20:04,569.0,0,0,5,0,8,1,9.5,0.09032830523513755,5.5,0,1,0
5524,610,4749,2,2025-04-01 11:35:49,2025-04-01 11:46:06,85.1,100,85.1,Completed,0,-1.0,,617.0,0,0,11,1,4,0,10.3,0.09884649511978705,85.1,1,0,1
5407,1665,2840,1,2023-06-02 17:37:55,2023-06-02 17:48:48,0.5,10,5.0,Completed,1,-1.0,2023-06-03 13:48:48,653.0,0,0,17,4,6,0,10.9,0.10523513753327418,5.0,0,1,0
5515,655,689,3,2022-09-12 08:32:33,2022-09-12 08:38:55,,-5,,Abandoned,0,8.0,2022-09-12 22:38:55,382.0,1,0,8,0,9,0,6.4,0.05714285714285714,,0,0,1
6623,785,2262,1,2025-03-03 02:45:06,2025-03-03 03:18:08,,100,,Abandoned,0,-1.0,,1982.0,1,0,2,0,3,1,33.0,0.34108251996450756,,0,1,0
7329,43,2263,1,2023-05-12 22:26:26,2023-05-12 22:33:10,31.6,100,31.6,Completed,0,10.0,,404.0,0,0,22,4,5,0,6.7,0.06104702750665484,31.6,0,1,0
7758,670,1352,1,2025-05-05 09:59:37,2025-05-05 10:14:30,81.3,100,81.3,Completed,1,-1.0,,893.0,0,0,9,0,5,0,14.9,0.14782608695652175,81.3,1,1,0
8050,752,29,1,2024-10-10 02:03:06,2024-10-10 02:09:06,-5.0,-5,42.0,Completed,1,-1.0,2024-10-11 05:09:06,360.0,0,0,2,3,10,1,6.0,0.053238686779059456,,0,1,0
576,1499,1783,1,2024-05-18 17:38:41,2024-05-18 18:05:58,,25,,InProgress,0,2.0,2024-05-20 03:05:58,1637.0,1,0,17,5,5,0,27.3,0.2798580301685892,,0,1,0
2575,222,4136,1,2023-08-03 23:46:03,2023-08-03 23:55:36,33.4,50,66.8,Completed,1,15.0,,573.0,0,0,23,3,8,0,9.6,0.09103815439219165,66.8,1,1,0
3615,2056,3237,1,2023-11-17 14:35:33,2023-11-17 14:46:16,73.0,100,73.0,Completed,1,-1.0,2023-11-19 14:46:16,643.0,0,0,14,4,11,0,10.7,0.10346051464063888,73.0,1,1,0
3645,577,2554,1,2024-09-16 20:31:21,2024-09-16 20:33:41,,20,,InProgress,0,14.0,,140.0,1,0,20,0,9,0,2.3,0.01419698314108252,,0,1,0
3600,1972,2414,3,2023-08-23 21:56:58,2023-08-23 22:03:04,60.0,100,60.0,Completed,0,-1.0,2023-08-24 09:03:04,366.0,0,0,21,2,8,0,6.1,0.05430346051464064,60.0,1,0,1
6233,682,264,1,2025-12-13 19:56:31,2025-12-13 20:15:32,8.1,20,40.5,Completed,0,13.0,2025-12-14 14:15:32,1141.0,0,0,19,5,12,0,19.0,0.19183673469387755,40.5,0,1,0
9881,1864,2198,3,2023-10-22 18:17:53,,,100,,InProgress,0,-1.0,,1877.0,1,0,18,6,10,0,31.3,0.32244897959183677,,0,0,1
8883,1669,2620,1,2025-04-23 09:18:27,2025-04-23 09:35:53,,100,,Abandoned,0,-1.0,,1046.0,1,0,9,2,4,0,17.4,0.17497781721384206,,0,1,0
5400,1546,1851,1,2022-07-07 06:58:23,2022-07-07 07:53:19,3.9,10,39.0,Completed,1,-1.0,,3296.0,0,0,6,3,7,0,54.9,0.5742679680567879,39.0,0,1,0
6979,32,529,1,2022-11-18 17:23:52,2022-11-18 18:34:58,31.1,50,62.2,Completed,1,5.0,,4266.0,0,0,17,4,11,0,71.1,0.7464063886424135,62.2,1,1,0
