Id,ActivityId,StudentId,Status,ProgressPercent,FirstAccessedAt,LastAccessedAt,TotalTimeSpentSeconds,CompletedAt,TotalTimeSpentSeconds_WasNull,LearningSpanDays,TotalTimeSpentMinutes,TimeSpent_Norm,ProgressPercent_Norm,IsCompleted,IsInProgress,Status_Enc
22577,1980,4789,Completed,100,2023-06-29 02:06:57,2023-07-23 02:06:57,6514.0,2023-07-23 02:06:57,0,24.0,108.6,0.903921568627451,1.0,1,0,0
3228,346,1655,Completed,100,2025-09-03 10:38:03,2025-10-26 10:38:03,5019.0,2025-10-26 10:38:03,0,53.0,83.6,0.6945378151260504,1.0,1,0,0
26496,902,165,Completed,100,2025-09-16 15:16:08,2025-12-22 15:16:08,5327.0,2025-12-22 15:16:08,0,97.0,88.8,0.7376750700280111,1.0,1,0,0
24641,635,2748,InProgress,54,2023-08-21 20:27:44,2023-12-13 20:27:44,3489.0,,0,114.0,58.2,0.4802521008403361,0.54,0,1,1
6120,950,3593,Completed,100,2023-05-04 15:57:05,2023-08-12 15:57:05,4319.0,2023-08-12 15:57:05,0,100.0,72.0,0.5964985994397759,1.0,1,0,0
15541,2209,779,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
5982,1964,870,Completed,100,2023-05-21 20:29:22,2023-08-19 20:29:22,2542.0,2023-08-19 20:29:22,0,90.0,42.4,0.3476190476190475,1.0,1,0,0
3023,1661,3819,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
1167,1176,1909,Completed,100,2023-09-30 19:22:34,2023-12-22 19:22:34,2887.0,2023-12-22 19:22:34,0,83.0,48.1,0.39593837535014,1.0,1,0,0
21927,2096,4803,Completed,100,2023-12-21 19:49:48,,2027.0,2024-01-05 19:49:48,0,0.0,33.8,0.2754901960784313,1.0,1,0,0
12264,1049,2445,Completed,100,2023-07-09 09:48:34,2023-09-16 09:48:34,7021.0,2023-09-16 09:48:34,0,69.0,117.0,0.9749299719887956,1.0,1,0,0
13014,2097,4113,InProgress,45,2024-04-23 23:02:27,2024-08-07 23:02:27,1004.0,,0,106.0,16.7,0.1322128851540616,0.45,0,1,1
9754,230,2677,InProgress,75,2023-09-09 03:31:30,2023-12-14 03:31:30,2780.0,,1,96.0,46.3,0.3809523809523809,0.75,0,1,1
18286,1018,1958,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
21780,1497,585,InProgress,21,2023-10-29 17:26:08,2023-11-24 17:26:08,2780.0,,1,26.0,46.3,0.3809523809523809,0.21,0,1,1
3561,1443,4387,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
23630,690,739,Completed,100,2023-10-13 11:22:29,2024-01-27 11:22:29,5528.0,2024-01-27 11:22:29,0,106.0,92.1,0.7658263305322128,1.0,1,0,0
27143,1575,2805,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
11742,1522,1880,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
6734,323,4599,Completed,100,2025-06-29 06:10:00,2025-09-29 06:10:00,4061.0,2025-09-29 06:10:00,0,92.0,67.7,0.5603641456582633,1.0,1,0,0
5840,562,3103,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
6000,586,1200,Completed,100,2025-01-02 04:05:36,2025-02-05 04:05:36,2784.0,2025-02-05 04:05:36,0,34.0,46.4,0.3815126050420167,1.0,1,0,0
22261,1833,1324,Completed,100,2025-05-07 11:55:45,2025-06-07 11:55:45,4129.0,2025-06-07 11:55:45,0,31.0,68.8,0.5698879551820728,1.0,1,0,0
8570,1611,4795,InProgress,9,2024-04-26 13:08:29,2024-06-27 13:08:29,486.0,,0,62.0,8.1,0.0596638655462184,0.09,0,1,1
20676,677,1700,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
20196,367,2266,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
26704,1434,4913,InProgress,71,2024-02-28 03:49:54,2024-05-17 03:49:54,3125.0,,0,79.0,52.1,0.4292717086834733,0.71,0,1,1
10182,2103,4947,InProgress,89,2024-04-11 05:17:45,2024-06-24 05:17:45,1593.0,,0,74.0,26.6,0.2147058823529411,0.89,0,1,1
19899,754,360,Completed,100,2025-03-16 06:48:39,2025-04-16 06:48:39,3593.0,2025-04-16 06:48:39,0,31.0,59.9,0.4948179271708683,1.0,1,0,0
6929,1399,3886,InProgress,40,2026-01-13 04:47:36,,761.0,,0,0.0,12.7,0.0981792717086834,0.4,0,1,1
15950,490,393,Completed,100,2025-03-10 15:56:34,2025-03-11 15:56:34,3454.0,2025-03-11 15:56:34,0,1.0,57.6,0.4753501400560223,1.0,1,0,0
6208,586,3959,Completed,100,2024-07-04 23:32:02,2024-07-11 23:32:02,6382.0,2024-07-11 23:32:02,0,7.0,106.4,0.8854341736694678,1.0,1,0,0
22409,1569,603,Completed,100,2025-12-14 09:13:28,2026-01-22 09:13:28,2780.0,2026-01-22 09:13:28,1,39.0,46.3,0.3809523809523809,1.0,1,0,0
17382,1185,636,Completed,100,2025-05-02 03:38:17,2025-08-22 03:38:17,1482.0,2025-08-22 03:38:17,0,112.0,24.7,0.1991596638655462,1.0,1,0,0
26326,565,248,Completed,100,2025-03-18 14:33:40,,5324.0,2025-03-20 14:33:40,0,0.0,88.7,0.7372549019607842,1.0,1,0,0
8302,909,2800,Completed,100,2024-12-13 16:36:52,2024-12-22 16:36:52,5418.0,2024-12-22 16:36:52,0,9.0,90.3,0.7504201680672269,1.0,1,0,0
3172,2073,2673,Completed,100,2024-11-09 15:50:00,2024-11-24 15:50:00,4116.0,2024-11-24 15:50:00,0,15.0,68.6,0.5680672268907563,1.0,1,0,0
1910,2206,2341,Completed,100,2025-06-26 12:11:42,2025-10-03 12:11:42,5733.0,2025-10-03 12:11:42,0,99.0,95.6,0.7945378151260504,1.0,1,0,0
16878,1127,2596,InProgress,36,2023-07-28 13:56:20,2023-11-20 13:56:20,2347.0,,0,115.0,39.1,0.3203081232492997,0.36,0,1,1
3327,2051,3188,InProgress,93,2023-06-24 10:32:37,2023-07-03 10:32:37,2208.0,,0,9.0,36.8,0.3008403361344537,0.93,0,1,1
15666,471,3984,InProgress,18,2025-01-31 03:59:29,2025-02-13 03:59:29,2920.0,,0,13.0,48.7,0.4005602240896358,0.18,0,1,1
21030,738,397,Completed,100,2022-10-11 17:01:29,2022-12-09 17:01:29,4650.0,2022-12-09 17:01:29,0,59.0,77.5,0.6428571428571428,1.0,1,0,0
16774,991,4276,Completed,100,2023-11-13 20:05:57,2023-12-12 20:05:57,6807.0,2023-12-12 20:05:57,0,29.0,113.4,0.9449579831932772,1.0,1,0,0
10959,1181,1807,InProgress,95,2025-04-29 17:39:53,2025-04-29 17:39:53,486.0,,0,0.0,8.1,0.0596638655462184,0.95,0,1,1
9366,2160,3305,Completed,100,2024-02-07 20:25:50,2024-04-25 20:25:50,2780.0,2024-04-25 20:25:50,1,78.0,46.3,0.3809523809523809,1.0,1,0,0
16286,2194,3082,Completed,100,2024-04-06 20:33:10,2024-07-03 20:33:10,2507.0,2024-07-03 20:33:10,0,88.0,41.8,0.3427170868347338,1.0,1,0,0
589,1018,384,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
2759,1925,4112,InProgress,33,2024-10-17 11:08:49,2024-12-12 11:08:49,2780.0,,1,56.0,46.3,0.3809523809523809,0.33,0,1,1
16210,1452,2430,Completed,100,2025-04-16 00:13:20,,3044.0,2025-05-07 00:13:20,0,0.0,50.7,0.4179271708683473,1.0,1,0,0
20900,812,519,InProgress,95,2023-05-22 22:59:28,2023-06-21 22:59:28,3018.0,,0,30.0,50.3,0.4142857142857142,0.95,0,1,1
5141,1407,3642,Completed,100,2024-10-01 04:56:10,2024-11-15 04:56:10,3888.0,2024-11-15 04:56:10,0,45.0,64.8,0.5361344537815126,1.0,1,0,0
12158,737,2993,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
12402,388,2561,Completed,100,2023-11-20 08:38:16,2024-02-09 08:38:16,6691.0,2024-02-09 08:38:16,0,81.0,111.5,0.9287114845938376,1.0,1,0,0
19012,452,3772,Completed,100,2023-11-03 07:35:11,,631.0,2023-11-22 07:35:11,0,0.0,10.5,0.0799719887955182,1.0,1,0,0
4780,1689,2294,Completed,100,2025-05-26 18:10:29,2025-06-27 18:10:29,3028.0,2025-06-27 18:10:29,0,32.0,50.5,0.4156862745098039,1.0,1,0,0
4765,646,4507,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
19006,1929,3772,Completed,100,2024-03-11 18:23:49,2024-04-29 18:23:49,2780.0,2024-04-29 18:23:49,1,49.0,46.3,0.3809523809523809,1.0,1,0,0
19986,2028,890,Completed,100,2023-12-27 13:37:49,2024-01-23 13:37:49,1426.0,2024-01-23 13:37:49,0,27.0,23.8,0.1913165266106442,1.0,1,0,0
21743,904,1239,InProgress,49,2024-02-04 22:46:09,2024-05-08 22:46:09,325.0,,0,94.0,5.4,0.0371148459383753,0.49,0,1,1
24574,172,864,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
893,1230,1256,Completed,100,2025-01-26 06:06:29,2025-02-28 06:06:29,4186.0,2025-02-28 06:06:29,0,33.0,69.8,0.5778711484593837,1.0,1,0,0
15084,367,1234,Completed,100,2022-12-07 03:48:03,2023-02-17 03:48:03,2870.0,2023-02-17 03:48:03,0,72.0,47.8,0.3935574229691876,1.0,1,0,0
26833,737,4931,Completed,100,2025-11-18 11:10:20,2025-12-21 11:10:20,568.0,2025-12-21 11:10:20,0,33.0,9.5,0.0711484593837535,1.0,1,0,0
25289,175,438,Completed,100,2025-01-11 14:33:22,2025-01-22 14:33:22,1115.0,2025-01-22 14:33:22,0,11.0,18.6,0.1477591036414565,1.0,1,0,0
3578,2028,4127,Completed,100,2025-06-06 05:56:33,2025-09-12 05:56:33,5064.0,2025-09-12 05:56:33,0,98.0,84.4,0.7008403361344537,1.0,1,0,0
13877,177,1734,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
6802,381,2826,InProgress,95,2024-10-12 09:24:10,2024-12-04 09:24:10,2169.0,,0,53.0,36.2,0.2953781512605041,0.95,0,1,1
19247,1718,2256,Completed,100,2023-09-30 15:02:22,,6615.0,2023-10-10 15:02:22,0,0.0,110.2,0.9180672268907564,1.0,1,0,0
422,1046,386,Completed,100,2025-05-14 19:27:06,2025-09-02 19:27:06,3595.0,2025-09-02 19:27:06,0,111.0,59.9,0.4950980392156862,1.0,1,0,0
1439,205,3032,InProgress,43,2023-06-29 13:59:44,2023-09-08 13:59:44,822.0,,0,71.0,13.7,0.1067226890756302,0.43,0,1,1
24797,1271,2529,Completed,100,2025-03-20 01:46:15,2025-06-21 01:46:15,5143.0,2025-06-21 01:46:15,0,93.0,85.7,0.7119047619047619,1.0,1,0,0
22115,1186,4368,Completed,100,2025-02-07 12:32:13,2025-03-04 12:32:13,894.0,2025-03-04 12:32:13,0,25.0,14.9,0.1168067226890756,1.0,1,0,0
22925,87,2731,Completed,100,2023-08-03 16:17:40,2023-08-05 16:17:40,2780.0,2023-08-05 16:17:40,1,2.0,46.3,0.3809523809523809,1.0,1,0,0
2027,210,4779,InProgress,72,2025-09-29 06:54:59,2025-11-10 06:54:59,2271.0,,0,42.0,37.8,0.3096638655462184,0.72,0,1,1
5787,1249,2175,Completed,100,2023-03-17 08:00:04,,5928.0,2023-03-21 08:00:04,0,0.0,98.8,0.8218487394957983,1.0,1,0,0
13170,1661,4296,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
24497,1809,299,InProgress,7,2023-08-30 06:04:36,2023-12-17 06:04:36,1789.0,,0,109.0,29.8,0.242156862745098,0.07,0,1,1
23572,2197,1163,InProgress,7,2024-12-10 02:39:00,2025-01-10 02:39:00,2951.0,,0,31.0,49.2,0.4049019607843137,0.07,0,1,1
19829,1555,2478,Completed,100,2023-12-11 13:30:09,2024-03-08 13:30:09,484.0,2024-03-08 13:30:09,0,88.0,8.1,0.0593837535014005,1.0,1,0,0
11418,31,3391,Completed,100,2023-04-19 03:14:51,2023-07-06 03:14:51,1675.0,2023-07-06 03:14:51,0,78.0,27.9,0.2261904761904761,1.0,1,0,0
20343,1524,4375,InProgress,95,2024-01-21 13:46:31,2024-03-04 13:46:31,1790.0,,0,43.0,29.8,0.242296918767507,0.95,0,1,1
21064,1356,84,InProgress,11,2023-06-12 15:29:14,2023-08-25 15:29:14,2780.0,,1,74.0,46.3,0.3809523809523809,0.11,0,1,1
2573,1405,3043,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
8224,654,3296,Completed,100,2025-09-17 10:47:00,2025-10-26 10:47:00,6681.0,2025-10-26 10:47:00,0,39.0,111.4,0.9273109243697478,1.0,1,0,0
24934,1136,3022,Completed,100,2025-12-30 15:09:39,2026-02-24 15:09:39,2915.0,2026-02-24 15:09:39,0,56.0,48.6,0.399859943977591,1.0,1,0,0
845,174,3108,InProgress,8,2023-09-26 21:09:07,2024-01-23 21:09:07,993.0,,0,119.0,16.6,0.130672268907563,0.08,0,1,1
19736,2007,732,Completed,100,2022-08-18 11:36:12,2022-12-10 11:36:12,4479.0,2022-12-10 11:36:12,0,114.0,74.6,0.6189075630252101,1.0,1,0,0
18937,381,3935,Completed,100,2022-11-23 06:57:29,2023-01-16 06:57:29,2014.0,2023-01-16 06:57:29,0,54.0,33.6,0.2736694677871148,1.0,1,0,0
5362,1058,4510,InProgress,21,2024-12-11 19:57:54,2025-03-19 19:57:54,1898.0,,0,98.0,31.6,0.257422969187675,0.21,0,1,1
4162,439,559,InProgress,80,2022-10-03 20:12:16,2022-11-15 20:12:16,592.0,,0,43.0,9.9,0.0745098039215686,0.8,0,1,1
13175,2142,784,Completed,100,2023-12-02 02:25:50,2023-12-07 02:25:50,406.0,2023-12-07 02:25:50,0,5.0,6.8,0.0484593837535014,1.0,1,0,0
17323,950,270,Completed,100,2022-11-15 12:47:00,2022-12-24 12:47:00,1996.0,2022-12-24 12:47:00,0,39.0,33.3,0.2711484593837535,1.0,1,0,0
7086,270,24,Completed,100,2023-02-19 20:23:45,2023-05-16 20:23:45,3066.0,2023-05-16 20:23:45,0,86.0,51.1,0.4210084033613445,1.0,1,0,0
19560,84,2813,InProgress,84,2023-11-24 02:53:15,2024-03-12 02:53:15,2138.0,,0,109.0,35.6,0.2910364145658263,0.84,0,1,1
26425,1230,924,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
16707,1857,3213,Completed,100,2025-10-27 04:33:24,2025-12-05 04:33:24,2780.0,2025-12-05 04:33:24,1,39.0,46.3,0.3809523809523809,1.0,1,0,0
9575,1575,2892,Completed,100,2024-06-24 08:32:40,2024-08-10 08:32:40,6884.0,2024-08-10 08:32:40,0,47.0,114.7,0.9557422969187674,1.0,1,0,0
24525,781,1572,InProgress,65,2025-05-15 01:18:04,2025-08-29 01:18:04,2389.0,,0,106.0,39.8,0.3261904761904761,0.65,0,1,1
7316,385,4253,Completed,100,2025-07-23 01:15:18,,6870.0,2025-07-24 01:15:18,0,0.0,114.5,0.953781512605042,1.0,1,0,0
1491,2023,434,InProgress,49,2023-06-16 03:34:25,2023-07-30 03:34:25,2364.0,,0,44.0,39.4,0.322689075630252,0.49,0,1,1
26661,2007,334,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
9224,2083,1493,Completed,100,2023-08-01 23:16:42,2023-11-03 23:16:42,5287.0,2023-11-03 23:16:42,0,94.0,88.1,0.7320728291316526,1.0,1,0,0
12615,1536,1189,InProgress,34,2024-07-11 15:49:15,2024-09-27 15:49:15,230.0,,0,78.0,3.8,0.0238095238095238,0.34,0,1,1
18700,1136,2649,Completed,100,2024-04-29 14:57:40,2024-07-13 14:57:40,4859.0,2024-07-13 14:57:40,0,75.0,81.0,0.6721288515406162,1.0,1,0,0
3468,1137,30,Completed,100,2023-04-08 17:21:25,2023-06-08 17:21:25,2408.0,2023-06-08 17:21:25,0,61.0,40.1,0.3288515406162464,1.0,1,0,0
20421,1428,3834,Completed,100,2025-12-21 20:51:11,2026-04-19 20:51:11,5282.0,2026-04-19 20:51:11,0,119.0,88.0,0.7313725490196078,1.0,1,0,0
6414,1018,814,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
4763,925,4755,Completed,100,2022-09-22 06:46:23,2022-10-27 06:46:23,1297.0,2022-10-27 06:46:23,0,35.0,21.6,0.1732492997198879,1.0,1,0,0
18304,1490,4895,Completed,100,2025-11-26 14:50:22,,4713.0,2025-12-09 14:50:22,0,0.0,78.6,0.6516806722689076,1.0,1,0,0
22174,496,505,Completed,100,2024-02-26 12:29:43,2024-06-15 12:29:43,3669.0,2024-06-15 12:29:43,0,110.0,61.2,0.5054621848739496,1.0,1,0,0
19410,685,4811,Completed,100,2024-10-16 18:42:38,2024-12-28 18:42:38,6433.0,2024-12-28 18:42:38,0,73.0,107.2,0.8925770308123249,1.0,1,0,0
10317,480,4058,Completed,100,2024-01-07 20:39:22,2024-02-29 20:39:22,4512.0,2024-02-29 20:39:22,0,53.0,75.2,0.6235294117647059,1.0,1,0,0
12156,479,2993,Completed,100,2023-09-20 19:47:32,2023-09-20 19:47:32,305.0,2023-09-20 19:47:32,0,0.0,5.1,0.034313725490196,1.0,1,0,0
4159,1822,559,Completed,100,2025-01-15 20:12:03,2025-04-07 20:12:03,4923.0,2025-04-07 20:12:03,0,82.0,82.0,0.6810924369747899,1.0,1,0,0
2283,1654,1809,Completed,100,2024-07-10 08:59:14,2024-08-19 08:59:14,5682.0,2024-08-19 08:59:14,0,40.0,94.7,0.7873949579831933,1.0,1,0,0
26157,931,1455,Completed,100,2023-10-13 04:45:06,2024-01-26 04:45:06,1593.0,2024-01-26 04:45:06,0,105.0,26.6,0.2147058823529411,1.0,1,0,0
5311,1728,1884,Completed,100,2023-12-14 17:14:13,2024-01-13 17:14:13,2096.0,2024-01-13 17:14:13,0,30.0,34.9,0.2851540616246498,1.0,1,0,0
5654,1085,1649,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
15179,1290,4949,Completed,100,2024-05-11 21:57:41,2024-07-09 21:57:41,6231.0,2024-07-09 21:57:41,0,59.0,103.8,0.8642857142857142,1.0,1,0,0
8653,1471,2846,InProgress,45,2024-02-01 07:35:56,2024-02-01 07:35:56,2780.0,,1,0.0,46.3,0.3809523809523809,0.45,0,1,1
5375,147,4979,Completed,100,2025-05-16 04:55:13,2025-07-01 04:55:13,376.0,2025-07-01 04:55:13,0,46.0,6.3,0.0442577030812324,1.0,1,0,0
1194,1857,2310,Completed,100,2023-05-29 18:44:14,2023-08-02 18:44:14,2780.0,2023-08-02 18:44:14,1,65.0,46.3,0.3809523809523809,1.0,1,0,0
11914,948,3452,InProgress,95,2024-04-27 04:36:02,2024-07-16 04:36:02,2517.0,,0,80.0,42.0,0.3441176470588235,0.95,0,1,1
25166,1388,2499,InProgress,6,2023-01-05 16:35:04,,1321.0,,0,0.0,22.0,0.176610644257703,0.06,0,1,1
7118,1574,3525,Completed,100,2024-08-30 18:55:05,2024-11-17 18:55:05,3604.0,2024-11-17 18:55:05,0,79.0,60.1,0.4963585434173669,1.0,1,0,0
18172,1099,2602,InProgress,16,2025-01-08 07:49:02,,2549.0,,0,0.0,42.5,0.3485994397759103,0.16,0,1,1
10551,1833,1065,Completed,100,2022-12-15 16:34:02,2023-01-27 16:34:02,7117.0,2023-01-27 16:34:02,0,43.0,118.6,0.988375350140056,1.0,1,0,0
10375,379,2166,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
22411,331,603,Completed,100,2022-12-23 18:56:35,2023-02-26 18:56:35,3983.0,2023-02-26 18:56:35,0,65.0,66.4,0.5494397759103642,1.0,1,0,0
12837,102,3128,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
18171,1096,2602,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
5257,1348,3135,Completed,100,2024-11-10 12:34:25,2025-02-25 12:34:25,718.0,2025-02-25 12:34:25,0,107.0,12.0,0.092156862745098,1.0,1,0,0
16933,2163,3315,InProgress,30,2023-11-06 13:01:21,2023-12-12 13:01:21,1083.0,,0,36.0,18.0,0.1432773109243697,0.3,0,1,1
23969,484,3473,InProgress,10,2023-01-15 04:10:29,2023-04-23 04:10:29,2375.0,,0,98.0,39.6,0.3242296918767506,0.1,0,1,1
4127,1176,1988,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
1445,2097,3032,Completed,100,2024-11-28 13:35:00,2025-01-11 13:35:00,7097.0,2025-01-11 13:35:00,0,44.0,118.3,0.9855742296918768,1.0,1,0,0
26147,2209,2546,Completed,100,2023-07-12 07:35:51,2023-09-03 07:35:51,2350.0,2023-09-03 07:35:51,0,53.0,39.2,0.3207282913165266,1.0,1,0,0
4782,1663,4153,Completed,100,2024-03-09 02:41:00,2024-06-05 02:41:00,3385.0,2024-06-05 02:41:00,0,88.0,56.4,0.4656862745098039,1.0,1,0,0
6449,307,2452,Completed,100,2023-12-12 18:30:40,2024-03-04 18:30:40,2780.0,2024-03-04 18:30:40,1,83.0,46.3,0.3809523809523809,1.0,1,0,0
12741,1388,2957,Completed,100,2022-12-26 19:52:27,,5589.0,2023-01-12 19:52:27,0,0.0,93.2,0.7743697478991597,1.0,1,0,0
22000,1921,1720,Completed,100,2025-01-30 13:26:41,2025-04-28 13:26:41,6028.0,2025-04-28 13:26:41,0,88.0,100.5,0.8358543417366946,1.0,1,0,0
448,198,4478,Completed,100,2025-02-26 18:51:14,2025-04-05 18:51:14,5761.0,2025-04-05 18:51:14,0,38.0,96.0,0.7984593837535013,1.0,1,0,0
20821,1041,3732,InProgress,62,2022-11-21 15:29:56,2023-01-31 15:29:56,3147.0,,0,71.0,52.4,0.4323529411764705,0.62,0,1,1
20032,460,3046,Completed,100,2025-09-28 09:24:55,2026-01-14 09:24:55,7147.0,2026-01-14 09:24:55,0,108.0,119.1,0.992577030812325,1.0,1,0,0
793,836,192,InProgress,69,2025-09-24 06:08:55,2026-01-11 06:08:55,3218.0,,0,109.0,53.6,0.4422969187675069,0.6900000000000001,0,1,1
21090,2035,4771,Completed,100,2023-11-27 22:38:34,2024-03-10 22:38:34,2780.0,2024-03-10 22:38:34,1,104.0,46.3,0.3809523809523809,1.0,1,0,0
24655,388,798,InProgress,87,2025-03-17 10:49:18,2025-06-07 10:49:18,1371.0,,0,82.0,22.8,0.1836134453781512,0.87,0,1,1
5817,562,4570,Completed,100,2024-03-29 22:30:53,2024-07-09 22:30:53,4732.0,2024-07-09 22:30:53,0,102.0,78.9,0.6543417366946779,1.0,1,0,0
15174,2120,4949,InProgress,79,2024-04-22 17:59:10,2024-07-27 17:59:10,2154.0,,0,96.0,35.9,0.2932773109243697,0.79,0,1,1
10209,748,3384,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
23588,1723,2052,Completed,100,2022-12-28 05:36:31,2023-03-23 05:36:31,1278.0,2023-03-23 05:36:31,0,85.0,21.3,0.1705882352941176,1.0,1,0,0
19293,390,3008,Completed,100,2025-03-29 11:50:18,2025-05-13 11:50:18,3350.0,2025-05-13 11:50:18,0,45.0,55.8,0.4607843137254901,1.0,1,0,0
26821,308,1660,InProgress,59,2023-07-26 00:14:39,2023-10-16 00:14:39,3092.0,,0,82.0,51.5,0.4246498599439775,0.59,0,1,1
15949,207,393,InProgress,40,2023-06-19 13:17:57,2023-08-25 13:17:57,2823.0,,0,67.0,47.0,0.3869747899159663,0.4,0,1,1
15692,1364,766,InProgress,77,2023-07-30 03:17:31,2023-08-30 03:17:31,1760.0,,0,31.0,29.3,0.238095238095238,0.77,0,1,1
23720,1465,1755,Completed,100,2025-07-15 11:56:00,2025-08-02 11:56:00,3677.0,2025-08-02 11:56:00,0,18.0,61.3,0.5065826330532213,1.0,1,0,0
3726,781,2372,Completed,100,2024-09-13 21:50:37,2024-10-08 21:50:37,1662.0,2024-10-08 21:50:37,0,25.0,27.7,0.2243697478991596,1.0,1,0,0
8021,1663,4546,InProgress,73,2022-12-09 17:32:40,2023-04-04 17:32:40,1425.0,,0,116.0,23.8,0.1911764705882352,0.73,0,1,1
14127,198,102,Completed,100,2023-04-25 17:24:23,2023-08-16 17:24:23,1575.0,2023-08-16 17:24:23,0,113.0,26.2,0.2121848739495798,1.0,1,0,0
11534,880,1161,Completed,100,2023-08-11 21:02:20,2023-09-02 21:02:20,6134.0,2023-09-02 21:02:20,0,22.0,102.2,0.8507002801120448,1.0,1,0,0
8970,1055,4887,Completed,100,2024-01-13 04:32:10,2024-03-06 04:32:10,1163.0,2024-03-06 04:32:10,0,53.0,19.4,0.1544817927170868,1.0,1,0,0
20956,1311,632,Completed,100,2022-11-22 06:26:37,,3105.0,2022-12-05 06:26:37,0,0.0,51.8,0.426470588235294,1.0,1,0,0
6242,404,686,InProgress,76,2025-12-30 19:43:30,2026-04-16 19:43:30,3300.0,,0,107.0,55.0,0.4537815126050419,0.76,0,1,1
10125,1052,3854,Completed,100,2025-11-19 11:57:10,,2780.0,2025-12-04 11:57:10,1,0.0,46.3,0.3809523809523809,1.0,1,0,0
14999,426,214,Completed,100,2022-12-03 17:53:06,,804.0,2022-12-18 17:53:06,0,0.0,13.4,0.1042016806722689,1.0,1,0,0
1350,654,4280,Completed,100,2023-04-26 16:38:40,,1084.0,2023-05-24 16:38:40,0,0.0,18.1,0.1434173669467787,1.0,1,0,0
7077,30,4099,Completed,100,2023-12-20 05:28:36,2024-01-26 05:28:36,4217.0,2024-01-26 05:28:36,0,37.0,70.3,0.5822128851540617,1.0,1,0,0
19318,390,1049,InProgress,15,2024-04-23 22:54:41,2024-08-01 22:54:41,545.0,,0,100.0,9.1,0.0679271708683473,0.15,0,1,1
21680,1430,715,InProgress,71,2025-11-05 13:55:12,2026-01-24 13:55:12,423.0,,0,80.0,7.0,0.0508403361344537,0.71,0,1,1
14415,931,462,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
26978,1574,5000,Completed,100,2025-02-07 13:27:33,2025-05-26 13:27:33,2947.0,2025-05-26 13:27:33,0,108.0,49.1,0.4043417366946778,1.0,1,0,0
683,562,2812,InProgress,85,2025-05-22 04:43:59,2025-07-27 04:43:59,1882.0,,0,66.0,31.4,0.2551820728291316,0.85,0,1,1
407,845,466,Completed,100,2025-09-22 05:45:42,2026-01-10 05:45:42,2187.0,2026-01-10 05:45:42,0,110.0,36.4,0.2978991596638655,1.0,1,0,0
18743,38,1376,Completed,100,2023-08-20 22:02:35,2023-12-07 22:02:35,5754.0,2023-12-07 22:02:35,0,109.0,95.9,0.7974789915966386,1.0,1,0,0
7915,683,4379,InProgress,100,2022-06-19 07:10:56,2022-06-20 07:10:56,1984.0,,0,1.0,33.1,0.2694677871148458,1.0,0,1,1
20464,318,2845,NotStarted,0,,,2780.0,,1,0.0,46.3,0.3809523809523809,0.0,0,0,2
5734,220,1567,Completed,100,2022-12-07 13:55:37,2023-01-03 13:55:37,2825.0,2023-01-03 13:55:37,0,27.0,47.1,0.3872549019607842,1.0,1,0,0
