StudentId,DepartmentId,DepartmentName,YearId,SquadronId,TotalCreditLoad
657,2,Artificial Intelligence,1,4,6
3104,1,Computer Science,2,5,0
2966,1,Computer Science,3,3,7
1375,2,Artificial Intelligence,3,1,14
4138,1,Computer Science,4,1,7
61,2,Artificial Intelligence,1,1,4
4244,2,Artificial Intelligence,1,4,7
1413,1,Computer Science,2,1,5
1158,1,Computer Science,2,4,9
562,2,Artificial Intelligence,3,4,4
3605,2,Artificial Intelligence,1,4,3
1622,1,Computer Science,2,5,6
1010,1,Computer Science,1,3,2
1415,1,Computer Science,1,2,0
2835,1,Computer Science,1,5,8
4818,1,Computer Science,4,5,4
2432,2,Artificial Intelligence,1,5,8
581,1,Computer Science,1,2,6
899,1,Computer Science,4,3,4
264,1,Computer Science,3,4,6
3143,2,Artificial Intelligence,4,4,4
912,2,Artificial Intelligence,4,3,0
251,1,Computer Science,1,2,16
2161,2,Artificial Intelligence,3,5,4
2521,1,Computer Science,2,1,0
4629,1,Computer Science,2,3,5
3419,1,Computer Science,1,1,3
2465,2,Artificial Intelligence,1,1,4
1667,1,Computer Science,2,4,2
343,1,Computer Science,3,2,3
2154,1,Computer Science,1,2,6
931,2,Artificial Intelligence,4,5,1
4736,3,Cyber Security,4,4,6
941,1,Computer Science,4,2,4
646,2,Artificial Intelligence,2,3,3
3808,1,Computer Science,1,4,4
1029,1,Computer Science,3,1,7
519,2,Artificial Intelligence,1,3,9
2089,1,Computer Science,2,1,3
617,2,Artificial Intelligence,4,5,7
855,2,Artificial Intelligence,1,5,10
2578,1,Computer Science,3,4,4
3675,3,Cyber Security,1,4,15
3396,2,Artificial Intelligence,4,4,6
214,1,Computer Science,4,3,2
4991,3,Cyber Security,1,4,6
2556,1,Computer Science,2,3,4
800,3,Cyber Security,1,2,0
637,1,Computer Science,1,1,8
381,1,Computer Science,2,3,15
217,2,Artificial Intelligence,3,5,0
2441,1,Computer Science,2,2,1
1925,1,Computer Science,1,3,12
379,3,Cyber Security,1,3,3
3847,3,Cyber Security,3,1,14
2075,2,Artificial Intelligence,3,1,8
1108,1,Computer Science,1,5,0
841,1,Computer Science,3,2,12
4782,2,Artificial Intelligence,3,5,4
2699,1,Computer Science,4,1,7
1524,1,Computer Science,1,4,7
3004,2,Artificial Intelligence,2,2,3
2303,1,Computer Science,1,5,16
2138,1,Computer Science,3,5,0
396,1,Computer Science,4,5,8
1427,2,Artificial Intelligence,2,1,0
3755,3,Cyber Security,3,4,1
892,1,Computer Science,3,3,29
133,1,Computer Science,4,1,0
1266,2,Artificial Intelligence,1,4,3
1060,2,Artificial Intelligence,4,5,10
3245,2,Artificial Intelligence,2,3,14
2772,1,Computer Science,1,3,16
2490,1,Computer Science,3,4,4
4892,2,Artificial Intelligence,1,2,9
3552,1,Computer Science,1,5,7
2476,1,Computer Science,1,2,0
466,1,Computer Science,1,1,10
2152,1,Computer Science,3,2,2
1532,2,Artificial Intelligence,1,4,0
2274,3,Cyber Security,1,2,3
454,2,Artificial Intelligence,1,5,2
1179,1,Computer Science,1,2,5
2372,2,Artificial Intelligence,3,5,9
68,1,Computer Science,1,3,9
616,1,Computer Science,1,4,5
3959,1,Computer Science,2,2,11
2012,1,Computer Science,3,3,15
4683,2,Artificial Intelligence,3,4,4
1782,1,Computer Science,3,5,2
190,1,Computer Science,2,5,8
3759,2,Artificial Intelligence,2,5,3
1400,2,Artificial Intelligence,4,1,3
1850,2,Artificial Intelligence,4,5,4
1117,1,Computer Science,2,2,0
3611,2,Artificial Intelligence,1,4,0
3974,2,Artificial Intelligence,4,4,9
4534,1,Computer Science,2,3,5
3093,1,Computer Science,4,3,10
3703,2,Artificial Intelligence,1,4,0
3823,3,Cyber Security,2,1,5
4696,1,Computer Science,4,5,7
1834,1,Computer Science,3,2,7
293,3,Cyber Security,2,5,6
4303,1,Computer Science,2,1,12
3310,1,Computer Science,2,3,6
3612,1,Computer Science,2,3,3
1234,1,Computer Science,2,3,13
2690,2,Artificial Intelligence,3,3,5
579,1,Computer Science,3,3,5
3756,1,Computer Science,4,5,6
72,2,Artificial Intelligence,3,2,6
3243,2,Artificial Intelligence,4,3,11
3353,1,Computer Science,3,1,3
1706,1,Computer Science,2,5,10
4678,1,Computer Science,2,3,0
1975,2,Artificial Intelligence,4,5,7
3545,1,Computer Science,4,2,9
1606,1,Computer Science,2,3,2
1150,1,Computer Science,1,1,5
3321,1,Computer Science,1,2,6
2628,2,Artificial Intelligence,2,5,6
2129,3,Cyber Security,2,4,16
3411,2,Artificial Intelligence,1,5,9
488,1,Computer Science,1,4,9
1171,1,Computer Science,1,4,11
525,1,Computer Science,1,2,16
3930,2,Artificial Intelligence,1,2,8
4466,1,Computer Science,1,4,4
3394,1,Computer Science,2,1,7
2927,3,Cyber Security,1,3,4
860,1,Computer Science,1,4,4
4856,3,Cyber Security,1,5,4
3746,1,Computer Science,1,4,6
4355,3,Cyber Security,3,1,6
1112,1,Computer Science,1,1,6
3123,2,Artificial Intelligence,3,4,2
353,1,Computer Science,2,4,3
3011,3,Cyber Security,3,3,6
2270,1,Computer Science,4,1,6
4940,1,Computer Science,3,1,0
3050,1,Computer Science,2,2,4
2512,2,Artificial Intelligence,2,5,7
3130,2,Artificial Intelligence,2,3,11
3920,3,Cyber Security,4,4,15
2072,2,Artificial Intelligence,2,3,0
3537,2,Artificial Intelligence,1,2,3
2577,1,Computer Science,3,1,4
1464,1,Computer Science,3,3,2
3162,1,Computer Science,1,5,8
4965,3,Cyber Security,4,5,14
3722,1,Computer Science,1,4,3
4178,1,Computer Science,4,4,5
2347,2,Artificial Intelligence,1,5,14
4249,1,Computer Science,3,3,4
1562,1,Computer Science,3,3,13
2509,1,Computer Science,2,4,0
3257,3,Cyber Security,3,5,8
2828,2,Artificial Intelligence,1,4,15
3747,2,Artificial Intelligence,1,4,0
3136,1,Computer Science,3,5,0
4580,2,Artificial Intelligence,1,1,6
1912,1,Computer Science,1,5,9
385,2,Artificial Intelligence,1,4,9
4442,1,Computer Science,1,3,3
1418,3,Cyber Security,2,4,15
566,1,Computer Science,4,3,2
868,1,Computer Science,2,1,8
1593,3,Cyber Security,1,5,10
3055,2,Artificial Intelligence,1,1,9
170,1,Computer Science,1,5,3
3749,3,Cyber Security,1,5,0
4487,3,Cyber Security,2,1,7
3107,1,Computer Science,4,5,12
4145,3,Cyber Security,2,4,0
4446,2,Artificial Intelligence,2,1,10
283,1,Computer Science,1,5,1
4002,2,Artificial Intelligence,1,3,6
705,3,Cyber Security,2,3,4
2737,1,Computer Science,3,2,8
4636,1,Computer Science,1,4,0
2738,3,Cyber Security,1,5,1
928,3,Cyber Security,4,2,7
538,1,Computer Science,1,2,6
4389,1,Computer Science,1,1,12
3686,1,Computer Science,4,4,4
2580,2,Artificial Intelligence,1,5,5
4986,3,Cyber Security,1,5,7
1369,1,Computer Science,3,4,4
4841,1,Computer Science,2,3,7
1058,1,Computer Science,1,3,14
910,2,Artificial Intelligence,3,3,1
307,1,Computer Science,1,1,3
2766,1,Computer Science,2,4,20
822,1,Computer Science,2,2,5
1625,1,Computer Science,2,5,16
2395,1,Computer Science,1,1,2
606,2,Artificial Intelligence,2,3,5
4650,2,Artificial Intelligence,1,3,0
4148,1,Computer Science,2,3,3
1668,3,Cyber Security,3,2,7
2721,1,Computer Science,3,4,13
2440,2,Artificial Intelligence,2,5,3
4044,1,Computer Science,2,3,7
3599,2,Artificial Intelligence,2,5,7
3549,2,Artificial Intelligence,2,5,15
4455,3,Cyber Security,2,4,19
109,1,Computer Science,1,5,2
2955,1,Computer Science,2,4,2
3838,1,Computer Science,2,5,3
2700,1,Computer Science,2,3,0
1987,2,Artificial Intelligence,3,1,10
2555,2,Artificial Intelligence,2,5,0
1700,1,Computer Science,1,5,7
4339,1,Computer Science,1,5,4
2484,2,Artificial Intelligence,4,4,3
807,1,Computer Science,2,3,2
4152,2,Artificial Intelligence,1,4,1
2177,3,Cyber Security,1,5,7
3426,3,Cyber Security,1,3,14
2649,2,Artificial Intelligence,2,5,4
4724,2,Artificial Intelligence,1,5,7
3000,1,Computer Science,3,2,8
1055,3,Cyber Security,3,5,4
587,1,Computer Science,2,5,8
900,2,Artificial Intelligence,1,4,2
2650,1,Computer Science,3,1,11
2500,1,Computer Science,1,2,9
4365,1,Computer Science,1,4,4
3960,1,Computer Science,1,2,9
2141,1,Computer Science,2,1,10
3344,1,Computer Science,1,4,6
3826,1,Computer Science,4,2,9
779,3,Cyber Security,4,1,2
377,3,Cyber Security,1,5,9
24,1,Computer Science,2,5,11
1784,1,Computer Science,1,3,11
2371,1,Computer Science,2,1,2
4043,1,Computer Science,3,5,24
1696,1,Computer Science,2,5,1
4179,3,Cyber Security,2,4,16
2033,3,Cyber Security,3,4,8
3643,3,Cyber Security,4,1,7
4309,1,Computer Science,3,3,8
3655,3,Cyber Security,2,5,3
1960,1,Computer Science,4,3,3
1232,1,Computer Science,3,4,6
1368,1,Computer Science,1,3,3
2818,2,Artificial Intelligence,1,3,1
2941,3,Cyber Security,3,4,6
1992,2,Artificial Intelligence,2,2,10
195,1,Computer Science,2,5,0
336,2,Artificial Intelligence,2,5,2
2052,1,Computer Science,2,4,7
2022,1,Computer Science,1,5,9
2219,1,Computer Science,3,3,2
179,1,Computer Science,4,1,0
2028,2,Artificial Intelligence,1,5,5
4800,1,Computer Science,1,3,7
1904,1,Computer Science,4,3,10
3883,1,Computer Science,4,3,0
4952,1,Computer Science,1,1,8
2450,3,Cyber Security,2,2,7
3293,1,Computer Science,3,3,4
3121,1,Computer Science,2,5,9
4509,1,Computer Science,1,5,0
4109,2,Artificial Intelligence,2,1,11
3360,1,Computer Science,2,2,6
1957,1,Computer Science,3,5,1
4862,3,Cyber Security,2,2,4
2340,1,Computer Science,4,5,2
594,2,Artificial Intelligence,2,4,2
3616,1,Computer Science,4,3,4
628,2,Artificial Intelligence,3,5,5
4914,1,Computer Science,2,4,0
1672,1,Computer Science,1,1,11
4579,3,Cyber Security,2,5,7
73,2,Artificial Intelligence,3,4,5
235,1,Computer Science,2,3,8
4778,1,Computer Science,4,5,0
1487,1,Computer Science,3,4,11
1545,1,Computer Science,2,3,8
621,3,Cyber Security,2,1,7
140,1,Computer Science,2,3,4
3798,1,Computer Science,3,2,3
1237,1,Computer Science,3,2,9
4638,1,Computer Science,1,3,8
3212,3,Cyber Security,1,2,8
770,2,Artificial Intelligence,1,2,0
4475,3,Cyber Security,3,5,4
1495,1,Computer Science,1,5,2
3030,1,Computer Science,3,5,7
3317,1,Computer Science,4,1,3
4335,2,Artificial Intelligence,4,5,0
1302,2,Artificial Intelligence,2,3,5
610,1,Computer Science,3,5,3
1120,1,Computer Science,1,3,7
2472,1,Computer Science,1,4,0
1039,2,Artificial Intelligence,3,4,46
564,3,Cyber Security,2,5,6
308,1,Computer Science,3,3,8
1142,1,Computer Science,1,1,4
3893,3,Cyber Security,3,4,0
3263,1,Computer Science,1,5,3
4192,1,Computer Science,3,4,0
4801,3,Cyber Security,4,3,5
4995,1,Computer Science,2,5,0
2987,2,Artificial Intelligence,2,2,4
4187,1,Computer Science,4,5,6
471,1,Computer Science,4,3,4
459,1,Computer Science,1,2,9
2594,1,Computer Science,1,2,1
357,3,Cyber Security,2,5,5
1604,3,Cyber Security,1,4,4
3867,1,Computer Science,3,3,8
1564,1,Computer Science,4,5,3
1054,1,Computer Science,3,1,2
1500,1,Computer Science,2,5,6
3548,1,Computer Science,4,5,10
2831,1,Computer Science,3,3,4
90,2,Artificial Intelligence,1,2,11
338,2,Artificial Intelligence,1,4,10
113,1,Computer Science,3,1,3
2993,2,Artificial Intelligence,1,4,6
4884,2,Artificial Intelligence,3,3,0
2387,2,Artificial Intelligence,3,3,10
1638,1,Computer Science,2,5,0
4612,2,Artificial Intelligence,3,2,6
1489,1,Computer Science,2,5,4
978,1,Computer Science,2,2,6
3656,1,Computer Science,2,4,0
3613,1,Computer Science,3,2,9
2294,1,Computer Science,1,4,3
2944,1,Computer Science,4,3,0
4868,2,Artificial Intelligence,3,1,0
540,2,Artificial Intelligence,2,5,4
2786,1,Computer Science,1,5,6
1771,1,Computer Science,1,1,8
3308,1,Computer Science,4,1,10
3831,1,Computer Science,1,1,2
2053,1,Computer Science,1,1,5
200,1,Computer Science,1,2,3
3332,1,Computer Science,1,1,16
1883,1,Computer Science,1,5,6
1485,1,Computer Science,3,1,0
1730,2,Artificial Intelligence,3,3,6
345,1,Computer Science,4,3,9
2013,1,Computer Science,1,4,4
3239,3,Cyber Security,4,1,4
4450,2,Artificial Intelligence,4,4,1
2718,1,Computer Science,3,4,12
3871,1,Computer Science,2,5,0
2005,1,Computer Science,3,2,13
3222,1,Computer Science,4,2,9
22,1,Computer Science,3,5,12
341,2,Artificial Intelligence,1,1,3
4676,2,Artificial Intelligence,3,4,0
2719,3,Cyber Security,3,5,17
856,2,Artificial Intelligence,3,5,0
4218,2,Artificial Intelligence,4,3,8
4307,2,Artificial Intelligence,3,1,8
3945,1,Computer Science,2,3,17
688,3,Cyber Security,1,1,6
4254,2,Artificial Intelligence,3,1,2
1353,1,Computer Science,4,4,4
2809,1,Computer Science,2,4,9
2466,1,Computer Science,1,5,8
312,2,Artificial Intelligence,1,4,14
2949,2,Artificial Intelligence,1,1,7
960,3,Cyber Security,3,5,6
275,1,Computer Science,1,4,10
122,2,Artificial Intelligence,2,1,7
4421,1,Computer Science,2,2,3
3294,1,Computer Science,1,3,8
1201,1,Computer Science,2,1,0
4079,1,Computer Science,1,3,10
3327,2,Artificial Intelligence,4,4,3
977,1,Computer Science,2,4,3
3102,1,Computer Science,3,5,3
3075,1,Computer Science,1,1,0
1572,1,Computer Science,1,2,3
344,1,Computer Science,1,3,12
914,2,Artificial Intelligence,2,2,21
2686,2,Artificial Intelligence,1,1,16
844,2,Artificial Intelligence,1,3,5
1473,3,Cyber Security,2,4,11
799,2,Artificial Intelligence,3,5,4
4792,1,Computer Science,4,5,7
4553,2,Artificial Intelligence,1,1,13
3194,1,Computer Science,4,2,2
4058,1,Computer Science,1,4,4
707,1,Computer Science,3,2,4
1643,1,Computer Science,2,5,4
4219,2,Artificial Intelligence,1,2,9
4690,1,Computer Science,1,2,10
2760,1,Computer Science,3,1,7
1236,1,Computer Science,3,5,0
2088,3,Cyber Security,1,5,4
2903,1,Computer Science,2,2,13
4076,1,Computer Science,2,2,7
3760,1,Computer Science,1,5,9
2083,1,Computer Science,3,3,8
1268,1,Computer Science,3,2,4
3042,1,Computer Science,3,2,2
4460,1,Computer Science,3,3,3
88,2,Artificial Intelligence,1,4,0
2679,1,Computer Science,4,4,2
1082,3,Cyber Security,1,1,0
2537,1,Computer Science,1,4,4
2728,1,Computer Science,2,1,0
2016,1,Computer Science,2,4,6
1722,1,Computer Science,1,5,0
3460,3,Cyber Security,2,5,1
4041,2,Artificial Intelligence,1,2,2
3690,2,Artificial Intelligence,2,5,5
2150,1,Computer Science,4,3,12
2807,2,Artificial Intelligence,4,4,5
3624,3,Cyber Security,4,1,9
2638,1,Computer Science,4,4,3
3223,1,Computer Science,1,2,0
1776,3,Cyber Security,3,4,0
2233,2,Artificial Intelligence,3,3,4
1132,1,Computer Science,1,5,9
655,3,Cyber Security,1,4,6
2921,1,Computer Science,3,3,0
3140,2,Artificial Intelligence,2,5,5
718,1,Computer Science,1,4,4
2851,2,Artificial Intelligence,1,4,3
1543,1,Computer Science,1,3,0
1204,1,Computer Science,1,5,4
2808,1,Computer Science,3,1,7
3913,1,Computer Science,1,5,6
4265,2,Artificial Intelligence,2,5,12
4541,1,Computer Science,1,3,4
2238,1,Computer Science,1,4,0
902,1,Computer Science,4,1,7
4881,3,Cyber Security,3,1,5
3286,1,Computer Science,3,5,5
561,3,Cyber Security,1,4,6
4297,2,Artificial Intelligence,2,5,0
666,2,Artificial Intelligence,1,5,1
2308,3,Cyber Security,4,4,9
3434,2,Artificial Intelligence,2,4,6
4918,3,Cyber Security,2,1,2
111,1,Computer Science,4,5,2
3677,2,Artificial Intelligence,1,1,2
3587,1,Computer Science,1,3,4
1961,2,Artificial Intelligence,4,3,4
4789,3,Cyber Security,1,3,9
786,1,Computer Science,2,1,3
3814,2,Artificial Intelligence,1,5,0
865,1,Computer Science,3,4,7
4686,2,Artificial Intelligence,1,1,2
1642,2,Artificial Intelligence,2,2,26
4886,1,Computer Science,2,3,0
2352,3,Cyber Security,4,1,2
696,1,Computer Science,2,3,0
4396,1,Computer Science,2,5,14
3113,2,Artificial Intelligence,3,3,4
4651,3,Cyber Security,1,2,2
210,1,Computer Science,1,3,9
4815,1,Computer Science,3,5,2
3070,1,Computer Science,3,2,9
4498,3,Cyber Security,3,1,0
2139,1,Computer Science,1,4,8
1032,1,Computer Science,1,4,7
1723,1,Computer Science,4,1,3
2002,1,Computer Science,3,4,2
3152,1,Computer Science,2,5,15
3912,2,Artificial Intelligence,1,3,8
1654,2,Artificial Intelligence,3,3,6
1521,2,Artificial Intelligence,1,1,5
4211,2,Artificial Intelligence,3,4,8
1754,1,Computer Science,2,2,3
4885,2,Artificial Intelligence,2,4,3
3281,1,Computer Science,1,3,2
812,2,Artificial Intelligence,3,2,3
3024,2,Artificial Intelligence,2,2,2
934,2,Artificial Intelligence,1,2,17
4637,1,Computer Science,2,5,3
4255,2,Artificial Intelligence,1,4,3
4101,1,Computer Science,1,1,0
1244,1,Computer Science,1,2,0
515,1,Computer Science,2,3,0
668,2,Artificial Intelligence,1,5,11
4472,1,Computer Science,1,4,13
2767,1,Computer Science,3,4,0
94,1,Computer Science,2,4,2
873,1,Computer Science,1,5,7
4981,1,Computer Science,3,1,6
958,1,Computer Science,2,5,12
1297,1,Computer Science,4,5,9
3713,1,Computer Science,1,5,3
3265,1,Computer Science,1,5,6
954,1,Computer Science,3,4,0
1097,1,Computer Science,4,3,6
1793,1,Computer Science,4,3,9
1479,2,Artificial Intelligence,1,1,7
3035,1,Computer Science,2,1,8
4738,2,Artificial Intelligence,3,1,0
3186,1,Computer Science,1,4,12
2205,2,Artificial Intelligence,4,2,7
2373,1,Computer Science,1,1,6
1458,3,Cyber Security,1,2,7
4465,1,Computer Science,1,2,9
436,1,Computer Science,3,4,4
3235,2,Artificial Intelligence,3,1,9
3079,2,Artificial Intelligence,3,5,4
2797,2,Artificial Intelligence,2,3,3
2600,2,Artificial Intelligence,1,4,6
3773,1,Computer Science,2,4,4
4398,3,Cyber Security,2,5,4
2731,1,Computer Science,1,5,6
148,1,Computer Science,4,2,6
2433,2,Artificial Intelligence,3,3,10
3921,1,Computer Science,3,2,13
2174,1,Computer Science,3,1,3
4581,2,Artificial Intelligence,4,1,6
3897,2,Artificial Intelligence,3,1,4
1194,2,Artificial Intelligence,2,5,0
2151,1,Computer Science,3,1,10
4524,2,Artificial Intelligence,2,3,2
2245,1,Computer Science,1,2,0
1527,1,Computer Science,1,1,2
2061,1,Computer Science,1,4,11
1181,1,Computer Science,1,5,15
1751,1,Computer Science,3,5,2
1892,1,Computer Science,4,4,4
230,1,Computer Science,4,2,2
277,2,Artificial Intelligence,1,4,6
4415,1,Computer Science,2,2,9
3399,1,Computer Science,1,2,2
3299,1,Computer Science,4,1,12
3977,2,Artificial Intelligence,3,2,13
4712,3,Cyber Security,4,3,0
4424,2,Artificial Intelligence,4,4,0
1801,1,Computer Science,3,3,3
1432,1,Computer Science,3,3,9
4410,2,Artificial Intelligence,4,5,0
2506,2,Artificial Intelligence,2,1,4
2907,1,Computer Science,3,4,9
3726,1,Computer Science,4,3,4
2435,3,Cyber Security,1,2,3
2047,1,Computer Science,1,3,0
2986,3,Cyber Security,3,1,6
1559,1,Computer Science,3,1,11
4473,1,Computer Science,1,5,3
3066,1,Computer Science,3,2,4
511,1,Computer Science,2,3,9
3710,1,Computer Science,2,4,3
4360,1,Computer Science,1,1,0
4497,1,Computer Science,1,4,9
2965,1,Computer Science,2,4,0
4054,1,Computer Science,1,4,3
1695,3,Cyber Security,2,5,6
3869,1,Computer Science,2,2,4
3430,2,Artificial Intelligence,1,2,4
1750,2,Artificial Intelligence,3,2,2
369,2,Artificial Intelligence,2,5,4
4190,2,Artificial Intelligence,2,5,15
2032,1,Computer Science,2,1,7
3226,3,Cyber Security,1,2,11
2779,1,Computer Science,4,2,4
1529,3,Cyber Security,1,4,6
4774,1,Computer Science,3,4,6
1139,2,Artificial Intelligence,2,2,0
831,2,Artificial Intelligence,1,2,8
2811,1,Computer Science,1,1,2
1376,1,Computer Science,1,2,6
30,1,Computer Science,1,4,10
1102,1,Computer Science,1,5,3
3853,1,Computer Science,1,3,6
3447,2,Artificial Intelligence,4,1,6
2872,1,Computer Science,2,5,10
1326,1,Computer Science,1,3,6
4225,1,Computer Science,1,2,0
1457,1,Computer Science,3,4,9
837,1,Computer Science,4,2,0
4116,1,Computer Science,1,3,2
3725,1,Computer Science,3,1,16
4585,1,Computer Science,1,4,13
4091,1,Computer Science,2,1,3
3882,1,Computer Science,2,4,7
67,3,Cyber Security,2,5,7
3736,1,Computer Science,4,5,3
4262,1,Computer Science,3,5,7
3649,1,Computer Science,1,1,5
3314,1,Computer Science,3,4,12
3153,1,Computer Science,4,3,7
840,3,Cyber Security,1,1,0
4709,1,Computer Science,4,5,2
1403,3,Cyber Security,4,5,11
2627,1,Computer Science,2,3,0
795,1,Computer Science,1,1,7
1328,1,Computer Science,3,3,0
2175,1,Computer Science,1,4,2
1973,3,Cyber Security,3,4,0
2842,1,Computer Science,2,4,11
1169,2,Artificial Intelligence,1,4,1
2146,1,Computer Science,2,1,3
2863,1,Computer Science,1,3,10
2995,1,Computer Science,1,5,15
2663,1,Computer Science,1,1,9
548,2,Artificial Intelligence,3,3,3
4100,1,Computer Science,2,5,7
808,1,Computer Science,2,1,0
3041,1,Computer Science,1,4,10
1354,2,Artificial Intelligence,2,2,2
3320,2,Artificial Intelligence,3,3,8
1419,1,Computer Science,3,3,8
262,1,Computer Science,1,5,4
916,1,Computer Science,2,4,10
3989,2,Artificial Intelligence,2,1,2
81,2,Artificial Intelligence,3,5,4
1450,1,Computer Science,3,5,9
4749,1,Computer Science,2,5,1
1275,1,Computer Science,3,3,4
3074,1,Computer Science,1,1,6
4729,3,Cyber Security,4,5,3
2377,2,Artificial Intelligence,1,5,2
2642,2,Artificial Intelligence,4,1,3
1251,2,Artificial Intelligence,2,2,1
3582,1,Computer Science,2,1,0
4535,3,Cyber Security,3,5,0
1131,1,Computer Science,1,5,11
4350,3,Cyber Security,4,4,4
2342,1,Computer Science,3,5,14
775,2,Artificial Intelligence,1,1,3
4794,1,Computer Science,4,4,10
2434,1,Computer Science,2,4,2
107,1,Computer Science,4,5,3
726,1,Computer Science,4,5,5
2887,2,Artificial Intelligence,4,2,3
2844,1,Computer Science,1,1,10
4205,1,Computer Science,1,5,6
1366,1,Computer Science,2,1,8
4569,3,Cyber Security,2,3,10
71,1,Computer Science,2,2,2
3115,1,Computer Science,3,4,10
3043,3,Cyber Security,1,5,4
4679,1,Computer Science,4,4,42
3947,2,Artificial Intelligence,3,4,0
4821,1,Computer Science,1,5,5
4240,2,Artificial Intelligence,2,5,6
1468,2,Artificial Intelligence,1,4,7
3479,2,Artificial Intelligence,2,5,3
1295,1,Computer Science,1,4,3
4989,2,Artificial Intelligence,2,1,0
728,3,Cyber Security,1,5,13
3144,3,Cyber Security,1,3,5
4934,1,Computer Science,1,2,2
911,1,Computer Science,2,1,7
964,3,Cyber Security,2,5,5
836,1,Computer Science,4,4,10
3403,1,Computer Science,3,5,5
2093,2,Artificial Intelligence,1,2,4
3892,2,Artificial Intelligence,1,5,3
700,1,Computer Science,2,2,2
1623,3,Cyber Security,3,1,6
744,3,Cyber Security,2,4,8
981,1,Computer Science,1,3,19
496,2,Artificial Intelligence,4,5,9
2883,3,Cyber Security,4,3,5
126,2,Artificial Intelligence,3,5,2
3619,1,Computer Science,2,1,4
1472,1,Computer Science,2,4,0
1891,1,Computer Science,1,5,4
2451,3,Cyber Security,2,5,6
316,1,Computer Science,1,5,13
3661,1,Computer Science,3,2,3
313,2,Artificial Intelligence,2,5,4
4920,1,Computer Science,1,1,13
4625,2,Artificial Intelligence,1,1,1
4032,1,Computer Science,2,1,3
3295,3,Cyber Security,3,1,7
3453,3,Cyber Security,2,5,3
731,3,Cyber Security,1,2,3
2637,1,Computer Science,2,5,3
3315,1,Computer Science,2,5,5
2293,1,Computer Science,3,2,0
4317,1,Computer Science,1,3,4
1888,1,Computer Science,1,3,9
1090,2,Artificial Intelligence,3,5,1
4947,1,Computer Science,2,4,4
1390,2,Artificial Intelligence,2,5,11
1282,1,Computer Science,1,4,6
2697,1,Computer Science,1,2,3
1065,1,Computer Science,1,5,3
1552,1,Computer Science,4,5,3
1381,1,Computer Science,2,3,3
3506,1,Computer Science,1,4,0
4838,3,Cyber Security,4,3,11
2975,1,Computer Science,1,1,4
4020,1,Computer Science,2,3,9
2654,1,Computer Science,3,4,10
528,2,Artificial Intelligence,2,3,7
2348,1,Computer Science,2,2,2
3765,1,Computer Science,4,1,4
4621,1,Computer Science,1,1,2
3076,1,Computer Science,1,3,4
2898,1,Computer Science,1,5,7
2530,2,Artificial Intelligence,4,4,9
3323,1,Computer Science,2,3,8
1352,1,Computer Science,2,2,0
4327,1,Computer Science,2,1,14
3513,1,Computer Science,4,2,5
1947,3,Cyber Security,2,3,5
2134,1,Computer Science,1,2,11
2361,1,Computer Science,3,5,3
2153,1,Computer Science,1,2,11
2881,1,Computer Science,2,1,0
1013,2,Artificial Intelligence,1,1,2
4467,2,Artificial Intelligence,1,1,0
2394,1,Computer Science,3,4,2
1203,2,Artificial Intelligence,3,1,9
1228,1,Computer Science,1,5,13
3413,2,Artificial Intelligence,3,1,13
4401,1,Computer Science,1,4,10
4224,1,Computer Science,1,5,6
2488,1,Computer Science,1,2,6
1958,2,Artificial Intelligence,2,1,16
2045,2,Artificial Intelligence,2,5,3
1726,1,Computer Science,1,3,6
2601,1,Computer Science,3,2,1
289,2,Artificial Intelligence,4,2,0
3198,2,Artificial Intelligence,1,1,0
359,3,Cyber Security,3,3,10
662,1,Computer Science,3,1,10
2379,3,Cyber Security,1,2,6
1616,2,Artificial Intelligence,2,5,3
1687,1,Computer Science,1,4,0
4241,1,Computer Science,2,5,12
1412,1,Computer Science,3,2,6
1124,1,Computer Science,1,3,0
302,1,Computer Science,3,1,0
416,1,Computer Science,1,5,0
2617,1,Computer Science,1,2,0
4641,2,Artificial Intelligence,2,4,3
424,1,Computer Science,2,5,8
4649,3,Cyber Security,4,5,3
764,1,Computer Science,3,3,5
1475,1,Computer Science,1,4,4
2279,1,Computer Science,2,5,6
376,1,Computer Science,4,1,7
4853,1,Computer Science,1,4,3
102,1,Computer Science,3,2,2
3667,1,Computer Science,2,4,6
4470,2,Artificial Intelligence,4,5,14
4507,2,Artificial Intelligence,2,1,7
4173,3,Cyber Security,3,5,0
3737,1,Computer Science,1,3,3
432,1,Computer Science,1,4,5
2386,2,Artificial Intelligence,4,4,8
1007,1,Computer Science,1,4,5
2128,1,Computer Science,3,4,9
2029,2,Artificial Intelligence,1,1,12
3900,1,Computer Science,1,3,12
134,2,Artificial Intelligence,2,2,2
1359,3,Cyber Security,3,4,3
3470,1,Computer Science,3,4,12
2157,1,Computer Science,1,1,2
2099,1,Computer Science,3,5,9
4386,1,Computer Science,1,5,5
3751,1,Computer Science,3,1,2
3316,2,Artificial Intelligence,4,5,9
2923,1,Computer Science,2,2,6
2802,1,Computer Science,4,5,6
1603,1,Computer Science,3,4,0
3884,1,Computer Science,1,2,4
949,1,Computer Science,3,2,19
1052,1,Computer Science,1,1,3
693,2,Artificial Intelligence,4,1,0
2689,2,Artificial Intelligence,2,1,0
3822,1,Computer Science,2,2,8
3783,1,Computer Science,1,3,0
3629,1,Computer Science,2,4,4
